time,MRI-ESM2-0,IPSL-CM6A-LR
2000.0,51715870000.0,51715870000.0
2001.0,51734010000.0,51734010000.0
2002.0,51714744000.0,51714744000.0
2003.0,51694273000.0,51694273000.0
2004.0,51674108000.0,51674108000.0
2005.0,51763480000.0,51763480000.0
2006.0,51649130000.0,51649130000.0
2007.0,51650888000.0,51650888000.0
2008.0,51715240000.0,51715240000.0
2009.0,52237128000.0,52237128000.0
2010.0,51668423000.0,51668423000.0
2011.0,51651570000.0,51651570000.0
2012.0,51686160000.0,51686160000.0
2013.0,51630133000.0,51630133000.0
2014.0,51604390000.0,51604390000.0
2015.0,51627910000.0,51627910000.0
2016.0,51620880000.0,51620880000.0
2017.0,51572470000.0,51572470000.0
2018.0,51569280000.0,51569280000.0
2019.0,51553366000.0,51553366000.0
2020.0,51535900000.0,51535900000.0
2021.0,51513590000.0,51520980000.0
2022.0,51595014000.0,51436830000.0
2023.0,51472945000.0,51874505000.0
2024.0,51871380000.0,51454288000.0
2025.0,51386946000.0,51385570000.0
2026.0,51343663000.0,51334280000.0
2027.0,51354260000.0,51286640000.0
2028.0,51310076000.0,51256840000.0
2029.0,51265620000.0,51240165000.0
2030.0,51246920000.0,51158380000.0
2031.0,51208290000.0,51172290000.0
2032.0,51159695000.0,51104383000.0
2033.0,51194503000.0,51035566000.0
2034.0,51064766000.0,50914840000.0
2035.0,51003040000.0,50846470000.0
2036.0,50979082000.0,51004070000.0
2037.0,50910474000.0,50770833000.0
2038.0,50830635000.0,51202030000.0
2039.0,50726773000.0,50761978000.0
2040.0,50602730000.0,50661070000.0
2041.0,50572472000.0,50574885000.0
2042.0,50475750000.0,50444997000.0
2043.0,50391745000.0,50330354000.0
2044.0,50273930000.0,50193310000.0
2045.0,50230575000.0,50134925000.0
2046.0,50131018000.0,50071376000.0
2047.0,50049077000.0,49901437000.0
2048.0,49987980000.0,49756414000.0
2049.0,49857430000.0,49526333000.0
2050.0,49740370000.0,49332687000.0
2051.0,49610277000.0,49104953000.0
2052.0,49458508000.0,48914550000.0
2053.0,49328447000.0,48691827000.0
2054.0,49215440000.0,48483310000.0
2055.0,49077654000.0,48237765000.0
2056.0,48806953000.0,48011820000.0
2057.0,48603066000.0,47770313000.0
2058.0,48430810000.0,47636726000.0
2059.0,48206135000.0,47354630000.0
2060.0,47997145000.0,47037300000.0
2061.0,47810294000.0,46546747000.0
2062.0,47618646000.0,46218160000.0
2063.0,47410570000.0,45892300000.0
2064.0,47166775000.0,45603180000.0
2065.0,46989810000.0,45208785000.0
2066.0,46824935000.0,44885193000.0
2067.0,46574470000.0,44523676000.0
2068.0,46550536000.0,44223943000.0
2069.0,46250100000.0,43799613000.0
2070.0,46091280000.0,43383194000.0
2071.0,45948187000.0,43035107000.0
2072.0,45724610000.0,42632905000.0
2073.0,45528146000.0,42229650000.0
2074.0,45319450000.0,41931424000.0
2075.0,45112734000.0,41568514000.0
2076.0,44846440000.0,41295962000.0
2077.0,44563624000.0,40867050000.0
2078.0,44355125000.0,40370074000.0
2079.0,44178362000.0,39896293000.0
2080.0,44006924000.0,39469420000.0
2081.0,43788632000.0,39016220000.0
2082.0,43684180000.0,38591623000.0
2083.0,43480117000.0,38100177000.0
2084.0,43345280000.0,37772083000.0
2085.0,43227140000.0,37229400000.0
2086.0,43039072000.0,36793463000.0
2087.0,42755113000.0,36468556000.0
2088.0,42527520000.0,36085750000.0
2089.0,42325500000.0,35537478000.0
2090.0,42157666000.0,35106136000.0
2091.0,41925198000.0,34692620000.0
2092.0,41750730000.0,34248673000.0
2093.0,41518203000.0,33783120000.0
2094.0,41333166000.0,33442790000.0
2095.0,41069440000.0,33031072000.0
2096.0,40841867000.0,32634650000.0
2097.0,40508682000.0,32310520000.0
2098.0,40308620000.0,31955112000.0
2099.0,40101028000.0,31549993000.0
2100.0,40001360000.0,31199357000.0
