time,MPI-ESM1-2-HR,IPSL-CM6A-LR,GFDL-ESM4,UKESM1-0-LL,MRI-ESM2-0
2061.0,37699180000.0,35692126000.0,37899915000.0,30503717000.0,35742150000.0
2062.0,38122926000.0,35299520000.0,37714740000.0,29825503000.0,35400925000.0
2063.0,38149420000.0,34949165000.0,37515854000.0,29267673000.0,35129070000.0
2064.0,37538304000.0,34461770000.0,37342400000.0,28878768000.0,34805916000.0
2065.0,37308375000.0,34041913000.0,37428834000.0,28304372000.0,34443250000.0
2066.0,37116584000.0,33735545000.0,37151162000.0,27938253000.0,34476876000.0
2067.0,36949460000.0,33362008000.0,36840116000.0,27379163000.0,34083623000.0
2068.0,37146735000.0,32918852000.0,36668390000.0,26930815000.0,33673520000.0
2069.0,36898857000.0,32480358000.0,36387488000.0,26484875000.0,33340455000.0
2070.0,36534480000.0,31851383000.0,36202058000.0,26040439000.0,33033611000.0
2071.0,36314360000.0,31231455000.0,35987055000.0,25500465000.0,32745206000.0
2072.0,36143604000.0,30665318000.0,35921945000.0,24916156000.0,32399798000.0
2073.0,35865330000.0,30272664000.0,35672752000.0,24319807000.0,32051600000.0
2074.0,35646763000.0,29809125000.0,35444880000.0,23726914000.0,31516820000.0
2075.0,35483873000.0,29325752000.0,35182480000.0,23331434000.0,31101810000.0
2076.0,35326198000.0,28862114000.0,34954770000.0,22837529000.0,30810317000.0
2077.0,35317260000.0,28321790000.0,34728430000.0,22272688000.0,30431955000.0
2078.0,35360740000.0,27590975000.0,34476904000.0,21819509000.0,29914075000.0
2079.0,34860855000.0,27008233000.0,34567030000.0,21367660000.0,29496717000.0
2080.0,34620432000.0,26382287000.0,33996143000.0,20868506000.0,29078026000.0
2081.0,34536497000.0,25721825000.0,33785730000.0,20177300000.0,28775803000.0
2082.0,34500910000.0,25006560000.0,33634095000.0,19453139000.0,29048957000.0
2083.0,34290979000.0,24237408000.0,33380426000.0,18845990000.0,28421380000.0
2084.0,34271732000.0,23473803000.0,33107761000.0,18241022000.0,28157760000.0
2085.0,34070360000.0,22872812000.0,32795662000.0,17650029000.0,27577418000.0
2086.0,33857044000.0,22355325000.0,32624810000.0,17016567000.0,27142902000.0
2087.0,33662775000.0,21255360000.0,32254145000.0,16254761000.0,26666568000.0
2088.0,33942649000.0,20608190000.0,31913988000.0,15616575000.0,26238253000.0
2089.0,33451674000.0,19538346000.0,31680928000.0,14998478000.0,25807241000.0
2090.0,33210139000.0,18658550000.0,31777923000.0,14378564000.0,25407371000.0
2091.0,33579358000.0,17846585000.0,31235060000.0,13941544000.0,25397119000.0
2092.0,33047656000.0,17186636000.0,30925142000.0,13458828000.0,24977992000.0
2093.0,32661100000.0,16482514000.0,30644711000.0,13028013000.0,24431320000.0
2094.0,32569272000.0,15802689000.0,30496440000.0,12469769000.0,23966872000.0
2095.0,32540322000.0,15022921000.0,30092600000.0,11834852000.0,23674840000.0
2096.0,32532740000.0,14450916000.0,29997728000.0,11351495000.0,23073743000.0
2097.0,32738330000.0,13868029000.0,29511135000.0,10948557000.0,22672046000.0
2098.0,31943967000.0,13344845000.0,29157052000.0,10501747000.0,22226747000.0
2099.0,31587107000.0,12736366000.0,28891447000.0,10125712000.0,21782940000.0
2100.0,31348296000.0,12307160000.0,28424372000.0,9728260000.0,21399532000.0
