time,CANESM5,IPSL-CM6A-LR,MRI-ESM2-0,CESM2-WACCM
2039.0,3692490400000.0,3672913200000.0,3861771000000.0,3593857400000.0
2040.0,3661668300000.0,3651886600000.0,3829556800000.0,3558645700000.0
2041.0,3608839700000.0,3620754200000.0,3803824800000.0,3547069700000.0
2042.0,3568178000000.0,3595670000000.0,3781843700000.0,3515089200000.0
2043.0,3531456400000.0,3552843000000.0,3738909500000.0,3484360400000.0
2044.0,3504277300000.0,3517102000000.0,3715645000000.0,3431406800000.0
2045.0,3459462000000.0,3503850300000.0,3683146000000.0,3390360300000.0
2046.0,3406211600000.0,3458824700000.0,3661771600000.0,3356918500000.0
2047.0,3367569000000.0,3425104800000.0,3624497000000.0,3313605300000.0
2048.0,3334078500000.0,3377603500000.0,3590304800000.0,3285666500000.0
2049.0,3298493700000.0,3343991200000.0,3557674500000.0,3249886500000.0
2050.0,3271138700000.0,3315060700000.0,3527882300000.0,3196025300000.0
2051.0,3240327600000.0,3292609000000.0,3510203000000.0,3162109600000.0
2052.0,3184427800000.0,3265114100000.0,3481532600000.0,3111589200000.0
2053.0,3140914500000.0,3231068500000.0,3468934300000.0,3070418700000.0
2054.0,3101932700000.0,3195342000000.0,3450601500000.0,3010525100000.0
2055.0,3072851200000.0,3147532300000.0,3424825000000.0,2972150000000.0
2056.0,3048525800000.0,3120990000000.0,3411039700000.0,2920298800000.0
2057.0,3002617600000.0,3081952800000.0,3398003900000.0,2869032600000.0
2058.0,2960206600000.0,3037311800000.0,3388620000000.0,2827476500000.0
2059.0,2938952000000.0,3007470400000.0,3356618400000.0,2778749500000.0
2060.0,2911854100000.0,2987675400000.0,3328616000000.0,2757919800000.0
2061.0,2880684000000.0,2939649300000.0,3322152200000.0,2716251700000.0
2062.0,2834851200000.0,2914680600000.0,3299167700000.0,2673506300000.0
2063.0,2796533600000.0,2887648800000.0,3275649400000.0,2642864200000.0
2064.0,2759158700000.0,2857283000000.0,3241218400000.0,2604666700000.0
2065.0,2720004000000.0,2816436900000.0,3221127700000.0,2570254300000.0
2066.0,2677212000000.0,2792259300000.0,3205424200000.0,2530074400000.0
2067.0,2648817000000.0,2753118000000.0,3192935000000.0,2487169600000.0
2068.0,2616390000000.0,2717857300000.0,3161908600000.0,2463719000000.0
2069.0,2575221000000.0,2678967800000.0,3131694000000.0,2419040000000.0
2070.0,2553618600000.0,2641035000000.0,3120620400000.0,2370664400000.0
2071.0,2525664400000.0,2622652700000.0,3099915000000.0,2338042400000.0
2072.0,2491832300000.0,2595715300000.0,3083149800000.0,2319943700000.0
2073.0,2457043200000.0,2575106000000.0,3056096800000.0,2290736700000.0
2074.0,2433842200000.0,2557237500000.0,3038782200000.0,2262709300000.0
2075.0,2403568500000.0,2527397700000.0,3020533800000.0,2229826700000.0
2076.0,2372479700000.0,2512468300000.0,2996176400000.0,2187048800000.0
2077.0,2354762000000.0,2493961000000.0,2986971500000.0,2168598300000.0
2078.0,2331412000000.0,2466733000000.0,2950880000000.0,2135353000000.0
2079.0,2313999400000.0,2449437000000.0,2910835000000.0,2104825200000.0
2080.0,2296009000000.0,2439296800000.0,2902377400000.0,2075856200000.0
2081.0,2282073000000.0,2421832500000.0,2885050200000.0,2052404400000.0
2082.0,2267143000000.0,2398003100000.0,2866926300000.0,2026531700000.0
2083.0,2236001600000.0,2374269700000.0,2846783700000.0,1985528300000.0
2084.0,2186132800000.0,2348674200000.0,2832903000000.0,1963004900000.0
2085.0,2172046000000.0,2320653600000.0,2800660000000.0,1944723500000.0
2086.0,2165264100000.0,2297190200000.0,2783236000000.0,1921981700000.0
2087.0,2145079300000.0,2275008300000.0,2783718100000.0,1887036600000.0
2088.0,2107741000000.0,2263132700000.0,2767885000000.0,1871814900000.0
2089.0,2094458200000.0,2250986700000.0,2758492300000.0,1837114600000.0
2090.0,2081537300000.0,2227941100000.0,2749236200000.0,1824636500000.0
2091.0,2054545500000.0,2214192700000.0,2734065200000.0,1800014500000.0
2092.0,2036074700000.0,2205533300000.0,2722406900000.0,1787525100000.0
2093.0,2016595700000.0,2196478500000.0,2711247000000.0,1762862200000.0
2094.0,2000154100000.0,2187357700000.0,2703666200000.0,1734079500000.0
2095.0,1976626800000.0,2174833300000.0,2678474000000.0,1705403000000.0
2096.0,1956124300000.0,2165316000000.0,2658741300000.0,1667923400000.0
2097.0,1940898400000.0,2156541200000.0,2644866800000.0,1649074800000.0
2098.0,1918664700000.0,2135117000000.0,2635110500000.0,1630792000000.0
2099.0,1900629900000.0,2116947000000.0,2622288000000.0,1626688600000.0
2100.0,1880839700000.0,2105097800000.0,2597569400000.0,1608240700000.0
