time,FGOALS-F3-L,NORESM2-MM,CESM2,ACCESS-CM2,EC-EARTH3,CANESM5,ACCESS-ESM1-5,CAMS-CSM1-0,BCC-CSM2-MR,INM-CM4-8,IPSL-CM6A-LR,MRI-ESM2-0,MPI-ESM1-2-HR,INM-CM5-0,EC-EARTH3-VEG,CESM2-WACCM,GFDL-ESM4
2033.0,2585666300000.0,2663852800000.0,2567656400000.0,2501438600000.0,2285541800000.0,2530024000000.0,2544607400000.0,2685997700000.0,2627080000000.0,2571788000000.0,2558612000000.0,2489835800000.0,2614934400000.0,2484888100000.0,2589097000000.0,2546571400000.0,2592515600000.0
2034.0,2570491800000.0,2644849200000.0,2543897500000.0,2464600600000.0,2256259000000.0,2516388200000.0,2521169000000.0,2672557300000.0,2622474200000.0,2558768000000.0,2542395700000.0,2476409400000.0,2598655000000.0,2479758800000.0,2571679300000.0,2523588200000.0,2583997000000.0
2035.0,2541293000000.0,2633710200000.0,2511556000000.0,2447720600000.0,2210323500000.0,2489973200000.0,2501814000000.0,2647571800000.0,2606238500000.0,2558444400000.0,2512157100000.0,2448180000000.0,2590229000000.0,2474415500000.0,2549619000000.0,2514001000000.0,2569584800000.0
2036.0,2511072000000.0,2615828800000.0,2479860000000.0,2429202500000.0,2171212300000.0,2457898600000.0,2484344200000.0,2638154000000.0,2603530600000.0,2530659500000.0,2479471200000.0,2411655600000.0,2604452000000.0,2464065800000.0,2527654800000.0,2496855800000.0,2552898800000.0
2037.0,2492391200000.0,2602574500000.0,2450394000000.0,2412920400000.0,2133910200000.0,2440960000000.0,2462212400000.0,2636991700000.0,2598891200000.0,2527017800000.0,2470380300000.0,2390955700000.0,2593187700000.0,2444258000000.0,2519881200000.0,2497998700000.0,2547214500000.0
2038.0,2464147800000.0,2586538400000.0,2435821000000.0,2391581000000.0,2095627900000.0,2391016700000.0,2438122200000.0,2620052200000.0,2584948200000.0,2521961600000.0,2449260400000.0,2362893000000.0,2573012800000.0,2436924200000.0,2499223700000.0,2475022600000.0,2542723700000.0
2039.0,2454105000000.0,2575930500000.0,2412377000000.0,2374946800000.0,2048900900000.0,2385306200000.0,2428011500000.0,2615752000000.0,2568672500000.0,2514518500000.0,2443898000000.0,2348112000000.0,2553617600000.0,2414665000000.0,2474989800000.0,2462804300000.0,2526672800000.0
2040.0,2421894000000.0,2552331500000.0,2383801500000.0,2352460900000.0,1997906200000.0,2347799400000.0,2410682800000.0,2613644000000.0,2547716700000.0,2522580300000.0,2414321300000.0,2309669000000.0,2548141400000.0,2391621200000.0,2436846300000.0,2440656600000.0,2508244600000.0
2041.0,2394214400000.0,2563778300000.0,2359233300000.0,2326715700000.0,1958252800000.0,2309995000000.0,2382655700000.0,2593550200000.0,2526920300000.0,2508232900000.0,2398813700000.0,2277440000000.0,2544754000000.0,2374955700000.0,2434453200000.0,2411567000000.0,2501330300000.0
2042.0,2365299400000.0,2541164700000.0,2340679000000.0,2304263600000.0,1913755000000.0,2275756000000.0,2366268000000.0,2587868500000.0,2506372400000.0,2491610300000.0,2391447200000.0,2253515400000.0,2530021700000.0,2339208200000.0,2425827400000.0,2401594800000.0,2510833600000.0
2043.0,2348582000000.0,2529685000000.0,2305848000000.0,2292810000000.0,1867792100000.0,2232688000000.0,2330519400000.0,2586261000000.0,2492424300000.0,2468776000000.0,2364805500000.0,2254690000000.0,2513197300000.0,2326186200000.0,2414915000000.0,2364361100000.0,2510184300000.0
2044.0,2320220000000.0,2519616200000.0,2284360300000.0,2265377100000.0,1839115000000.0,2206416200000.0,2313585400000.0,2576483600000.0,2485214800000.0,2459843700000.0,2352505400000.0,2246569400000.0,2499986300000.0,2297796000000.0,2384655800000.0,2348147800000.0,2497411500000.0
2045.0,2309855400000.0,2492922600000.0,2250188300000.0,2254553500000.0,1801080500000.0,2153605200000.0,2282062600000.0,2579302200000.0,2484120300000.0,2445925000000.0,2327101000000.0,2225717000000.0,2493534000000.0,2288113200000.0,2364796000000.0,2337299200000.0,2496687200000.0
2046.0,2300559000000.0,2463157200000.0,2232170300000.0,2231965300000.0,1756753200000.0,2124926700000.0,2267172000000.0,2555027400000.0,2458568600000.0,2426220600000.0,2318587400000.0,2202112600000.0,2485045200000.0,2269150200000.0,2352727000000.0,2304907400000.0,2474849000000.0
2047.0,2272131000000.0,2441202000000.0,2215549900000.0,2201274300000.0,1719956900000.0,2101235400000.0,2253934800000.0,2539911000000.0,2441480500000.0,2407094800000.0,2302810500000.0,2172624400000.0,2480187400000.0,2251614800000.0,2339034400000.0,2297503200000.0,2445115400000.0
2048.0,2250361000000.0,2429742500000.0,2184481900000.0,2177371000000.0,1680116300000.0,2065756600000.0,2224331400000.0,2547392400000.0,2407633800000.0,2397017500000.0,2289552600000.0,2154517900000.0,2462638400000.0,2236106700000.0,2327209600000.0,2276573300000.0,2429640800000.0
2049.0,2230038600000.0,2419461700000.0,2170253300000.0,2156867700000.0,1635855900000.0,2046153200000.0,2202829600000.0,2543559600000.0,2382229700000.0,2362777300000.0,2266881600000.0,2132812200000.0,2446202800000.0,2222374800000.0,2305706000000.0,2260685300000.0,2427583200000.0
2050.0,2186278300000.0,2400586800000.0,2143695400000.0,2115102000000.0,1613959400000.0,2030988300000.0,2184756200000.0,2541633100000.0,2349343400000.0,2334620600000.0,2236497300000.0,2108403000000.0,2433623300000.0,2204052200000.0,2287172600000.0,2251102600000.0,2423846300000.0
2051.0,2167989000000.0,2383091600000.0,2127849300000.0,2081645500000.0,1586148800000.0,2007249200000.0,2163326700000.0,2516688600000.0,2326206300000.0,2346155800000.0,2210614000000.0,2084704900000.0,2417006000000.0,2187769700000.0,2265168200000.0,2245480400000.0,2392790000000.0
2052.0,2158176900000.0,2358999000000.0,2105091600000.0,2064359600000.0,1565211000000.0,1980703400000.0,2139098600000.0,2505743300000.0,2303196000000.0,2328121800000.0,2197271300000.0,2061120300000.0,2405400600000.0,2173063300000.0,2227412400000.0,2228344600000.0,2377628500000.0
2053.0,2143670000000.0,2335482600000.0,2080719200000.0,2043882600000.0,1532181300000.0,1974336600000.0,2109787500000.0,2495220000000.0,2276301200000.0,2306589600000.0,2182611100000.0,2035329000000.0,2391435000000.0,2137781300000.0,2208538000000.0,2209068600000.0,2371075400000.0
2054.0,2125572500000.0,2319038000000.0,2063326800000.0,2018622200000.0,1493264500000.0,1951163700000.0,2093083000000.0,2491921700000.0,2262239500000.0,2309779400000.0,2169981000000.0,2019905000000.0,2388518200000.0,2107287400000.0,2189814800000.0,2187026500000.0,2335763600000.0
2055.0,2116145500000.0,2298231000000.0,2031086600000.0,1998321900000.0,1467183100000.0,1915710500000.0,2064772600000.0,2496330200000.0,2239078000000.0,2287416600000.0,2154088000000.0,1994531300000.0,2362234600000.0,2096757000000.0,2168926400000.0,2170868900000.0,2307880600000.0
2056.0,2095659500000.0,2287739600000.0,2010428000000.0,1972093800000.0,1436212300000.0,1896519000000.0,2046442500000.0,2480004000000.0,2220692600000.0,2285793000000.0,2145367500000.0,1982899300000.0,2354873600000.0,2081219100000.0,2160152300000.0,2155212700000.0,2295230000000.0
2057.0,2079336400000.0,2259983300000.0,1985049300000.0,1953107400000.0,1405114600000.0,1883320400000.0,2033538800000.0,2490693000000.0,2187441700000.0,2277427400000.0,2123597900000.0,1965899500000.0,2343653600000.0,2067241600000.0,2160024400000.0,2125320300000.0,2277998900000.0
2058.0,2062007100000.0,2250908600000.0,1964619700000.0,1931759000000.0,1383767200000.0,1878752200000.0,2020390500000.0,2475814300000.0,2152277300000.0,2260243300000.0,2100122400000.0,1941818600000.0,2327517300000.0,2064067600000.0,2152242300000.0,2111837600000.0,2253027800000.0
2059.0,2050874400000.0,2231540600000.0,1944581300000.0,1918057000000.0,1357187100000.0,1858031600000.0,2018427400000.0,2464781200000.0,2116549700000.0,2234170700000.0,2100346000000.0,1927698600000.0,2297830800000.0,2042471900000.0,2129815100000.0,2086889700000.0,2227323000000.0
2060.0,2029439500000.0,2220153000000.0,1931909900000.0,1883388100000.0,1333528400000.0,1825971900000.0,1997247000000.0,2451876300000.0,2099411600000.0,2231823500000.0,2086544100000.0,1910144000000.0,2296222300000.0,2039269200000.0,2099642200000.0,2048245600000.0,2218786600000.0
2061.0,2018182400000.0,2209635400000.0,1914112700000.0,1858022400000.0,1306796500000.0,1837427600000.0,1977585800000.0,2435940000000.0,2080038700000.0,2215493500000.0,2065981600000.0,1888206300000.0,2277890000000.0,2021770100000.0,2097928500000.0,2030470400000.0,2187484300000.0
2062.0,2006151700000.0,2198249100000.0,1888839300000.0,1838418600000.0,1279942000000.0,1823922600000.0,1974526700000.0,2398561200000.0,2055460000000.0,2209529500000.0,2049101500000.0,1883894700000.0,2254017000000.0,2001402700000.0,2066184800000.0,2012298000000.0,2171678200000.0
2063.0,1994813700000.0,2181675200000.0,1882921100000.0,1826665000000.0,1250892200000.0,1805733300000.0,1959188400000.0,2377564000000.0,2046719700000.0,2206530500000.0,2035043700000.0,1866104300000.0,2234997800000.0,1989391500000.0,2036802800000.0,1991691000000.0,2143662500000.0
2064.0,1987332000000.0,2166513700000.0,1865803200000.0,1810650000000.0,1233110300000.0,1782782900000.0,1941095200000.0,2374066500000.0,2022334900000.0,2184133200000.0,2011021000000.0,1853196700000.0,2227741400000.0,1978043100000.0,2019319200000.0,1986788000000.0,2127317800000.0
2065.0,1966355100000.0,2136351400000.0,1847029900000.0,1788788900000.0,1224552900000.0,1759877900000.0,1921378700000.0,2361310800000.0,2014140000000.0,2162901900000.0,2002746900000.0,1837511700000.0,2221285000000.0,1966030500000.0,2000060000000.0,1973039500000.0,2104930300000.0
2066.0,1950061200000.0,2113948900000.0,1833488200000.0,1764466400000.0,1213374700000.0,1745750200000.0,1918478200000.0,2344547000000.0,1986485400000.0,2153311500000.0,1982403400000.0,1824580700000.0,2213178500000.0,1959074900000.0,2011961600000.0,1964881300000.0,2079463200000.0
2067.0,1941095400000.0,2093323000000.0,1818635100000.0,1742553200000.0,1195362500000.0,1732213500000.0,1913473900000.0,2356110200000.0,1953022100000.0,2150987900000.0,1958941400000.0,1807684000000.0,2210526000000.0,1954616200000.0,1996623300000.0,1939075900000.0,2064426100000.0
2068.0,1921159900000.0,2071781300000.0,1797479300000.0,1734119700000.0,1182869400000.0,1713689600000.0,1902579500000.0,2337480600000.0,1923085100000.0,2135322500000.0,1944967600000.0,1802379700000.0,2193931200000.0,1941252200000.0,1966439500000.0,1929808800000.0,2050771800000.0
2069.0,1912632200000.0,2032586500000.0,1785481500000.0,1706375400000.0,1160263200000.0,1700163100000.0,1888937300000.0,2318691500000.0,1888084300000.0,2128523400000.0,1931033700000.0,1799501600000.0,2193235400000.0,1934427300000.0,1955666700000.0,1920586900000.0,2037937100000.0
2070.0,1904031000000.0,2009798800000.0,1775528700000.0,1685623300000.0,1141925300000.0,1691454000000.0,1868891200000.0,2313408200000.0,1866595800000.0,2101898600000.0,1920115100000.0,1789374500000.0,2182243400000.0,1919477100000.0,1930398800000.0,1912343100000.0,2013554900000.0
2071.0,1902137600000.0,2004269900000.0,1762762400000.0,1668042000000.0,1126454400000.0,1692438400000.0,1848135300000.0,2306076000000.0,1848510800000.0,2100233800000.0,1911431200000.0,1777290200000.0,2169452900000.0,1906299500000.0,1908883800000.0,1884680000000.0,1999148800000.0
2072.0,1890286700000.0,1993231700000.0,1752932200000.0,1654376500000.0,1107984900000.0,1672029700000.0,1829259700000.0,2298480700000.0,1828125400000.0,2095275300000.0,1894044400000.0,1773691300000.0,2163088800000.0,1905344800000.0,1901383500000.0,1863336000000.0,1978267700000.0
2073.0,1880064800000.0,1971809400000.0,1743649000000.0,1620779900000.0,1082305350000.0,1655452900000.0,1814935500000.0,2288125500000.0,1807470300000.0,2088718000000.0,1881674000000.0,1764116900000.0,2162625100000.0,1908983900000.0,1904229700000.0,1862575200000.0,1962281500000.0
2074.0,1853671000000.0,1954369200000.0,1716788300000.0,1604718000000.0,1067921600000.0,1639469000000.0,1798623300000.0,2284746400000.0,1785367200000.0,2094918700000.0,1867989900000.0,1755906700000.0,2151336800000.0,1895070600000.0,1881489400000.0,1842444100000.0,1938911800000.0
2075.0,1850971300000.0,1933467200000.0,1701741500000.0,1599486000000.0,1061917500000.0,1648410500000.0,1786961300000.0,2273976000000.0,1776875300000.0,2083169200000.0,1853652600000.0,1741748800000.0,2152516600000.0,1875443200000.0,1857818300000.0,1824439500000.0,1929604900000.0
2076.0,1855068600000.0,1931027000000.0,1700856300000.0,1584165600000.0,1048827660000.0,1636947000000.0,1768700200000.0,2259207600000.0,1747403500000.0,2061772800000.0,1833883500000.0,1721342500000.0,2134718400000.0,1872020400000.0,1842543300000.0,1811049100000.0,1910275000000.0
2077.0,1849478100000.0,1926071300000.0,1680663200000.0,1576652000000.0,1034727800000.0,1629077100000.0,1751755300000.0,2246087500000.0,1723482000000.0,2052289100000.0,1821790700000.0,1710908500000.0,2126314900000.0,1867105400000.0,1840138600000.0,1798974100000.0,1910202200000.0
2078.0,1850551800000.0,1911104500000.0,1668310100000.0,1560816100000.0,1011916730000.0,1617439600000.0,1735847800000.0,2238120200000.0,1701693500000.0,2042826700000.0,1803204700000.0,1696664000000.0,2109880300000.0,1848151800000.0,1822860900000.0,1784876500000.0,1912685700000.0
2079.0,1843689000000.0,1903161200000.0,1646826900000.0,1544782200000.0,1004470140000.0,1603151200000.0,1722470000000.0,2226536800000.0,1682541100000.0,2023100600000.0,1787056200000.0,1693077100000.0,2103187500000.0,1831216500000.0,1796181500000.0,1767794500000.0,1915907000000.0
2080.0,1832560900000.0,1882879300000.0,1631581900000.0,1535851000000.0,996619650000.0,1584903900000.0,1705562100000.0,2224433400000.0,1668980100000.0,2013702900000.0,1777192900000.0,1680178000000.0,2095052600000.0,1816966700000.0,1770373600000.0,1762658500000.0,1902530800000.0
2081.0,1832669400000.0,1868049200000.0,1617104300000.0,1519068600000.0,982088740000.0,1577703000000.0,1693819900000.0,2217521200000.0,1664471500000.0,1994577400000.0,1764031000000.0,1676117700000.0,2079059100000.0,1801297000000.0,1758416500000.0,1744334900000.0,1912834000000.0
2082.0,1822593500000.0,1849117800000.0,1611571800000.0,1498975600000.0,965209750000.0,1573573900000.0,1685115900000.0,2208539600000.0,1642939700000.0,1977410500000.0,1743891100000.0,1658300800000.0,2066845700000.0,1787739900000.0,1754864000000.0,1722897100000.0,1902654900000.0
2083.0,1810930700000.0,1840582100000.0,1595042200000.0,1484973100000.0,961562600000.0,1563531500000.0,1677161300000.0,2195804300000.0,1630278900000.0,1981208500000.0,1726162000000.0,1644245700000.0,2046792400000.0,1771088600000.0,1741255200000.0,1704875700000.0,1896679000000.0
2084.0,1799951600000.0,1818224500000.0,1582705000000.0,1469567500000.0,957331800000.0,1540510200000.0,1668886200000.0,2203125000000.0,1618697900000.0,1978918500000.0,1721353600000.0,1638884400000.0,2036321900000.0,1759635300000.0,1715131000000.0,1706142500000.0,1879777700000.0
2085.0,1794458600000.0,1818952500000.0,1574698200000.0,1451146500000.0,937250850000.0,1539722300000.0,1659674400000.0,2185968500000.0,1603323800000.0,1972353400000.0,1707068000000.0,1637771100000.0,2029777000000.0,1764454000000.0,1693022800000.0,1699254000000.0,1848939400000.0
2086.0,1797047300000.0,1813201700000.0,1556057200000.0,1430860200000.0,921439900000.0,1542206400000.0,1657798900000.0,2187134600000.0,1587487000000.0,1960607600000.0,1692898000000.0,1633672500000.0,2032114900000.0,1755297900000.0,1670498400000.0,1687431500000.0,1837071600000.0
2087.0,1780770400000.0,1788908000000.0,1544081500000.0,1414251000000.0,909877400000.0,1552393000000.0,1647311500000.0,2176781800000.0,1577890100000.0,1947796200000.0,1676052900000.0,1629095700000.0,2026128400000.0,1745549800000.0,1646688500000.0,1681443100000.0,1827341200000.0
2088.0,1768220000000.0,1768834700000.0,1534767000000.0,1404589800000.0,903683000000.0,1531786000000.0,1631352700000.0,2167466200000.0,1559888000000.0,1934631600000.0,1664978600000.0,1616473400000.0,2022737400000.0,1739524100000.0,1617632300000.0,1673000800000.0,1826747300000.0
2089.0,1759622100000.0,1757468400000.0,1529526000000.0,1395947100000.0,904132760000.0,1527465200000.0,1606721500000.0,2161045800000.0,1555658700000.0,1928488400000.0,1656443900000.0,1609354300000.0,2009464000000.0,1727404400000.0,1605490600000.0,1656811800000.0,1824460000000.0
2090.0,1756691800000.0,1746173300000.0,1515969600000.0,1383226700000.0,900186960000.0,1527703400000.0,1590162400000.0,2147663200000.0,1535371000000.0,1920382900000.0,1647939600000.0,1608099600000.0,2008508800000.0,1733064800000.0,1585152900000.0,1656245300000.0,1823019900000.0
2091.0,1744597700000.0,1728758800000.0,1512657500000.0,1364054900000.0,893077800000.0,1520096900000.0,1574812600000.0,2140873700000.0,1513323500000.0,1920196800000.0,1645749700000.0,1604356400000.0,2009911800000.0,1724376200000.0,1568474100000.0,1640356600000.0,1816986000000.0
2092.0,1737917100000.0,1726984200000.0,1512271600000.0,1351048400000.0,884768830000.0,1509182000000.0,1561894000000.0,2139780000000.0,1511855400000.0,1905921200000.0,1622207100000.0,1607227800000.0,1998552000000.0,1711691300000.0,1553569000000.0,1640397100000.0,1798827800000.0
2093.0,1742127100000.0,1709980100000.0,1493680300000.0,1339783600000.0,877031260000.0,1502059600000.0,1550950100000.0,2133359000000.0,1502708400000.0,1896779000000.0,1611694300000.0,1593327900000.0,1992649000000.0,1705411000000.0,1539715200000.0,1636025400000.0,1792147300000.0
2094.0,1737438400000.0,1693001000000.0,1483668700000.0,1332509800000.0,870665800000.0,1504662700000.0,1534420600000.0,2139534700000.0,1491994700000.0,1897612300000.0,1602105900000.0,1591492200000.0,1985497400000.0,1706375200000.0,1506816300000.0,1626604700000.0,1787783500000.0
2095.0,1726791300000.0,1678833200000.0,1481256500000.0,1320010500000.0,861816000000.0,1492098700000.0,1522338400000.0,2144805300000.0,1472673700000.0,1886033700000.0,1598771800000.0,1580689900000.0,1990486400000.0,1692989000000.0,1481271000000.0,1618344700000.0,1769757100000.0
