time,MPI-ESM1-2-HR,MRI-ESM2-0,INM-CM5-0,IPSL-CM6A-LR,CMCC-CM2-SR5,CESM2-WACCM,TAIESM1,GFDL-ESM4,EC-EARTH3-VEG,CESM2,ACCESS-CM2,FGOALS-F3-L,NORESM2-MM,BCC-CSM2-MR,INM-CM4-8,EC-EARTH3,ACCESS-ESM1-5,CANESM5,CAMS-CSM1-0
2087.0,1132185000000.0,951789100000.0,1165009000000.0,864338400000.0,843875300000.0,985164400000.0,713587950000.0,1236708400000.0,479531630000.0,864121200000.0,960417400000.0,983671960000.0,1131087000000.0,545727220000.0,1475487500000.0,385520860000.0,915721300000.0,677893050000.0,1372120200000.0
2088.0,1100704000000.0,935977700000.0,1142923600000.0,824723440000.0,821463740000.0,960723200000.0,691276940000.0,1207990000000.0,452241060000.0,841587200000.0,944537000000.0,953285600000.0,1105013600000.0,519193600000.0,1465345800000.0,359535150000.0,892678050000.0,660521550000.0,1343878700000.0
2089.0,1073811550000.0,913510600000.0,1118755100000.0,794592800000.0,794312250000.0,939368450000.0,666850950000.0,1177977200000.0,426581430000.0,817739500000.0,919824240000.0,927867670000.0,1083499600000.0,499749160000.0,1453707900000.0,337735020000.0,860976100000.0,638054400000.0,1327926600000.0
2090.0,1047563600000.0,895134900000.0,1103534200000.0,762754000000.0,772196140000.0,917943800000.0,637513400000.0,1153543600000.0,402114480000.0,801093400000.0,899808560000.0,898286160000.0,1064869200000.0,481816870000.0,1429056500000.0,316156200000.0,833443400000.0,612327750000.0,1320422900000.0
2091.0,1026232000000.0,876113800000.0,1080615240000.0,724632000000.0,745990000000.0,887182100000.0,615835800000.0,1127794500000.0,376240600000.0,773234750000.0,869986140000.0,866217300000.0,1038253950000.0,465566430000.0,1409551600000.0,296203030000.0,808453600000.0,595267800000.0,1298070200000.0
2092.0,1005102200000.0,857256100000.0,1070322300000.0,687729800000.0,722483400000.0,861005000000.0,592152500000.0,1105654800000.0,354677230000.0,750877200000.0,841426670000.0,842842900000.0,1014772800000.0,447316300000.0,1383629600000.0,282895450000.0,788589500000.0,575890000000.0,1269844300000.0
2093.0,976300150000.0,836738000000.0,1056911070000.0,656561800000.0,701249900000.0,834311100000.0,566857960000.0,1077317400000.0,333015940000.0,727849570000.0,806557400000.0,815103300000.0,988644100000.0,428906280000.0,1361903100000.0,264255240000.0,759945200000.0,558295800000.0,1247131100000.0
2094.0,952096650000.0,815258100000.0,1038664800000.0,627174150000.0,685047100000.0,811048240000.0,544281260000.0,1043613900000.0,309973250000.0,708785900000.0,789979800000.0,785852500000.0,968424600000.0,410534840000.0,1342719300000.0,246414460000.0,732607100000.0,536971400000.0,1224389800000.0
2095.0,930238370000.0,795781200000.0,1023747200000.0,600767400000.0,661063860000.0,795399750000.0,523912580000.0,1032031760000.0,288763300000.0,685230500000.0,770716700000.0,758069260000.0,944486400000.0,396337970000.0,1317559700000.0,230363200000.0,708982700000.0,516392980000.0,1195767000000.0
2096.0,911965800000.0,772258300000.0,1000625340000.0,572827960000.0,639250860000.0,770542000000.0,499591580000.0,1014967440000.0,269952010000.0,659601160000.0,749274100000.0,733774800000.0,923025540000.0,384636000000.0,1291119200000.0,218281120000.0,689384650000.0,494827540000.0,1181246700000.0
2097.0,888585260000.0,752544450000.0,974324400000.0,545939320000.0,611827800000.0,753499440000.0,479955750000.0,989003700000.0,251641540000.0,638234660000.0,732213300000.0,712396640000.0,901995200000.0,373222150000.0,1275282500000.0,204891910000.0,665016860000.0,476249200000.0,1153070800000.0
2098.0,869310600000.0,728133340000.0,956528400000.0,519756600000.0,584388050000.0,724901800000.0,458734730000.0,956065000000.0,232903130000.0,619621100000.0,708461700000.0,687845300000.0,877575900000.0,357322330000.0,1261932100000.0,195168320000.0,641202450000.0,459445800000.0,1131450200000.0
2099.0,853357600000.0,704185500000.0,939242300000.0,495841380000.0,568085200000.0,703818100000.0,435521400000.0,927788500000.0,219187870000.0,596089100000.0,684936300000.0,668420800000.0,857721200000.0,340415740000.0,1240877000000.0,183826220000.0,622234240000.0,442453460000.0,1111890600000.0
2100.0,834878100000.0,685364400000.0,918122500000.0,474293500000.0,550755570000.0,677118700000.0,414782550000.0,903196800000.0,210111220000.0,573613700000.0,660372200000.0,642433160000.0,839019660000.0,330098640000.0,1226211900000.0,170252930000.0,598000340000.0,427054070000.0,1107328900000.0
