time,MRI-ESM2-0,IPSL-CM6A-LR
2000.0,7550159000000.0,7550159000000.0
2001.0,7554923000000.0,7554923000000.0
2002.0,7539403000000.0,7539403000000.0
2003.0,7512797000000.0,7512797000000.0
2004.0,7497060000000.0,7497060000000.0
2005.0,7476065000000.0,7476065000000.0
2006.0,7452246400000.0,7452246400000.0
2007.0,7438029300000.0,7438029300000.0
2008.0,7421123000000.0,7421123000000.0
2009.0,7418821000000.0,7418821000000.0
2010.0,7413424500000.0,7413424500000.0
2011.0,7411980600000.0,7411980600000.0
2012.0,7399873700000.0,7399873700000.0
2013.0,7404313400000.0,7404313400000.0
2014.0,7361239400000.0,7361239400000.0
2015.0,7354694000000.0,7354694000000.0
2016.0,7347848000000.0,7347848000000.0
2017.0,7348971000000.0,7348971000000.0
2018.0,7338589000000.0,7338589000000.0
2019.0,7345075700000.0,7345075700000.0
2020.0,7313380000000.0,7313380000000.0
2021.0,7245074500000.0,7246418300000.0
2022.0,7218313000000.0,7232608000000.0
2023.0,7191240600000.0,7181432000000.0
2024.0,7144341000000.0,7170659700000.0
2025.0,7098919000000.0,7137645000000.0
2026.0,7047363000000.0,7137098000000.0
2027.0,7031667300000.0,7072987000000.0
2028.0,6963312700000.0,7056737700000.0
2029.0,6959209600000.0,7033138400000.0
2030.0,6914317000000.0,7003689700000.0
2031.0,6851998500000.0,6971869600000.0
2032.0,6798860400000.0,6938385000000.0
2033.0,6688991600000.0,6893792700000.0
2034.0,6639970700000.0,6868034000000.0
2035.0,6566150400000.0,6846877300000.0
2036.0,6547042700000.0,6842131000000.0
2037.0,6518441000000.0,6796464400000.0
2038.0,6452322000000.0,6756609000000.0
2039.0,6403910000000.0,6704465400000.0
2040.0,6285730000000.0,6673374000000.0
2041.0,6225959300000.0,6607489000000.0
2042.0,6157204000000.0,6592614000000.0
2043.0,6082305500000.0,6569956000000.0
2044.0,5984214000000.0,6493356700000.0
2045.0,5942406000000.0,6449909500000.0
2046.0,5896410000000.0,6433427400000.0
2047.0,5777378000000.0,6411969400000.0
2048.0,5733807000000.0,6353031000000.0
2049.0,5642445000000.0,6271555000000.0
2050.0,5570147400000.0,6193014000000.0
2051.0,5451964500000.0,6085214700000.0
2052.0,5376245000000.0,6005891500000.0
2053.0,5319583300000.0,5932919600000.0
2054.0,5281692500000.0,5893936600000.0
2055.0,5209793000000.0,5864901000000.0
2056.0,5118024000000.0,5823315600000.0
2057.0,4982016000000.0,5769448000000.0
2058.0,4870266000000.0,5706548000000.0
2059.0,4756482000000.0,5638780400000.0
2060.0,4611994300000.0,5517110400000.0
2061.0,4545725300000.0,5416125700000.0
2062.0,4479402000000.0,5342052000000.0
2063.0,4391047000000.0,5261932000000.0
2064.0,4272193300000.0,5194688500000.0
2065.0,4164587000000.0,5086474000000.0
2066.0,4082016700000.0,5004720000000.0
2067.0,3970743000000.0,4913972600000.0
2068.0,3896675000000.0,4850739300000.0
2069.0,3839178800000.0,4758216000000.0
2070.0,3749671900000.0,4663652400000.0
2071.0,3694065400000.0,4577712700000.0
2072.0,3575013400000.0,4483238600000.0
2073.0,3540876500000.0,4365438000000.0
2074.0,3463295800000.0,4262467700000.0
2075.0,3391650500000.0,4170085300000.0
2076.0,3326609700000.0,4099242500000.0
2077.0,3256124000000.0,4008438700000.0
2078.0,3182087000000.0,3928427600000.0
2079.0,3086903000000.0,3834389500000.0
2080.0,3038329400000.0,3753587200000.0
2081.0,2988052300000.0,3669942600000.0
2082.0,2942997600000.0,3590772800000.0
2083.0,2883605800000.0,3531927000000.0
2084.0,2819793600000.0,3483679300000.0
2085.0,2765003700000.0,3422824700000.0
2086.0,2708671000000.0,3345555400000.0
2087.0,2621664100000.0,3268297400000.0
2088.0,2579463400000.0,3192803600000.0
2089.0,2512910800000.0,3132664300000.0
2090.0,2448471400000.0,3061156700000.0
2091.0,2398879000000.0,3008759300000.0
2092.0,2340573700000.0,2954738500000.0
2093.0,2269680200000.0,2879542800000.0
2094.0,2220500200000.0,2844319300000.0
2095.0,2157653800000.0,2806643200000.0
2096.0,2098391200000.0,2733286400000.0
2097.0,2021157100000.0,2681385000000.0
2098.0,1969431000000.0,2620929600000.0
2099.0,1924489200000.0,2567166500000.0
2100.0,1875042000000.0,2521698000000.0
