time,CANESM2,CESM1-CAM5,MPI-ESM-LR
2056.0,701280900.0,832242940.0,904595650.0
2057.0,690261570.0,801209000.0,911744060.0
2058.0,664332200.0,776112000.0,873178700.0
2059.0,957150200.0,766001300.0,853207230.0
2060.0,700276500.0,745472450.0,849957570.0
2061.0,637552450.0,734626300.0,1011907500.0
2062.0,618441900.0,721508030.0,838400400.0
2063.0,607475800.0,699781060.0,823041600.0
2064.0,702381800.0,675771200.0,798217540.0
2065.0,641164860.0,664269630.0,796227500.0
2066.0,616706100.0,695611200.0,960580030.0
2067.0,605911700.0,685912200.0,893523800.0
2068.0,643179300.0,628084900.0,788560260.0
2069.0,578096600.0,621639550.0,766939200.0
2070.0,561443500.0,605723400.0,761820200.0
2071.0,886929340.0,625502500.0,745206100.0
2072.0,636006600.0,622612800.0,731853600.0
2073.0,603983360.0,599557900.0,723494800.0
2074.0,764618400.0,712355000.0,710717760.0
2075.0,648161660.0,674421400.0,696425860.0
2076.0,735534000.0,622586900.0,686871100.0
2077.0,632183550.0,584968000.0,678099400.0
2078.0,589378900.0,581628160.0,710915300.0
2079.0,566601540.0,630531260.0,695454100.0
2080.0,570345700.0,573585200.0,747920300.0
2081.0,560469400.0,553263360.0,672807400.0
2082.0,565075260.0,543068500.0,666011140.0
2083.0,576536100.0,541565300.0,1088600800.0
2084.0,553701060.0,601532100.0,962472300.0
2085.0,547415800.0,541855400.0,822756600.0
2086.0,748225900.0,532749340.0,688890300.0
2087.0,545104700.0,522016260.0,679411840.0
2088.0,532822050.0,637273400.0,819600500.0
2089.0,530964260.0,524511700.0,657078000.0
2090.0,525036000.0,601311500.0,747088450.0
2091.0,517840770.0,517479970.0,666650700.0
2092.0,514963780.0,524669920.0,644617700.0
2093.0,696113660.0,521265600.0,697056700.0
2094.0,556273700.0,662654400.0,1327205800.0
2095.0,527765150.0,545940800.0,762142140.0
2096.0,545913540.0,524727500.0,1293484300.0
2097.0,511424770.0,512230750.0,693171300.0
2098.0,508214660.0,512338050.0,711129700.0
2099.0,507995360.0,632653800.0,705203600.0
2100.0,516086340.0,570307650.0,679841000.0
2101.0,505821220.0,528278270.0,658899000.0
2102.0,529717800.0,511946370.0,650946900.0
2103.0,519963360.0,507161820.0,733314800.0
2104.0,498892320.0,503155040.0,659218940.0
2105.0,543290800.0,507083330.0,1019506300.0
2106.0,566784960.0,520309400.0,656451500.0
2107.0,519263780.0,500597100.0,818365060.0
2108.0,554809340.0,496740960.0,792724700.0
2109.0,809371900.0,734734500.0,696134400.0
2110.0,648135500.0,547698200.0,740003260.0
2111.0,904354000.0,777042300.0,658822000.0
2112.0,712858200.0,692150850.0,648892600.0
2113.0,624920300.0,573911100.0,691229440.0
2114.0,589227460.0,554832800.0,842408900.0
2115.0,582302200.0,528377570.0,903793150.0
2116.0,1140143500.0,526368770.0,701459650.0
2117.0,836769500.0,516536580.0,677295740.0
2118.0,618875700.0,534851500.0,1335358700.0
2119.0,587804860.0,525343170.0,1003132000.0
2120.0,578953600.0,518096400.0,682093250.0
2121.0,580337400.0,530156030.0,672943200.0
2122.0,559952450.0,520429820.0,661917700.0
2123.0,849539900.0,532190400.0,653872400.0
2124.0,571396860.0,527090500.0,716310140.0
2125.0,556427400.0,541967400.0,1456804200.0
2126.0,550495400.0,569393800.0,864907900.0
2127.0,578098900.0,526254180.0,704542460.0
2128.0,587645900.0,622310300.0,926719300.0
2129.0,568802100.0,576834900.0,848385800.0
2130.0,603647100.0,527471600.0,702842300.0
2131.0,562101600.0,529024200.0,672186500.0
2132.0,805270850.0,527552450.0,770495940.0
2133.0,708951000.0,1244717700.0,697410500.0
2134.0,564802700.0,708546900.0,672539140.0
2135.0,553423300.0,642660200.0,670214800.0
2136.0,571851100.0,737974460.0,665003200.0
2137.0,545585700.0,641839400.0,838266500.0
2138.0,653936960.0,580307300.0,768830500.0
2139.0,621525500.0,545406000.0,742065200.0
2140.0,731228740.0,537116740.0,681777500.0
2141.0,620430140.0,536525120.0,698813250.0
2142.0,602079600.0,751160900.0,677467800.0
2143.0,565214140.0,543240300.0,677926800.0
2144.0,568735500.0,541638000.0,670699900.0
2145.0,792202600.0,547908100.0,672302400.0
2146.0,592249150.0,684369500.0,814848100.0
2147.0,559922200.0,533597700.0,686004900.0
2148.0,1477229800.0,529371040.0,696988860.0
2149.0,1078664600.0,527059680.0,674895360.0
2150.0,784638340.0,525668450.0,671127200.0
2151.0,711089150.0,523781800.0,691754050.0
2152.0,642804740.0,520421200.0,666550340.0
2153.0,618251600.0,520691650.0,663872450.0
2154.0,627157100.0,780012600.0,662527700.0
2155.0,1082581200.0,699768900.0,659529400.0
2156.0,752915460.0,619339140.0,743722050.0
2157.0,680622400.0,571276100.0,1069440500.0
2158.0,792358700.0,529571940.0,706917440.0
2159.0,833644800.0,712246850.0,670706400.0
2160.0,678210200.0,701523600.0,802964500.0
2161.0,686365800.0,558606340.0,879133700.0
2162.0,662431600.0,532911800.0,674594400.0
2163.0,789350800.0,523923140.0,663046400.0
2164.0,657083500.0,551131970.0,867243650.0
2165.0,709084600.0,523309440.0,748969600.0
2166.0,681737300.0,512251400.0,668913600.0
2167.0,871101700.0,510931900.0,718943900.0
2168.0,986299200.0,505012000.0,822451140.0
2169.0,904324860.0,515380480.0,794985150.0
2170.0,1048451650.0,501022850.0,729548160.0
2171.0,743938300.0,539878140.0,1366983600.0
2172.0,726365060.0,561043140.0,1028515400.0
2173.0,690088400.0,517201820.0,1092794200.0
2174.0,695086800.0,496057570.0,932853800.0
2175.0,782066050.0,555511940.0,826338750.0
2176.0,710908100.0,506461950.0,792666940.0
2177.0,946606900.0,526236450.0,763281540.0
2178.0,953607700.0,527602000.0,765927200.0
2179.0,804106100.0,490098560.0,754802600.0
2180.0,759010500.0,487145860.0,758978400.0
2181.0,733814500.0,496233060.0,736910200.0
2182.0,963286850.0,483607140.0,726792000.0
2183.0,1173326700.0,697384800.0,719326660.0
2184.0,935725250.0,574186500.0,787895300.0
2185.0,872991900.0,491141950.0,836060900.0
2186.0,903030700.0,483162600.0,787879200.0
2187.0,960394940.0,484962200.0,1137766400.0
2188.0,832451700.0,514435700.0,956604160.0
2189.0,834861200.0,490513200.0,849555500.0
2190.0,788212000.0,489239040.0,835365900.0
2191.0,1262891300.0,480452030.0,930503900.0
2192.0,857723100.0,490268100.0,864944600.0
2193.0,848926000.0,474697100.0,841271360.0
2194.0,795609540.0,781061950.0,792329200.0
2195.0,790045600.0,520178200.0,768199900.0
2196.0,987095740.0,520312400.0,881706750.0
2197.0,1079197400.0,686689500.0,770684800.0
2198.0,848086500.0,608829700.0,869068350.0
2199.0,815107000.0,537399600.0,859937500.0
2200.0,812974800.0,642973100.0,813858750.0
2201.0,1185513100.0,509044350.0,1664219300.0
2202.0,893959300.0,509821250.0,1228909800.0
2203.0,813998800.0,593571100.0,945044700.0
2204.0,827025500.0,576970400.0,875035970.0
2205.0,806829630.0,529866880.0,829928450.0
2206.0,884882560.0,512531600.0,801530050.0
2207.0,802069700.0,530831600.0,790914400.0
2208.0,801716200.0,511368600.0,785552060.0
2209.0,801430140.0,507584500.0,816412860.0
2210.0,796426800.0,553839800.0,839382200.0
2211.0,808768400.0,552157300.0,785470000.0
2212.0,791938700.0,530888700.0,778277440.0
2213.0,855507260.0,522518720.0,832710660.0
2214.0,791593540.0,571068300.0,788443000.0
2215.0,784213700.0,566430500.0,774150500.0
2216.0,964056640.0,549228800.0,767924030.0
2217.0,1128000100.0,526844450.0,789354600.0
2218.0,1208869500.0,519696700.0,1145559000.0
2219.0,918380740.0,521878560.0,888940900.0
2220.0,855352500.0,650066940.0,880666000.0
2221.0,861567100.0,529311070.0,915748500.0
2222.0,872856960.0,525418620.0,1075862700.0
2223.0,851293200.0,516978340.0,815716860.0
2224.0,802545700.0,515055940.0,815336770.0
2225.0,805193150.0,513751520.0,822712260.0
2226.0,1093321200.0,509536930.0,855067200.0
2227.0,854739650.0,521999230.0,1575958900.0
2228.0,797225150.0,529229020.0,1192214800.0
2229.0,784428100.0,520941200.0,907568300.0
2230.0,775535700.0,515504770.0,933363100.0
2231.0,770148600.0,504610620.0,949537600.0
2232.0,813773900.0,503660380.0,889345660.0
2233.0,768788500.0,502142940.0,856882560.0
2234.0,760998000.0,502064580.0,827789760.0
2235.0,755987460.0,502563600.0,840304640.0
2236.0,749759300.0,524214880.0,817345100.0
2237.0,906249540.0,548448200.0,880746430.0
2238.0,839312830.0,496194140.0,1066998600.0
2239.0,980358100.0,553328640.0,927718850.0
2240.0,1094902000.0,498651140.0,914624060.0
2241.0,882515460.0,492531040.0,917949500.0
2242.0,811047000.0,487066270.0,841499300.0
2243.0,870538600.0,486239330.0,926782200.0
2244.0,782943200.0,483512900.0,968065200.0
2245.0,757938050.0,640240500.0,839439360.0
2246.0,1047957060.0,487234750.0,918672900.0
2247.0,884228100.0,575894200.0,841752000.0
2248.0,809078300.0,485489500.0,930747650.0
2249.0,1173951200.0,504208060.0,990919600.0
2250.0,824833900.0,548438200.0,860059840.0
2251.0,805352060.0,536499460.0,1175356200.0
2252.0,828877630.0,475856320.0,937575700.0
2253.0,810186560.0,509124770.0,978768600.0
2254.0,774941300.0,468054200.0,1032773200.0
2255.0,777138700.0,464112000.0,984710850.0
2256.0,756653440.0,731395260.0,1231567500.0
2257.0,749071740.0,514274530.0,975497860.0
2258.0,747368960.0,472058700.0,929028400.0
2259.0,1309755800.0,464152200.0,944287550.0
2260.0,956101060.0,462854600.0,903510200.0
2261.0,1010370050.0,527029120.0,890903550.0
2262.0,811742850.0,580226500.0,883086500.0
2263.0,765951550.0,505678700.0,914403800.0
2264.0,800460700.0,496985540.0,886433800.0
2265.0,761567100.0,554656400.0,884529000.0
2266.0,809390340.0,485537200.0,896895360.0
2267.0,829645100.0,675845060.0,967291400.0
2268.0,788914560.0,592460200.0,996270500.0
2269.0,1231502000.0,530293340.0,899355100.0
2270.0,875184800.0,750861950.0,1234563200.0
2271.0,954383940.0,618335300.0,1095887600.0
2272.0,841432200.0,533824740.0,969218800.0
2273.0,1150588500.0,581839200.0,908666240.0
2274.0,1159233300.0,540157800.0,1047203100.0
2275.0,1045971000.0,518084100.0,1202313600.0
2276.0,1117461900.0,507007780.0,892369000.0
2277.0,1089414100.0,509406820.0,901151360.0
2278.0,1004978400.0,723557500.0,916672400.0
2279.0,1102370200.0,601736400.0,929204800.0
2280.0,955388200.0,555831740.0,1014395970.0
2281.0,892911600.0,579909570.0,925533000.0
2282.0,1281731700.0,521129730.0,898301100.0
2283.0,932525800.0,517617280.0,915217000.0
2284.0,1042589700.0,544031700.0,931104960.0
2285.0,912474500.0,536248300.0,1046351550.0
2286.0,1642797700.0,525209200.0,1060959700.0
2287.0,1008808770.0,667514700.0,1034532740.0
2288.0,1023434400.0,534728740.0,1039320300.0
2289.0,954578600.0,580660900.0,952297000.0
2290.0,1024644540.0,553220400.0,935673860.0
2291.0,1079996300.0,528849200.0,914420800.0
2292.0,1000611100.0,528444960.0,1313301600.0
2293.0,986859100.0,706717630.0,1482299400.0
2294.0,953533200.0,570049300.0,1605938700.0
2295.0,941446140.0,653753800.0,1257796500.0
2296.0,943914700.0,764004540.0,1214707100.0
2297.0,932627140.0,914127500.0,1211944000.0
2298.0,927612600.0,673462500.0,1158488400.0
2299.0,1186032300.0,856275140.0,1487889900.0
2300.0,962535550.0,733803400.0,1101972000.0
