time,CSIRO-MK3-6-0,MPI-ESM-LR,CCSM4
2056.0,567120900.0,695951200.0,686163400.0
2057.0,524619330.0,666146400.0,656178600.0
2058.0,486817250.0,624843140.0,685328200.0
2059.0,439682370.0,609903700.0,617907900.0
2060.0,394047170.0,564172600.0,579314700.0
2061.0,359424060.0,535777760.0,547270500.0
2062.0,323686100.0,595029700.0,528242620.0
2063.0,276427460.0,588951230.0,507756580.0
2064.0,241117570.0,493965980.0,492240500.0
2065.0,208285870.0,473761060.0,479560000.0
2066.0,195536060.0,443271550.0,436234880.0
2067.0,167119540.0,413043330.0,417534700.0
2068.0,143287260.0,396055460.0,389541900.0
2069.0,125920776.0,374285800.0,373984320.0
2070.0,108740140.0,358846300.0,354424300.0
2071.0,91714456.0,340177280.0,337929120.0
2072.0,80133690.0,318038240.0,331926500.0
2073.0,72741624.0,293866500.0,317122400.0
2074.0,56830800.0,283943780.0,305260740.0
2075.0,49688644.0,353821400.0,283354940.0
2076.0,44278024.0,262977600.0,264564030.0
2077.0,40952950.0,247842880.0,248318720.0
2078.0,38691124.0,241432580.0,242498620.0
2079.0,36280716.0,232557580.0,237802420.0
2080.0,35941372.0,221549800.0,232923980.0
2081.0,33117654.0,211813280.0,213788860.0
2082.0,31952862.0,206764050.0,201789310.0
2083.0,26102876.0,186398140.0,197503470.0
2084.0,25999182.0,179622990.0,190697090.0
2085.0,23659364.0,170015060.0,177171550.0
2086.0,21647012.0,160607180.0,169011660.0
2087.0,21389498.0,146107230.0,165229200.0
2088.0,18650714.0,126278190.0,158847870.0
2089.0,17153488.0,117887860.0,151374740.0
2090.0,16988140.0,110018696.0,140575070.0
2091.0,16448541.0,93113010.0,137963220.0
2092.0,14129233.0,89074410.0,127796130.0
2093.0,13693116.0,80335390.0,120549730.0
2094.0,13174414.0,76569080.0,107172184.0
2095.0,12898990.0,72630260.0,97410320.0
2096.0,12192874.0,70204504.0,93268296.0
2097.0,11873913.0,61915560.0,89708330.0
2098.0,10560742.0,54248612.0,85475470.0
2099.0,9395251.0,44554936.0,83863544.0
2100.0,8844065.0,43592824.0,80644810.0
2101.0,8560666.0,41235884.0,69622250.0
2102.0,7203435.5,39270092.0,63424700.0
2103.0,6987016.5,36569990.0,60070028.0
2104.0,6576763.5,34357464.0,58535560.0
2105.0,6066110.0,30501704.0,54178332.0
2106.0,5510316.5,27745072.0,45211708.0
2107.0,4888801.0,22859130.0,44733440.0
2108.0,4350981.0,21567326.0,44780804.0
2109.0,4077768.0,21095342.0,46586984.0
2110.0,3996699.2,20409288.0,42930884.0
2111.0,3668664.5,17413814.0,42180104.0
2112.0,3263586.2,16053027.0,42366744.0
2113.0,3257722.5,15909169.0,38082210.0
2114.0,3272487.5,14915697.0,34784010.0
2115.0,3060117.0,12776123.0,32830344.0
2116.0,3012252.2,12736739.0,31285260.0
2117.0,2778967.8,11640660.0,30519946.0
2118.0,2497102.5,11290024.0,29438266.0
2119.0,2495298.0,11246853.0,28955988.0
2120.0,2493792.2,9613123.0,26428354.0
2121.0,2317744.0,9456743.0,26042748.0
2122.0,2315826.8,8466151.0,25228622.0
2123.0,2168325.8,8247692.0,24371900.0
2124.0,2160505.0,7557922.0,22638714.0
2125.0,2159346.5,6294705.5,21847482.0
2126.0,2156982.5,6236011.5,18976052.0
2127.0,1832035.5,6227233.0,17922182.0
2128.0,1708230.0,6188268.5,21334686.0
2129.0,1662262.8,6021686.5,16806696.0
2130.0,1659718.5,5409826.5,15438617.0
2131.0,1512512.0,6032637.0,14883713.0
2132.0,1507507.4,4906390.0,14419534.0
2133.0,1432562.5,4748225.5,12708539.0
2134.0,1432791.8,4190620.0,12518772.0
2135.0,1046194.1,3993824.8,12369445.0
2136.0,1039312.9,3494577.8,11585832.0
2137.0,1037800.1,3498445.5,11786165.0
2138.0,962832.94,3400256.8,11024450.0
2139.0,750940.5,3167607.8,10975310.0
2140.0,648541.9,3043839.2,10709229.0
2141.0,645723.75,2992601.0,10614017.0
2142.0,645349.1,2930794.0,9151138.0
2143.0,568490.44,2474060.5,8774646.0
2144.0,333807.0,2466900.8,8624989.0
2145.0,334099.66,2402204.5,8233156.0
2146.0,330521.62,2262389.5,7451700.0
2147.0,229195.14,2164133.2,7311175.5
2148.0,227382.88,2350506.0,7327812.5
2149.0,225404.16,2219703.5,7301005.5
2150.0,169336.5,2134047.5,6602576.5
2151.0,116391.484,2129793.5,6300724.5
2152.0,73535.75,2084064.5,6065575.5
2153.0,72364.33,2084687.5,6064268.0
2154.0,63271.99,1844558.4,7737185.5
2155.0,62506.707,1845025.8,5597236.0
2156.0,25153.22,1680648.9,5552963.5
2157.0,24576.938,1676384.5,5551492.5
2158.0,24218.812,1665072.1,5540239.0
2159.0,13656.72,1512149.5,5435371.5
2160.0,13327.774,1428652.4,5435739.5
2161.0,1057.6415,1428412.2,5417431.5
2162.0,1057.6415,1426727.5,5122905.5
2163.0,1057.6415,1315213.5,4908498.0
2164.0,1057.6415,1194146.1,4902121.0
2165.0,1057.6415,1038435.6,4636441.5
2166.0,1057.6415,1188305.9,4634891.5
2167.0,1057.6415,963659.9,4364423.5
2168.0,1057.6415,962266.4,4350760.0
2169.0,1057.6415,961162.75,4350564.0
2170.0,1057.6415,749710.2,4326785.0
2171.0,1057.6415,570105.6,6244149.5
2172.0,1057.6415,332517.3,4322376.0
2173.0,638.24713,332131.25,4079314.5
2174.0,638.24713,229308.08,4068350.5
2175.0,638.24713,227292.38,3446812.8
2176.0,638.24713,225123.2,3436761.5
2177.0,638.24713,2158341.5,3311734.8
2178.0,638.24713,1504642.5,3299752.0
2179.0,638.24713,326170.12,3240247.2
2180.0,638.24713,222919.11,3228759.5
2181.0,638.24713,115095.46,3083619.8
2182.0,638.24713,166872.22,3084755.8
2183.0,638.24713,167127.42,2982539.0
2184.0,638.24713,71637.664,2801621.5
2185.0,285.69995,133725.47,2721317.8
2186.0,0.0,34196.176,2552058.5
2187.0,0.0,34103.82,2490916.8
2188.0,0.0,33348.562,2230821.0
2189.0,0.0,24573.11,2225877.0
2190.0,0.0,24228.29,2225465.2
2191.0,0.0,24020.19,2219196.2
2192.0,0.0,13771.274,2218949.0
2193.0,0.0,13305.299,2126712.0
2194.0,0.0,1057.6415,2816944.2
2195.0,0.0,1057.6415,2271145.2
2196.0,0.0,102055.66,2135077.0
2197.0,0.0,155765.67,2028468.9
2198.0,0.0,1057.6415,2028758.5
2199.0,0.0,1057.6415,1979756.0
2200.0,0.0,1057.6415,1856954.8
2201.0,0.0,699165.75,1812689.5
2202.0,0.0,1057.6415,1683889.0
2203.0,0.0,367816.72,1682266.4
2204.0,0.0,71630.14,1678612.2
2205.0,0.0,9267.138,1679423.1
2206.0,0.0,1057.6415,1674658.2
2207.0,0.0,1057.6415,1673326.8
2208.0,0.0,71405.46,1719673.5
2209.0,0.0,1057.6415,1675761.8
2210.0,0.0,1057.6415,1675624.5
2211.0,0.0,1057.6415,1671752.0
2212.0,0.0,9243.315,1521659.4
2213.0,0.0,1057.6415,1445764.1
2214.0,0.0,1057.6415,1335801.6
2215.0,0.0,1057.6415,2777010.0
2216.0,0.0,1057.6415,1338021.9
2217.0,0.0,1057.6415,1335412.0
2218.0,0.0,1057.6415,1330683.9
2219.0,0.0,1057.6415,1331326.1
2220.0,0.0,1057.6415,1328295.0
2221.0,0.0,1057.6415,1330499.8
2222.0,0.0,1057.6415,1327445.5
2223.0,0.0,1057.6415,1325161.5
2224.0,0.0,1057.6415,1322702.2
2225.0,0.0,1057.6415,982000.2
2226.0,0.0,1057.6415,981163.7
2227.0,0.0,1057.6415,1649198.2
2228.0,0.0,1057.6415,1274748.4
2229.0,0.0,1057.6415,1055353.8
2230.0,0.0,1057.6415,985663.6
2231.0,0.0,1057.6415,983855.5
2232.0,0.0,1057.6415,981834.44
2233.0,0.0,1057.6415,977256.25
2234.0,0.0,1057.6415,1316473.5
2235.0,0.0,1057.6415,1893436.5
2236.0,0.0,1057.6415,981803.0
2237.0,0.0,1057.6415,980904.7
2238.0,0.0,1057.6415,979367.1
2239.0,0.0,1057.6415,978200.25
2240.0,0.0,254452.47,975915.75
2241.0,0.0,1057.6415,876405.7
2242.0,0.0,1057.6415,947799.75
2243.0,0.0,1057.6415,875809.25
2244.0,0.0,201350.2,800865.75
2245.0,0.0,1057.6415,800568.1
2246.0,0.0,1057.6415,799688.4
2247.0,0.0,1057.6415,686320.9
2248.0,0.0,1057.6415,687142.9
2249.0,0.0,1057.6415,685927.6
2250.0,0.0,1057.6415,685237.6
2251.0,0.0,1057.6415,684339.25
2252.0,0.0,1057.6415,683013.5
2253.0,0.0,1057.6415,560395.25
2254.0,0.0,201331.36,825966.56
2255.0,0.0,1057.6415,558796.5
2256.0,0.0,1057.6415,557579.1
2257.0,0.0,1057.6415,557321.3
2258.0,0.0,1057.6415,554349.75
2259.0,0.0,1057.6415,674164.25
2260.0,0.0,1057.6415,452230.2
2261.0,0.0,1057.6415,450391.3
2262.0,0.0,1057.6415,445913.5
2263.0,0.0,1057.6415,445791.44
2264.0,0.0,1057.6415,443915.0
2265.0,0.0,1057.6415,443332.47
2266.0,0.0,1057.6415,1353249.2
2267.0,0.0,1057.6415,1505211.8
2268.0,0.0,1057.6415,923133.6
2269.0,0.0,1057.6415,740394.5
2270.0,0.0,1057.6415,445052.44
2271.0,0.0,1057.6415,998439.75
2272.0,0.0,1057.6415,445913.66
2273.0,0.0,1057.6415,445757.5
2274.0,0.0,1057.6415,193824.98
2275.0,0.0,1057.6415,192456.1
2276.0,0.0,1057.6415,192511.4
2277.0,0.0,1057.6415,191340.22
2278.0,0.0,638.24713,188113.02
2279.0,0.0,638.24713,187943.42
2280.0,0.0,638.24713,186468.66
2281.0,0.0,1057.6415,186183.47
2282.0,0.0,1057.6415,174729.05
2283.0,0.0,638.24713,174211.19
2284.0,0.0,638.24713,174041.44
2285.0,0.0,638.24713,174188.12
2286.0,0.0,638.24713,174270.62
2287.0,0.0,638.24713,121818.305
2288.0,0.0,638.24713,121331.2
2289.0,0.0,638.24713,54730.574
2290.0,0.0,1057.6415,505630.28
2291.0,0.0,638.24713,54413.254
2292.0,0.0,638.24713,54417.63
2293.0,0.0,638.24713,591025.25
2294.0,0.0,638.24713,54123.15
2295.0,0.0,638.24713,1081608.5
2296.0,0.0,638.24713,704820.6
2297.0,0.0,1057.6415,373287.9
2298.0,0.0,1057.6415,160233.64
2299.0,0.0,1057.6415,160548.9
2300.0,0.0,638.24713,54743.758
