time,CSIRO-MK3-6-0,CCSM4,MPI-ESM-LR
2178.0,21672696000.0,50559357000.0,46038573000.0
2179.0,20715762000.0,50102150000.0,45570100000.0
2180.0,19760865000.0,49392955000.0,44983804000.0
2181.0,19068295000.0,48775487000.0,44603736000.0
2182.0,18127438000.0,48098243000.0,44185690000.0
2183.0,17288876000.0,47576050000.0,43741495000.0
2184.0,16624865000.0,47061420000.0,43230510000.0
2185.0,15838570000.0,46452834000.0,42769790000.0
2186.0,15034572000.0,45852013000.0,42304647000.0
2187.0,14253224000.0,45202850000.0,41814663000.0
2188.0,13530647000.0,44701078000.0,41347854000.0
2189.0,12506611000.0,44046170000.0,40908673000.0
2190.0,11749752000.0,43527860000.0,40429580000.0
2191.0,10949379000.0,43161522000.0,39930687000.0
2192.0,9649895000.0,42384495000.0,39575466000.0
2193.0,8681782000.0,41871585000.0,38981630000.0
2194.0,7909997600.0,41280033000.0,38485504000.0
2195.0,7249458000.0,40612660000.0,38027870000.0
2196.0,6702355500.0,39950130000.0,37618440000.0
2197.0,6082012700.0,39260086000.0,37108593000.0
2198.0,5538995700.0,38760770000.0,36895404000.0
2199.0,4775950000.0,38093950000.0,36534653000.0
2200.0,4008415200.0,37262533000.0,36150596000.0
2201.0,3354573300.0,36772250000.0,35640676000.0
2202.0,2735621400.0,36449616000.0,35117007000.0
2203.0,2264835600.0,35957252000.0,34751950000.0
2204.0,1865653200.0,35523460000.0,34376905000.0
2205.0,1634883600.0,35102790000.0,33968482000.0
2206.0,1463623800.0,34605466000.0,33499680000.0
2207.0,1231242600.0,33842231000.0,33306733000.0
2208.0,1043908160.0,33320542000.0,32972122000.0
2209.0,893561000.0,32760228000.0,32700852000.0
2210.0,760968300.0,32022590000.0,32389853000.0
2211.0,591303100.0,31568404000.0,32034329000.0
2212.0,467028000.0,31155438000.0,31676396000.0
2213.0,379672320.0,30700173000.0,31291855000.0
2214.0,317099300.0,30402216000.0,31006667000.0
2215.0,191028100.0,29748675000.0,30716020000.0
2216.0,153267520.0,29125320000.0,30535709000.0
2217.0,133970420.0,28567058000.0,30152067000.0
2218.0,125601280.0,28088908000.0,29846557000.0
2219.0,95760020.0,27561097000.0,29686675000.0
2220.0,87227944.0,27177292000.0,29451708000.0
2221.0,74539800.0,26700933000.0,28980552000.0
2222.0,66868904.0,26410682000.0,28632443000.0
2223.0,55880724.0,25992323000.0,28380682000.0
2224.0,34557468.0,25653434000.0,28154218000.0
2225.0,19867990.0,25195332000.0,27908846000.0
2226.0,7967263.0,24655620000.0,27695188000.0
2227.0,7950875.0,24256020000.0,27422607000.0
2228.0,7853930.0,23724687000.0,27348255000.0
2229.0,7586100.0,23312017000.0,26995982000.0
2230.0,7576802.0,22871284000.0,26700978000.0
2231.0,3206104.5,22465014000.0,26377787000.0
2232.0,3172931.0,22241438000.0,26259640000.0
2233.0,3436809.0,21788680000.0,26117915000.0
2234.0,3170597.2,21305480000.0,25832210000.0
2235.0,3169637.0,21018825000.0,25671645000.0
2236.0,3169901.2,20544459000.0,25558639000.0
2237.0,3167810.2,20230236000.0,25189317000.0
2238.0,3166115.8,19812040000.0,25045830000.0
2239.0,3163411.5,19409414000.0,24910344000.0
2240.0,3162359.5,19005137000.0,24845519000.0
2241.0,3160689.5,18642830000.0,24671087000.0
2242.0,3156580.5,18333495000.0,24389018000.0
2243.0,796321.8,17975690000.0,24213993000.0
2244.0,793124.56,17656257000.0,24107813000.0
2245.0,790799.25,17377944000.0,23999922000.0
2246.0,788892.2,17093165000.0,24005286000.0
2247.0,788476.3,16753645000.0,23871790000.0
2248.0,788503.9,16294899000.0,23592385000.0
2249.0,785054.9,16162822000.0,23436812000.0
2250.0,782692.06,15910314000.0,23372388000.0
2251.0,780575.0,15622451000.0,23292862000.0
2252.0,771604.75,15208481000.0,23153850000.0
2253.0,778261.56,14911082000.0,23053994000.0
2254.0,777277.5,14653721000.0,22874778000.0
2255.0,776563.8,14375682000.0,22791459000.0
2256.0,766139.1,14048882000.0,22995007000.0
2257.0,763774.06,13766908000.0,22622800000.0
2258.0,771410.06,13566732000.0,22433740000.0
2259.0,122952.78,13334773000.0,22245798000.0
2260.0,122952.78,13079375000.0,22150486000.0
2261.0,122952.78,12848186000.0,22113080000.0
2262.0,122952.78,12719086000.0,21961308000.0
2263.0,122952.78,12246669000.0,21876437000.0
2264.0,122952.78,12023665000.0,21838537000.0
2265.0,122952.78,11767068000.0,21707729000.0
2266.0,122952.78,11548540000.0,21590931000.0
2267.0,122952.78,11257430000.0,21574193000.0
2268.0,122952.78,11064504000.0,21667647000.0
2269.0,122952.78,10875309000.0,21452780000.0
2270.0,122952.78,10643511000.0,21430020000.0
2271.0,122952.78,10308918000.0,21321361000.0
2272.0,39894.227,10069934000.0,21254640000.0
2273.0,39894.227,9833575000.0,21204455000.0
2274.0,39894.227,9589847000.0,21231630000.0
2275.0,130001.39,9124852000.0,21130380000.0
2276.0,39894.227,8901072000.0,21119520000.0
2277.0,39894.227,8624616000.0,21001728000.0
2278.0,39894.227,8383649300.0,20958353000.0
2279.0,39894.227,8157788000.0,21020880000.0
2280.0,39894.227,7831554000.0,20872200000.0
2281.0,39894.227,7611635700.0,20798515000.0
2282.0,39894.227,7401929000.0,20797491000.0
2283.0,39894.227,7166323000.0,20717906000.0
2284.0,39894.227,6991910000.0,20673860000.0
2285.0,39894.227,6853110000.0,20619696000.0
2286.0,39894.227,6494147000.0,20493435000.0
2287.0,39894.227,6229283300.0,20555577000.0
2288.0,39894.227,5976437000.0,20592638000.0
2289.0,39894.227,5743588000.0,20521574000.0
2290.0,39894.227,5595066000.0,20429701000.0
2291.0,39894.227,5430311000.0,20416250000.0
2292.0,39894.227,5226551000.0,20403595000.0
2293.0,39894.227,5092865500.0,20449917000.0
2294.0,39894.227,5005343000.0,20280367000.0
2295.0,39894.227,4904122000.0,20272130000.0
2296.0,39894.227,4766997000.0,20232634000.0
2297.0,39894.227,4563033600.0,20129930000.0
2298.0,39894.227,4435354000.0,20162546000.0
2299.0,39894.227,4226482400.0,20112937000.0
2300.0,39894.227,4093455400.0,20140212000.0
