time,IPSL-CM6A-LR,CNRM-ESM2-1,UKESM1-0-LL,CNRM-CM6-1,IITM-ESM,MPI-ESM1-2-HR,CANESM5,GFDL-ESM4,KACE-1-0-G,MRI-ESM2-0,MIROC6,CESM2-WACCM,TAIESM1,EC-EARTH3
2034.0,7507271000000.0,7499520400000.0,7365620000000.0,7702358500000.0,7250763600000.0,7760741000000.0,7174817000000.0,7592368000000.0,7369498000000.0,7565449000000.0,7437717300000.0,7674415500000.0,6981349000000.0,6937811000000.0
2035.0,7469442500000.0,7439335000000.0,7280233000000.0,7658139000000.0,7162261700000.0,7719161000000.0,7124259000000.0,7560115500000.0,7323243000000.0,7520322600000.0,7353626300000.0,7608035000000.0,6865002000000.0,6830528400000.0
2036.0,7431517000000.0,7375532000000.0,7208184000000.0,7658244400000.0,7094897500000.0,7692186300000.0,7030741400000.0,7523600000000.0,7285438000000.0,7501621000000.0,7302695400000.0,7513285600000.0,6763175000000.0,6752215000000.0
2037.0,7405618300000.0,7313742000000.0,7118792000000.0,7630282000000.0,7019228600000.0,7651811000000.0,6963072000000.0,7505584300000.0,7228878000000.0,7449216000000.0,7256422000000.0,7484528000000.0,6617678500000.0,6675830400000.0
2038.0,7348512000000.0,7264153000000.0,7043511500000.0,7597324000000.0,6979792700000.0,7599452300000.0,6864694700000.0,7477157000000.0,7161564000000.0,7390615000000.0,7202689000000.0,7421043000000.0,6469986500000.0,6614776000000.0
2039.0,7337812000000.0,7191678000000.0,6998740000000.0,7562425000000.0,6919079600000.0,7561926400000.0,6781106400000.0,7456486000000.0,7105498000000.0,7343341000000.0,7149933600000.0,7337557000000.0,6424611000000.0,6569262000000.0
2040.0,7306788500000.0,7157956000000.0,6884273700000.0,7562202700000.0,6848938000000.0,7524576700000.0,6717406000000.0,7405994000000.0,7039031400000.0,7326843000000.0,7084167400000.0,7222315700000.0,6332496000000.0,6468197000000.0
2041.0,7256340000000.0,7056044000000.0,6810089000000.0,7533133000000.0,6774266500000.0,7469107500000.0,6645594000000.0,7359257600000.0,6976780000000.0,7271472000000.0,7053072400000.0,7160855000000.0,6168355000000.0,6380489000000.0
2042.0,7193256500000.0,6972947000000.0,6708613000000.0,7505958000000.0,6704627000000.0,7432267400000.0,6594341400000.0,7306611000000.0,6879534600000.0,7251348700000.0,6995536000000.0,7042501700000.0,6024207000000.0,6240662500000.0
2043.0,7136782000000.0,6870899600000.0,6620979400000.0,7501351000000.0,6628693000000.0,7413658300000.0,6495921000000.0,7284716500000.0,6788272000000.0,7188268000000.0,6943824000000.0,6961528000000.0,5946046000000.0,6139287700000.0
2044.0,7069765700000.0,6832247500000.0,6535623000000.0,7466707000000.0,6555268300000.0,7405569600000.0,6372559700000.0,7237257000000.0,6682396600000.0,7092571000000.0,6870857000000.0,6806733600000.0,5842376000000.0,6063867000000.0
2045.0,7003045400000.0,6769056000000.0,6415126000000.0,7447042000000.0,6458176400000.0,7385191000000.0,6302722400000.0,7182146000000.0,6640827000000.0,7028274000000.0,6813030300000.0,6716132400000.0,5736129000000.0,5967236000000.0
2046.0,6933911700000.0,6699703300000.0,6321519700000.0,7440262000000.0,6387851600000.0,7342476000000.0,6221697000000.0,7133596000000.0,6551841000000.0,6881350000000.0,6733402000000.0,6622564300000.0,5617535000000.0,5776618300000.0
2047.0,6868056400000.0,6609854000000.0,6210855000000.0,7399522400000.0,6298759300000.0,7333547000000.0,6112495000000.0,7082176700000.0,6451056600000.0,6792364000000.0,6664635000000.0,6564512500000.0,5448881000000.0,5605801000000.0
2048.0,6776233700000.0,6550043000000.0,6045571000000.0,7382926000000.0,6202447600000.0,7263770600000.0,6001688000000.0,7004842600000.0,6363442300000.0,6654493000000.0,6567328000000.0,6525449000000.0,5323099700000.0,5450420500000.0
2049.0,6676131300000.0,6511424000000.0,5923871400000.0,7316106600000.0,6097295000000.0,7249132000000.0,5883796000000.0,6974506300000.0,6293243300000.0,6550285500000.0,6500781000000.0,6440204400000.0,5198047000000.0,5329150000000.0
2050.0,6558210000000.0,6453957500000.0,5837397400000.0,7266236400000.0,5991431700000.0,7196632000000.0,5778234000000.0,6926542000000.0,6220429700000.0,6438606000000.0,6431523700000.0,6328784000000.0,5038120000000.0,5196068000000.0
2051.0,6461762000000.0,6325545000000.0,5727943000000.0,7207593700000.0,5905985000000.0,7168585000000.0,5656279500000.0,6900017500000.0,6151497300000.0,6327301600000.0,6371012000000.0,6212319000000.0,4944102000000.0,5081453300000.0
2052.0,6398804500000.0,6262646000000.0,5621195700000.0,7193396000000.0,5805395000000.0,7155392400000.0,5520801400000.0,6836380000000.0,6089160500000.0,6284383400000.0,6324446000000.0,6160570000000.0,4840221000000.0,4932368000000.0
2053.0,6294517300000.0,6207002000000.0,5553289400000.0,7178209500000.0,5720724500000.0,7122405000000.0,5416975600000.0,6787375000000.0,5980424000000.0,6204815000000.0,6255992600000.0,6054897000000.0,4687635400000.0,4826236700000.0
2054.0,6206040000000.0,6149638700000.0,5441933000000.0,7076015000000.0,5625637500000.0,7061560000000.0,5323870400000.0,6730968000000.0,5875973500000.0,6076981300000.0,6182381000000.0,5969650000000.0,4519370000000.0,4711818000000.0
2055.0,6118017300000.0,6086620000000.0,5318571000000.0,7033232000000.0,5511338500000.0,7031653700000.0,5249534300000.0,6666081000000.0,5800707000000.0,5939864000000.0,6094889000000.0,5883080000000.0,4367955300000.0,4575753400000.0
2056.0,5980465700000.0,6053011400000.0,5198380000000.0,6973382000000.0,5428795700000.0,7005299000000.0,5167175400000.0,6598115700000.0,5719360000000.0,5858585500000.0,5970749000000.0,5798676700000.0,4230502400000.0,4469788500000.0
2057.0,5854953000000.0,6036879600000.0,5093050500000.0,6896364300000.0,5339912600000.0,6985837000000.0,5061705000000.0,6534646000000.0,5580710000000.0,5768696000000.0,5873891500000.0,5690461500000.0,4086001800000.0,4354212000000.0
2058.0,5774104000000.0,5907025000000.0,4991344400000.0,6852609300000.0,5252371000000.0,6937472700000.0,4952113000000.0,6492655700000.0,5496684000000.0,5699820000000.0,5784569600000.0,5606307500000.0,3991885800000.0,4240752000000.0
2059.0,5645290400000.0,5815419000000.0,4849891000000.0,6798448000000.0,5159093500000.0,6892115500000.0,4866366000000.0,6458521400000.0,5409157000000.0,5603065300000.0,5695497300000.0,5484259000000.0,3855943700000.0,4101328300000.0
2060.0,5534875400000.0,5699763400000.0,4727569000000.0,6756662500000.0,5086095000000.0,6854973300000.0,4760546600000.0,6425345000000.0,5338329000000.0,5540348000000.0,5600783000000.0,5397873700000.0,3767557200000.0,3977944200000.0
2061.0,5420423000000.0,5625342000000.0,4623439500000.0,6634870400000.0,5010182600000.0,6795606600000.0,4637062000000.0,6398546000000.0,5219829700000.0,5431132400000.0,5526736000000.0,5278478000000.0,3656113500000.0,3865127700000.0
2062.0,5261170000000.0,5578722600000.0,4519480500000.0,6592897000000.0,4926589600000.0,6738396300000.0,4502652500000.0,6342238500000.0,5128228700000.0,5308757000000.0,5459094300000.0,5203237000000.0,3517559600000.0,3765389800000.0
2063.0,5098728600000.0,5520389300000.0,4426369600000.0,6544696500000.0,4835663000000.0,6683411600000.0,4342986000000.0,6294481000000.0,5044439000000.0,5270381000000.0,5385648000000.0,5094533000000.0,3417401000000.0,3668239700000.0
2064.0,4970556000000.0,5471656000000.0,4286266500000.0,6510570600000.0,4764340300000.0,6650763700000.0,4223016600000.0,6272967500000.0,4980891700000.0,5218102700000.0,5298327000000.0,5006715000000.0,3295350000000.0,3529777300000.0
2065.0,4833445000000.0,5384942600000.0,4167962200000.0,6424713000000.0,4681618000000.0,6586732400000.0,4114241800000.0,6198178300000.0,4858893000000.0,5179084600000.0,5196931400000.0,4932913600000.0,3170365900000.0,3418449500000.0
2066.0,4652464600000.0,5319028000000.0,4065464700000.0,6357160000000.0,4580711600000.0,6543642700000.0,3990297000000.0,6128924000000.0,4731887400000.0,5113376700000.0,5064660400000.0,4840565000000.0,3066966300000.0,3301825000000.0
2067.0,4501430300000.0,5242067400000.0,3958518800000.0,6268127000000.0,4497279000000.0,6480501700000.0,3885766000000.0,6065589000000.0,4604466600000.0,5013669700000.0,4964247000000.0,4742215400000.0,2979882600000.0,3205382500000.0
2068.0,4376882300000.0,5152935000000.0,3843098700000.0,6168087000000.0,4437907000000.0,6428943000000.0,3757420600000.0,6005352600000.0,4477305000000.0,4928898600000.0,4854247000000.0,4659937300000.0,2878794400000.0,3087390200000.0
2069.0,4271133200000.0,5039486000000.0,3726527200000.0,6052845000000.0,4364408500000.0,6356959000000.0,3622635600000.0,5947096000000.0,4380078600000.0,4837391000000.0,4755102000000.0,4537425300000.0,2758320600000.0,2960037500000.0
2070.0,4153385200000.0,4913130600000.0,3630481000000.0,5997114000000.0,4291826800000.0,6321159000000.0,3542604800000.0,5878199000000.0,4289571800000.0,4719456000000.0,4660988000000.0,4433126000000.0,2659571000000.0,2829457300000.0
2071.0,4020736000000.0,4815783500000.0,3500140400000.0,5909949000000.0,4208557800000.0,6281967400000.0,3446387500000.0,5792659000000.0,4176960800000.0,4640006500000.0,4569250700000.0,4397915000000.0,2547405300000.0,2722993800000.0
2072.0,3838201000000.0,4751426600000.0,3385102700000.0,5839538600000.0,4132152500000.0,6233708000000.0,3311275000000.0,5729526000000.0,4072954700000.0,4561420000000.0,4469555700000.0,4316352700000.0,2429167600000.0,2630807000000.0
2073.0,3690586700000.0,4664051400000.0,3272731500000.0,5781333000000.0,4057269800000.0,6177966500000.0,3173282000000.0,5663740700000.0,3981047000000.0,4491757000000.0,4337680000000.0,4204269000000.0,2337212500000.0,2539921600000.0
2074.0,3549580800000.0,4583675400000.0,3157788200000.0,5709864400000.0,3959487700000.0,6157190600000.0,3018504300000.0,5609619000000.0,3880438700000.0,4420017000000.0,4195341300000.0,4054072400000.0,2237446500000.0,2432281600000.0
2075.0,3420336400000.0,4537022000000.0,3024765600000.0,5616785000000.0,3866867300000.0,6102238400000.0,2902005400000.0,5496715600000.0,3775323000000.0,4336063000000.0,4108690400000.0,3953295600000.0,2126900600000.0,2321706600000.0
2076.0,3311505200000.0,4439591000000.0,2906222500000.0,5456534000000.0,3774617000000.0,6038645000000.0,2726101000000.0,5442729000000.0,3675835600000.0,4270367000000.0,3989963000000.0,3832678400000.0,2038500400000.0,2222125500000.0
2077.0,3172483000000.0,4371786000000.0,2768173000000.0,5340728000000.0,3673451700000.0,5984662000000.0,2599050500000.0,5365174400000.0,3551086200000.0,4180556600000.0,3872729000000.0,3725440800000.0,1951216300000.0,2133366800000.0
2078.0,3001211200000.0,4282675400000.0,2641357200000.0,5260886700000.0,3591670300000.0,5948176000000.0,2508639400000.0,5305100400000.0,3451828300000.0,4110057200000.0,3756763000000.0,3613233000000.0,1861658000000.0,2020661100000.0
2079.0,2882010600000.0,4186502600000.0,2492583600000.0,5168493000000.0,3496180700000.0,5886064000000.0,2385156800000.0,5236484700000.0,3357016600000.0,3997022600000.0,3635877200000.0,3526426000000.0,1769151300000.0,1950922700000.0
2080.0,2734722600000.0,4076079700000.0,2384177100000.0,5110584000000.0,3422383000000.0,5863226000000.0,2304044000000.0,5182927700000.0,3268164700000.0,3903984500000.0,3495286800000.0,3402038000000.0,1691780800000.0,1855192400000.0
2081.0,2605529000000.0,3959970600000.0,2275337000000.0,5000608600000.0,3344064000000.0,5801540000000.0,2211419800000.0,5128908700000.0,3163927000000.0,3779709000000.0,3381644000000.0,3314025000000.0,1617254400000.0,1769328100000.0
2082.0,2482345300000.0,3871189000000.0,2181701000000.0,4912858000000.0,3271369700000.0,5763985000000.0,2064356300000.0,5071012600000.0,3049187200000.0,3692725800000.0,3265426400000.0,3163473600000.0,1535759700000.0,1694421700000.0
2083.0,2386242600000.0,3783914700000.0,2071121100000.0,4793391000000.0,3178449900000.0,5721212600000.0,1966310000000.0,5034994000000.0,2927000300000.0,3581396000000.0,3152778600000.0,3038506000000.0,1450399000000.0,1616567700000.0
2084.0,2276615500000.0,3697884000000.0,1944969300000.0,4678054600000.0,3086814500000.0,5692371500000.0,1863330400000.0,4927653400000.0,2807636200000.0,3475464800000.0,3051502000000.0,2916937400000.0,1364995000000.0,1516933900000.0
2085.0,2175265400000.0,3595913400000.0,1834774300000.0,4580259700000.0,3022587400000.0,5662143700000.0,1779098600000.0,4866201000000.0,2713756400000.0,3402041700000.0,2956540800000.0,2857534500000.0,1302193200000.0,1434957900000.0
2086.0,2065170400000.0,3474187600000.0,1718244700000.0,4485462600000.0,2940952000000.0,5620793000000.0,1675501400000.0,4799199000000.0,2640418000000.0,3331704800000.0,2875124400000.0,2743682700000.0,1223310700000.0,1354155200000.0
2087.0,1945290500000.0,3367682200000.0,1618039000000.0,4353461300000.0,2867564000000.0,5599345500000.0,1575835400000.0,4732695000000.0,2534991700000.0,3267503600000.0,2766101000000.0,2648925000000.0,1134922700000.0,1253762700000.0
2088.0,1844414900000.0,3262873000000.0,1518930000000.0,4261257000000.0,2796811500000.0,5540119000000.0,1481969000000.0,4649914500000.0,2468139800000.0,3175092600000.0,2670399300000.0,2518345600000.0,1065789750000.0,1178073300000.0
2089.0,1746230800000.0,3160186600000.0,1420876300000.0,4155157000000.0,2719183800000.0,5486566000000.0,1388820600000.0,4592085000000.0,2389976000000.0,3093380500000.0,2569343900000.0,2427736300000.0,982445700000.0,1104125800000.0
2090.0,1650364500000.0,3048871800000.0,1316959200000.0,4018136200000.0,2650635000000.0,5444359700000.0,1293750000000.0,4507039700000.0,2320644200000.0,3013578600000.0,2470523700000.0,2322044800000.0,929146000000.0,1033567100000.0
2091.0,1539958600000.0,2957501500000.0,1224538600000.0,3919091000000.0,2587996200000.0,5401871400000.0,1194486400000.0,4442935500000.0,2250855000000.0,2919496700000.0,2369204800000.0,2229609700000.0,850170540000.0,970085800000.0
2092.0,1440373000000.0,2855289700000.0,1131141700000.0,3791385000000.0,2515048900000.0,5343409000000.0,1111345100000.0,4380362500000.0,2153779600000.0,2833088200000.0,2258662000000.0,2106894200000.0,782330040000.0,903456200000.0
2093.0,1348256700000.0,2744998400000.0,1038807330000.0,3653356000000.0,2450868000000.0,5259114600000.0,1039301150000.0,4313819400000.0,2081997200000.0,2755287600000.0,2160034400000.0,2023599800000.0,733915500000.0,841400700000.0
2094.0,1256902600000.0,2657900300000.0,946203850000.0,3532703100000.0,2377509500000.0,5211568000000.0,957993450000.0,4264234600000.0,1988171800000.0,2688496700000.0,2069504000000.0,1897585400000.0,690603900000.0,774445400000.0
2095.0,1173285100000.0,2539719500000.0,863229500000.0,3402154600000.0,2319642800000.0,5140075000000.0,892456500000.0,4204285100000.0,1895527000000.0,2632473400000.0,2004851000000.0,1786580700000.0,637555830000.0,715531300000.0
2096.0,1091041600000.0,2440506600000.0,782164030000.0,3268735100000.0,2256051400000.0,5071885000000.0,816912000000.0,4146639700000.0,1813740500000.0,2564479000000.0,1910710000000.0,1655832800000.0,596768060000.0,649877450000.0
2097.0,998046760000.0,2343983400000.0,704001200000.0,3130603000000.0,2180873600000.0,5025248000000.0,740801640000.0,4057117200000.0,1735317400000.0,2492774200000.0,1819982000000.0,1572154000000.0,540658070000.0,599451960000.0
2098.0,913735800000.0,2256398500000.0,634555860000.0,2997392800000.0,2120239500000.0,4966730000000.0,666693700000.0,3975862300000.0,1661180800000.0,2435371200000.0,1739895600000.0,1481938200000.0,495505080000.0,547353200000.0
2099.0,840651600000.0,2162625600000.0,570050400000.0,2890304300000.0,2056005100000.0,4915578500000.0,593805600000.0,3900533600000.0,1586141600000.0,2358680200000.0,1646518000000.0,1393876500000.0,451432350000.0,487460270000.0
2100.0,774281500000.0,2036388200000.0,516188830000.0,2755702800000.0,1995242000000.0,4847753000000.0,533082470000.0,3830421400000.0,1525883000000.0,2300151600000.0,1553383000000.0,1294851800000.0,405795800000.0,426601300000.0
