time,CCSM4,CSIRO-MK3-6-0,MPI-ESM-LR
2000.0,49341260000.0,49341260000.0,49341260000.0
2001.0,49257226000.0,49257226000.0,49257226000.0
2002.0,49046190000.0,49046190000.0,49046190000.0
2003.0,49172630000.0,49172630000.0,49172630000.0
2004.0,50088610000.0,50088610000.0,50088610000.0
2005.0,49808093000.0,49808093000.0,49808093000.0
2006.0,49791450000.0,49791450000.0,49791450000.0
2007.0,49232814000.0,49232814000.0,49232814000.0
2008.0,48987693000.0,48987693000.0,48987693000.0
2009.0,48942470000.0,48942470000.0,48942470000.0
2010.0,48961634000.0,48961634000.0,48961634000.0
2011.0,50115035000.0,50115035000.0,50115035000.0
2012.0,48952136000.0,48952136000.0,48952136000.0
2013.0,48673700000.0,48673700000.0,48673700000.0
2014.0,48624456000.0,48624456000.0,48624456000.0
2015.0,48579228000.0,48579228000.0,48579228000.0
2016.0,48524743000.0,48524743000.0,48524743000.0
2017.0,48460000000.0,48460000000.0,48460000000.0
2018.0,48496124000.0,48496124000.0,48496124000.0
2019.0,48612585000.0,48612585000.0,48612585000.0
2020.0,48370627000.0,48370627000.0,48370627000.0
2021.0,47913410000.0,47897653000.0,48189047000.0
2022.0,47696433000.0,47847805000.0,48262680000.0
2023.0,47577375000.0,47425380000.0,47814830000.0
2024.0,47375540000.0,47280267000.0,47660003000.0
2025.0,47199764000.0,47081850000.0,47660188000.0
2026.0,47172735000.0,46735663000.0,47742250000.0
2027.0,47258063000.0,46534160000.0,48543090000.0
2028.0,46749757000.0,46375610000.0,47971844000.0
2029.0,46379370000.0,45978760000.0,47272010000.0
2030.0,46129160000.0,45717740000.0,46922870000.0
2031.0,45805093000.0,45643256000.0,46666285000.0
2032.0,45397357000.0,45203850000.0,46336487000.0
2033.0,45174055000.0,44661023000.0,46134930000.0
2034.0,44968124000.0,44128830000.0,45952730000.0
2035.0,44501860000.0,43662623000.0,46066600000.0
2036.0,44111573000.0,43287056000.0,45381030000.0
2037.0,43767960000.0,42703350000.0,45036995000.0
2038.0,43361313000.0,42068770000.0,44736233000.0
2039.0,42931490000.0,41442357000.0,44390842000.0
2040.0,42438580000.0,40679985000.0,44002280000.0
2041.0,41978266000.0,40005566000.0,43573346000.0
2042.0,41573843000.0,39212376000.0,43090313000.0
2043.0,41068440000.0,38471066000.0,42818646000.0
2044.0,40473223000.0,37808810000.0,42404143000.0
2045.0,39877960000.0,37021760000.0,41873450000.0
2046.0,39307506000.0,36390826000.0,41204750000.0
2047.0,38704755000.0,35663794000.0,40515756000.0
2048.0,38065123000.0,34758844000.0,40038490000.0
2049.0,37584663000.0,33948054000.0,39339745000.0
2050.0,37017810000.0,33173672000.0,38768267000.0
2051.0,36371063000.0,32251816000.0,38155340000.0
2052.0,35755352000.0,31729203000.0,37565150000.0
2053.0,35197567000.0,30871914000.0,36973957000.0
2054.0,34678616000.0,30211877000.0,36398160000.0
2055.0,34080650000.0,29476917000.0,36964614000.0
2056.0,33390012000.0,28665846000.0,35488866000.0
2057.0,32714267000.0,28028035000.0,34638692000.0
2058.0,32078717000.0,27071355000.0,33911118000.0
2059.0,31541252000.0,26269463000.0,33183605000.0
2060.0,30902931000.0,25482566000.0,32353096000.0
2061.0,30273245000.0,24783606000.0,31483136000.0
2062.0,29596590000.0,24057768000.0,30482792000.0
2063.0,29061102000.0,23345988000.0,29817135000.0
2064.0,28442230000.0,22511086000.0,28974846000.0
2065.0,27835425000.0,21776820000.0,28145598000.0
2066.0,27205001000.0,21093892000.0,27291347000.0
2067.0,26646608000.0,20505485000.0,26407133000.0
2068.0,25978642000.0,19878394000.0,25674404000.0
2069.0,25286468000.0,19304935000.0,25004915000.0
2070.0,24596374000.0,18628100000.0,24323201000.0
2071.0,23964684000.0,18136408000.0,23461340000.0
2072.0,23405734000.0,17538492000.0,22767557000.0
2073.0,22799124000.0,17119939000.0,22215805000.0
2074.0,22270745000.0,16549631000.0,21676403000.0
2075.0,21849516000.0,16087944000.0,20890022000.0
2076.0,21277323000.0,15449899000.0,20114300000.0
2077.0,20618566000.0,14906844000.0,19590748000.0
2078.0,20069650000.0,14400643000.0,19035554000.0
2079.0,19539474000.0,13862543000.0,18549877000.0
2080.0,19050109000.0,13540026000.0,17872210000.0
2081.0,18493745000.0,13163922000.0,17129979000.0
2082.0,18000271000.0,12735364000.0,16556806000.0
2083.0,17660410000.0,12346222000.0,16023911000.0
2084.0,17159477000.0,12034924000.0,15566403000.0
2085.0,16636489000.0,11683099000.0,15832852000.0
2086.0,16188833000.0,11388647000.0,14719971000.0
2087.0,15768141000.0,11037601000.0,14220006000.0
2088.0,15383660000.0,10723532000.0,13763111000.0
2089.0,15118197000.0,10345909000.0,13241316000.0
2090.0,14624127000.0,10040836000.0,12722845000.0
2091.0,14218646000.0,9709872000.0,12208409000.0
2092.0,13792489000.0,9368976000.0,11828241000.0
2093.0,13432666000.0,9113483000.0,11448737000.0
2094.0,13020977000.0,8774542000.0,11071639000.0
2095.0,12643715000.0,8454917600.0,10763563000.0
2096.0,12303653000.0,8113228300.0,10346852000.0
2097.0,11991975000.0,7789344300.0,10009402000.0
2098.0,11729666000.0,7471030300.0,9750861000.0
2099.0,11496746000.0,7230492700.0,9365956000.0
2100.0,11209286000.0,6980442000.0,9004925000.0
2101.0,10981284000.0,6631736300.0,8672995000.0
2102.0,10699679000.0,6324303400.0,8350274000.0
2103.0,10393201000.0,5918295000.0,8004400600.0
2104.0,10160209000.0,5648694300.0,7676136400.0
2105.0,9896370000.0,5416319500.0,7379980300.0
2106.0,9661116000.0,5158767600.0,7067883500.0
2107.0,9432160000.0,4858938000.0,6791609000.0
