time,CESM1-CAM5,CANESM2,MPI-ESM-LR
2108.0,25289288000.0,28217407000.0,37222830000.0
2109.0,25165292000.0,29542620000.0,38174210000.0
2110.0,25679440000.0,29341925000.0,37272244000.0
2111.0,25009050000.0,28430561000.0,37361897000.0
2112.0,24718720000.0,27751051000.0,38170600000.0
2113.0,24902017000.0,27340420000.0,38070227000.0
2114.0,24840780000.0,27152812000.0,37625295000.0
2115.0,24716433000.0,27263924000.0,39631913000.0
2116.0,25293371000.0,27224607000.0,38024580000.0
2117.0,25651298000.0,27464247000.0,37259300000.0
2118.0,25062404000.0,26971363000.0,37189300000.0
2119.0,26259497000.0,27069256000.0,37086212000.0
2120.0,26427154000.0,26912215000.0,37720257000.0
2121.0,25425279000.0,27022062000.0,38943480000.0
2122.0,24175833000.0,26513994000.0,38726017000.0
2123.0,23988345000.0,27295384000.0,37783945000.0
2124.0,24331320000.0,27586556000.0,37426594000.0
2125.0,23863593000.0,27036113000.0,37273096000.0
2126.0,23703050000.0,26924024000.0,38302044000.0
2127.0,23662776000.0,28867187000.0,38490670000.0
2128.0,23570346000.0,26929940000.0,37182464000.0
2129.0,24844538000.0,27298877000.0,37646852000.0
2130.0,24197132000.0,27056646000.0,40626650000.0
2131.0,24226066000.0,26574686000.0,37711820000.0
2132.0,23620745000.0,26280462000.0,37990330000.0
2133.0,23918062000.0,26442617000.0,37618024000.0
2134.0,24488868000.0,28860058000.0,39209423000.0
2135.0,23463629000.0,27811900000.0,39691780000.0
2136.0,23020090000.0,28685345000.0,38528352000.0
2137.0,22916706000.0,27249100000.0,38724764000.0
2138.0,24190505000.0,26490327000.0,39049277000.0
2139.0,23123040000.0,28219617000.0,38243830000.0
2140.0,23084070000.0,28507791000.0,37585620000.0
2141.0,22962598000.0,26906354000.0,37497164000.0
2142.0,23608260000.0,26334112000.0,37436120000.0
2143.0,23301767000.0,25956729000.0,39027175000.0
2144.0,22823827000.0,26011636000.0,37706363000.0
2145.0,22993580000.0,26698869000.0,37510330000.0
2146.0,22874356000.0,26415018000.0,37878450000.0
2147.0,22835319000.0,25970610000.0,38181480000.0
2148.0,22690427000.0,26380430000.0,39042540000.0
2149.0,22431801000.0,27545776000.0,38098600000.0
2150.0,22709789000.0,26406062000.0,39236186000.0
2151.0,23222920000.0,25911520000.0,38712030000.0
2152.0,23031830000.0,26002969000.0,38147320000.0
2153.0,22457640000.0,25869736000.0,37972365000.0
2154.0,22823813000.0,25697012000.0,37584265000.0
2155.0,22777012000.0,28740592000.0,39324680000.0
2156.0,22660102000.0,26699317000.0,41058900000.0
2157.0,22632972000.0,26039079000.0,40196650000.0
2158.0,22568286000.0,27254034000.0,38664303000.0
2159.0,22265730000.0,25749180000.0,39093498000.0
2160.0,22059932000.0,26390880000.0,38990717000.0
2161.0,22163900000.0,25671799000.0,38366170000.0
2162.0,27913380000.0,25710488000.0,40208450000.0
2163.0,24266150000.0,25397338000.0,39795800000.0
2164.0,23181316000.0,25511990000.0,38953130000.0
2165.0,23052356000.0,25615905000.0,38751896000.0
2166.0,22976186000.0,28095023000.0,38375453000.0
2167.0,22300040000.0,25822034000.0,43638710000.0
2168.0,21972206000.0,25568803000.0,39984460000.0
2169.0,22661040000.0,25821315000.0,40261590000.0
2170.0,21877748000.0,25963987000.0,39979340000.0
2171.0,23545696000.0,26128497000.0,39561610000.0
2172.0,22349880000.0,25399607000.0,39318962000.0
2173.0,23396723000.0,25332115000.0,40004920000.0
2174.0,22481258000.0,25921225000.0,40268255000.0
2175.0,22484320000.0,25178730000.0,39589986000.0
2176.0,22001758000.0,28421229000.0,39439000000.0
2177.0,21717516000.0,26901115000.0,39608330000.0
2178.0,22182025000.0,25342364000.0,39883137000.0
2179.0,22171697000.0,26690611000.0,40536470000.0
2180.0,23028302000.0,25316809000.0,41841385000.0
2181.0,21798517000.0,25184980000.0,40372320000.0
2182.0,22972004000.0,25802360000.0,40473980000.0
2183.0,22182056000.0,26531770000.0,39798714000.0
2184.0,22395090000.0,25689836000.0,40489386000.0
2185.0,22407244000.0,25655706000.0,39730830000.0
2186.0,22038256000.0,26227356000.0,39535770000.0
2187.0,22229955000.0,25389072000.0,39944847000.0
2188.0,22383810000.0,25803878000.0,40115500000.0
2189.0,23004390000.0,25831620000.0,39575850000.0
2190.0,22368768000.0,25222350000.0,40285848000.0
2191.0,25186724000.0,26191673000.0,40623014000.0
2192.0,22268256000.0,26492776000.0,41247470000.0
2193.0,23036975000.0,25246601000.0,40125610000.0
2194.0,21880496000.0,25390092000.0,40510927000.0
2195.0,21803217000.0,25273836000.0,41167303000.0
2196.0,22147793000.0,25039354000.0,40885256000.0
2197.0,22495334000.0,26025153000.0,40263246000.0
2198.0,23590007000.0,28320109000.0,40481720000.0
2199.0,23668340000.0,26528000000.0,40421507000.0
2200.0,22320388000.0,28022583000.0,40510194000.0
2201.0,21661434000.0,26263351000.0,41202340000.0
2202.0,21851845000.0,26312382000.0,43664140000.0
2203.0,23076755000.0,25349802000.0,41086267000.0
2204.0,22831458000.0,25591906000.0,40487916000.0
2205.0,22377525000.0,26618614000.0,43173680000.0
2206.0,21756504000.0,28175452000.0,40821200000.0
2207.0,22322803000.0,27954637000.0,40486190000.0
2208.0,22825112000.0,27342390000.0,43835896000.0
2209.0,24357288000.0,27294681000.0,40912404000.0
2210.0,24304884000.0,28175503000.0,41646076000.0
2211.0,22715257000.0,27655596000.0,41180058000.0
2212.0,22087230000.0,26973942000.0,42496012000.0
2213.0,23176983000.0,27128060000.0,40836395000.0
2214.0,22211168000.0,27269452000.0,40907040000.0
2215.0,22170024000.0,26757984000.0,40691210000.0
2216.0,22911703000.0,26737144000.0,42005040000.0
2217.0,22200287000.0,26268596000.0,41962670000.0
2218.0,21735723000.0,28172364000.0,43168915000.0
2219.0,21730265000.0,27703790000.0,44285972000.0
2220.0,22505146000.0,28321214000.0,43276170000.0
2221.0,23523041000.0,28940796000.0,42392203000.0
2222.0,22345343000.0,28126415000.0,42422215000.0
2223.0,22097945000.0,28058993000.0,43384420000.0
2224.0,23026235000.0,26609177000.0,43317133000.0
2225.0,22595973000.0,27005920000.0,42146910000.0
2226.0,22837948000.0,26337602000.0,43010662000.0
2227.0,22271973000.0,28186726000.0,44866814000.0
2228.0,22781667000.0,27402764000.0,43979276000.0
2229.0,22167112000.0,30143540000.0,43165733000.0
2230.0,22347686000.0,28043567000.0,42895114000.0
2231.0,22385697000.0,26366857000.0,43202335000.0
2232.0,22602926000.0,26901948000.0,43836480000.0
2233.0,21920874000.0,29423335000.0,43793207000.0
2234.0,22210420000.0,27857541000.0,43179557000.0
2235.0,23292465000.0,26958066000.0,43829633000.0
2236.0,23124662000.0,27342030000.0,43467220000.0
2237.0,22316050000.0,27764957000.0,43594605000.0
2238.0,22756270000.0,28739946000.0,43426222000.0
2239.0,22056528000.0,29008603000.0,47497140000.0
2240.0,21992730000.0,29081977000.0,44742558000.0
2241.0,22260333000.0,28529670000.0,43939017000.0
2242.0,22231855000.0,28376120000.0,44006350000.0
2243.0,22934422000.0,28385104000.0,44674298000.0
2244.0,22601964000.0,28390498000.0,44351770000.0
2245.0,21889581000.0,27734647000.0,44236222000.0
2246.0,22031047000.0,27659660000.0,44251455000.0
2247.0,21698195000.0,28524530000.0,43669830000.0
2248.0,21718114000.0,32780227000.0,45651070000.0
2249.0,22301280000.0,29506462000.0,46507940000.0
2250.0,21961216000.0,28966953000.0,45443437000.0
2251.0,22965334000.0,31376701000.0,45830025000.0
2252.0,22157715000.0,29165586000.0,44756173000.0
2253.0,24629944000.0,28169091000.0,44979306000.0
2254.0,25064468000.0,28004387000.0,46211210000.0
2255.0,24591565000.0,28178481000.0,45581763000.0
2256.0,23239215000.0,29597602000.0,44854050000.0
2257.0,22931642000.0,30255569000.0,45531920000.0
2258.0,23466035000.0,28724736000.0,45176780000.0
2259.0,22915891000.0,28747960000.0,44969910000.0
2260.0,23997536000.0,29946840000.0,45120213000.0
2261.0,23343567000.0,33972810000.0,44765570000.0
2262.0,24776600000.0,32663693000.0,44947160000.0
2263.0,23085523000.0,31161922000.0,49533346000.0
2264.0,23195880000.0,29633954000.0,47570260000.0
2265.0,24778977000.0,29684048000.0,47475483000.0
2266.0,22971806000.0,28959881000.0,47844045000.0
2267.0,22469790000.0,31216073000.0,46648680000.0
2268.0,22897790000.0,28874520000.0,46386303000.0
2269.0,25667226000.0,28570264000.0,46204568000.0
2270.0,25573016000.0,30827820000.0,46431170000.0
2271.0,23735138000.0,29332158000.0,46995830000.0
2272.0,23112452000.0,28993063000.0,47196275000.0
2273.0,23129025000.0,28798495000.0,46224570000.0
2274.0,23412132000.0,28921737000.0,46964170000.0
2275.0,23155941000.0,30457082000.0,46814196000.0
2276.0,24649896000.0,29917196000.0,46290570000.0
2277.0,23803918000.0,30059815000.0,46308594000.0
2278.0,23482976000.0,29107309000.0,47265055000.0
2279.0,23656813000.0,29575020000.0,46307810000.0
2280.0,24069470000.0,31762983000.0,46387716000.0
2281.0,22966073000.0,30391654000.0,47777403000.0
2282.0,24557265000.0,29155040000.0,47745070000.0
2283.0,22757890000.0,31087423000.0,47436490000.0
2284.0,24614859000.0,31751604000.0,48871436000.0
2285.0,24500242000.0,30992120000.0,48358093000.0
2286.0,24702198000.0,30604462000.0,47628583000.0
2287.0,23141520000.0,29763041000.0,48492240000.0
2288.0,24162173000.0,30033950000.0,48641487000.0
2289.0,23153166000.0,29196962000.0,47850040000.0
2290.0,23391560000.0,28811592000.0,48720232000.0
2291.0,24104583000.0,28652370000.0,47926670000.0
2292.0,26049683000.0,28747730000.0,47706755000.0
2293.0,26913583000.0,28670874000.0,48159195000.0
2294.0,25363384000.0,29442220000.0,47870550000.0
2295.0,26854152000.0,28625125000.0,47889138000.0
2296.0,25032100000.0,28487805000.0,47801025000.0
2297.0,24679960000.0,28447275000.0,50525524000.0
2298.0,23915610000.0,28653750000.0,48856793000.0
2299.0,23796960000.0,29436353000.0,48662960000.0
2300.0,24197150000.0,28803600000.0,49026630000.0
