time,CANESM5,IPSL-CM6A-LR,MRI-ESM2-0,CESM2-WACCM
2031.0,44211540000.0,47329590000.0,45915054000.0,46254630000.0
2032.0,43581110000.0,46874698000.0,45477896000.0,45965540000.0
2033.0,42821595000.0,46488306000.0,45051530000.0,45544346000.0
2034.0,42098920000.0,46095080000.0,44576850000.0,45312520000.0
2035.0,41247543000.0,45785092000.0,44089510000.0,44954750000.0
2036.0,40627433000.0,45399683000.0,43550798000.0,44545170000.0
2037.0,39655674000.0,45008028000.0,43021970000.0,44156584000.0
2038.0,38766260000.0,44596510000.0,42417020000.0,43675034000.0
2039.0,37756084000.0,43888690000.0,41633305000.0,43127860000.0
2040.0,37037625000.0,43282588000.0,41083204000.0,42546467000.0
2041.0,35975524000.0,42463433000.0,40436437000.0,41997940000.0
2042.0,35060343000.0,42004607000.0,39797895000.0,41342325000.0
2043.0,33943853000.0,41361936000.0,38983987000.0,40719225000.0
2044.0,32878367000.0,40776536000.0,38110260000.0,40156856000.0
2045.0,31810187000.0,40045230000.0,37419184000.0,39417827000.0
2046.0,30776869000.0,39135270000.0,36634608000.0,38566593000.0
2047.0,29811005000.0,38318990000.0,35988017000.0,38224060000.0
2048.0,28940669000.0,37495880000.0,35159250000.0,37428940000.0
2049.0,27828530000.0,36777940000.0,34432270000.0,36835303000.0
2050.0,26857850000.0,35948085000.0,33610280000.0,36182225000.0
2051.0,26116624000.0,34939770000.0,32876513000.0,35480500000.0
2052.0,25121480000.0,34382615000.0,32123437000.0,34888385000.0
2053.0,24227365000.0,33427735000.0,31408916000.0,34259046000.0
2054.0,23336645000.0,32610357000.0,30742686000.0,33590240000.0
2055.0,22599920000.0,31806330000.0,30067943000.0,33130725000.0
2056.0,21755689000.0,31198690000.0,29349814000.0,32517970000.0
2057.0,20994150000.0,30375195000.0,28725262000.0,31814617000.0
2058.0,20364755000.0,29687940000.0,28120705000.0,31303985000.0
2059.0,19620660000.0,28920187000.0,27582476000.0,30618872000.0
2060.0,18985112000.0,27932932000.0,26969788000.0,29982114000.0
2061.0,18598880000.0,27315513000.0,26392740000.0,29488826000.0
2062.0,17982650000.0,26611773000.0,25913606000.0,28986569000.0
2063.0,17457717000.0,26015210000.0,25662063000.0,28577223000.0
2064.0,16946617000.0,25465887000.0,25121948000.0,28002327000.0
2065.0,16469907000.0,24851012000.0,24706650000.0,27517026000.0
2066.0,16045097000.0,24386505000.0,24339157000.0,26882757000.0
2067.0,15573960000.0,23955464000.0,24088035000.0,26367816000.0
2068.0,15092169000.0,23542573000.0,23707079000.0,25937110000.0
2069.0,14632963000.0,23109317000.0,23316610000.0,25779702000.0
2070.0,14248950000.0,22772802000.0,23181896000.0,25117633000.0
2071.0,14524230000.0,22238208000.0,22687338000.0,25100784000.0
2072.0,13637194000.0,21844180000.0,22425280000.0,24466663000.0
2073.0,13144805000.0,21478490000.0,22087037000.0,24415162000.0
2074.0,12779941000.0,21145887000.0,21943296000.0,23821525000.0
2075.0,12379885000.0,20801436000.0,21651182000.0,24755202000.0
2076.0,12067734000.0,20572678000.0,21293277000.0,23293473000.0
2077.0,11874968000.0,20232570000.0,21721571000.0,23163880000.0
2078.0,11711177000.0,19832150000.0,22030428000.0,22817460000.0
2079.0,11342917000.0,19568337000.0,21379002000.0,22522982000.0
2080.0,11062476000.0,19298128000.0,21573423000.0,22956298000.0
2081.0,10863030000.0,18998876000.0,20828768000.0,24042594000.0
2082.0,10786432000.0,18699061000.0,20509098000.0,24265785000.0
2083.0,10774090000.0,18547278000.0,20340505000.0,23629302000.0
2084.0,11223494000.0,18236774000.0,20116620000.0,23061320000.0
2085.0,10377788000.0,17971986000.0,20097675000.0,22605476000.0
2086.0,10295738000.0,17769765000.0,19768095000.0,22157540000.0
2087.0,10125401000.0,17513314000.0,19678632000.0,22062584000.0
2088.0,10545812000.0,17295570000.0,21322287000.0,21850513000.0
2089.0,10364906000.0,17118929000.0,20690172000.0,21863440000.0
2090.0,9930426000.0,16989637000.0,20129473000.0,21815600000.0
2091.0,10124525000.0,16939118000.0,19848344000.0,21408930000.0
2092.0,9759659000.0,16778042000.0,20007698000.0,21305817000.0
2093.0,9664140000.0,16461235000.0,19682068000.0,21557154000.0
2094.0,9853950000.0,16692206000.0,20002860000.0,21389423000.0
2095.0,9584552000.0,16210616000.0,20720271000.0,21292577000.0
2096.0,9715321000.0,16380447000.0,20199719000.0,20959707000.0
2097.0,9444662000.0,15896410000.0,19215321000.0,20689215000.0
2098.0,9570048000.0,16211745000.0,19236649000.0,20498969000.0
2099.0,9610355000.0,16116837000.0,19520220000.0,20444215000.0
2100.0,9540712000.0,16090135000.0,21324882000.0,20830030000.0
