time,ACCESS-CM2,IPSL-CM6A-LR,CESM2-WACCM,MRI-ESM2-0,ACCESS-ESM1-5,CANESM5
2030.0,676604281240.0,678824843300.0,676068729540.0,677761458340.0,678332744960.0,674652204800.0
2031.0,674373787400.0,675886262600.0,672982787640.0,675032961700.0,674707430600.0,670575130800.0
2032.0,671696423900.0,673168099100.0,670598271000.0,672295940760.0,672272993840.0,667174965740.0
2033.0,669422320040.0,670953904540.0,667820940940.0,670115973280.0,669897809490.0,663318881500.0
2034.0,666901407850.0,669200887140.0,665221826300.0,667542084500.0,666761492600.0,659495836000.0
2035.0,664032829000.0,667694714900.0,663356458300.0,666019890150.0,664340549750.0,655436933700.0
2036.0,660836933740.0,664542714340.0,660597998330.0,662781397200.0,661438727360.0,651337851360.0
2037.0,657667414750.0,661683913400.0,657171745430.0,659928492960.0,659075559000.0,647785062440.0
2038.0,654088438900.0,658854941400.0,653464879650.0,656489520700.0,655605126510.0,642972718500.0
2039.0,651565330340.0,655282356400.0,650404125310.0,652686146860.0,653008602460.0,638337494700.0
2040.0,647983183000.0,653268189500.0,648203278700.0,649631198860.0,648588612500.0,634763217000.0
2041.0,644627330400.0,649675244280.0,644632275620.0,645480963840.0,644978841140.0,628767511280.0
2042.0,641252994660.0,645307249650.0,641377396130.0,641884339200.0,641868851940.0,623355174440.0
2043.0,637408280440.0,641900932600.0,637099530600.0,638064297650.0,639944405800.0,619046222660.0
2044.0,633209933870.0,638379531150.0,633750517800.0,633596399500.0,635911245540.0,612140715610.0
2045.0,629065217300.0,634150087580.0,629650684440.0,629364282520.0,632165164500.0,607775891130.0
2046.0,624917170100.0,629626081340.0,625888041300.0,625039570060.0,629410306610.0,601986507850.0
2047.0,620667156050.0,625240665710.0,622080056780.0,620679647210.0,625390432410.0,594951629540.0
2048.0,616870343550.0,621123993330.0,618663820910.0,616052723110.0,621872516640.0,588719424950.0
2049.0,612602528540.0,615965168760.0,613734660200.0,611608229340.0,618837045830.0,582432849950.0
2050.0,607947304680.0,610754009100.0,609402947370.0,606701569500.0,615181659160.0,577007383860.0
2051.0,603537665840.0,606673308560.0,605826205880.0,602252566210.0,611960482950.0,570734735370.0
2052.0,599398820760.0,601190399850.0,601509062020.0,599110459010.0,608094849780.0,564762363210.0
2053.0,594957817940.0,596085945990.0,597044819570.0,593711729670.0,603817678660.0,558666917810.0
2054.0,590734936440.0,590597549070.0,592671885790.0,589361994820.0,600451326600.0,552785721920.0
2055.0,585981042950.0,585290804580.0,587393071490.0,584806593050.0,596108124590.0,546765773980.0
2056.0,580702023860.0,579790144850.0,583350270040.0,580264299120.0,592591791750.0,540890593460.0
2057.0,575829117470.0,574460518840.0,578656577610.0,575950542750.0,588180846710.0,534828454260.0
2058.0,571090659580.0,568891872750.0,573963261060.0,571051751710.0,584344221190.0,529020196570.0
2059.0,566329518470.0,563811363390.0,568730552370.0,566975953710.0,579980439470.0,523377236290.0
2060.0,561935550070.0,557702794520.0,563556847800.0,562153191770.0,575762001220.0,516812271280.0
2061.0,556964090820.0,552453789730.0,557719019310.0,557217963540.0,570914706250.0,511114893020.0
2062.0,551992423460.0,547647396880.0,552551962380.0,552124782720.0,566779951060.0,504474886750.0
2063.0,547026646490.0,541464544500.0,547578980520.0,547802208890.0,562489584330.0,498004313910.0
2064.0,542299905490.0,535106782360.0,542008799170.0,542387130470.0,558562077210.0,491645782960.0
2065.0,536881536240.0,529555408570.0,537034159890.0,539440105570.0,554543700660.0,485531563370.0
2066.0,532832508100.0,523581669000.0,531339156040.0,534435358100.0,549905776150.0,479456510260.0
2067.0,527489317570.0,517269342350.0,525431403000.0,529476176630.0,544957191350.0,473524723250.0
2068.0,521760619320.0,510413481770.0,519746821560.0,524782699370.0,540763188840.0,467518701210.0
2069.0,516295338440.0,505021269600.0,514122477460.0,520571055010.0,536063267220.0,461086651020.0
2070.0,510704140450.0,498994802670.0,508301085090.0,515806742150.0,530852653710.0,454836685500.0
2071.0,505747033730.0,493153475540.0,502632489950.0,510479334110.0,525725966380.0,448231016280.0
2072.0,499834357270.0,486214354260.0,496684779710.0,505413384580.0,520729676660.0,441567174130.0
2073.0,493616707180.0,481019335840.0,489621629270.0,500829323770.0,515854911340.0,436024074870.0
2074.0,488914064000.0,474088280980.0,483345679740.0,496148268130.0,510797974970.0,429119264160.0
2075.0,482814050380.0,467910905190.0,476460472560.0,491692849450.0,506037904284.0,423348342014.0
2076.0,476924381690.0,462270497740.0,470348295290.0,486816096600.0,501632242230.0,417164493370.0
2077.0,471203211100.0,455182761440.0,463022125480.0,481309173910.0,496968822950.0,411170742790.0
2078.0,464898659486.0,448922201960.0,455821796670.0,476825356610.0,492320595260.0,405626721686.0
2079.0,458546411300.0,442983187774.0,448938309926.0,471287654460.0,488139616300.0,399355667230.0
2080.0,452853261974.0,437218182204.0,441590337984.0,466191970880.0,482608882890.0,393613228134.0
2081.0,446874174750.0,430306962496.0,434785526980.0,460829497660.0,477605705900.0,387623626626.0
2082.0,440768232670.0,423252929430.0,426944499284.0,455678033710.0,472176496190.0,381653435720.0
2083.0,434773320656.0,416507438870.0,419832886726.0,450959298350.0,466881877530.0,375666844826.0
2084.0,429143575800.0,409934133234.0,412268421576.0,445376496230.0,461942776952.0,369728226568.0
2085.0,423027893830.0,403922562666.0,405580863604.0,440398263540.0,456967079368.0,363553219248.0
2086.0,415763054400.0,397524790604.0,397107182836.0,435313511950.0,452927430166.0,357792794976.0
2087.0,409460358606.0,390115717326.0,390188305580.0,430680817900.0,447483193360.0,351848377334.0
2088.0,402765728460.0,383208179356.0,381851774624.0,425160760826.0,441344851582.0,346503579174.0
2089.0,397433577392.0,376606077454.0,375056741154.0,419955464280.0,435488180582.0,341117161676.0
2090.0,390250378994.0,369771264534.0,367824871876.0,414210734220.0,430826222612.0,336180060508.0
2091.0,383075077150.0,361920244438.0,360690942070.0,408819391964.0,425083796370.0,330674378984.0
2092.0,376865557366.0,354147050248.0,353125151790.0,403404683326.0,419762167300.0,325103165404.0
2093.0,370678582906.0,346766613554.0,345566924692.0,397781662436.0,414659842262.0,319458852954.0
2094.0,363979432964.0,340409379038.0,336597457222.0,392538602660.0,409677538796.0,314024157118.0
2095.0,357561819376.0,333932702951.0,328262872210.0,386584064230.0,404512888216.0,308346398494.0
2096.0,350759100410.0,327193881944.0,320115423372.0,380944681376.0,400087089752.0,302193523944.0
2097.0,344366757152.0,321115145076.0,312774066158.0,375000383140.0,393710902216.0,296180449410.0
2098.0,339975999317.0,314840352234.0,305421654606.0,369211946598.0,387589904532.0,290120583502.0
2099.0,331398212937.0,308243838027.0,298101370038.0,362707935940.0,382063478714.0,285034069614.0
2100.0,325565859378.0,301988646879.0,290476718612.0,357087856246.0,376378246230.0,278873517213.0
2101.0,317843603989.0,296079983631.5,282967585074.0,350244398746.0,371065751716.0,273164493605.0
2102.0,310899699423.0,290594437506.0,276365758822.0,343903718236.0,365301085782.0,267411147088.0
2103.0,303869253833.0,284645978084.0,269049997916.0,337003814420.0,360036358170.0,260784098273.0
2104.0,297231509647.0,278947837117.2,260906878790.0,330724023180.0,355683528220.0,254068747659.0
2105.0,290140835124.0,273048720991.7,253798868988.0,324563562406.0,349207559176.0,246825183590.0
2106.0,284047828347.8,267767472772.06,247374124702.0,318427057314.0,343642227944.0,240031923245.0
2107.0,277636860085.7,262248151975.8,240346554271.0,312069978644.0,340277328980.0,232998438072.5
2108.0,270835765387.25,257325250381.9,234155906017.0,306348120222.0,334694501770.0,227101024190.5
2109.0,263995525621.7,251719536663.62,226926983982.0,300509303322.0,327056437871.0,220731253983.5
2110.0,257065775818.47,246270016586.56,220035544984.0,293967353220.0,321074028927.0,214812252020.5
2111.0,250617667230.06,240277301059.78,212943318729.0,287492556252.0,315376473335.0,208844579881.5
2112.0,244475898629.25,235337012560.56,205931398950.0,280969910780.0,309047237244.0,203565090908.7
2113.0,237659958556.38,229802152983.9,199581011836.0,274960646024.0,302684612248.0,198368525048.5
2114.0,232438399672.26,224658920015.94,192994889406.0,268710392414.0,296470097258.0,192971993663.0
2115.0,226086500275.28,220382060216.8,187015445796.0,262511573412.0,290660055084.0,187586953964.0
2116.0,219934747771.76,215032443614.34,181583996183.0,256489754888.0,284470105908.0,182270639453.8
2117.0,213700070955.46997,210135990411.63998,175789302201.0,250071200574.0,278754694758.0,177284456126.9
2118.0,207175755636.73,205685014333.86,170257223472.5,244719031496.0,272867089611.5,171962393829.9
2119.0,200884336340.33002,200611383983.4,163945473339.0,238823089702.0,267228084036.5,167311561516.45
2120.0,194983082085.8,195770677936.66998,158402411320.5,233238134000.0,262056970642.0,162175680929.25
2121.0,188343289997.72998,192075060569.4,152625644340.0,227491126050.0,256295158778.0,157348656652.18
2122.0,182183625095.11,188042333533.0,147374389968.0,222614773566.0,250351943530.0,152730929432.40002
2123.0,176053722939.14,183690167273.84,142259394100.1,217274301276.0,244345346607.0,147769099989.24
2124.0,170565800686.602,179211809276.85,137319964449.6,211794665810.0,238613545847.0,143968984074.96002
2125.0,165406192485.088,174015461199.87,132454820443.9,206092303590.0,232755624966.0,139435735769.38
2126.0,159098074147.748,170011126369.25,127648595867.7,201110797038.0,226761802375.2,135294373700.54
2127.0,153907420441.794,165673006012.74,123284131637.7,195667971116.0,220238307989.8,131242741532.7
2128.0,148916329214.374,160870921077.47,118725723879.45,190706958856.0,214652447199.2,126782807612.23
2129.0,144728990011.45398,156594686769.34,114379071891.5,185876669950.0,208850500723.0,123302096757.03
2130.0,139977698868.434,152791376730.14,110523933870.34,180403997520.0,203808741647.5,119702496795.22
2131.0,135432849694.944,149226478005.5,107036528455.45,175547562572.0,198258524156.7,115605326053.45
2132.0,130810536983.004,145839175166.37,103142826676.4,170659722326.0,192421225384.1,112534120025.24
2133.0,126654511925.40399,141755325742.25,99474065199.67,166154673884.0,186390546958.76,109194055596.59
2134.0,122097264333.274,138349827750.78998,96445491203.86,161444004094.0,180540639400.34,105709482326.305
2135.0,118508301346.42699,135174051261.13,92552679665.54001,156832901318.0,174837509977.78,102483676119.89
2136.0,114833302044.396,131987150559.08,88792875592.0,152001159992.0,169213446485.58002,99399763829.304
2137.0,111531222458.283,128469056318.12,84881250516.66,147644271405.0,163916517134.75,96177597920.11
2138.0,108028650697.462,125546079882.754,81549173601.1,143406988441.0,158809569718.8,93313470534.155
2139.0,104421812137.92902,122688434375.70999,77171765508.56,138782779989.0,153554250134.34,90511363988.1
2140.0,101267129834.70801,119640621839.196,73451502747.16,134474072502.0,148371061583.08002,87768946730.65399
2141.0,98132504945.77113,116963520472.44801,69820959514.42001,130294035771.0,143646947053.36,85309570769.614
2142.0,95244053227.34113,114721104786.034,66005177350.1,126646756633.0,138705006577.56,82874384477.018
2143.0,92668996989.21114,112294807972.82501,62675048946.020004,122724434229.0,134275452271.68001,80696959254.589
2144.0,89877131237.16614,109706847341.244,59954591549.78,118592143344.0,129866378125.76,78391375748.00299
2145.0,87312040138.14713,107391213785.02501,56786729585.729996,113891597773.0,124940547994.86,75832948383.925
2146.0,84537769063.31013,105213165862.658,53648489367.200005,110016234240.0,120627383714.78,73829745916.43799
2147.0,82131782624.60313,102884528668.204,50647757183.95,106296004954.0,115852065648.34,71467158666.12201
2148.0,79532799386.43213,100827641137.085,47584632831.869995,102538403603.0,110961886762.12,70073208828.469
2149.0,76910429704.33212,98436618007.644,45136407065.67,99285677955.0,106692693309.26,68300364553.249
2150.0,74000767653.24913,96139229275.96298,43246275329.99,96228659750.0,103034017049.53,66495251370.83514
2151.0,71711822519.32713,94057355190.509,40771332127.94,93258509531.0,99807323708.34,64576289480.93513
2152.0,69573143776.63214,91752592149.321,38397595325.66,89676897502.5,96429429818.32,63090365317.95413
2153.0,67295612920.91213,89437678209.254,35998501837.28,86908156226.5,92605738335.76,61553497612.161125
2154.0,64765959101.815125,87225330758.41101,33777315190.899998,84284603738.3,89778343913.2,59894731908.95095
2155.0,62490896613.36113,85267021105.03299,32034347029.559998,81433887838.3,86695520567.40001,58365655618.79496
2156.0,60372992186.78912,83247262978.351,30231047678.329998,78708571181.3,83711993431.57999,57262789545.855995
2157.0,58023451067.407135,81411384600.31012,28603956398.090004,76415092048.6,80598630794.25,56126837764.723
2158.0,56038109130.89113,79581553772.60213,27188777678.86,73598014681.7,77154609663.26001,54920898520.583
2159.0,54334040684.80013,77947691162.35013,25811247870.98,71422245052.3,74209733930.88,54002824947.615
2160.0,52549173975.21513,76385801200.76114,23983690941.460003,69076758075.3,71371718663.81999,52997484503.94001
2161.0,51003481044.35713,75177826171.84814,22601587817.469994,66511601400.56,68460435378.39,52073258463.345
2162.0,49126670986.26695,73621959302.54794,21536089370.239998,64055736233.75,65738342775.08,51143054012.673004
2163.0,47869347665.166954,71812934990.23193,20543777726.91,61838968573.9,63658922485.088005,50263747847.03001
2164.0,46023682806.263,70657268650.825,19651070712.07,59606862660.6,61502810647.42999,49403535276.995
2165.0,44591335085.37,68526360892.884995,18834757734.68,57545646122.36,59062380831.71,48470312551.432
2166.0,43055705746.834,67305296489.649,17935721489.66,55211484181.28,56825855648.145996,47573506384.496994
2167.0,41898790942.61,66004820369.718994,17194585613.03,53574394805.22,54457676617.61,46800355504.85198
2168.0,40315379169.979004,65079470078.853004,16305689402.686,51481558717.84,52362505254.5,45894618419.83029
2169.0,38933923025.5,62854700879.44399,15758985681.92,49114421589.76,50177344472.785,45019891126.496506
2170.0,37573588229.785,61361215159.0203,15167396194.066998,47569117162.45,47702971862.831,44256088399.15801
2171.0,36330830067.5454,60300597726.5427,14319680977.847,46059642309.68,45997913921.052,43356911681.3287
2172.0,35250567263.1563,59093289559.25,13578922955.444,44750080266.22,44182493624.563995,42680172236.002396
2173.0,34005740601.801,58017641277.68101,12944502483.914999,43089191068.56,42694482179.466995,41799556246.917
2174.0,32771931401.947002,57142996390.6073,12401055961.210999,41147756668.74,40893424082.16699,40965980454.62949
2175.0,32019906348.9608,56213198342.809,11720782040.164,38918993542.36,39213031765.754,40465375183.54529
2176.0,30984720009.478996,55302327313.13899,10999423787.687,37519523346.58,37272413501.494,39815484461.86559
2177.0,29889645369.9043,54344392342.104996,10571746172.369,36042534557.5,35857554414.394,39081538122.081
2178.0,29252946498.558002,53279203172.2297,10230118026.479,34749200901.67,34184324638.813995,38555451742.853294
2179.0,28183873132.834,53302927480.72099,9742518682.96913,33395783522.399998,32559896123.394,37836649868.001
2180.0,27463256688.0443,51793355984.3205,9352835053.41013,32552620949.53,30783037320.604,37284048842.2587
2181.0,26557920045.094,51033314982.372406,9128786654.465,31304641722.27,29591692546.687,36674004354.47
2182.0,25760857815.837,50240147224.5894,8900426687.37313,30101123124.2,28232094941.89,36207758659.1694
2183.0,24945150121.3863,49664032788.64401,8675882407.24813,29070677358.479996,27185741956.946,35675137894.99701
2184.0,24089907381.604004,48767910315.3145,8535271591.98413,27954529168.520004,26050031464.567,35122384025.67999
2185.0,23503990814.670002,49008528379.36951,8376177548.162129,27335009996.22,24856639040.48,34596669379.492004
2186.0,22619140215.977,48487195862.0435,8212726613.82,26463666637.18,24049078838.529003,34221308270.724606
2187.0,21801364666.500504,47684581221.21171,8059795229.610129,25659379256.86,23133374843.677,33710134693.202
2188.0,20910118106.395,47012900950.06901,7928462339.378,25060413650.659996,22385966084.630997,33180543318.937992
2189.0,20222580878.522,46252502107.1527,7792377761.72213,24295447302.08,21546862922.848503,32584666227.263996
2190.0,19711628919.715,45443083654.6776,7665106551.59213,23781587487.42,20706543212.9385,31964806911.3545
2191.0,18945038230.909,44563494369.27499,7481163777.02713,23300339628.58,19450938276.175503,31311887555.0696
2192.0,18438328697.807,43912384531.106995,7378147814.952129,22743873256.08,18359824401.418503,30623346379.550297
2193.0,17958112994.332,43110783695.41959,7288173317.96813,22269082207.26,17816031248.9785,30046763099.003597
2194.0,17412482558.038002,42806492501.56599,7083690258.48113,21802971796.25,17231189742.7785,29522106331.591003
2195.0,16895649768.3395,42135984749.1073,6960708519.159129,21193362669.4,16774705777.936998,28920206428.921
2196.0,16679272028.931004,41799643185.939995,6856689929.03113,20583569060.800003,16302941910.154,28360658397.569
2197.0,16181106545.650002,41409054683.703,6716826737.916531,20169684801.1,15812649880.1655,27934321034.856
2198.0,15705783950.638302,40931662931.37501,6575550346.53613,19575978822.8,15429107490.9785,27426413246.269997
2199.0,14827574352.989702,40441801415.465,6436198079.061451,19109737943.36,14954897645.6755,26842046195.6576
2200.0,14225964978.981298,40272101725.676605,6327559402.65,18607779431.38,14473549949.928501,26415096870.369003
2201.0,13562899617.5916,39581369357.113495,6214264554.8967,18228944615.120003,13999367434.1955,25918610843.1726
2202.0,12776924373.453701,39086549060.517395,6102840183.718,17973292722.86,13833495480.005503,25660850598.702
2203.0,11734524180.195,38575944393.537994,5900947734.698,17642084417.9,13212047190.358501,25120144954.912994
2204.0,11232138406.396,38366577320.9384,5757332629.0683,17375339848.36,12705916657.1125,24732744392.0263
2205.0,10484527962.358301,37829052681.341995,5702649913.8297,17107278671.76,12384015621.685501,24372163248.800507
2206.0,9862850220.701,37329919904.550995,5665957833.019001,16696267097.050001,11906922614.8185,24098588887.113003
2207.0,9349651312.6144,37248747506.3453,5557695146.7685995,16401584257.039999,11693490440.6565,23836907686.574497
2208.0,8972814586.933,36985582323.605995,5548356704.443001,16044363165.8,11512531987.97813,23465995680.2193
2209.0,8676974086.5297,36299914283.0986,5531985957.243,15556147966.11,11094502948.6835,23129052187.835003
2210.0,8335493578.3445,35934881468.798004,5475123835.8707,15262546146.66,11002838918.11113,22792160195.987003
2211.0,7978699117.149,35707560203.089005,5333215698.347601,15280338876.35,10785691655.20713,22520955218.5444
2212.0,7736456469.481299,35829812871.485504,5266949958.1144,14835578943.030003,10555259678.49413,22171372094.929
2213.0,7491093815.061999,34910890617.0247,5229969521.2336,14605668348.86,10331217758.661129,21843364531.354
2214.0,7172351245.966999,34475827288.701996,5168723802.771,14444948400.326,10120250355.34513,21568972525.806995
2215.0,7046404394.768,33988947721.889,5101302415.6837,14238625635.71,9932530959.05113,21306127301.832703
2216.0,6775501100.955,33075925781.302,5012345089.472,14045373917.490002,9734099070.2685,20891742601.6397
2217.0,6571595995.736401,32599685844.622402,4919533812.8274,13883874171.34,9471450890.356129,20741176434.247303
2218.0,6465796712.441999,32510855850.6376,4813908316.1985,13659561487.869999,9397607388.97013,20484928658.79
2219.0,6294041020.970699,32184209750.8834,4747702387.6285,13456301051.32,9671284397.39213,20306123284.325
2220.0,6251476855.004,31917970243.492,4710558539.5163,13148475016.91,8974980733.57913,20112093080.9923
2221.0,5862757513.393,31694555116.920002,4639709635.9683,12946917775.170002,8779061153.30613,19908844261.553005
2222.0,5709438913.731999,30351584993.8306,4591974172.2575,12675129488.07,8660789646.31613,19737022716.734
2223.0,5550734285.191,30164476082.358,4508922760.644,12393884396.27,8481540911.05913,19569952940.795002
2224.0,5446457874.276401,30395902156.856205,4496361512.233601,12239506593.953,8613941731.61413,19326313620.872
2225.0,5402986535.262,28867914757.911,4452982497.9936,12079341607.17,8311837518.2921295,19287928474.093002
2226.0,5304094694.319,28438365027.497704,4430688939.082001,11830304664.91,8232083219.4831295,18964077795.875698
2227.0,5236137550.561501,27978249897.204002,4374842311.023,11560342415.73,8167047934.69413,18740458143.402702
2228.0,5160600485.3220005,27976667714.555,4402714685.667,11506001540.542,8076828782.46313,18565279910.4674
2229.0,5131523282.021999,28473032388.945305,4317806993.79,11268010340.592999,7896795959.966129,18441742937.917397
2230.0,5071739959.297001,28287304775.1155,4277015373.268,11092522003.276001,7728817728.99413,18355373704.379997
2231.0,4993709857.615,27621598105.360004,4217325927.093,10978536652.974,7590489227.89913,18115517703.561
2232.0,4903777873.462999,27294563139.703403,4214108260.948,10819608599.514,7512469710.96913,17949380682.2247
2233.0,4821633758.787,26846177373.4685,4161952872.7865,10877857712.661,7420579210.72613,17811712548.04
2234.0,4755695395.679,26160462157.200603,4139390942.2745,10540401376.351,7409861739.40413,17778704856.775
2235.0,4732908072.1586,25962696957.337402,4097982538.37,10433692853.357,7296997603.70413,17631559014.402004
2236.0,4691106702.3253,25622342647.225002,4070841386.837,10282925958.28,7241054515.80213,17454627006.1886
2237.0,4651489974.1513,25700881222.1404,4037134515.7934003,10095368645.976997,7181347251.46313,17404024555.071003
2238.0,4704777673.2786,25161081204.700302,4000415733.2016997,9951052481.984999,7199827051.49613,17177323829.843597
2239.0,4614198693.668,25299282893.640305,3938913554.9046,9886838940.709,7002803362.57913,17069834976.093
2240.0,4546854263.519,24704637389.5127,3891980849.5249996,9787782376.228,6956515610.00113,16894149865.839
2241.0,4656409707.17,24592395531.0596,3860769824.5835,9704175634.144999,6939106210.76413,16772849337.032299
2242.0,4562753797.190599,24646056784.650604,3853453462.129,9755057142.085001,6895550976.548,16719273898.42
2243.0,4481024753.3207,24013512716.962,3795078279.3796,9569899790.187,6871121583.59313,16584577476.386404
2244.0,4383146285.384001,23830164382.530704,3798261623.2970004,9459441568.107,6782029726.98913,16351361277.197998
2245.0,4412580981.685,23979775266.8753,3760420695.8136997,9389719083.957,6797071519.66413,16239846420.8113
2246.0,4346472584.941401,23639849139.579597,3725482664.4267,9380809040.446999,6689820466.224131,16180048498.641005
2247.0,4285384399.281,24790177972.817997,3715635614.8107,9321697882.057,6660306287.224131,15929851272.6083
2248.0,4209339675.592,23949839188.3227,3711870438.8884,9274445817.427,6629775504.18413,15760518640.827599
2249.0,4262098999.1454,23324237226.4843,3651798294.8355,9400901850.707,6594396030.144131,15640856620.732
2250.0,4166017693.121,22918978369.679306,3634104082.7720003,9187173460.985,6618064584.05913,15534136594.751999
2251.0,4152132033.6143007,22788517849.719,3619012222.2305,9147943591.837,6487767182.53113,15418405522.347002
2252.0,4097520080.766,22885506398.240704,3545897962.7613997,9105120125.087,6445258509.36813,15272696596.182999
2253.0,4058338319.018,22392146625.968994,3526061556.9866,9020059478.342001,6374744445.7591305,15082987089.8654
2254.0,4060507354.123,23196299403.890305,3495305966.992,8977807753.626999,6347539178.53313,15068548687.919998
2255.0,4159955278.4379997,22882762427.6574,3490280972.612,8930830231.575,6316174623.078131,14875068780.1284
2256.0,4119662484.4631996,22163930311.863007,3495136278.633,8891842165.035,6347148539.20413,14749061401.184998
2257.0,3986567106.6473,22227812698.395306,3453383464.1689997,8980483450.641,6368186616.87313,14542441603.998001
2258.0,4072146138.2997003,22063735176.272495,3391113080.0547,8903429562.342,6233463496.77713,14419745132.1047
2259.0,3977681894.0757003,21587331938.0037,3382810481.6205997,8823063730.157001,6206306318.90413,14324116494.212002
2260.0,3960046198.6850004,21111924596.128403,3371957002.1753,8754874452.61,6206974458.39913,14206988263.491003
2261.0,3879819291.9834003,20880669512.414604,3350602187.7616997,8663089685.247,6196916874.072129,14115139707.435
2262.0,3921039640.675,20714164935.748302,3303241642.756,8692495436.847,6147330777.28613,14027341561.014801
2263.0,3887932910.1854,20492429160.866005,3289231292.1925,8794252493.487,6107953306.047131,13980788946.081602
2264.0,4107705030.382,20326203789.3686,3275756164.6496,8737928291.227001,6038012733.53413,13891192313.009998
2265.0,3952896684.3809996,20233200212.9306,3268998506.5959997,8615973493.477001,5999315261.83413,13819317270.486
2266.0,4095422483.3150005,20037874969.79,3253175950.1537,8574318781.077,6009446687.304131,13835338351.938
2267.0,3927765373.693,20009893540.519302,3224006628.226,8598674356.967,5910252616.63413,13657621816.266003
2268.0,3844237663.583,19721372300.7266,3197520801.4596996,8565992622.967001,5862727536.71513,13589109360.6043
2269.0,3844618215.5317,20012691144.0334,3188249956.918,8473521772.117001,5895919144.03613,13521091508.409004
2270.0,3811367252.9400005,19547617515.499,3185716843.7743998,8434437204.346999,5802960202.21213,13480125438.996698
2271.0,3807111628.4189997,20313010115.4317,3163181768.4125,8427339203.286999,5729862560.494129,13386393902.6937
2272.0,3800675189.837,19603284251.8054,3140721389.481,8434467641.077,5708622346.90913,13327110235.812498
2273.0,3722766860.2300005,19038046383.547604,3130666124.1084003,8375525846.217001,5690089359.60413,13332289975.626
2274.0,3772508349.615,19712642892.344997,3103838008.6285,8384400925.437,5627127607.862129,13218703462.023
2275.0,3718322285.7730007,19385523836.403503,3077318077.9700003,8527292514.967001,5634785200.23113,13126860927.955
2276.0,3743233724.672,19521102122.279,3070775659.0717,8380851227.187,5598318987.64913,13018908048.488699
2277.0,3822703840.0360003,18739500893.725304,3068836556.4505997,8435101877.037001,5623959317.688129,12958576733.3315
2278.0,3684710313.458,19115727781.905,3050535787.8185,8377576579.297,5562487930.01913,12904487391.217703
2279.0,3744562570.0085,18475909697.878403,3013700236.5834002,8402954935.1970005,5615825109.528131,12896614757.540403
2280.0,3638611553.6675,18277242235.5494,3022960227.2845,8258286111.917,5550860841.21813,12879159802.467604
2281.0,3819691453.4173,18115064686.267,3015519419.272,8234890862.227,5478658754.96213,12800345955.920504
