time,CESM2-WACCM,CANESM5,EC-EARTH3,MRI-ESM2-0,INM-CM4-8,ACCESS-ESM1-5,BCC-CSM2-MR,CESM2,MPI-ESM1-2-HR,CAMS-CSM1-0,TAIESM1,INM-CM5-0,NORESM2-MM,CMCC-CM2-SR5,IPSL-CM6A-LR,ACCESS-CM2,FGOALS-F3-L,GFDL-ESM4,EC-EARTH3-VEG
2074.0,5129314500000.0,1041729900000.0,1638824000000.0,2951510800000.0,4855147500000.0,5224831400000.0,4541846700000.0,4341039600000.0,5316982000000.0,5599237000000.0,2213101200000.0,4660712700000.0,5584009000000.0,3542199300000.0,4314362500000.0,3680885800000.0,4604024600000.0,5686303400000.0,2132507800000.0
2075.0,5021428600000.0,969026440000.0,1524124700000.0,2865923000000.0,4716924000000.0,5134517500000.0,4447433000000.0,4238087000000.0,5239238000000.0,5521052500000.0,2094720500000.0,4606398000000.0,5527287000000.0,3426799300000.0,4202723000000.0,3486755600000.0,4503465600000.0,5655014400000.0,2001168900000.0
2076.0,4937142500000.0,903236600000.0,1405612600000.0,2782535400000.0,4641123000000.0,5038682400000.0,4340671000000.0,4149236000000.0,5182344700000.0,5473590300000.0,1963145000000.0,4527793600000.0,5465913000000.0,3331037300000.0,4094447000000.0,3297596100000.0,4369929700000.0,5610443600000.0,1868262400000.0
2077.0,4824651000000.0,838565400000.0,1300565300000.0,2693323300000.0,4560901400000.0,4934301000000.0,4192685000000.0,4044615800000.0,5100757600000.0,5444534300000.0,1840019100000.0,4447959000000.0,5380512400000.0,3213810000000.0,4011947200000.0,3099687600000.0,4253334400000.0,5548147700000.0,1738420500000.0
2078.0,4705169700000.0,777011500000.0,1194944800000.0,2618072200000.0,4472354400000.0,4834355300000.0,4100848600000.0,3929460400000.0,5042500300000.0,5393239000000.0,1731002100000.0,4380660600000.0,5318764000000.0,3084276000000.0,3932435300000.0,2963643000000.0,4159398200000.0,5509616000000.0,1593554600000.0
2079.0,4600135400000.0,721228300000.0,1102064100000.0,2526180500000.0,4388436000000.0,4736140000000.0,4012493800000.0,3830897200000.0,4987538600000.0,5281670000000.0,1622466000000.0,4317798500000.0,5255142000000.0,2948154500000.0,3832527200000.0,2826961700000.0,4051985500000.0,5457474000000.0,1472365700000.0
2080.0,4509151500000.0,666759270000.0,1003828740000.0,2450909600000.0,4272275600000.0,4607425000000.0,3922792500000.0,3740194000000.0,4939130000000.0,5171818000000.0,1515130200000.0,4249499000000.0,5144466400000.0,2829084800000.0,3754137000000.0,2689853600000.0,3934100400000.0,5402401000000.0,1357874600000.0
2081.0,4394928300000.0,615538360000.0,907360100000.0,2366083700000.0,4184849800000.0,4489298300000.0,3808532400000.0,3644511200000.0,4876900000000.0,5131614600000.0,1408550200000.0,4178468100000.0,5028081300000.0,2707362200000.0,3633343400000.0,2562643500000.0,3806824500000.0,5355914000000.0,1235255800000.0
2082.0,4289134300000.0,568462200000.0,814364500000.0,2280272000000.0,4098655500000.0,4358101500000.0,3706960200000.0,3536360800000.0,4806589000000.0,5070372000000.0,1312101100000.0,4111110000000.0,4929232600000.0,2587716500000.0,3525569200000.0,2408386100000.0,3664630800000.0,5296252500000.0,1126940300000.0
2083.0,4160015000000.0,526284260000.0,723366250000.0,2194558600000.0,4007401000000.0,4247479600000.0,3600795800000.0,3417781800000.0,4719230600000.0,5033809000000.0,1228270300000.0,4050107000000.0,4816018000000.0,2477753600000.0,3410452300000.0,2249616300000.0,3524811800000.0,5241381000000.0,1009277800000.0
2084.0,4003469700000.0,485032700000.0,647830200000.0,2127063200000.0,3933693000000.0,4161996800000.0,3519538000000.0,3299951200000.0,4660241400000.0,4975544000000.0,1143872600000.0,3987127700000.0,4746680000000.0,2364849300000.0,3321761600000.0,2126839500000.0,3377443400000.0,5181702400000.0,906408000000.0
2085.0,3855473200000.0,446917080000.0,574875040000.0,2055950300000.0,3840962500000.0,4044991000000.0,3432673200000.0,3174614400000.0,4572694700000.0,4934803700000.0,1065302800000.0,3922645700000.0,4645189000000.0,2255824400000.0,3226899000000.0,1952564100000.0,3252386800000.0,5126640600000.0,807419100000.0
2086.0,3728567000000.0,413954400000.0,509579850000.0,1982761900000.0,3763464000000.0,3941724800000.0,3342263400000.0,3078461800000.0,4491181000000.0,4875088000000.0,985762500000.0,3855792700000.0,4549877000000.0,2150205000000.0,3115596600000.0,1779135200000.0,3155249300000.0,5069164000000.0,710824300000.0
2087.0,3605338300000.0,382906300000.0,449219200000.0,1919583900000.0,3664908000000.0,3810853000000.0,3235942000000.0,2975749600000.0,4426252000000.0,4800710700000.0,913009600000.0,3803980800000.0,4443154700000.0,2034469800000.0,3003034000000.0,1629002900000.0,3040093100000.0,4999351000000.0,627706300000.0
2088.0,3461681800000.0,353154630000.0,391899870000.0,1847911900000.0,3557962000000.0,3691321200000.0,3119754000000.0,2890408100000.0,4363389000000.0,4726256600000.0,849943900000.0,3753395000000.0,4364479500000.0,1917689400000.0,2894900800000.0,1504467600000.0,2921277700000.0,4921974000000.0,553906300000.0
2089.0,3344960800000.0,323690530000.0,338161830000.0,1761442300000.0,3474235600000.0,3551118200000.0,3007662500000.0,2805646000000.0,4286624000000.0,4658137000000.0,786552300000.0,3692183700000.0,4198951000000.0,1812914100000.0,2786854200000.0,1371846600000.0,2809747700000.0,4833031500000.0,481752680000.0
2090.0,3216292400000.0,298587720000.0,289496700000.0,1692474300000.0,3395780300000.0,3430445500000.0,2924744500000.0,2700922000000.0,4193627100000.0,4613330000000.0,728990900000.0,3628405000000.0,4075893600000.0,1713515900000.0,2688322400000.0,1220938300000.0,2723071100000.0,4774519400000.0,420628040000.0
2091.0,3089257700000.0,273676300000.0,247977440000.0,1621327500000.0,3317087300000.0,3322385800000.0,2835342200000.0,2633523000000.0,4117361000000.0,4564651600000.0,671149800000.0,3573022200000.0,3947563300000.0,1622834700000.0,2585429800000.0,1096597400000.0,2652169000000.0,4668980700000.0,356523570000.0
2092.0,2965858400000.0,248945500000.0,212021690000.0,1556592500000.0,3237742600000.0,3208733000000.0,2735070200000.0,2525438000000.0,4056177400000.0,4508493500000.0,619665000000.0,3506723000000.0,3828168800000.0,1538022700000.0,2491702600000.0,978678900000.0,2549669000000.0,4571600000000.0,299236750000.0
2093.0,2829743600000.0,225804700000.0,183121870000.0,1488350700000.0,3158611900000.0,3076793000000.0,2658829600000.0,2408409500000.0,4002878300000.0,4454805000000.0,566165100000.0,3451580300000.0,3721098700000.0,1460881300000.0,2398946000000.0,874141600000.0,2442920500000.0,4450755300000.0,249162300000.0
2094.0,2662397400000.0,203542870000.0,156775500000.0,1426896500000.0,3083673800000.0,2952424300000.0,2537894400000.0,2320377000000.0,3947923200000.0,4387288400000.0,520443000000.0,3391201700000.0,3606094500000.0,1377362500000.0,2303697600000.0,793024500000.0,2309004200000.0,4368643700000.0,207425210000.0
2095.0,2534097300000.0,183393030000.0,129652030000.0,1367878900000.0,2988834000000.0,2837792200000.0,2457038500000.0,2224636300000.0,3876455200000.0,4352628200000.0,475692800000.0,3339205700000.0,3514970400000.0,1291939700000.0,2217883000000.0,704674600000.0,2203350700000.0,4273973500000.0,175146340000.0
2096.0,2404131000000.0,164195120000.0,104875670000.0,1305310400000.0,2901656700000.0,2726041700000.0,2367569000000.0,2108508700000.0,3782899000000.0,4308477700000.0,433597700000.0,3276571700000.0,3408450300000.0,1211284500000.0,2130384300000.0,619438150000.0,2109858300000.0,4208578800000.0,146327440000.0
2097.0,2299832300000.0,145612340000.0,82528570000.0,1249168000000.0,2824395000000.0,2589232700000.0,2273583300000.0,2031767300000.0,3705731000000.0,4239331200000.0,392614000000.0,3214021000000.0,3287609500000.0,1129825000000.0,2054791500000.0,538381160000.0,2016151700000.0,4136566000000.0,119937130000.0
2098.0,2179244200000.0,128769570000.0,64564010000.0,1188551900000.0,2730619300000.0,2460773000000.0,2173407000000.0,1931529300000.0,3633366700000.0,4192055600000.0,357658430000.0,3161357500000.0,3178501200000.0,1056044800000.0,1983315000000.0,466725440000.0,1919977000000.0,4068256800000.0,96077095000.0
2099.0,2086506200000.0,113403126000.0,49114800000.0,1139133800000.0,2657330700000.0,2338965200000.0,2102345900000.0,1849946800000.0,3563854800000.0,4126797200000.0,326415060000.0,3092049300000.0,3050268500000.0,989853000000.0,1911444100000.0,403461900000.0,1838251200000.0,4007033000000.0,77046320000.0
2100.0,1976295200000.0,99119940000.0,37261808000.0,1089997960000.0,2596540300000.0,2230290000000.0,2031135000000.0,1758835100000.0,3477397800000.0,4066495400000.0,294063280000.0,3033741000000.0,2880157500000.0,925088940000.0,1844233400000.0,347170670000.0,1748894100000.0,3888729300000.0,59436830000.0
