time,MRI-ESM2-0
2000.0,7517799000000.0
2001.0,7522461000000.0
2002.0,7507032400000.0
2003.0,7480615600000.0
2004.0,7464906400000.0
2005.0,7444068600000.0
2006.0,7420303000000.0
2007.0,7406095400000.0
2008.0,7389187000000.0
2009.0,7386740000000.0
2010.0,7381274600000.0
2011.0,7379705400000.0
2012.0,7367731700000.0
2013.0,7372087500000.0
2014.0,7329361700000.0
2015.0,7322825400000.0
2016.0,7316028500000.0
2017.0,7317255400000.0
2018.0,7306933000000.0
2019.0,7313468400000.0
2020.0,7281800400000.0
2021.0,7257233000000.0
2022.0,7243431400000.0
2023.0,7235833000000.0
2024.0,7219522000000.0
2025.0,7209188000000.0
2026.0,7178417600000.0
2027.0,7156853600000.0
2028.0,7154154000000.0
2029.0,7126357400000.0
2030.0,7098105000000.0
2031.0,7048094300000.0
2032.0,7026255600000.0
2033.0,6979535000000.0
2034.0,6961954000000.0
2035.0,6918005300000.0
2036.0,6873039000000.0
2037.0,6838047000000.0
2038.0,6828066300000.0
2039.0,6764294600000.0
2040.0,6711927000000.0
2041.0,6670433000000.0
2042.0,6629375000000.0
2043.0,6570584000000.0
2044.0,6516394400000.0
2045.0,6425095400000.0
2046.0,6349364000000.0
2047.0,6277140300000.0
2048.0,6199152000000.0
2049.0,6111793000000.0
2050.0,6037500000000.0
2051.0,5969876600000.0
2052.0,5890370400000.0
2053.0,5805548500000.0
2054.0,5740642000000.0
2055.0,5666332700000.0
2056.0,5621445000000.0
2057.0,5461806000000.0
2058.0,5365965000000.0
2059.0,5252069000000.0
2060.0,5130948700000.0
2061.0,5023357500000.0
2062.0,4936790000000.0
2063.0,4831349000000.0
2064.0,4733615000000.0
2065.0,4641058000000.0
2066.0,4542511400000.0
2067.0,4443872000000.0
2068.0,4346820000000.0
2069.0,4244627800000.0
2070.0,4141184200000.0
2071.0,4064387800000.0
2072.0,3980088000000.0
2073.0,3900847700000.0
2074.0,3817490600000.0
2075.0,3761875200000.0
2076.0,3701273500000.0
2077.0,3618501300000.0
2078.0,3535426800000.0
2079.0,3437161300000.0
2080.0,3365118000000.0
2081.0,3280238800000.0
2082.0,3206062800000.0
2083.0,3138721000000.0
2084.0,3074014300000.0
2085.0,3004666200000.0
2086.0,2957275300000.0
2087.0,2873418800000.0
2088.0,2787842000000.0
2089.0,2710574000000.0
2090.0,2630574000000.0
2091.0,2551030700000.0
2092.0,2498705000000.0
2093.0,2434022800000.0
2094.0,2373534400000.0
2095.0,2324486400000.0
2096.0,2275978200000.0
2097.0,2222459700000.0
2098.0,2167594400000.0
2099.0,2122249300000.0
2100.0,2064224600000.0
