time,MRI-ESM2-0,CANESM5,CESM2-WACCM,ACCESS-CM2,ACCESS-ESM1-5,IPSL-CM6A-LR
2088.0,13804778000.0,10030985000.0,13955450000.0,13795061000.0,13317658000.0,13277902000.0
2089.0,13541316000.0,9796761000.0,13701969000.0,13394964000.0,12905222000.0,12930730000.0
2090.0,13286970000.0,9567490000.0,13436162000.0,13088421000.0,12539791000.0,12561037000.0
2091.0,13052402000.0,9354733000.0,13029546000.0,12669568000.0,12234056000.0,12104652000.0
2092.0,12853911000.0,9168145000.0,12695418000.0,12346647000.0,11965195000.0,11627273000.0
2093.0,12558693000.0,8997476000.0,12305528000.0,11922514000.0,11602297000.0,11082676000.0
2094.0,12319642000.0,8814228000.0,12041276000.0,11659519000.0,11247603000.0,10588056000.0
2095.0,12041085000.0,8634433000.0,11849743000.0,11423334000.0,10930793000.0,10184533000.0
2096.0,11789953000.0,8451355000.0,11561766000.0,11097726000.0,10725932000.0,9651556000.0
2097.0,11543503000.0,8256181000.0,11355429000.0,10891031000.0,10455591000.0,9269049000.0
2098.0,11300268000.0,8082942500.0,11068637000.0,10609379000.0,10180559000.0,8848396000.0
2099.0,11047952000.0,7920238000.0,10849351000.0,10365969000.0,9920723000.0,8525142000.0
2100.0,10860656000.0,7763261000.0,10563013000.0,10056816000.0,9650424000.0,8292214300.0
2101.0,10664385000.0,7533115400.0,10323401000.0,9846479000.0,9428283000.0,7990766000.0
2102.0,10462231000.0,7381062000.0,10057403000.0,9630000000.0,9178532000.0,7645362700.0
2103.0,10263975000.0,7146051000.0,9852371000.0,9436004000.0,8975858000.0,7286105600.0
2104.0,10064001000.0,7106480600.0,9620894000.0,9198972000.0,8764524000.0,6909036000.0
2105.0,9857361000.0,7001066500.0,9425002000.0,8994983000.0,8518363000.0,6597025300.0
2106.0,9624937000.0,6845854700.0,9228812000.0,8825214000.0,8318724600.0,6337921500.0
2107.0,9389439000.0,6695334400.0,9062859000.0,8612924000.0,8101026000.0,6044920000.0
2108.0,9191204000.0,6584255500.0,8905203000.0,8383586300.0,7849871400.0,5726380500.0
2109.0,8957822000.0,6356220000.0,8705727000.0,8126389000.0,7611748000.0,5491132000.0
2110.0,8778195000.0,6197050000.0,8454403600.0,7865122300.0,7421556000.0,5128729000.0
2111.0,8607012000.0,5989431000.0,8302128000.0,7595659300.0,7321545700.0,4806040000.0
2112.0,8397553700.0,5903206400.0,8045561000.0,7292618000.0,7179045000.0,4685055500.0
2113.0,8260158000.0,5799163400.0,7897489400.0,7054779000.0,6929527000.0,4370680000.0
2114.0,8134321700.0,5725694000.0,7650959000.0,6779391500.0,6809809400.0,4177434000.0
2115.0,7997905400.0,5577238500.0,7482671000.0,6531323400.0,6719782400.0,4040047400.0
2116.0,7851856400.0,5461371000.0,7312670000.0,6156758000.0,6434401000.0,3839297000.0
2117.0,7701346300.0,5345820000.0,7141096400.0,5988824600.0,6333144000.0,3656711400.0
2118.0,7559228000.0,5263468500.0,7007179300.0,5809818600.0,6166753000.0,3392488200.0
2119.0,7283691500.0,5094548500.0,6783507500.0,5643994000.0,5934736400.0,3239514000.0
2120.0,7173078500.0,5030707000.0,6666844000.0,5482320000.0,5802910700.0,3114718200.0
2121.0,6965958000.0,4943178000.0,6407248000.0,5283750400.0,5618242600.0,3013703400.0
2122.0,6851936000.0,4846019000.0,6231571000.0,5099318300.0,5414606000.0,2898877000.0
2123.0,6733768700.0,4681323500.0,6076090000.0,4912871400.0,5280689000.0,2725966000.0
2124.0,6614330000.0,4598209000.0,5908103000.0,4646613000.0,5164557300.0,2623100400.0
2125.0,6371411000.0,4482284000.0,5744022000.0,4421961000.0,4961932000.0,2524868000.0
2126.0,6193000000.0,4450119000.0,5626296300.0,4324247000.0,4834313700.0,2275433000.0
2127.0,6102156000.0,4230410500.0,5464859600.0,4115955700.0,4760945700.0,2164659700.0
2128.0,6038462000.0,4199433700.0,5364095500.0,3869200100.0,4700451000.0,2074921600.0
2129.0,5942673400.0,4125228800.0,5280577500.0,3698046000.0,4639676400.0,1961518300.0
2130.0,5757098000.0,3991831000.0,5109254700.0,3498498000.0,4488417000.0,1891237600.0
2131.0,5675454000.0,3925021000.0,5008438300.0,3367796000.0,4442437600.0,1807291300.0
2132.0,5602845000.0,4007302400.0,4745629000.0,3173969200.0,4289228800.0,1669912700.0
2133.0,5489764000.0,3936497700.0,4602635000.0,3095105300.0,4203066400.0,1521923200.0
2134.0,5472197000.0,3878066700.0,4479699500.0,2882371000.0,4107141000.0,1434189700.0
2135.0,5280413000.0,3760235300.0,4383843000.0,2747329300.0,4042442500.0,1366795100.0
2136.0,5192858600.0,3714402600.0,4279446800.0,2616361200.0,3875141400.0,1197868900.0
2137.0,5035680000.0,3663602000.0,4237922800.0,2503602000.0,3737688000.0,1133171200.0
2138.0,4885497000.0,3601667000.0,4117152800.0,2368249900.0,3680780300.0,1080517400.0
2139.0,4778543000.0,3560379600.0,3988365300.0,2285436400.0,3544604200.0,959637500.0
2140.0,4669881000.0,3525059300.0,3920473600.0,2232416500.0,3468800500.0,933572400.0
2141.0,4602637000.0,3439932400.0,3877320400.0,2149948000.0,3437347800.0,897854900.0
2142.0,4541573000.0,3399703300.0,3789482500.0,2100545400.0,3343720400.0,871179900.0
2143.0,4422925300.0,3373677600.0,3761356300.0,2045766700.0,3236732700.0,841511360.0
2144.0,4331193300.0,3336312600.0,3730006000.0,2005020200.0,3174170000.0,810563200.0
2145.0,4229026000.0,3306989800.0,3661976800.0,1956139100.0,3085718000.0,789978560.0
2146.0,4093976600.0,3285553000.0,3459612200.0,1847844500.0,3054190600.0,774603300.0
2147.0,3968333000.0,3214766600.0,3323509000.0,1785381600.0,2959039200.0,757871940.0
2148.0,3926118100.0,3197548300.0,3229055200.0,1673496300.0,2916962000.0,748157250.0
2149.0,3901412000.0,3182598100.0,3181069000.0,1628880000.0,2838929200.0,713638600.0
2150.0,3847444700.0,3165729300.0,3129566500.0,1554871600.0,2811312600.0,704011700.0
2151.0,3803200000.0,3150208300.0,2966711800.0,1466541700.0,2747915300.0,689680060.0
2152.0,3775200800.0,3099384800.0,2905308200.0,1469774200.0,2661480700.0,678321150.0
2153.0,3732737000.0,3024171500.0,2833989000.0,1418960000.0,2535916000.0,673635400.0
2154.0,3551295200.0,2978001700.0,2741945300.0,1394373500.0,2470597600.0,663087800.0
2155.0,3468888800.0,2954358000.0,2688509000.0,1353404900.0,2391326200.0,657896060.0
2156.0,3353152000.0,2931547400.0,2660780800.0,1301506400.0,2353017300.0,613409340.0
2157.0,3305351000.0,2930014000.0,2623283200.0,1299116500.0,2310158800.0,595571800.0
2158.0,3244585000.0,2906421200.0,2546828000.0,1243124200.0,2218283500.0,593851140.0
2159.0,3177923600.0,2883763200.0,2492942600.0,1186871600.0,2186940400.0,593406460.0
2160.0,3135430400.0,2860334300.0,2416351700.0,1161081900.0,2166357500.0,591937100.0
2161.0,3062101200.0,2832277200.0,2393228300.0,1176475600.0,2086764900.0,589286600.0
2162.0,2909444600.0,2821224700.0,2331125000.0,1146977000.0,2018916500.0,562193660.0
2163.0,2832915700.0,2814544000.0,2282828000.0,1141133200.0,1965634600.0,526649250.0
2164.0,2759954400.0,2792183300.0,2283877600.0,1120215700.0,1926234100.0,522920960.0
2165.0,2724398600.0,2782605300.0,2243104800.0,1094249200.0,1894174800.0,521960740.0
2166.0,2659798300.0,2772412400.0,2221741000.0,1091443100.0,1835058300.0,521347600.0
2167.0,2569390800.0,2834680000.0,2152089300.0,1059646660.0,1721258600.0,514486700.0
2168.0,2539255300.0,2730981000.0,2136363800.0,997909900.0,1701690200.0,446937700.0
2169.0,2514846200.0,2724338200.0,2110780200.0,990589950.0,1646900700.0,443655070.0
2170.0,2461529900.0,2709732600.0,2090364900.0,977499200.0,1605175300.0,443214880.0
2171.0,2425119500.0,2659186700.0,2015395800.0,965722400.0,1532607500.0,443267070.0
2172.0,2388779500.0,2652227000.0,1990878100.0,953879400.0,1506133800.0,434637200.0
2173.0,2347410400.0,2640744000.0,1963380400.0,952943000.0,1459797500.0,430630820.0
2174.0,2257312300.0,2619579000.0,1930319700.0,927703900.0,1433064800.0,429438880.0
2175.0,2237288700.0,2604385300.0,1933578200.0,918107900.0,1423045000.0,429396130.0
2176.0,2197834200.0,2603900700.0,1851152100.0,904701250.0,1390799400.0,429420540.0
2177.0,2193140700.0,2599063300.0,1801675800.0,897500600.0,1377242000.0,399720350.0
2178.0,2148805400.0,2599790000.0,1792101900.0,880520900.0,1350085800.0,390793500.0
2179.0,2120471000.0,2547289000.0,1784647700.0,878207940.0,1345730000.0,390564960.0
2180.0,2099009900.0,2534654500.0,1760065800.0,858361600.0,1319881100.0,388459970.0
2181.0,2036512500.0,2527204900.0,1747753100.0,852009860.0,1279319900.0,383647040.0
2182.0,2011392300.0,2527645000.0,1724120200.0,827520830.0,1267503200.0,346355230.0
2183.0,1988941300.0,2515065900.0,1702445800.0,822611200.0,1248430500.0,346367400.0
2184.0,1922732300.0,2515636700.0,1697356200.0,813457660.0,1234060800.0,346188260.0
2185.0,1845548000.0,2514158800.0,1679621100.0,797875000.0,1212270300.0,346112220.0
2186.0,1839181200.0,2516759000.0,1663124500.0,774663400.0,1139306500.0,346060400.0
2187.0,1790261400.0,2517754400.0,1645221500.0,753975230.0,1133919900.0,345357660.0
2188.0,1777059500.0,2511634700.0,1636140900.0,749021900.0,1125233500.0,345294240.0
2189.0,1788987900.0,2498658300.0,1632290700.0,706578750.0,1119814500.0,285573820.0
2190.0,1761872400.0,2496648700.0,1630079100.0,703108030.0,1105173000.0,285556580.0
2191.0,1731273300.0,2451201300.0,1615108400.0,691841000.0,1100112900.0,284125000.0
2192.0,1714287700.0,2465993700.0,1611728800.0,686643300.0,1102201700.0,280823940.0
2193.0,1698043400.0,2431877600.0,1612562400.0,647992200.0,1091643900.0,276695420.0
2194.0,1683959900.0,2432538400.0,1552120300.0,619850500.0,1059637300.0,256196530.0
2195.0,1669400600.0,2358793500.0,1542239200.0,601372100.0,1046494140.0,249351140.0
2196.0,1650611000.0,2351865000.0,1533238700.0,599607300.0,1028974400.0,244050990.0
2197.0,1620437000.0,2349484300.0,1487908200.0,587526300.0,1025759040.0,238009680.0
2198.0,1612296000.0,2354007300.0,1443272300.0,585432060.0,1012724300.0,234329150.0
2199.0,1584591500.0,2330860300.0,1436436400.0,583020540.0,1012015040.0,181159900.0
2200.0,1558695000.0,2324275000.0,1418492800.0,567585660.0,965215040.0,179357040.0
2201.0,1532646800.0,2322014700.0,1405401200.0,566778600.0,960922430.0,170620110.0
2202.0,1515628900.0,2313649200.0,1394178000.0,549643700.0,945648060.0,149373490.0
2203.0,1506894800.0,2309639200.0,1391919400.0,515518600.0,940584960.0,120382280.0
2204.0,1495005800.0,2307938800.0,1335819800.0,521189250.0,934838200.0,112840380.0
2205.0,1485695200.0,2294821600.0,1329284400.0,496371000.0,932075460.0,76351144.0
2206.0,1458677400.0,2286116900.0,1332268500.0,484395940.0,925322200.0,67194960.0
2207.0,1416303200.0,2281567000.0,1319257500.0,507708580.0,889574140.0,59699708.0
2208.0,1422487600.0,2279737300.0,1314368400.0,483253250.0,880902660.0,43349492.0
2209.0,1373844900.0,2309120800.0,1304016600.0,481663170.0,864310660.0,42600044.0
2210.0,1368428700.0,2265287700.0,1292990700.0,474171000.0,862485300.0,41856284.0
2211.0,1372321900.0,2249055000.0,1288668400.0,472369150.0,858429500.0,41685496.0
2212.0,1356729200.0,2246481700.0,1285788800.0,470978980.0,857325250.0,39364736.0
2213.0,1348054400.0,2245838800.0,1268013600.0,466748450.0,855991900.0,39341024.0
2214.0,1346022000.0,2254660000.0,1251451100.0,465087520.0,856638600.0,35989010.0
2215.0,1346039300.0,2247406600.0,1247951400.0,461120320.0,830353700.0,26539136.0
2216.0,1338568100.0,2253047800.0,1238976900.0,471944500.0,829989060.0,26495452.0
2217.0,1337324700.0,2262627600.0,1239193100.0,436415360.0,828193500.0,20811494.0
2218.0,1328143700.0,2273930200.0,1166009100.0,430838460.0,825310850.0,19623370.0
2219.0,1314837400.0,2277915600.0,1165505200.0,429622180.0,813974100.0,17094328.0
2220.0,1299101800.0,2279597300.0,1165143000.0,417522370.0,808914400.0,15812387.0
2221.0,1282679000.0,2289530000.0,1156877800.0,417294530.0,808511900.0,15799549.0
2222.0,1212217200.0,2287471400.0,1148873100.0,414349800.0,802118000.0,9440521.0
2223.0,1212404100.0,2286524700.0,1119135100.0,415380900.0,798711400.0,9085844.0
2224.0,1207825800.0,2271522000.0,1113551100.0,413968300.0,795893300.0,7308308.0
2225.0,1204647200.0,2338823400.0,1104662800.0,411546780.0,796474000.0,5971349.5
2226.0,1195498100.0,2300573200.0,1101281900.0,390153540.0,791372200.0,6333278.0
2227.0,1174112600.0,2280530200.0,1090468900.0,388027780.0,789980700.0,5966698.0
2228.0,1167373600.0,2287810300.0,1091693200.0,352707970.0,788800640.0,3072902.5
2229.0,1149815800.0,2340078300.0,1080724900.0,351204700.0,789303400.0,8288693.5
2230.0,1143909900.0,2350609200.0,1059629060.0,350601060.0,749314400.0,3437754.5
2231.0,1142189400.0,2334154000.0,1049790200.0,347854100.0,748069440.0,3073870.2
2232.0,1142536100.0,2408978700.0,1045077500.0,343742270.0,744144900.0,3077404.0
2233.0,1138399200.0,2342124300.0,1027429600.0,335833500.0,736088500.0,2578342.8
2234.0,1136325000.0,2424702500.0,1021562050.0,334667620.0,699932740.0,2511072.0
2235.0,1135457500.0,2387526100.0,1017360600.0,335619040.0,699364100.0,2509687.0
2236.0,1128486500.0,2365811700.0,1015789950.0,336684350.0,684589600.0,2366688.2
2237.0,1128572700.0,2392414200.0,1017761000.0,331625730.0,682017900.0,2363283.5
2238.0,1128480400.0,2318387200.0,1004878600.0,330535780.0,675315260.0,1939319.9
2239.0,1126713300.0,2338616600.0,986615550.0,330260300.0,669039100.0,1942550.4
2240.0,1108622700.0,2317923300.0,987222000.0,329871100.0,667457600.0,1939407.9
2241.0,1106686700.0,2324432400.0,984533950.0,468182340.0,666846340.0,1945233.9
2242.0,1110539900.0,2381610500.0,981880260.0,422844260.0,665461400.0,1939574.9
2243.0,1094495500.0,2387158000.0,962233800.0,385607170.0,661035300.0,1942935.9
2244.0,1087987100.0,2317304300.0,967954500.0,326798980.0,657620900.0,1936597.4
2245.0,1069036900.0,2344494000.0,959434500.0,399897540.0,653074600.0,1934911.0
2246.0,1067967500.0,2435357400.0,939652600.0,360821280.0,643023550.0,1931900.8
2247.0,1066687100.0,2348552000.0,936396600.0,321081600.0,639437100.0,1928837.6
2248.0,1067786600.0,2319862500.0,938171300.0,320797280.0,636582140.0,1925032.0
2249.0,1057599800.0,2321731800.0,887705100.0,407280300.0,635460350.0,1924887.4
2250.0,1056904100.0,2315458000.0,888283260.0,321399100.0,633259900.0,1762512.8
2251.0,1052086850.0,2307727000.0,884907600.0,321224960.0,631570500.0,1753989.9
2252.0,1053794100.0,2267739000.0,848386940.0,319989700.0,630455550.0,1753559.8
2253.0,1048840900.0,2263432200.0,831973700.0,318261300.0,616624500.0,2282017.8
2254.0,1045800200.0,2352112400.0,831833540.0,319489540.0,611939260.0,1754553.5
2255.0,1045387600.0,2258450000.0,824426500.0,403808060.0,611162200.0,1752798.1
2256.0,1023570900.0,2259416800.0,833950140.0,389110720.0,611344800.0,1751463.4
2257.0,1021699300.0,2257597400.0,821861400.0,323459500.0,611042500.0,1750217.2
2258.0,1018221700.0,2257730300.0,776385860.0,404695800.0,606263100.0,1749616.8
2259.0,1016155840.0,2255393800.0,776291840.0,379906300.0,605179800.0,1749929.4
2260.0,1007634600.0,2255639800.0,783175200.0,398046300.0,610912300.0,1748813.6
2261.0,1002033700.0,2253827600.0,777194560.0,325023100.0,604275400.0,1748355.0
2262.0,999693440.0,2261196000.0,751297150.0,322655550.0,597985500.0,1747499.8
2263.0,994876600.0,2263318000.0,747227140.0,323727500.0,586914800.0,1874927.8
2264.0,1002897600.0,2249296100.0,750416640.0,356802430.0,580848900.0,1747925.4
2265.0,999143900.0,2248951800.0,747807700.0,318937700.0,579777900.0,1746373.8
2266.0,993373000.0,2291568400.0,746871100.0,410114180.0,579430500.0,2474281.8
2267.0,987594700.0,2245903000.0,758052200.0,384911460.0,579631170.0,1753891.2
2268.0,986489300.0,2243691800.0,749193200.0,319787070.0,571135100.0,1745189.8
2269.0,988330750.0,2239780000.0,744485760.0,317804640.0,571246140.0,1744090.2
2270.0,986081400.0,2231590000.0,746363400.0,315938700.0,538027400.0,1743568.2
2271.0,985482100.0,2219044900.0,742594600.0,321089150.0,530128930.0,1744096.0
2272.0,993020200.0,2204093700.0,734170400.0,327702300.0,522680060.0,1743745.4
2273.0,989508100.0,2271210500.0,733961900.0,313095680.0,510354560.0,486773.44
2274.0,984843840.0,2223871000.0,733092500.0,367347070.0,510088480.0,486531.72
2275.0,1054235600.0,2203191800.0,733298940.0,312216670.0,510147100.0,486755.7
2276.0,985064060.0,2182165800.0,732345500.0,312845540.0,508268860.0,1909698.8
2277.0,1045890000.0,2171794000.0,732197100.0,323422850.0,552314500.0,1751987.1
2278.0,986657600.0,2176866600.0,731968800.0,315944160.0,505530300.0,8237001.5
2279.0,1059752200.0,2173505500.0,732457100.0,404622850.0,504965340.0,3093213.5
2280.0,1018541500.0,2170970600.0,731598340.0,314604260.0,579964500.0,1914791.1
2281.0,1012126600.0,2170736000.0,729644100.0,393198820.0,506205000.0,1915847.6
2282.0,1023843460.0,2183119000.0,721763100.0,404725860.0,502552320.0,1914891.9
2283.0,1016247940.0,2172904400.0,720136900.0,312296580.0,500526980.0,500131.5
2284.0,1013160400.0,2166948400.0,720621250.0,312864740.0,500186750.0,499555.78
2285.0,1005026700.0,2183274800.0,720679740.0,311256350.0,500065020.0,658337.94
2286.0,999124900.0,2181692400.0,713829760.0,409368420.0,501578240.0,493178.8
2287.0,999682940.0,2181724000.0,711985660.0,421952800.0,499626660.0,493430.47
2288.0,1021360500.0,2356201700.0,710943200.0,341816900.0,499237150.0,493958.06
2289.0,1107828600.0,2321250600.0,710365400.0,422255230.0,498224300.0,2055060.8
2290.0,1042941250.0,2371873300.0,711483260.0,309585730.0,472344540.0,494853.9
2291.0,1012436700.0,2381867300.0,707130560.0,394960640.0,470755970.0,495421.88
2292.0,1110216300.0,2377303800.0,712521800.0,318098660.0,469784640.0,495114.6
2293.0,1112430200.0,2389367600.0,705812860.0,308898340.0,468825180.0,494301.66
2294.0,1079199700.0,2367026700.0,706132900.0,310563260.0,468713920.0,493384.9
2295.0,1077751600.0,2361581800.0,704023400.0,308043100.0,468710700.0,491283.72
2296.0,1045393150.0,2363751200.0,699745700.0,330676320.0,469620450.0,490942.4
2297.0,1047490600.0,2344070100.0,699616060.0,308129020.0,447466430.0,491069.88
2298.0,1046369700.0,2339707100.0,698490500.0,309343260.0,447385660.0,491106.94
2299.0,1065162200.0,2334407700.0,698851000.0,306908380.0,447380300.0,490404.7
2300.0,1118912500.0,2417195300.0,696488260.0,305130370.0,443796320.0,489868.38
