time,MRI-ESM2-0,IPSL-CM6A-LR
2000.0,14781555000.0,14781555000.0
2001.0,14826917000.0,14826917000.0
2002.0,14844196000.0,14844196000.0
2003.0,14876193000.0,14876193000.0
2004.0,14865247000.0,14865247000.0
2005.0,14872420000.0,14872420000.0
2006.0,14853092000.0,14853092000.0
2007.0,14800823000.0,14800823000.0
2008.0,14750195000.0,14750195000.0
2009.0,14743894000.0,14743894000.0
2010.0,14659412000.0,14659412000.0
2011.0,14622763000.0,14622763000.0
2012.0,14555139000.0,14555139000.0
2013.0,14468123000.0,14468123000.0
2014.0,14438385000.0,14438385000.0
2015.0,14340854000.0,14340854000.0
2016.0,14287938000.0,14287938000.0
2017.0,14194145000.0,14194145000.0
2018.0,14105283000.0,14105283000.0
2019.0,13991813000.0,13991813000.0
2020.0,13943692000.0,13943692000.0
2021.0,13727057000.0,13789426000.0
2022.0,13628012000.0,13645146000.0
2023.0,13548134000.0,13498938000.0
2024.0,13357039000.0,13341670000.0
2025.0,13114108000.0,13121871000.0
2026.0,12958896000.0,13271339000.0
2027.0,12722578000.0,12896399000.0
2028.0,12581176000.0,12740307000.0
2029.0,12581629000.0,12567414000.0
2030.0,12329596000.0,12406324000.0
2031.0,12095316000.0,12194213000.0
2032.0,11908323000.0,12034304000.0
2033.0,11721298000.0,11771344000.0
2034.0,11458946000.0,11606222000.0
2035.0,11327761000.0,11515754000.0
2036.0,11098529000.0,11233005000.0
2037.0,10872565000.0,11071362000.0
2038.0,10662387000.0,10858991000.0
2039.0,10490527000.0,10626012000.0
2040.0,10369905000.0,10366038000.0
2041.0,10087492000.0,10220958000.0
2042.0,9927856000.0,10007639000.0
2043.0,9740614000.0,9777656000.0
2044.0,9512430000.0,9592619000.0
2045.0,9266433000.0,9459308000.0
2046.0,9071238000.0,9189118000.0
2047.0,8906143000.0,9104695000.0
2048.0,8759577000.0,8869169000.0
2049.0,8468597000.0,8731273000.0
2050.0,8256539000.0,8668923000.0
2051.0,8019799000.0,8396983000.0
2052.0,7813195300.0,8157700600.0
2053.0,7610156500.0,8007436300.0
2054.0,7529309000.0,7911455000.0
2055.0,7316540000.0,7694803000.0
2056.0,7198277600.0,7464311000.0
2057.0,7016589000.0,7233286700.0
2058.0,6875966000.0,7098488300.0
2059.0,6685530000.0,6907319000.0
2060.0,6508297000.0,6770819600.0
2061.0,6356858400.0,6670606000.0
2062.0,6379746000.0,6491928000.0
2063.0,6153682400.0,6297760000.0
2064.0,5941454300.0,6201627000.0
2065.0,5811915000.0,5982811000.0
2066.0,5753831400.0,5817023000.0
2067.0,5671178000.0,5618425000.0
2068.0,5581520000.0,5437115000.0
2069.0,5406589000.0,5326668300.0
2070.0,5298255400.0,5272055300.0
2071.0,5285221400.0,5047026700.0
2072.0,5122660000.0,4878485500.0
2073.0,5057793000.0,4738956300.0
2074.0,4938122000.0,4560390700.0
2075.0,4901975600.0,4459032000.0
2076.0,4823188500.0,4279060700.0
2077.0,4711183000.0,4143566300.0
2078.0,4821408000.0,4029990100.0
2079.0,4540766700.0,3905958400.0
2080.0,4437945000.0,3781556000.0
2081.0,4499824000.0,3720419600.0
2082.0,4342744600.0,3590022700.0
2083.0,4244363800.0,3438943000.0
2084.0,4137629000.0,3335725300.0
2085.0,4084888800.0,3508756700.0
2086.0,4016380700.0,3121918200.0
2087.0,3947435300.0,3058030300.0
2088.0,3890504000.0,2948856000.0
2089.0,3851701200.0,2844018200.0
2090.0,3783652000.0,2739447800.0
2091.0,3717043200.0,2650781700.0
2092.0,3653810400.0,2682685200.0
2093.0,3830651100.0,2624061400.0
2094.0,3584988000.0,2517179100.0
2095.0,3546043100.0,2458089500.0
2096.0,3463305000.0,2398504400.0
2097.0,3427929900.0,2318670300.0
2098.0,3396357400.0,2249678600.0
2099.0,3323304000.0,2160711200.0
2100.0,3256770000.0,2100666900.0
