time,CSIRO-MK3-6-0,MPI-ESM-LR,CCSM4
2084.0,80089550.0,122462800.0,245365840.0
2085.0,75661900.0,114159980.0,232713220.0
2086.0,71715860.0,110078490.0,226679550.0
2087.0,67626640.0,106506880.0,217214720.0
2088.0,63672190.0,101756550.0,204852460.0
2089.0,61307156.0,95666770.0,195439760.0
2090.0,57875396.0,90066344.0,187043440.0
2091.0,54285316.0,84565780.0,177913540.0
2092.0,51392176.0,80015340.0,173252320.0
2093.0,48434680.0,76875576.0,163296140.0
2094.0,43853384.0,71455040.0,154934350.0
2095.0,42570744.0,66935110.0,151436750.0
2096.0,40728944.0,65880800.0,142872690.0
2097.0,39087650.0,64455292.0,136130030.0
2098.0,37436730.0,60854220.0,133974360.0
2099.0,36390664.0,57372668.0,128717270.0
2100.0,34542120.0,55686416.0,122846380.0
2101.0,32548224.0,54503356.0,120064430.0
2102.0,31011590.0,53434470.0,115920824.0
2103.0,29321856.0,53464796.0,116605610.0
2104.0,26882140.0,51121656.0,112669380.0
2105.0,23465072.0,50069150.0,108176424.0
2106.0,21493848.0,48748732.0,107180744.0
2107.0,19527402.0,45898640.0,106124424.0
2108.0,18496544.0,44389188.0,104177340.0
2109.0,16898352.0,43603012.0,102442344.0
2110.0,16223292.0,41987910.0,99733176.0
2111.0,16870934.0,39016504.0,98076560.0
2112.0,16668745.0,35161644.0,95907000.0
2113.0,14688532.0,31202828.0,93695630.0
2114.0,13783358.0,30455860.0,91688600.0
2115.0,13086997.0,29539136.0,88336340.0
2116.0,12470448.0,27314386.0,85553290.0
2117.0,11984727.0,27057868.0,81589830.0
2118.0,10951908.0,24700416.0,77714690.0
2119.0,10116882.0,23072632.0,72507840.0
2120.0,9581355.0,22351176.0,70327860.0
2121.0,8691152.0,21302430.0,68245464.0
2122.0,8372305.0,19828624.0,68347440.0
2123.0,7786942.5,18664006.0,66905980.0
2124.0,7138803.5,18397328.0,68313336.0
2125.0,6983005.5,17361360.0,66600496.0
2126.0,6518858.5,15853590.0,64345690.0
2127.0,6420138.5,14805293.0,62891664.0
2128.0,6415570.5,14725919.0,61374764.0
2129.0,6124830.0,13919267.0,60379296.0
2130.0,5775049.5,13283506.0,59793016.0
2131.0,5546162.5,13445759.0,58993584.0
2132.0,5625917.5,13256241.0,57662252.0
2133.0,5641266.0,12528112.0,56248390.0
2134.0,5122866.5,11987678.0,53606210.0
2135.0,5136170.5,11817595.0,51395828.0
2136.0,5183530.5,11104598.0,48319400.0
2137.0,4826594.5,10279536.0,44837268.0
2138.0,4723923.0,9326713.0,42982960.0
2139.0,4690864.5,8435524.0,41914400.0
2140.0,4507799.0,7613671.5,41571864.0
2141.0,4500194.0,7250423.0,41506376.0
2142.0,4262923.0,6999329.0,39709572.0
2143.0,4136028.0,6730827.0,37933700.0
2144.0,4000898.0,6696800.0,38244296.0
2145.0,3587338.8,6480603.0,37759668.0
2146.0,3573146.0,6281344.0,36738604.0
2147.0,3354587.0,6065071.0,36036852.0
2148.0,3086813.0,5754927.0,35569456.0
2149.0,2872544.8,5419938.5,34567744.0
2150.0,2812896.5,5298020.0,33750304.0
2151.0,2439578.8,5231697.0,32990640.0
2152.0,2279534.8,4800373.5,32562592.0
2153.0,2192427.2,4215881.5,31756858.0
2154.0,2182803.2,4170390.0,31086416.0
2155.0,1855103.9,4064814.2,30142878.0
2156.0,1643669.9,3957736.0,29798280.0
2157.0,1641352.0,3957884.2,29573084.0
2158.0,1607702.9,3672572.2,29114352.0
2159.0,1283783.8,3506420.8,27714388.0
2160.0,1249446.6,3656516.0,26388060.0
2161.0,1161499.0,3497255.0,25950918.0
2162.0,1109572.0,3202483.0,25160898.0
2163.0,1110180.5,3179179.8,25008768.0
2164.0,970152.75,3176585.0,24511332.0
2165.0,880752.9,3113848.5,24231632.0
2166.0,863993.3,3111142.8,24249370.0
2167.0,849929.56,2939989.5,24042314.0
2168.0,844980.1,2938042.2,23534298.0
2169.0,840455.06,2797886.2,22338664.0
2170.0,839886.8,2777714.8,22385286.0
2171.0,838772.2,2830813.0,22071744.0
2172.0,825701.75,2771019.5,22267444.0
2173.0,824693.9,2536484.5,21436738.0
2174.0,822961.0,2771717.0,20751718.0
2175.0,824486.44,2597092.0,20454998.0
2176.0,824821.1,2535838.5,19768622.0
2177.0,811015.6,2529539.5,18964372.0
2178.0,810633.25,2428815.5,18952662.0
2179.0,798410.56,2570398.5,18466776.0
2180.0,790700.56,2422697.0,18295046.0
2181.0,791322.5,2327908.8,17686302.0
2182.0,790213.56,2006172.2,17325568.0
2183.0,788596.56,2007049.5,16968588.0
2184.0,790050.8,1929526.1,16262033.0
2185.0,789485.6,1817435.2,15785715.0
2186.0,788603.6,1815551.2,15387553.0
2187.0,764301.75,1643646.6,15221718.0
2188.0,749801.2,1480309.4,15179120.0
2189.0,741352.6,1479374.0,15095055.0
2190.0,742533.9,1442040.2,14615406.0
2191.0,731593.6,1383627.5,14231083.0
2192.0,730538.5,1160455.8,14247927.0
2193.0,733386.94,1160131.8,14108052.0
2194.0,730652.94,1149943.2,13956775.0
2195.0,730252.06,1101104.6,13848986.0
2196.0,725434.94,1078755.0,13788009.0
2197.0,725485.3,1169123.6,13772222.0
2198.0,725486.3,1394040.1,13522641.0
2199.0,706897.06,1070435.6,13009141.0
2200.0,706857.06,1069802.5,12829990.0
2201.0,706980.3,951580.44,12369388.0
2202.0,706265.25,930237.25,11984056.0
2203.0,692445.25,1088600.8,11807619.0
2204.0,690684.8,925227.94,11529117.0
2205.0,665097.44,924876.06,11556168.0
2206.0,600232.8,885755.5,11835839.0
2207.0,534253.3,884902.5,11482242.0
2208.0,509519.7,884655.8,11128932.0
2209.0,509823.56,861999.8,11127341.0
2210.0,509125.75,1583115.8,11039866.0
2211.0,509603.12,959414.44,10988360.0
2212.0,508907.62,877667.2,10961538.0
2213.0,508631.56,865674.9,10672011.0
2214.0,508233.94,1412672.0,10416388.0
2215.0,510039.88,884476.06,9998166.0
2216.0,508140.56,860952.1,9404394.0
2217.0,509075.0,856833.8,9278844.0
2218.0,508637.5,850208.4,8898777.0
2219.0,508129.3,843941.6,8879802.0
2220.0,507231.25,829549.8,8607836.0
2221.0,508170.38,814094.06,8482229.0
2222.0,507298.0,814244.25,8474023.0
2223.0,507595.0,813870.4,8472021.0
2224.0,507065.2,815026.5,8482117.0
2225.0,507265.88,814625.25,8148441.0
2226.0,506768.88,813494.06,8111564.0
2227.0,506263.12,814789.06,7887075.5
2228.0,507173.44,798069.2,7851970.0
2229.0,502039.12,799017.6,7479822.0
2230.0,502757.56,799495.94,7393347.5
2231.0,501966.5,799757.9,6953714.5
2232.0,492903.8,799665.3,6950098.0
2233.0,507220.62,799911.1,6966682.5
2234.0,493028.88,799989.44,6952194.0
2235.0,493181.7,799596.6,6907106.5
2236.0,492902.2,799255.94,6917772.0
2237.0,493182.38,799588.56,7462232.5
2238.0,492510.44,798440.0,7805175.0
2239.0,493153.88,798923.3,7832758.5
2240.0,492434.88,798195.2,7822121.0
2241.0,491862.06,797974.9,7711298.5
2242.0,501966.38,799535.1,7532148.0
2243.0,493266.7,799412.0,7273301.5
2244.0,492765.75,798408.25,6759337.5
2245.0,492087.44,798929.94,6733227.5
2246.0,501224.06,798899.9,6732718.5
2247.0,491681.44,798829.1,6648400.0
2248.0,492319.25,798276.4,6651093.5
2249.0,491143.62,798758.75,6456603.0
2250.0,491232.8,798479.94,6469615.0
2251.0,490387.2,798622.94,6471319.5
2252.0,491286.3,798811.9,6474756.0
2253.0,490749.44,798465.25,6475333.5
2254.0,490135.06,797828.2,6475562.0
2255.0,490967.88,797282.06,6957350.0
2256.0,490455.75,799083.7,6471770.0
2257.0,490034.88,798507.0,6459735.5
2258.0,490180.44,797199.3,6448844.5
2259.0,488383.56,798857.75,6446062.0
2260.0,489505.94,798047.9,6454537.0
2261.0,488619.7,796901.44,6451176.5
2262.0,488864.44,798061.7,6439085.0
2263.0,488543.3,792652.8,6312696.0
2264.0,488713.06,791840.94,6283843.0
2265.0,488685.0,792203.8,6217842.0
2266.0,487801.62,798938.06,6124284.0
2267.0,488059.5,798679.0,6096193.0
2268.0,487759.3,798455.5,6090592.0
2269.0,490149.56,798269.25,5966778.0
2270.0,488814.38,798834.1,5960307.0
2271.0,487720.88,797417.44,5964191.0
2272.0,487302.0,797803.4,5962799.0
2273.0,488367.5,798959.4,6269861.0
2274.0,488209.5,797616.25,6242870.0
2275.0,488411.75,797940.5,6140034.0
2276.0,488393.8,798429.4,6017628.5
2277.0,487091.0,797963.0,5851356.5
2278.0,486781.5,790893.44,5699708.0
2279.0,486214.2,798266.2,5632318.5
2280.0,487163.7,798968.0,5625209.0
2281.0,486511.7,798661.0,5451746.0
2282.0,486537.3,798381.2,5456140.0
2283.0,486329.12,798511.7,5450203.0
2284.0,486925.94,791615.4,5461165.0
2285.0,486763.2,791258.6,5573000.0
2286.0,486873.62,798756.6,5443414.0
2287.0,487112.06,792189.9,5446535.5
2288.0,485843.3,798575.9,5444145.0
2289.0,485605.5,791422.7,5438748.5
2290.0,485821.25,798257.1,5401391.0
2291.0,485028.7,797424.7,5385985.0
2292.0,484730.25,790432.8,5324696.0
2293.0,478374.88,797702.25,5372257.0
2294.0,478318.38,790931.75,5330250.0
2295.0,478343.88,790534.9,5288991.5
2296.0,471835.7,790290.3,5321601.5
2297.0,471186.2,791069.25,5323810.0
2298.0,472152.75,789590.8,5159387.0
2299.0,471435.8,792108.06,5160835.5
2300.0,471791.56,798036.25,5120593.0
