time,MPI-ESM-LR,CSIRO-MK3-6-0,CCSM4
2038.0,139476866145000.0,139599569050000.0,137993414838000.0
2039.0,138921640372000.0,138956023622000.0,137353080084000.0
2040.0,138387470656000.0,138207974277000.0,136742837144000.0
2041.0,137771037255000.0,137495658397000.0,136112791832000.0
2042.0,137171854973000.0,136652498470000.0,135471567162000.0
2043.0,136567638548000.0,135981289321000.0,134808727928000.0
2044.0,135612366889000.0,135327958394000.0,134017368779000.0
2045.0,134884097139000.0,134318814191000.0,133230993071000.0
2046.0,134133215213000.0,133505403890000.0,132538818769000.0
2047.0,133307504286000.0,132698272264000.0,131834764755000.0
2048.0,132598990093000.0,131820159353000.0,131168037931000.0
2049.0,131724583809000.0,131094509595000.0,130310524957000.0
2050.0,131017756087000.0,130484487986000.0,129635050630000.0
2051.0,130099498726000.0,129964219105000.0,128713921239000.0
2052.0,129305422311000.0,129234784614000.0,127830657152000.0
2053.0,128521616887000.0,128354616915000.0,126780104307000.0
2054.0,127626881542000.0,127486776666000.0,125950435377000.0
2055.0,127036582753000.0,126708353180000.0,125208189446000.0
2056.0,126364848867000.0,125789945676000.0,124381481648000.0
2057.0,125509559652000.0,125053828239300.0,123483472027000.0
2058.0,124833133271000.0,124113806462000.0,122424834451000.0
2059.0,124081808210000.0,123300080792000.0,121474459804000.0
2060.0,123311978642000.0,122505277838000.0,120636789628000.0
2061.0,122530059517000.0,121676312199000.0,119817117853000.0
2062.0,121528879340000.0,120487254287000.0,118746516295000.0
2063.0,120573563955000.0,119712339984400.0,117631966939000.0
2064.0,119673166872000.0,118831827082000.0,116438887189000.0
2065.0,118859297248000.0,117925707714700.0,115330306074000.0
2066.0,118048966650000.0,117141699921000.0,114212458971700.0
2067.0,117106912246600.0,115952281131500.0,113297357543300.0
2068.0,116163588559000.0,114871013229500.0,112261843506600.0
2069.0,115080556944000.0,113712603853700.0,111139598168400.0
2070.0,114177257412400.0,112689215996300.0,109995747003000.0
2071.0,113244153696400.0,111508435147500.0,108818006051600.0
2072.0,112249684720300.0,110514539081700.0,107581576951400.0
2073.0,111400879558300.0,109436463724900.0,106554185495600.0
2074.0,110487299137000.0,108343219445000.0,105427748984000.0
2075.0,109497738417400.0,107214295457700.0,104412882431600.0
2076.0,108559575424500.0,106034284343500.0,103032896346600.0
2077.0,107520427392100.0,104930432846360.0,101875976611600.0
2078.0,106593483538300.0,103827038202400.0,100714964515800.0
2079.0,105528150242400.0,102645839254050.0,99383080385200.0
2080.0,104506850393900.0,101274933330060.0,97765292121000.0
2081.0,103550516106600.0,100038709156960.0,96566250426800.0
2082.0,102545767356800.0,98755262512850.0,95148564272300.0
2083.0,101499530819100.0,97598670908800.0,93794809471900.0
2084.0,100370937799700.0,96259600388040.0,92346929738000.0
2085.0,99133365432100.0,94951817290730.0,90946593724800.0
2086.0,98212654709300.0,93694036692540.0,89704829655400.0
2087.0,97118603220300.0,92580728542950.0,88189306722600.0
2088.0,95974603094800.0,91263904969420.0,86731356059500.0
2089.0,94718794361500.0,89982395070920.0,85146543263500.0
2090.0,93662351455700.0,88510108638040.0,83705868313200.0
2091.0,92747396207000.0,87031979039900.0,82174629610100.0
2092.0,91693869986600.0,85468758211350.0,80815346131800.0
2093.0,90722971084800.0,84111234695600.0,79332437658800.0
2094.0,89797807903000.0,82582307894060.0,77783286150700.0
2095.0,88788241393900.0,81184990715340.0,76504385456700.0
2096.0,87719705135800.0,79672104931500.0,75080762003100.0
2097.0,86718211492000.0,78179224680240.0,73805073605400.0
2098.0,85746581903000.0,76870955309750.0,72567857257800.0
2099.0,84754289795100.0,75576288971800.0,71135889649200.0
2100.0,83827471190100.0,74174007023780.0,69850802799700.0
2101.0,82978401090900.0,72632388511040.0,68552610058300.0
2102.0,81966875272800.0,71267557588800.0,67042789555800.0
2103.0,81013179455800.0,69829843266310.0,65895581897900.0
2104.0,80146630164600.0,68405178762856.0,64591972533100.0
2105.0,79158663262000.0,67049796623410.0,63097279443300.0
2106.0,78272867029800.0,65592359407850.0,61864308325800.0
2107.0,77340920584690.0,64099312113800.0,60601726396800.0
2108.0,76361317966950.0,62809458145770.0,59350162240300.0
2109.0,75447834442450.0,61482524090740.0,58027815335900.0
2110.0,74463098419850.0,60198831256804.0,56912596984100.0
2111.0,73365755577210.0,58831077189460.0,55682913278560.0
2112.0,72380022049180.0,57337660669550.0,54522906798800.0
2113.0,71235363304800.0,56037256486830.0,53612766828860.0
2114.0,70284823326600.0,54682019443966.0,52602104696100.0
2115.0,69381924336250.0,53454250767416.0,51480085581200.0
2116.0,68486101837670.0,52305674881988.0,50509563767200.0
2117.0,67550305605810.0,51071524254640.0,49502832548400.0
2118.0,66627645074160.0,50052996681148.0,48472427809060.0
2119.0,65739758352000.0,48976089597880.0,47535564102540.0
2120.0,64770453718940.0,48020442459310.0,46683799775500.0
2121.0,63751843203010.0,46967373188370.0,45836979811120.0
2122.0,62834561100190.0,45945254073760.0,44954411123900.0
2123.0,61836687921480.0,45028159873168.0,44130590173400.0
2124.0,60898894483870.0,44085378450238.0,43444333603200.0
2125.0,59936077412100.0,43053621928716.0,42690652701180.0
2126.0,59018733098470.0,42081703037334.0,41838926876420.0
2127.0,58152485378980.0,41013816455102.0,41075595486050.0
2128.0,57145636132670.0,40158994223816.0,40193036122930.0
2129.0,56293016051150.0,39123624346054.0,39351471930000.0
2130.0,55361543110560.0,38148799656086.0,38656677187640.0
2131.0,54492378454314.0,37119550045880.0,37791213041420.0
2132.0,53642216185924.0,36275659260590.0,37053159166170.0
2133.0,52833812029160.0,35458869002496.0,36242125787780.0
2134.0,51935445995580.0,34653070910470.0,35553641016200.0
2135.0,51131166897980.0,33971312773177.0,34821739328210.0
2136.0,50395444741846.0,33173565698601.0,33941571679080.0
2137.0,49611866195824.0,32377507650712.0,33191553510600.0
2138.0,48898532647456.0,31562867546957.0,32400758295260.0
2139.0,48131904321320.0,30748265217279.5,31656862279590.0
2140.0,47332888069300.0,29995025014138.0,30986027246600.0
2141.0,46589375891970.0,29119067157817.5,30388059088440.0
2142.0,45925515753360.0,28394797714354.0,29789364971170.0
2143.0,45138748608802.0,27655843234963.5,29130311747010.0
2144.0,44354997061354.0,26949857616943.0,28501651862670.0
2145.0,43639992865894.0,26116862351148.2,27798237083280.0
2146.0,42926459605512.0,25368925883994.5,27137122069840.0
2147.0,42259240033084.0,24725056838092.2,26484746831900.0
2148.0,41540207933450.0,23922046309222.4,25899477577950.0
2149.0,40908664009226.0,23247748791246.2,25353170213430.0
2150.0,40358071487546.0,22497760716603.4,24878646036160.0
2151.0,39715965504512.0,21737137779198.9,24284211868630.0
2152.0,39017205073574.0,20993504510974.0,23775273103180.0
2153.0,38292959881430.0,20232281244704.1,23329317798680.0
2154.0,37691014290784.0,19550622866664.938,22718104771610.0
2155.0,37097766348356.0,18878785090806.383,22350274545460.0
2156.0,36600353294210.0,18319342542276.2,21847446616310.0
2157.0,36035636977442.0,17756981737209.89,21342961388270.0
2158.0,35497755104966.0,17195273873704.89,20863107060170.0
2159.0,34875195371202.0,16631249390296.67,20406393924160.0
2160.0,34378344452306.0,15999703406171.33,19952856496230.0
2161.0,33895648031418.0,15371836561699.742,19557809673210.0
2162.0,33399960831835.0,14722620296591.543,19139610377756.0
2163.0,32937164421627.0,14119911152877.746,18841710055370.0
2164.0,32477259472860.0,13487579144601.777,18504576578166.0
2165.0,31986893026573.0,12976547810749.703,18123646254084.0
2166.0,31489355388833.0,12348425455690.324,17776398966070.0
2167.0,31053943651910.0,11727321605812.0,17478692242436.0
2168.0,30604278179898.0,11234600968521.85,17049833277950.0
2169.0,30138411355572.5,10728997792284.887,16687238582520.0
2170.0,29702875801501.5,10180366348768.05,16321793555834.0
2171.0,29346511126510.0,9642781882736.98,15955426530080.0
2172.0,29012779398685.7,9185478461429.656,15578672661516.0
2173.0,28657386156553.2,8735522986889.99,15242382627880.0
2174.0,28326956077916.8,8254939008180.321,14907786582666.0
2175.0,28041591682218.5,7760447761571.379,14612973160900.0
2176.0,27690502124820.5,7352303206755.428,14373319275820.0
2177.0,27377969143903.5,6944279792556.95,14072322166750.0
2178.0,27054602872636.0,6559448556738.2,13821021009750.0
2179.0,26707229071086.0,6160379411857.191,13557291746326.0
2180.0,26394047655224.5,5785083081060.736,13261776298066.0
2181.0,26078304048311.4,5454836219196.626,12988948687348.0
2182.0,25787362769261.75,5076596125724.955,12708537988344.0
2183.0,25500960009493.4,4745062684765.643,12459070075766.0
2184.0,25231057462293.402,4450656373227.537,12188068380106.0
2185.0,24969553297426.64,4172110416972.3516,11909905373368.0
2186.0,24702426383409.97,3846024193394.8,11661378280808.0
2187.0,24438935652827.8,3565882352321.0,11412323330426.0
2188.0,24167609939305.582,3339713898470.38,11185539684638.0
2189.0,23907787195164.69,3072577846212.25,10932500152688.0
2190.0,23641269506735.48,2838281436757.62,10693434824946.0
2191.0,23400707575084.758,2629002012286.1396,10523823005548.0
2192.0,23187848214638.633,2398696474041.5,10273945663930.0
2193.0,22971863433825.168,2190009597625.8,10017420232360.0
2194.0,22746996063655.49,2007866784811.1602,9786263256144.0
2195.0,22556840127880.84,1846251512000.6199,9528922121444.0
2196.0,22346778465765.96,1696733466876.5,9316992093534.0
2197.0,22116551919438.4,1550749502310.9102,9097980892740.0
2198.0,21977884592680.664,1427827006187.15,8916214664112.0
2199.0,21800607714637.754,1304116328884.44,8749615616934.0
2200.0,21597651398624.895,1189764381430.37,8529921908598.0
2201.0,21436624486985.0,1091628003749.68,8370683300310.0
2202.0,21252758000113.14,1013522281084.59,8210729995890.0
2203.0,21082273696243.47,940133086933.28,8008977716356.0
2204.0,20887354896318.66,882063632172.8,7845426572568.0
2205.0,20757586536995.566,829222671192.19,7691648020114.0
2206.0,20591426142103.2,785163467920.12,7533851111076.0
2207.0,20438538826843.883,740504294176.9199,7313177420818.0
2208.0,20280498605346.906,703365320297.9199,7107592158662.0
2209.0,20132998011607.668,671241965997.6001,6927020473560.0
2210.0,20007530020470.484,645773394254.76,6755295536662.0
2211.0,19890321168304.08,619984032730.19,6613775147230.0
2212.0,19760678023260.305,595563212934.12,6482350291222.0
2213.0,19620429278202.89,569119204061.48,6333562801820.0
2214.0,19535428874776.555,543270499145.83997,6200467304908.0
2215.0,19424116312897.684,522625833657.06,6027031873808.0
2216.0,19334454498457.016,503861435159.78,5875339299797.0
2217.0,19239039255030.9,483372922432.9,5746529329826.0
2218.0,19131295292437.59,468575510915.12,5618243285051.0
2219.0,19029803597424.895,448876765775.32,5466121657627.0
2220.0,18945380357194.184,434926171609.47,5348878282037.0
2221.0,18844189012254.695,422957379230.92,5212194787099.0
2222.0,18751442225468.047,411975324919.83997,5108963776130.0
2223.0,18682676607103.45,400368285464.69,5011655572223.0
2224.0,18599208848791.535,388755148233.33,4897427151251.0
2225.0,18526374189116.96,380611252073.12,4790074708390.0
2226.0,18445085368451.977,369468256125.68,4664946826533.0
2227.0,18375037941168.984,359803031502.78,4533992986054.0
2228.0,18304397659563.383,350592183847.58997,4426435191486.0
2229.0,18245911277490.086,342983580001.26,4309664251749.0
2230.0,18186776039864.414,336288786945.5,4181799908107.0
2231.0,18122747897891.508,328548932278.58,4071474646002.0
2232.0,18076158188404.58,320818334638.5,4005594961602.0
2233.0,18013333814927.875,309375934434.58997,3911588842482.0
2234.0,17944676907007.562,301960969596.23,3809934386153.5
2235.0,17875742270657.773,296897227660.41003,3704641373898.0
2236.0,17829085423573.137,291834362330.15,3578844163418.0
2237.0,17755597506887.15,284510826551.32,3479587448575.0
2238.0,17705211142487.703,277572810847.65,3368011122136.0
2239.0,17661505639735.1,270826375489.33002,3284169474617.0
2240.0,17617202121061.242,264683901422.66,3205638116634.5
2241.0,17578309564797.344,261113415971.44,3113242471999.5
2242.0,17544505168123.16,255375825786.13,3038054001828.5
2243.0,17498363768788.695,249261169222.18,2948562080691.5
2244.0,17451320343623.97,245650580430.98,2866741851569.5
2245.0,17421398524193.52,241281513848.58002,2780290648137.5
2246.0,17382304303557.156,232096299451.94,2727442441141.0
2247.0,17354926733302.518,229317734654.45,2652379730127.0
2248.0,17299007897692.314,225298820851.1,2570721460006.5
2249.0,17267183669517.646,222352052054.27002,2502275932398.0
2250.0,17237754771417.45,218373945619.65,2440145541603.0
2251.0,17208879720819.219,213846145578.18,2376226668488.0
2252.0,17179024425833.197,211759225407.16,2298051437826.5
2253.0,17154987115917.635,209242348448.22998,2239299819690.0
2254.0,17102860299377.465,206085488989.94,2179385257586.0
2255.0,17057832110876.889,201337468261.19,2105262395516.0
2256.0,17047122317628.24,198031744517.83002,2045039531455.0
2257.0,17023684970282.303,194332667988.0,1992024223164.5
2258.0,16992056534852.203,190685611428.03,1948089679563.0
2259.0,16970310751295.803,190430800698.19,1887434837196.0
2260.0,16939878642446.68,188483137558.47,1844267170567.5
2261.0,16925144139616.498,185733283473.82,1801291678790.5
2262.0,16897444080558.855,181676032258.84,1758566271539.0
2263.0,16859009553461.432,178796123117.0,1706384316376.0
2264.0,16840919996523.275,178139768483.33002,1667044977042.0
2265.0,16828080239432.424,174205560786.78,1601603831306.2
2266.0,16782880690704.725,171559059604.39,1561008822127.8
2267.0,16749089349436.72,170158908406.76,1505197261510.0
2268.0,16724954431711.936,170400001756.68,1459863246921.7
2269.0,16696441280153.984,167505990035.81,1425865548991.0
2270.0,16666032066269.4,164210594055.84,1390852134800.0
2271.0,16624363058470.463,160514290574.38,1343064083094.5
2272.0,16593784501889.96,160632302056.81,1300066450714.7
2273.0,16568785445019.424,158725498944.08002,1256895488631.5
2274.0,16560709358319.145,158472698065.66,1222579433462.5
2275.0,16546931898059.691,156300532607.56,1158234723346.5
2276.0,16538645312712.668,154600294792.83002,1119860680063.5
2277.0,16531958646668.25,155227034805.94,1086241129157.4
2278.0,16515501876382.479,154131371236.26,1058362975130.2
2279.0,16511002005625.342,151842287197.62,1026915378184.5
2280.0,16502001123257.404,149229516236.84,1001518436423.8
2281.0,16472594261676.432,149445529867.52,977174454784.6
2282.0,16486563589512.586,148260989894.07,944506538882.7999
2283.0,16471135451274.252,147507632972.5,917864314925.06
2284.0,16468202951546.248,145685462092.66,894761106601.0
2285.0,16452744769502.51,142434821518.32,870581835502.56
2286.0,16446196460343.967,140328360548.36,841018159770.8
2287.0,16443066517750.164,136710794931.53,816035911499.56
2288.0,16455126554454.816,134220429842.76999,793012158541.95
2289.0,16447710240878.303,129975469254.63,772369027309.62
2290.0,16442555231150.42,128549609703.3,750023700553.6
2291.0,16442525475622.014,127477371236.06,731070774101.88
2292.0,16426619664327.81,125394743199.39,709405357439.36
2293.0,16416404869336.285,124176175229.6,690799614211.7
2294.0,16415444835844.26,121375955210.91,678091783302.44
2295.0,16422128517893.22,119961394215.88,662173375263.9
2296.0,16416864621007.242,117299334554.70999,643959589915.5
2297.0,16407957865830.7,114700898135.29001,622360659931.8999
2298.0,16393915541659.918,110576760133.38,600852013234.8
2299.0,16390215341865.193,110652476056.73999,588471840093.12
2300.0,16390032007994.533,109905662134.72,575176676712.06
