time,NORESM1-M,CESM1-CAM5,MPI-ESM-LR,CSIRO-MK3-6-0
2128.0,75323289840300.0,43485484983700.0,89639591069000.0,81807079616600.0
2129.0,74898775187000.0,42883438768400.0,89241477665000.0,81381264229200.0
2130.0,74321709589500.0,42367684361000.0,88808569931000.0,80940184466500.0
2131.0,73876753072500.0,41796313262400.0,88452657143000.0,80541458550240.0
2132.0,73292223293500.0,41218523396900.0,88132695705000.0,80027323435060.0
2133.0,72714620732300.0,40630069007400.0,87687863455000.0,79528004139500.0
2134.0,72195791324000.0,40148033398100.0,87202000452000.0,79062174943630.0
2135.0,71603458872400.0,39551953348000.0,86738249359000.0,78493094849000.0
2136.0,71078232026000.0,38913139032000.0,86364688509000.0,78006208266800.0
2137.0,70564361812400.0,38404911034700.0,86045076275000.0,77463710991600.0
2138.0,70157587192000.0,37885738989100.0,85674466368000.0,76967060741400.0
2139.0,69711317908000.0,37325998221300.0,85290007261000.0,76491230090500.0
2140.0,69364189147200.0,36865447794200.0,84939148509000.0,76070935315300.0
2141.0,68857359965400.0,36409054203200.0,84604818109000.0,75715556187000.0
2142.0,68442628611000.0,35875317615000.0,84212067431000.0,75295110009000.0
2143.0,68049464893300.0,35492226366400.0,83924111448000.0,74779946796400.0
2144.0,67658421785000.0,34925303007800.0,83612098620000.0,74326048941500.0
2145.0,67198223600000.0,34434067877100.0,83231870310000.0,73965399912600.0
2146.0,66842106199400.0,33960091503700.0,82829850770000.0,73544585511800.0
2147.0,66514852183700.0,33454864043200.0,82489489909000.0,73100257610800.0
2148.0,66180293985700.0,32904042641700.0,82168424404000.0,72619657033400.0
2149.0,65801753809300.0,32425778447100.0,81838147476000.0,72252369025600.0
2150.0,65374005707000.0,31954548577300.0,81465197597000.0,71814411077400.0
2151.0,65021382286600.0,31550227982300.0,80958586548000.0,71397633706500.0
2152.0,64708558955400.0,31155446612600.0,80580627999000.0,70928846233400.0
2153.0,64394343280300.0,30720265273100.0,80235821505000.0,70611517974300.0
2154.0,63995918160300.0,30272652747200.0,79816339660000.0,70344063602200.0
2155.0,63590252401500.0,29849827539900.0,79299377272000.0,69920339900000.0
2156.0,63224439514800.0,29443241489900.0,78907921262000.0,69472125700300.0
2157.0,62861736453600.0,29064223401300.0,78522951786000.0,69123324956600.0
2158.0,62549526772600.0,28641358628100.0,78173468783000.0,68735714908800.0
2159.0,62208070897000.0,28278743233900.0,77764014622000.0,68462337398800.0
2160.0,61820243741700.0,27913228850100.0,77452000131000.0,68129183196440.0
2161.0,61402457100300.0,27483533820360.0,77034828852000.0,67821193938700.0
2162.0,61079625840000.0,27122081498000.0,76724057144000.0,67447104783300.0
2163.0,60744614685100.0,26776202948700.0,76407469757000.0,67082651344740.0
2164.0,60352512569300.0,26440781226750.0,76110751956000.0,66792033052900.0
2165.0,60091378058000.0,26033831580740.0,75711161146000.0,66482756837270.0
2166.0,59799517970400.0,25699105353400.0,75426825419000.0,66115986152500.0
2167.0,59517122887600.0,25377705458600.0,75070978874000.0,65834265178400.0
2168.0,59196537639500.0,25031331755700.0,74729859427000.0,65577502837400.0
2169.0,58828428908700.0,24711757393560.0,74422750998000.0,65313816450900.0
2170.0,58461759068200.0,24308504498360.0,74104283920000.0,64876626874660.0
2171.0,58149448516900.0,23907719374850.0,73789009353000.0,64580566052100.0
2172.0,57762629090500.0,23577597031300.0,73463608971000.0,64242892774800.0
2173.0,57474755731000.0,23233611613140.0,73229545037000.0,63829207469640.0
2174.0,57175578052700.0,22914236809290.0,72849508663000.0,63416945735640.0
2175.0,56783588944700.0,22675343183740.0,72575995336600.0,63059841374200.0
2176.0,56565205360000.0,22400498233730.0,72281468622000.0,62788428591800.0
2177.0,56290394001800.0,22144156404950.0,71991228300400.0,62546655706700.0
2178.0,55989963580600.0,21822853526720.0,71683694765700.0,62186642177700.0
2179.0,55627955047300.0,21474656570690.0,71369177485000.0,61989132114760.0
2180.0,55330266703300.0,21185016638640.0,71191198902000.0,61706654028300.0
2181.0,54999242483000.0,20923426479690.0,70884992329000.0,61404984641100.0
2182.0,54716645451800.0,20607154616230.0,70597495555000.0,61128796050300.0
2183.0,54482195167100.0,20325796712896.0,70293050540000.0,60816281501860.0
2184.0,54257213506300.0,20086201026290.0,70025542174300.0,60543034829600.0
2185.0,54044257551500.0,19828958766496.0,69752456746000.0,60126612679600.0
2186.0,53692622932600.0,19583683295676.0,69572076491000.0,59894716740100.0
2187.0,53478915580500.0,19366309719464.0,69342381355000.0,59661001339100.0
2188.0,53241515598000.0,19086590567196.0,69152046055000.0,59421819097040.0
2189.0,52934704783800.0,18834049202900.0,68897355929500.0,59045375357740.0
2190.0,52614417907000.0,18620246102840.0,68627403610000.0,58663310917850.0
2191.0,52389543470200.0,18394052935816.0,68431321810600.0,58344345848000.0
2192.0,52222582779500.0,18173042656490.0,68182320796600.0,58073363088640.0
2193.0,51898856568200.0,17941977535968.0,67950121285000.0,57840841645470.0
2194.0,51527991700800.0,17698191882190.0,67758390329000.0,57543955967300.0
2195.0,51236397948700.0,17463599224804.0,67517489439000.0,57283155042440.0
2196.0,50977457648600.0,17234110725740.0,67215492330300.0,57019303318900.0
2197.0,50705526430300.0,16979949213912.0,66923810062000.0,56893644429150.0
2198.0,50525144396200.0,16777916710936.0,66618836042300.0,56526735929100.0
2199.0,50339282292500.0,16610989225164.0,66375939468000.0,56223678676400.0
2200.0,50051301332200.0,16407144814296.0,66224807658300.0,55867683811500.0
2201.0,49772910112500.0,16242198984196.0,66026387908000.0,55524035078240.0
2202.0,49444758515700.0,16048175259096.0,65802375981000.0,55117498403500.0
2203.0,49147017017900.0,15876827139110.0,65646956902800.0,54809025230100.0
2204.0,48938932670900.0,15707938492590.0,65405497335400.0,54545653508000.0
2205.0,48702130969700.0,15518242145076.0,65146519232800.0,54250851734800.0
2206.0,48378411895000.0,15278475065380.0,64889864382600.0,53962875115150.0
2207.0,48194872026600.0,15099088269464.0,64608595513000.0,53724033988800.0
2208.0,48017281160800.0,14931310412390.0,64480187038800.0,53478703276400.0
2209.0,47814810763300.0,14743448330556.0,64261803131800.0,53159625308400.0
2210.0,47562681090100.0,14563157309648.0,64032193106600.0,52882802592860.0
2211.0,47390476927200.0,14380772620692.0,63875231626500.0,52601632654200.0
2212.0,47226742173300.0,14200947147810.0,63584994421400.0,52355054796500.0
2213.0,47028947435600.0,14040026370924.0,63313983232000.0,52030051651560.0
2214.0,46866536827200.0,13845454651460.0,63194313272600.0,51710612448600.0
2215.0,46631964074700.0,13672880458980.0,63002895760300.0,51401621126450.0
2216.0,46425573125200.0,13488326624350.0,62859068661000.0,50999457511500.0
2217.0,46235954574800.0,13323696827890.0,62728254286300.0,50765653703600.0
2218.0,45945671954700.0,13151411078300.0,62549911821700.0,50515623523300.0
2219.0,45766160733500.0,12979604639596.0,62307340394600.0,50279545495440.0
2220.0,45491870664400.0,12808972914224.0,62093664701600.0,49997284432800.0
2221.0,45205016843100.0,12652646962376.0,61962556239400.0,49705764303760.0
2222.0,45023358079600.0,12487075979080.0,61769850556600.0,49527272101100.0
2223.0,44877754550800.0,12331113419570.0,61529917697000.0,49293300081100.0
2224.0,44681144652400.0,12150818459696.0,61227977698900.0,49029253372560.0
2225.0,44501632555500.0,12028083874836.0,60967418049900.0,48841923405500.0
2226.0,44320030231500.0,11885926595192.0,60727109499800.0,48606629875800.0
2227.0,44181491765600.0,11752668670068.0,60387256583600.0,48322033996850.0
2228.0,44098626321500.0,11595194945064.0,60178771068100.0,48047329750100.0
2229.0,43902304901200.0,11476481392712.0,60029177579800.0,47879876303400.0
2230.0,43782525632600.0,11332270712528.0,59800415161700.0,47726461210100.0
2231.0,43616968939300.0,11196493099116.0,59669729302200.0,47552740479400.0
2232.0,43462618681700.0,11067863279164.0,59415878640300.0,47310755346950.0
2233.0,43310994603000.0,10935771363624.0,59288691224200.0,47155045470300.0
2234.0,43080330984000.0,10806860303920.0,59082050251200.0,46980413718060.0
2235.0,42848616083200.0,10711184598480.0,58911023195700.0,46782585259150.0
2236.0,42681890177900.0,10584537253788.0,58712037857200.0,46676254933600.0
2237.0,42566679236000.0,10475120187384.0,58557238893600.0,46449734145200.0
2238.0,42449361216100.0,10371263345016.0,58426654146700.0,46204479444560.0
2239.0,42219678378100.0,10239954030870.0,58260949261900.0,46004785728160.0
2240.0,42077346865200.0,10120991317230.0,58006824365900.0,45864208845600.0
2241.0,41859303354400.0,10030318756390.0,57774160897100.0,45749092931460.0
2242.0,41665046904400.0,9949706894270.0,57620392912000.0,45659754107340.0
2243.0,41520712850400.0,9869894361138.0,57404003633500.0,45414525873600.0
2244.0,41333993970500.0,9776307346804.0,57242719997500.0,45157980471940.0
2245.0,41234818688500.0,9683561577330.0,57054594274100.0,44886397975400.0
2246.0,41054521037800.0,9571519311370.0,56895881851900.0,44724862348100.0
2247.0,40833044127540.0,9474652128520.0,56680310626300.0,44602875800200.0
2248.0,40713382479300.0,9405835289460.0,56479360269400.0,44534178101100.0
2249.0,40475529026650.0,9339116814268.0,56263500894300.0,44363148936740.0
2250.0,40346459353600.0,9249327155772.0,56055610401500.0,44126311676740.0
2251.0,40163227465160.0,9158980776512.0,55886835380000.0,43949955253240.0
2252.0,40005569416950.0,9083423485128.0,55687969241400.0,43766639762400.0
2253.0,39845482537500.0,9023188584684.0,55573902514800.0,43524092451600.0
2254.0,39682717714040.0,8950123442660.0,55493097607200.0,43362162963200.0
2255.0,39546490450300.0,8907400154556.0,55269377883900.0,43269398556100.0
2256.0,39413131028200.0,8860725296692.0,55054877743500.0,43027476622000.0
2257.0,39285369889400.0,8781424602840.0,54864909453900.0,42861116142850.0
2258.0,39139151912400.0,8715345858164.0,54743043549500.0,42647424590000.0
2259.0,38954689008700.0,8669249770910.0,54572878914700.0,42429283540500.0
2260.0,38828362695160.0,8621603276562.0,54409011429700.0,42315898456400.0
2261.0,38641307153160.0,8550684787764.0,54204860033100.0,42218794652200.0
2262.0,38429987621150.0,8498857715784.0,54007163618200.0,42079663434800.0
2263.0,38285073517600.0,8432382532896.0,53876742382500.0,41981446174950.0
2264.0,38120568833860.0,8361465485760.0,53683966133400.0,41851734068700.0
2265.0,38021250829500.0,8315259004936.0,53473980325900.0,41699540232700.0
2266.0,37886239745800.0,8258480059610.0,53327648086000.0,41582884206960.0
2267.0,37664156970640.0,8198307340464.0,53171428803600.0,41375838097730.0
2268.0,37453760112900.0,8149320769140.0,52949742170800.0,41241039303240.0
2269.0,37336807952300.0,8119064281822.0,52784964825900.0,40997647554800.0
2270.0,37172649718600.0,8049697292030.0,52672487767100.0,40766179065500.0
2271.0,37019398583360.0,8019900701914.0,52569287970700.0,40620775913300.0
2272.0,36946068825370.0,7973420800058.0,52380464312500.0,40393155432800.0
2273.0,36824531732120.0,7893282566152.0,52259968237000.0,40263798482660.0
2274.0,36714067407000.0,7844753543070.0,52124247379900.0,40102736593760.0
2275.0,36633105429320.0,7807611795900.0,51980263954860.0,39924039409600.0
2276.0,36526573318100.0,7769973119520.0,51834399585200.0,39657976461400.0
2277.0,36351471836560.0,7724363072370.0,51740367211500.0,39518425470400.0
2278.0,36229420318380.0,7684523915012.0,51612797460600.0,39343220143860.0
2279.0,36067212068000.0,7649676301578.0,51520106451800.0,39196164290100.0
2280.0,35955999586820.0,7593378866124.0,51446312918540.0,39061649370100.0
2281.0,35887459219970.0,7558657618476.0,51361649588300.0,38874237334500.0
2282.0,35788817006040.0,7526169876524.0,51223641142540.0,38735239437190.0
2283.0,35687999352800.0,7481540633570.0,51111350161300.0,38571474824340.0
2284.0,35506003726600.0,7415200633984.0,50953711458900.0,38461626367360.0
2285.0,35306494426240.0,7361474760480.0,50816703310960.0,38412255073050.0
2286.0,35148843928400.0,7320635725396.0,50712836095550.0,38308707648040.0
2287.0,34954038064000.0,7279942833872.0,50561871655000.0,38147487402200.0
2288.0,34802335775240.0,7243057516144.0,50497927715600.0,38036317320400.0
2289.0,34678422554060.0,7189162795940.0,50358495982850.0,37908633205060.0
2290.0,34590305507120.0,7158633640890.0,50233166126500.0,37784286457800.0
2291.0,34511023649860.0,7127684361540.0,50064841850700.0,37664841565240.0
2292.0,34337136763320.0,7108394655304.0,50009563593800.0,37560128464540.0
2293.0,34212248026340.0,7037886563304.0,49908957186500.0,37473420734000.0
2294.0,34076252720400.0,7012632803346.0,49796832727900.0,37307405625960.0
2295.0,34040377673430.0,6985640627400.0,49704279718860.0,37203370038700.0
2296.0,33956808573800.0,6941132785374.0,49524465872940.0,37001945946700.0
2297.0,33857071322100.0,6900741289944.0,49407167754560.0,36865946268400.0
2298.0,33745573996680.0,6855462806936.0,49281396839100.0,36749653179220.0
2299.0,33616204263880.0,6809693001736.0,49155644862300.0,36617860939540.0
2300.0,33456317971900.0,6762200677370.0,48984117597500.0,36459531731500.0
