time,NORESM2-MM,IPSL-CM6A-LR,CAMS-CSM1-0,CESM2-WACCM,TAIESM1,ACCESS-ESM1-5,EC-EARTH3,ACCESS-CM2,EC-EARTH3-VEG,INM-CM5-0,INM-CM4-8,BCC-CSM2-MR,FGOALS-F3-L,CANESM5,MRI-ESM2-0,CESM2,GFDL-ESM4,CMCC-CM2-SR5,MPI-ESM1-2-HR
2029.0,1610991100.0,1694631000.0,1800254800.0,1720934900.0,1617780700.0,1656542000.0,1550258300.0,1617328500.0,1620857200.0,1604848500.0,1653418400.0,1737176700.0,1692207900.0,1682183000.0,1609620200.0,1723220700.0,1716469200.0,1750002200.0,1747431700.0
2030.0,1611347100.0,1649745200.0,1827452000.0,1703325200.0,1552343600.0,1672723200.0,1481578900.0,1563527000.0,1602930600.0,1521982300.0,1625103100.0,1702541300.0,1622055000.0,1629332100.0,1572751600.0,1684115200.0,1705795500.0,1729445600.0,1723336300.0
2031.0,1551425700.0,1594496400.0,1776861600.0,1652202800.0,1516158000.0,1579510000.0,1421159800.0,1532139600.0,1573526300.0,1476873500.0,1589363800.0,1672643100.0,1577555300.0,1629860400.0,1473410600.0,1649309300.0,1843478800.0,1678577800.0,1679654400.0
2032.0,1492076900.0,1689569400.0,1815392500.0,1587997300.0,1520475600.0,1529745300.0,1369331800.0,1480911500.0,1509222300.0,1457503100.0,1557730700.0,1627808800.0,1543709700.0,1631837300.0,1414750000.0,1775883600.0,1680520100.0,1604925300.0,1656709600.0
2033.0,1406509000.0,1550049800.0,1798736000.0,1567111300.0,1436838000.0,1491958100.0,1280053900.0,1436599600.0,1483710800.0,1423096000.0,1558498800.0,1577887400.0,1500792700.0,1524807700.0,1334566900.0,1603121000.0,1700008300.0,1575177500.0,1627150600.0
2034.0,1351920500.0,1473795000.0,1764126800.0,1533445100.0,1385585900.0,1439875200.0,1266492400.0,1416875600.0,1432940700.0,1395815600.0,1487671000.0,1657298000.0,1441070800.0,1461196400.0,1296130300.0,1555926700.0,1653494400.0,1516997900.0,1585536500.0
2035.0,1373105300.0,1427896800.0,1741021400.0,1610648700.0,1315620700.0,1403038600.0,1260618000.0,1339954800.0,1394494000.0,1303503700.0,1444649100.0,1527310000.0,1404737200.0,1381478500.0,1253272400.0,1524063000.0,1598830200.0,1431093600.0,1637137400.0
2036.0,1289347600.0,1368628600.0,1691709000.0,1484625200.0,1276083700.0,1338906200.0,1154400000.0,1303393000.0,1459156600.0,1260063200.0,1425897100.0,1484238300.0,1339591600.0,1340371100.0,1194181100.0,1448055800.0,1630594200.0,1363129900.0,1523729300.0
2037.0,1228607600.0,1303674900.0,1657571300.0,1445709700.0,1227432200.0,1283213300.0,1138334600.0,1248973300.0,1362024400.0,1187751000.0,1392025600.0,1441682300.0,1291717100.0,1311442300.0,1110043500.0,1385598200.0,1548201900.0,1327934800.0,1658303900.0
2038.0,1184150400.0,1256177300.0,1713776600.0,1390479700.0,1175976100.0,1223248500.0,1065908800.0,1184351100.0,1332270800.0,1147928000.0,1428307000.0,1351890400.0,1249123100.0,1245001700.0,1050361150.0,1357423700.0,1519357200.0,1286989600.0,1472010000.0
2039.0,1141952000.0,1194687100.0,1681404900.0,1328104600.0,1145183600.0,1161899000.0,1026963700.0,1156368500.0,1274692000.0,1097404800.0,1305447000.0,1304477400.0,1209272200.0,1206647300.0,981833300.0,1336607500.0,1488995700.0,1257503900.0,1429176300.0
2040.0,1094275000.0,1158992500.0,1777622100.0,1283500400.0,1106016600.0,1110677600.0,978013600.0,1120621000.0,1239973200.0,1022407300.0,1245612400.0,1253129000.0,1179418500.0,1178474000.0,928740350.0,1304541200.0,1526750100.0,1216788700.0,1455853000.0
2041.0,1046243300.0,1113044000.0,1661060500.0,1230976100.0,1059674600.0,1073192900.0,924441800.0,1084095500.0,1213194400.0,986037400.0,1191803500.0,1191645800.0,1147813400.0,1110770000.0,889948350.0,1243315500.0,1444988300.0,1155966300.0,1361591400.0
2042.0,999232640.0,1062358400.0,1678857000.0,1203684600.0,1019132200.0,1015804800.0,863582400.0,1018861700.0,1183486300.0,925557570.0,1280067800.0,1161040800.0,1112657200.0,1113758200.0,846410800.0,1191310500.0,1423665000.0,1091284900.0,1307351300.0
2043.0,953533600.0,1058930240.0,1596226200.0,1165742100.0,948236200.0,957316860.0,802484400.0,980435000.0,1134311200.0,899774400.0,1145185500.0,1108655000.0,1065353100.0,1028578050.0,808727100.0,1117686500.0,1447887700.0,1037762560.0,1299936300.0
2044.0,921151700.0,967834000.0,1565653800.0,1145809300.0,902957800.0,895078800.0,732514900.0,958686100.0,1134431000.0,842673540.0,1100917500.0,1031973800.0,1028209000.0,1044413100.0,787884350.0,1065594750.0,1385805600.0,1005443100.0,1265711600.0
2045.0,893232260.0,908545900.0,1531520400.0,1110587800.0,839021440.0,827757200.0,693209660.0,927429100.0,1104440800.0,803497700.0,1056838500.0,996401540.0,996921400.0,982535230.0,737370050.0,1021673660.0,1350166100.0,964786370.0,1226206300.0
2046.0,860274900.0,838494660.0,1511293700.0,1078980200.0,785112100.0,782787460.0,669490600.0,900858500.0,1063407500.0,751740900.0,1018622600.0,945935600.0,955868200.0,942403500.0,707630000.0,956758400.0,1325583700.0,897833700.0,1246237700.0
2047.0,825167300.0,792601200.0,1477409300.0,1031222600.0,753257500.0,722531200.0,616191170.0,883010600.0,1038588860.0,923847600.0,981830000.0,883734660.0,932270140.0,887403840.0,667521100.0,896026430.0,1281987100.0,864472640.0,1207897300.0
2048.0,788327040.0,748957600.0,1450642400.0,996842560.0,721810240.0,666598000.0,557382200.0,830923800.0,1002544700.0,701057100.0,919712100.0,828774100.0,881811800.0,852591740.0,642899260.0,849894000.0,1254105500.0,813481300.0,1160174200.0
2049.0,746209340.0,709911360.0,1432010800.0,954905200.0,688732700.0,612845700.0,511038400.0,791122300.0,971286340.0,624005900.0,893340700.0,762408800.0,848852540.0,813621600.0,612537800.0,791568500.0,1224278900.0,810265340.0,1125468800.0
2050.0,698704700.0,671773100.0,1411068900.0,897976060.0,658569900.0,560111740.0,477825600.0,770804600.0,921994750.0,592377900.0,845714050.0,748894140.0,820417150.0,793504900.0,579188900.0,733277600.0,1207533800.0,741530500.0,1110105000.0
2051.0,670596900.0,637573500.0,1393662800.0,853934000.0,639264700.0,496903500.0,446189100.0,732585340.0,902144260.0,561498050.0,806397760.0,684300160.0,799648800.0,746648450.0,552578700.0,690417100.0,1185821400.0,685798140.0,1084373800.0
2052.0,655072300.0,608185800.0,1377456500.0,815528600.0,600350850.0,463858430.0,416639700.0,711017400.0,874978370.0,533041440.0,751523650.0,621341500.0,780788540.0,720940200.0,521225600.0,646127900.0,1149080600.0,656139140.0,1041803200.0
2053.0,617909400.0,571221500.0,1350759200.0,792391200.0,564357570.0,485349400.0,445463170.0,674046400.0,856360700.0,507724380.0,732909630.0,582653200.0,741591800.0,681138900.0,509916100.0,640270000.0,1159748700.0,610308100.0,979003200.0
2054.0,586540160.0,529530140.0,1336768000.0,749338000.0,543762200.0,432430620.0,382712480.0,629686800.0,817991700.0,488552580.0,683992640.0,553453950.0,704835000.0,642279700.0,485691230.0,607387500.0,1101077800.0,585079230.0,922924740.0
2055.0,536311140.0,495054720.0,1287727600.0,722863740.0,523595600.0,443947460.0,387554300.0,595573900.0,784428540.0,462530270.0,640956800.0,515474020.0,724980700.0,610733700.0,449286050.0,561921200.0,1068310200.0,553582900.0,880161340.0
2056.0,513260320.0,470089820.0,1287213200.0,677675900.0,483417060.0,384786200.0,339585860.0,548117760.0,745024060.0,431429660.0,610920300.0,474677060.0,667662900.0,592394940.0,432924930.0,515836600.0,1034515200.0,509612100.0,866245800.0
2057.0,491774200.0,428553800.0,1248696600.0,645624400.0,423743230.0,398221200.0,321442700.0,525096100.0,711076350.0,384833200.0,569986300.0,445725700.0,643237950.0,555822800.0,421658600.0,484518700.0,1008798300.0,483115650.0,837663740.0
2058.0,468791140.0,393192740.0,1197518800.0,612975700.0,396373820.0,353818080.0,302036030.0,482524350.0,678397200.0,359781900.0,547881150.0,395667070.0,627363460.0,524763520.0,437168600.0,459381000.0,967192700.0,433852000.0,802982200.0
2059.0,447234100.0,358731940.0,1173554800.0,584180350.0,366942940.0,315545060.0,315295400.0,441117570.0,641056900.0,325900450.0,583132740.0,375900320.0,603424830.0,477607330.0,394099740.0,443273570.0,939491900.0,401693220.0,771755260.0
2060.0,402377570.0,335920060.0,1130623700.0,573977200.0,344080960.0,276620350.0,279210370.0,419682800.0,626275300.0,323903070.0,535240670.0,350899940.0,563914700.0,444618300.0,390092830.0,430669380.0,896841860.0,378057800.0,766134300.0
2061.0,374793180.0,314846500.0,1073750700.0,540206500.0,321508830.0,243825260.0,257990690.0,389015700.0,582535230.0,287351940.0,484076500.0,323794700.0,540056260.0,428434900.0,369782800.0,383052600.0,934750800.0,354438370.0,753098940.0
2062.0,353574500.0,289934080.0,1031101000.0,495634100.0,299938080.0,232733360.0,240177710.0,356744300.0,528536220.0,265821950.0,461721200.0,311534700.0,507207100.0,405591740.0,358054560.0,365907230.0,870254800.0,332618050.0,724301440.0
2063.0,338974300.0,260671260.0,1013780500.0,467583330.0,278107040.0,222700510.0,225845730.0,323227460.0,503185020.0,255660500.0,428195840.0,288010750.0,472104060.0,376127260.0,342178900.0,339869150.0,818743360.0,307878880.0,685661300.0
2064.0,327607100.0,237733260.0,979839700.0,442611230.0,259675630.0,210363620.0,208027620.0,292751500.0,463113570.0,240555790.0,388788060.0,257145340.0,447338900.0,351682020.0,329844640.0,327025500.0,797179460.0,282329180.0,648298700.0
2065.0,299930100.0,220136900.0,955144960.0,410798940.0,237943900.0,192977650.0,200950740.0,266601250.0,429227330.0,231540460.0,370470660.0,232178690.0,418508160.0,324902900.0,320083300.0,322546240.0,769222850.0,267021260.0,610351360.0
2066.0,281823170.0,203105060.0,921696260.0,387065470.0,219260420.0,173317330.0,188202100.0,251388430.0,401539500.0,214403840.0,332530460.0,210204960.0,394296200.0,313292770.0,303881180.0,298570530.0,727499700.0,244536110.0,574061600.0
2067.0,270179500.0,176563700.0,886422100.0,359360670.0,199538830.0,170899780.0,183326060.0,243346200.0,378643100.0,200394420.0,297766600.0,195046740.0,380049540.0,287923550.0,293905150.0,277725860.0,694762200.0,221447540.0,534867550.0
2068.0,263415120.0,172170880.0,859292350.0,343631520.0,182738660.0,159374530.0,175724780.0,232534980.0,352311360.0,182832850.0,279967140.0,175832220.0,338849820.0,275486000.0,273577820.0,269081500.0,648797630.0,207945730.0,510267100.0
2069.0,247777810.0,156409550.0,838214200.0,319736900.0,162710140.0,154696460.0,169669300.0,221441150.0,328106240.0,171226270.0,270699400.0,163070720.0,318767330.0,251659120.0,255762750.0,247718990.0,624213950.0,188095070.0,489626400.0
2070.0,231209970.0,135824030.0,800112700.0,300999000.0,148884750.0,163480340.0,155699950.0,194664660.0,314976200.0,155997860.0,254071490.0,149860060.0,306342080.0,222997310.0,250274320.0,231549540.0,590947840.0,176838500.0,474956740.0
2071.0,218479710.0,131812470.0,777456600.0,279884160.0,139133230.0,143464660.0,152637550.0,181853540.0,289155970.0,146811340.0,240293470.0,146470960.0,294087200.0,205746050.0,244203600.0,215430580.0,558881540.0,171590940.0,444118270.0
2072.0,204496530.0,124148740.0,749324540.0,254248160.0,131339450.0,136880290.0,145538260.0,163077520.0,269757340.0,140587970.0,231444270.0,141535740.0,287460380.0,187971280.0,240364340.0,198867470.0,530011650.0,146413890.0,425734270.0
2073.0,188478880.0,113090980.0,732315900.0,232569550.0,115079650.0,119793176.0,142076880.0,147709260.0,256240530.0,137586350.0,211140460.0,127471440.0,255923260.0,167170860.0,235380180.0,191157980.0,504748700.0,141700400.0,397918400.0
2074.0,178154450.0,95687560.0,722105900.0,211337700.0,105295976.0,116753670.0,136677060.0,144189490.0,235126960.0,128970990.0,195122350.0,114126664.0,242050560.0,149012260.0,228078740.0,181263180.0,469499300.0,138490320.0,375307800.0
2075.0,162702770.0,82391624.0,705294140.0,199855940.0,102477590.0,107222540.0,133824460.0,123546090.0,217700000.0,117139950.0,182547550.0,107219480.0,223788910.0,143590460.0,216915540.0,168713520.0,441355420.0,130469270.0,347750340.0
2076.0,149685300.0,76175010.0,678870800.0,171803100.0,97050190.0,92924010.0,129502180.0,117644990.0,221633870.0,119121980.0,169959520.0,104899224.0,205643140.0,127631736.0,206038060.0,162969090.0,420776740.0,119956000.0,327074140.0
2077.0,147408460.0,73635050.0,653502300.0,157710100.0,89864216.0,89789030.0,122528130.0,113403970.0,196608600.0,112928904.0,150697810.0,100313290.0,195450530.0,120534040.0,200918640.0,145189980.0,404052640.0,100586200.0,324505000.0
2078.0,134729070.0,69299016.0,621695800.0,151481390.0,80367144.0,87052860.0,107993624.0,109094460.0,198644690.0,109851944.0,147190700.0,91742136.0,178977040.0,108991270.0,193331840.0,136737060.0,379509300.0,93697880.0,314026460.0
2079.0,124348900.0,60680810.0,599947140.0,135090510.0,72062456.0,84330750.0,101013250.0,104602456.0,166289550.0,108263420.0,137466270.0,89849680.0,167815250.0,97138344.0,189037810.0,124640536.0,364742000.0,82578820.0,324631360.0
2080.0,111190230.0,52806316.0,628312640.0,125307660.0,62366084.0,81108296.0,88159350.0,99646020.0,160895300.0,97729470.0,117495930.0,83015144.0,155092240.0,85674630.0,187575710.0,120082330.0,350489570.0,78545600.0,291218500.0
2081.0,104132050.0,50695090.0,560051400.0,105985520.0,55024460.0,76253390.0,74041976.0,90090536.0,146269170.0,93982296.0,114662184.0,74816536.0,140900370.0,78723704.0,168931490.0,116551750.0,337108320.0,79083520.0,302559400.0
2082.0,91867930.0,44791240.0,542095100.0,91594540.0,49261236.0,64686732.0,69280130.0,85018776.0,139380980.0,91732504.0,107146240.0,72634560.0,142824930.0,76143560.0,153912980.0,93912030.0,309799650.0,71792056.0,275148580.0
2083.0,80052430.0,43770868.0,510567300.0,84379256.0,37673068.0,58790696.0,68530980.0,73664270.0,137915410.0,84553624.0,106705040.0,66128036.0,132661200.0,71722056.0,146636160.0,89224090.0,297504640.0,65442092.0,263726770.0
2084.0,77397480.0,38158760.0,490148670.0,78053720.0,36502330.0,53984524.0,61517212.0,71054570.0,130536504.0,81282264.0,103499870.0,63193188.0,123421330.0,62406090.0,141148670.0,87473690.0,287794750.0,58413796.0,241271700.0
2085.0,73722400.0,37042720.0,479826980.0,75867270.0,31303070.0,50753788.0,55223630.0,60411770.0,122029200.0,78203416.0,93195260.0,57161424.0,119691560.0,56187380.0,137095740.0,75063470.0,259235890.0,57216696.0,218558860.0
2086.0,68368470.0,33378764.0,456701820.0,72077064.0,30359508.0,50032730.0,49905332.0,56635824.0,100904020.0,78890770.0,88641820.0,52884520.0,103118264.0,52940028.0,129495810.0,70313550.0,252380420.0,48409150.0,208995740.0
2087.0,65017212.0,31441696.0,445547070.0,68579336.0,28330438.0,44422052.0,47577380.0,46705636.0,95658800.0,72392490.0,85009880.0,49644210.0,100592456.0,49247884.0,116436330.0,65406310.0,241072350.0,42379270.0,194056480.0
2088.0,56115376.0,28731886.0,433893860.0,64136708.0,25848630.0,42284090.0,40386784.0,41305310.0,87865624.0,66256576.0,83221640.0,46798950.0,97756580.0,44545988.0,113075240.0,62713204.0,223621660.0,38096930.0,183703310.0
2089.0,48922224.0,27399604.0,426988030.0,51130704.0,20762450.0,38113424.0,36084224.0,36325360.0,73809050.0,62693750.0,77075250.0,46216576.0,83518380.0,40263596.0,106187470.0,50034360.0,225256620.0,36267308.0,170501520.0
2090.0,41022000.0,24635070.0,415903940.0,45902140.0,19870758.0,37150492.0,35783290.0,35558180.0,67018576.0,74295260.0,71388344.0,41437650.0,77688400.0,36294650.0,102477710.0,41607308.0,198725970.0,33200608.0,158748770.0
2091.0,39359300.0,22729906.0,404791500.0,44714340.0,16706155.0,35254590.0,34752028.0,33334756.0,63062600.0,65772000.0,65088132.0,39284296.0,79370580.0,33173230.0,91167550.0,38823410.0,191581100.0,29340182.0,152613520.0
2092.0,38009124.0,22193426.0,392031600.0,39946612.0,14399775.0,33980256.0,31642642.0,29974640.0,55164190.0,55995620.0,63224624.0,37666690.0,76612130.0,30188468.0,84319590.0,37107900.0,184039000.0,27092986.0,140918700.0
2093.0,36685964.0,21419438.0,369025570.0,38267588.0,12497203.0,29578278.0,27382930.0,26688368.0,49555636.0,53031156.0,60323260.0,35506640.0,83345230.0,27796938.0,80234880.0,35804856.0,201423100.0,25553158.0,135148060.0
2094.0,33914212.0,16498304.0,353676860.0,35152524.0,11063668.0,28717404.0,25872988.0,25576848.0,44411476.0,47992084.0,52473970.0,34811680.0,71849350.0,26411926.0,79165384.0,32850146.0,177579870.0,24312964.0,125543490.0
2095.0,30931078.0,14168948.0,329528350.0,33199122.0,10461272.0,26961108.0,24930254.0,23247882.0,42141900.0,45752972.0,48165028.0,30960836.0,69474910.0,23610516.0,77018930.0,31436880.0,166671360.0,21917340.0,106645370.0
2096.0,29762600.0,13457556.0,317132300.0,32544440.0,9803559.0,26306630.0,24351370.0,20989406.0,38045132.0,42364650.0,42952720.0,29455148.0,67623570.0,22402156.0,72238090.0,28517798.0,154722910.0,21047282.0,91998104.0
2097.0,28448394.0,12743614.0,301931170.0,30268160.0,7797853.0,23938262.0,23006414.0,17584798.0,35209348.0,40763640.0,42353370.0,27576852.0,61284030.0,21054616.0,64818276.0,28274898.0,150031470.0,20516342.0,77715780.0
2098.0,26890844.0,10886339.0,278572320.0,29643296.0,7792601.5,34520212.0,22443720.0,16303211.0,30180452.0,38610640.0,40716760.0,26955398.0,57770350.0,20338964.0,61516644.0,24724406.0,144049980.0,20614274.0,75400856.0
2099.0,25908798.0,10694225.0,268439300.0,25815804.0,7663191.0,24262362.0,20724190.0,12955468.0,26803982.0,41416130.0,40260464.0,24618788.0,56640480.0,17368498.0,58873716.0,22018016.0,137953840.0,17206784.0,71887460.0
2100.0,23638560.0,10261830.0,262951520.0,25450126.0,6679403.5,23298594.0,18400616.0,11392530.0,25093544.0,35305696.0,39077130.0,22583782.0,55631810.0,15929467.0,53560200.0,18757594.0,133773080.0,16006023.0,62377964.0
