time,IPSL-CM6A-LR,CANESM5,CESM2-WACCM,MRI-ESM2-0
2030.0,1649745200.0,1629332100.0,1703325200.0,1572751600.0
2031.0,1594710400.0,1631359500.0,1652031100.0,1473413500.0
2032.0,1690805500.0,1634097900.0,1588056400.0,1414895400.0
2033.0,1551210000.0,1526032000.0,1568273500.0,1334467500.0
2034.0,1475142500.0,1462342800.0,1535499900.0,1295881500.0
2035.0,1429635700.0,1382689700.0,1624221000.0,1253566200.0
2036.0,1370009700.0,1342221600.0,1489481900.0,1193480800.0
2037.0,1305480700.0,1312421500.0,1450341400.0,1109899000.0
2038.0,1259373200.0,1246157600.0,1396772900.0,1050912260.0
2039.0,1198649100.0,1206812000.0,1335412700.0,982452900.0
2040.0,1162774300.0,1178045300.0,1294105000.0,929262660.0
2041.0,1121316600.0,1143670300.0,1243347600.0,869504000.0
2042.0,1141706500.0,1106553300.0,1181262100.0,800085570.0
2043.0,1086140200.0,1066080060.0,1151251700.0,767501440.0
2044.0,1050233540.0,1027355300.0,1118446700.0,734385000.0
2045.0,1001199500.0,963029570.0,1083041700.0,700925760.0
2046.0,966073150.0,907921700.0,1045714700.0,676197400.0
2047.0,903639040.0,865856600.0,997482430.0,648532030.0
2048.0,906241500.0,800843600.0,974031940.0,618397200.0
2049.0,830048830.0,759146600.0,912436400.0,576585340.0
2050.0,784722700.0,698447900.0,873784600.0,541292160.0
2051.0,734331900.0,654876900.0,860907650.0,507699840.0
2052.0,689134800.0,639654300.0,827344000.0,484706240.0
2053.0,681441800.0,595048300.0,800145700.0,469242660.0
2054.0,628426430.0,560006200.0,778658000.0,436245860.0
2055.0,597100350.0,535723550.0,740787840.0,411745100.0
2056.0,571666700.0,495258500.0,703811650.0,392603260.0
2057.0,531167140.0,467541980.0,669245600.0,370763260.0
2058.0,505229250.0,437360160.0,634957500.0,358940300.0
2059.0,482102720.0,418569920.0,602049860.0,344869570.0
2060.0,446341500.0,392535700.0,591401540.0,334002270.0
2061.0,414906530.0,368806900.0,595761660.0,323989660.0
2062.0,394279300.0,349007870.0,557462140.0,316785920.0
2063.0,368635940.0,331511780.0,531769200.0,322344480.0
2064.0,347589300.0,307727140.0,598485700.0,321646140.0
2065.0,336952860.0,293143460.0,521071100.0,292407230.0
2066.0,317773570.0,269014460.0,512771300.0,304708130.0
2067.0,302142370.0,259291900.0,487446400.0,351602240.0
2068.0,294945760.0,257082540.0,486619400.0,265381150.0
2069.0,270534370.0,236693520.0,461394530.0,254314460.0
2070.0,266742640.0,234184350.0,805069200.0,283144670.0
2071.0,263189230.0,215407420.0,442724900.0,249300300.0
2072.0,265960560.0,209636210.0,417734900.0,364997120.0
2073.0,253706000.0,212255650.0,407576640.0,254691300.0
2074.0,244398640.0,203843470.0,451141020.0,293398880.0
2075.0,239776430.0,204080110.0,397392860.0,245664620.0
2076.0,229116460.0,200156220.0,385748800.0,243646610.0
2077.0,226774850.0,203958080.0,381282180.0,242498620.0
2078.0,221198460.0,194068420.0,382287300.0,237002460.0
2079.0,200133550.0,186510260.0,635733060.0,272373250.0
2080.0,195493680.0,180568980.0,473339460.0,261097040.0
2081.0,191847650.0,191671420.0,439962600.0,257995040.0
2082.0,311579460.0,171681170.0,380359580.0,246281810.0
2083.0,239128130.0,169689440.0,376071800.0,301373000.0
2084.0,211597380.0,166706700.0,355226500.0,276304540.0
2085.0,201489840.0,256855280.0,348734750.0,267809020.0
2086.0,195177940.0,170318190.0,353916580.0,252078370.0
2087.0,193002420.0,171244600.0,438517980.0,272894880.0
2088.0,187289150.0,169798990.0,346590100.0,246643760.0
2089.0,190057140.0,392521120.0,332683970.0,255670930.0
2090.0,188197380.0,292565280.0,430604400.0,348206530.0
2091.0,189603090.0,240206430.0,325819870.0,487259840.0
2092.0,182860300.0,200550960.0,517973100.0,328733000.0
2093.0,180160580.0,178158000.0,327897540.0,276216860.0
2094.0,183342510.0,249294610.0,314556480.0,260783890.0
2095.0,196351500.0,240663650.0,381742880.0,595947140.0
2096.0,302858080.0,387795620.0,305438400.0,368114940.0
2097.0,208373630.0,229574740.0,319660740.0,285899330.0
2098.0,203636370.0,227116510.0,330998940.0,426782900.0
2099.0,199905120.0,207454500.0,304401730.0,573523140.0
2100.0,197949310.0,191989040.0,311243800.0,487568350.0
