time,MPI-ESM1-2-HR,TAIESM1,IPSL-CM6A-LR,GFDL-ESM4,MRI-ESM2-0,CESM2,BCC-CSM2-MR,FGOALS-F3-L,INM-CM5-0,INM-CM4-8,EC-EARTH3,CANESM5,EC-EARTH3-VEG,ACCESS-ESM1-5,ACCESS-CM2,CAMS-CSM1-0,CESM2-WACCM,CMCC-CM2-SR5,NORESM2-MM
2029.0,27483105000.0,26880990000.0,27259490000.0,27153803000.0,27465261000.0,27336650000.0,27158528000.0,26863968000.0,27513823000.0,27290266000.0,27087157000.0,27137102000.0,27239514000.0,27330394000.0,26911556000.0,27272765000.0,26908359000.0,27541494000.0,27232320000.0
2030.0,27508412000.0,26670348000.0,27029189000.0,26896816000.0,27358790000.0,27190075000.0,26936850000.0,26643132000.0,27348007000.0,27159806000.0,26900085000.0,27176792000.0,27139217000.0,27205296000.0,26717209000.0,27116374000.0,26743630000.0,27408103000.0,27358902000.0
2031.0,27307219000.0,26426649000.0,26947826000.0,26677301000.0,27203953000.0,26995479000.0,26671702000.0,26369747000.0,27182178000.0,27030813000.0,26713588000.0,26869620000.0,27071640000.0,26963714000.0,26708576000.0,27038521000.0,26574977000.0,27249345000.0,26990262000.0
2032.0,27162802000.0,26172990000.0,26631004000.0,26419755000.0,27094047000.0,26907390000.0,26458930000.0,26013186000.0,27146430000.0,26847625000.0,26549360000.0,26625010000.0,26857871000.0,26699932000.0,26262004000.0,26831704000.0,26309745000.0,27099623000.0,26680050000.0
2033.0,27036715000.0,25940746000.0,26408092000.0,26176086000.0,27081500000.0,26714262000.0,26232177000.0,25754747000.0,26930135000.0,26681170000.0,26274890000.0,26446390000.0,26696647000.0,26519595000.0,25948207000.0,26650515000.0,26113415000.0,27148896000.0,26488904000.0
2034.0,26942988000.0,25465154000.0,26252960000.0,25881586000.0,26872175000.0,26682337000.0,25999542000.0,25580650000.0,26879416000.0,26506134000.0,25994283000.0,26405542000.0,26540829000.0,26399099000.0,25650156000.0,26429372000.0,25857485000.0,27077351000.0,26370585000.0
2035.0,26905350000.0,24995992000.0,26026007000.0,25707358000.0,26757923000.0,26431347000.0,25683229000.0,25243654000.0,26655891000.0,26507586000.0,26004556000.0,26096850000.0,26358757000.0,26204991000.0,25373210000.0,26248733000.0,25678017000.0,26893410000.0,26144717000.0
2036.0,26742080000.0,24754661000.0,25806834000.0,25598511000.0,26609306000.0,26213001000.0,25421052000.0,24955105000.0,26479055000.0,26286844000.0,25624631000.0,25904646000.0,26158053000.0,26005322000.0,25119586000.0,26083375000.0,25382367000.0,26700640000.0,25967596000.0
2037.0,26632230000.0,24470690000.0,25654704000.0,25312444000.0,26471393000.0,26056540000.0,25293222000.0,24721562000.0,26323870000.0,26126950000.0,25429630000.0,25724492000.0,26001860000.0,26020987000.0,24984550000.0,25951290000.0,25184418000.0,26472845000.0,25822520000.0
2038.0,26469546000.0,24150680000.0,25410160000.0,25088676000.0,26337626000.0,25947270000.0,24750510000.0,24483551000.0,26303807000.0,25965460000.0,25286613000.0,25489250000.0,25829538000.0,25735768000.0,24681556000.0,25747538000.0,24874643000.0,26324360000.0,25784183000.0
2039.0,26360205000.0,23832312000.0,25217327000.0,24845935000.0,26183018000.0,25719003000.0,24566424000.0,24110172000.0,26189335000.0,25777803000.0,25079405000.0,25262875000.0,25673190000.0,25878348000.0,24417634000.0,25527912000.0,24693840000.0,26302034000.0,25499870000.0
2040.0,26255892000.0,23493712000.0,25082898000.0,24638020000.0,26014894000.0,25511680000.0,24144570000.0,23896535000.0,25968177000.0,25579725000.0,24899047000.0,25060470000.0,25506226000.0,25437882000.0,24125751000.0,25365840000.0,24424870000.0,26084305000.0,25351120000.0
2041.0,26086050000.0,23197835000.0,24907014000.0,24426928000.0,25864208000.0,25305663000.0,23872365000.0,23705932000.0,25758374000.0,25409860000.0,24778803000.0,24819395000.0,25310216000.0,25246405000.0,23902355000.0,25320200000.0,24238731000.0,25953602000.0,25186546000.0
2042.0,26001322000.0,23007520000.0,24614926000.0,24181524000.0,25623680000.0,25163962000.0,23593056000.0,23375313000.0,25537500000.0,25231032000.0,24429554000.0,24626653000.0,25059267000.0,25045190000.0,23642739000.0,25062140000.0,23993793000.0,25803155000.0,24967131000.0
2043.0,25877463000.0,22651292000.0,24353655000.0,23960640000.0,25417510000.0,24741673000.0,23407270000.0,23187171000.0,25383199000.0,25060844000.0,24165448000.0,24383496000.0,24944728000.0,24857190000.0,23374402000.0,24853275000.0,23735407000.0,25592367000.0,24801686000.0
2044.0,25761255000.0,22373755000.0,24127547000.0,23718316000.0,25221687000.0,24737722000.0,23204987000.0,22938075000.0,25257128000.0,24884710000.0,24026284000.0,24167563000.0,24843800000.0,24678590000.0,23166730000.0,24739830000.0,23544152000.0,25345268000.0,24684196000.0
2045.0,25675790000.0,22080465000.0,23760640000.0,23535292000.0,25054204000.0,24376519000.0,22923057000.0,22552523000.0,25105078000.0,24723337000.0,23850107000.0,23779460000.0,24514181000.0,24517738000.0,22832670000.0,24465797000.0,23304104000.0,25193384000.0,24414124000.0
2046.0,25551810000.0,21811012000.0,23494390000.0,23247389000.0,24824095000.0,24045631000.0,22696090000.0,22271783000.0,24965753000.0,24571169000.0,23657030000.0,23438866000.0,24289997000.0,24352432000.0,22537648000.0,24271215000.0,23052444000.0,25121820000.0,24296194000.0
2047.0,25396597000.0,21491317000.0,23261528000.0,23036144000.0,24616264000.0,23774695000.0,22376380000.0,22039849000.0,24839470000.0,24416573000.0,23428803000.0,23112640000.0,24106040000.0,24127790000.0,22289607000.0,24006826000.0,22823072000.0,24874200000.0,24131725000.0
2048.0,25277290000.0,21213250000.0,23032736000.0,22806856000.0,24369318000.0,23351122000.0,22061971000.0,21718899000.0,24644676000.0,24334674000.0,23026880000.0,22762320000.0,23814928000.0,23986770000.0,22300250000.0,23762868000.0,22587738000.0,24732946000.0,23917027000.0
2049.0,25129503000.0,20856617000.0,22764046000.0,22572767000.0,24092453000.0,23008528000.0,21784690000.0,21464560000.0,24484600000.0,24081752000.0,22883578000.0,22488754000.0,23581401000.0,24055941000.0,21964958000.0,23573096000.0,22310373000.0,24507935000.0,23564222000.0
2050.0,25088280000.0,20489294000.0,22610710000.0,22350133000.0,23764335000.0,22766709000.0,21480794000.0,21286203000.0,24352104000.0,23904027000.0,22775908000.0,22183997000.0,23368272000.0,23820333000.0,21863141000.0,23453932000.0,21987385000.0,24292454000.0,23265954000.0
2051.0,24797207000.0,20174799000.0,22443084000.0,22396699000.0,23458839000.0,22455316000.0,21094697000.0,21131550000.0,24080783000.0,23714843000.0,22522573000.0,21901144000.0,23066910000.0,23610140000.0,21537145000.0,23116622000.0,21998977000.0,24071434000.0,23073145000.0
2052.0,24654330000.0,20007295000.0,22182710000.0,22043716000.0,23361176000.0,22187661000.0,20798560000.0,20895050000.0,23820593000.0,23522101000.0,22237028000.0,21655398000.0,22709940000.0,23524440000.0,21370274000.0,22958381000.0,21658333000.0,23842500000.0,23082156000.0
2053.0,24441375000.0,19720782000.0,21892436000.0,21814622000.0,23126428000.0,21940627000.0,20610494000.0,20610925000.0,23618740000.0,23324613000.0,21947382000.0,21333023000.0,22448808000.0,23360905000.0,21096534000.0,22734740000.0,21387135000.0,23619695000.0,22890590000.0
2054.0,24281158000.0,19513557000.0,21632397000.0,21658240000.0,22813903000.0,21602748000.0,20444750000.0,20373570000.0,23433140000.0,23109042000.0,21762093000.0,21122826000.0,22106847000.0,23144468000.0,20819892000.0,22504841000.0,21169097000.0,23524825000.0,22432422000.0
2055.0,24085190000.0,19182424000.0,21395490000.0,21521213000.0,22648210000.0,21325101000.0,20185666000.0,20149838000.0,23266474000.0,22918590000.0,21491438000.0,20765987000.0,21840740000.0,22915768000.0,20564404000.0,22309915000.0,20828905000.0,23230628000.0,22267238000.0
2056.0,23897942000.0,18876460000.0,21156235000.0,21378966000.0,22433188000.0,20988810000.0,19978234000.0,19905376000.0,23220390000.0,22703057000.0,21354478000.0,20369818000.0,21640920000.0,22802874000.0,20292936000.0,22156114000.0,20610687000.0,22982586000.0,22116428000.0
2057.0,23638405000.0,18617640000.0,20911665000.0,21066713000.0,22171556000.0,20762642000.0,19774855000.0,19674421000.0,22942171000.0,22557889000.0,21110577000.0,20025827000.0,21281087000.0,22710696000.0,20067617000.0,21961198000.0,20303990000.0,22589366000.0,22276188000.0
2058.0,23500517000.0,18360170000.0,20581224000.0,20868364000.0,21948606000.0,20499755000.0,19621878000.0,19528552000.0,22768142000.0,22373059000.0,20858282000.0,19675722000.0,21050038000.0,22437284000.0,19870896000.0,21741472000.0,20019778000.0,22334853000.0,21870821000.0
2059.0,23255409000.0,18175275000.0,20356825000.0,20672740000.0,21717647000.0,20176314000.0,19361090000.0,19316371000.0,22623721000.0,22189439000.0,20575690000.0,19492990000.0,20701387000.0,22213470000.0,19578749000.0,21673482000.0,19870933000.0,22035868000.0,21537995000.0
2060.0,23105448000.0,17910634000.0,20143948000.0,20498627000.0,21516962000.0,19886870000.0,19111422000.0,19007631000.0,22419517000.0,22051890000.0,20429285000.0,19186390000.0,20381182000.0,21978276000.0,19341590000.0,21408702000.0,19647480000.0,21783402000.0,21262082000.0
2061.0,22960683000.0,17683601000.0,19837243000.0,20344992000.0,21291506000.0,19588573000.0,18838725000.0,18811607000.0,22238372000.0,21844781000.0,20073548000.0,18930280000.0,20056290000.0,21806494000.0,19129352000.0,21267335000.0,19343796000.0,21604317000.0,21039323000.0
2062.0,22797668000.0,17468193000.0,19676631000.0,20177089000.0,21164732000.0,19241406000.0,18603837000.0,18630345000.0,22033713000.0,21651251000.0,19813732000.0,18694263000.0,19783934000.0,21543868000.0,18856405000.0,21051093000.0,19058928000.0,21285059000.0,20763445000.0
2063.0,22533988000.0,17187975000.0,19424913000.0,20015139000.0,20958726000.0,18940020000.0,18462097000.0,18438027000.0,21826707000.0,21425385000.0,19582159000.0,18416136000.0,19501849000.0,21318468000.0,18610295000.0,20834380000.0,18802276000.0,21123973000.0,20569627000.0
2064.0,22314150000.0,16980766000.0,19213136000.0,19866438000.0,20769262000.0,18645860000.0,18294845000.0,18225981000.0,21669470000.0,21216950000.0,19581071000.0,18200973000.0,19315612000.0,21105514000.0,18448480000.0,20659227000.0,18520930000.0,20679246000.0,20433471000.0
2065.0,22188591000.0,16756227000.0,18945900000.0,19687754000.0,20569256000.0,18509183000.0,18096394000.0,18067593000.0,21460134000.0,21059516000.0,19065000000.0,17972530000.0,19026328000.0,20888048000.0,18118955000.0,20555135000.0,18345340000.0,20386316000.0,20292348000.0
2066.0,21992423000.0,16553673000.0,18759274000.0,19546501000.0,20252420000.0,18259706000.0,17902486000.0,17798970000.0,21325916000.0,20916855000.0,18986723000.0,17755193000.0,18781622000.0,20627026000.0,17829980000.0,20341297000.0,17987238000.0,20256774000.0,20128098000.0
2067.0,21731836000.0,16313102000.0,18516232000.0,19378797000.0,20029004000.0,17948000000.0,17697808000.0,17507900000.0,21204085000.0,20765958000.0,18706854000.0,17496943000.0,18522180000.0,20368048000.0,17602017000.0,20199131000.0,17720721000.0,20006533000.0,19974680000.0
2068.0,21515848000.0,16045132000.0,18272743000.0,19260860000.0,19836390000.0,17667582000.0,17550442000.0,17369934000.0,21014655000.0,20606857000.0,18454327000.0,17222005000.0,18218783000.0,20198488000.0,17303628000.0,20042705000.0,17522203000.0,19789922000.0,19769076000.0
2069.0,21309706000.0,15810131000.0,18051215000.0,19152398000.0,19621915000.0,17450916000.0,17393970000.0,17179658000.0,20915360000.0,20430545000.0,18131274000.0,16971606000.0,17962566000.0,19902466000.0,17130596000.0,20044372000.0,17227583000.0,19483240000.0,19642587000.0
2070.0,21171313000.0,15599673000.0,17846878000.0,19005065000.0,19451785000.0,17227653000.0,17218374000.0,16906477000.0,20792550000.0,20276333000.0,17916082000.0,16790466000.0,17585996000.0,19538137000.0,16893535000.0,19812290000.0,16961099000.0,19327992000.0,19451884000.0
2071.0,20950534000.0,15344924000.0,17635854000.0,18863260000.0,19283894000.0,16976759000.0,17032802000.0,16677614000.0,20671650000.0,20125288000.0,17747060000.0,16518956000.0,17276041000.0,19343270000.0,16572169000.0,19590509000.0,16635904000.0,19141770000.0,19226964000.0
2072.0,20744300000.0,15053514000.0,17414826000.0,18671114000.0,19140640000.0,16759702000.0,16870605000.0,16471333000.0,20493998000.0,19931656000.0,17453068000.0,16263917000.0,17027355000.0,19142253000.0,16336212000.0,19487965000.0,16369887000.0,18930030000.0,19080698000.0
2073.0,20555764000.0,14831905000.0,17220366000.0,18620190000.0,18961572000.0,16511434000.0,16646766000.0,16250826000.0,20339745000.0,19764470000.0,17132291000.0,16043696000.0,16776468000.0,18939673000.0,16065927000.0,19281460000.0,16019513000.0,18709352000.0,18890643000.0
2074.0,20353194000.0,14620434000.0,16942403000.0,18675585000.0,18834758000.0,16266246000.0,16441498000.0,15901433000.0,20193597000.0,19640293000.0,16938000000.0,15848207000.0,16427427000.0,18734555000.0,15809408000.0,19210890000.0,15751473000.0,18455544000.0,18720060000.0
2075.0,20148253000.0,14369996000.0,16717479000.0,18378283000.0,18630904000.0,16010050000.0,16252027000.0,15681522000.0,20084062000.0,19440360000.0,16654969000.0,15573303000.0,16110161000.0,18443162000.0,15556937000.0,19044923000.0,15482141000.0,18306023000.0,18561532000.0
2076.0,19977900000.0,14126719000.0,16499542000.0,18229365000.0,18336643000.0,15683597000.0,16008318000.0,15433840000.0,19918995000.0,19424324000.0,16397298000.0,15285313000.0,15824347000.0,18264605000.0,15286881000.0,18957038000.0,15190521000.0,18097306000.0,18407533000.0
2077.0,19791540000.0,13877565000.0,16271228000.0,18111588000.0,18149124000.0,15480359000.0,15813828000.0,15179538000.0,19805460000.0,19277158000.0,16099282000.0,15039588000.0,15513452000.0,18070240000.0,14989459000.0,19020567000.0,14905090000.0,17917336000.0,18222426000.0
2078.0,19621224000.0,13586676000.0,16065884000.0,18108674000.0,17940036000.0,15203760000.0,15615022000.0,14932036000.0,19624817000.0,19123216000.0,15892174000.0,14746239000.0,15301807000.0,17807282000.0,14812306000.0,18817137000.0,14544274000.0,17833953000.0,17967362000.0
2079.0,19478559000.0,13339605000.0,15843245000.0,17884848000.0,17813197000.0,14962911000.0,15452288000.0,14631533000.0,19491490000.0,18983422000.0,15676378000.0,14459726000.0,15091801000.0,17610953000.0,14567667000.0,18691373000.0,14335192000.0,17630052000.0,17808966000.0
2080.0,19286075000.0,13101828000.0,15579294000.0,17723572000.0,17590477000.0,14679228000.0,15279793000.0,14362038000.0,19329040000.0,18796716000.0,15411791000.0,14268073000.0,14876020000.0,17435980000.0,14332246000.0,18538160000.0,14072613000.0,17420863000.0,17651350000.0
2081.0,19122274000.0,12918103000.0,15334863000.0,17571600000.0,17365402000.0,14424684000.0,15070954000.0,14179554000.0,19143553000.0,18607456000.0,15182338000.0,14048847000.0,14603592000.0,17206538000.0,14134357000.0,18432020000.0,13886273000.0,17167538000.0,17460350000.0
2082.0,18964670000.0,12757630000.0,15134947000.0,17420132000.0,17180045000.0,14203795000.0,14873294000.0,13934811000.0,18936236000.0,18497042000.0,14971673000.0,13842580000.0,14316241000.0,17013030000.0,13915103000.0,18324790000.0,13569811000.0,16960417000.0,17270050000.0
2083.0,18750708000.0,12585084000.0,14916846000.0,17277022000.0,16984518000.0,13926759000.0,14727708000.0,13676586000.0,18814458000.0,18348956000.0,14724791000.0,13617498000.0,13989101000.0,16759409000.0,13663106000.0,18232394000.0,13381012000.0,16824547000.0,17072263000.0
2084.0,18500868000.0,12361799000.0,14723384000.0,17122087000.0,16795005000.0,13751870000.0,14583990000.0,13435626000.0,18672216000.0,18231425000.0,14303573000.0,13302929000.0,13761783000.0,16563342000.0,13422930000.0,18072500000.0,13155137000.0,16627788000.0,16952567000.0
2085.0,18310078000.0,12178557000.0,14537927000.0,16962082000.0,16637316000.0,13543985000.0,14407080000.0,13251508000.0,18474842000.0,18084612000.0,14115365000.0,13012636000.0,13462098000.0,16378110000.0,13246660000.0,17987367000.0,12944330000.0,16365305000.0,16758103000.0
2086.0,18166757000.0,11918386000.0,14369724000.0,16841968000.0,16436276000.0,13303727000.0,14206710000.0,13053707000.0,18341423000.0,17930543000.0,13960561000.0,12750299000.0,13265749000.0,16229607000.0,13011670000.0,17776278000.0,12661228000.0,16182220000.0,16555655000.0
2087.0,17961759000.0,11725972000.0,14233560000.0,16696141000.0,16253766000.0,13061063000.0,14003042000.0,12892888000.0,18179295000.0,17779868000.0,13715795000.0,12571504000.0,13003736000.0,15995012000.0,12836858000.0,17627374000.0,12490311000.0,16031510000.0,16367748000.0
2088.0,17778207000.0,11540038000.0,14040281000.0,16548223000.0,16099430000.0,12797440000.0,13937484000.0,12761634000.0,18051766000.0,17646688000.0,13394699000.0,12334622000.0,12818397000.0,15788686000.0,12665165000.0,17528773000.0,12169470000.0,15885319000.0,16148024000.0
2089.0,17577230000.0,11336294000.0,13856623000.0,16502738000.0,15895478000.0,12542678000.0,13703270000.0,12544931000.0,17891428000.0,17454981000.0,13175085000.0,12147545000.0,12638048000.0,15654461000.0,12495641000.0,17384570000.0,11988328000.0,15719949000.0,15957313000.0
2090.0,17377864000.0,11179772000.0,13661702000.0,16139465000.0,15780542000.0,12338540000.0,13545736000.0,12321787000.0,17642717000.0,17325988000.0,13046135000.0,11917824000.0,12470227000.0,15532912000.0,12285424000.0,17288432000.0,11792896000.0,15519850000.0,15823351000.0
2091.0,17214420000.0,10875306000.0,13459689000.0,15949108000.0,15555418000.0,12135454000.0,13427101000.0,12137074000.0,17504481000.0,17215877000.0,12962557000.0,11679355000.0,12171980000.0,15373853000.0,12020057000.0,17146469000.0,11501026000.0,15299439000.0,15615316000.0
2092.0,17001971000.0,10664408000.0,13289025000.0,15802528000.0,15393042000.0,11926871000.0,13304741000.0,11945907000.0,17335329000.0,17119167000.0,12589804000.0,11474121000.0,11938793000.0,15207101000.0,11797214000.0,16996526000.0,11240472000.0,15132462000.0,15419736000.0
2093.0,16737854000.0,10436597000.0,13109499000.0,15657267000.0,15217486000.0,11637485000.0,13135306000.0,11746182000.0,17185150000.0,16994201000.0,12359195000.0,11185451000.0,11751263000.0,15074219000.0,11647384000.0,16906884000.0,10953217000.0,14965928000.0,15313681000.0
2094.0,16585437000.0,10257854000.0,12958488000.0,15506803000.0,15001748000.0,11364434000.0,13017116000.0,11573787000.0,17029894000.0,16852323000.0,12171778000.0,10976548000.0,11498206000.0,14891766000.0,11413457000.0,16780492000.0,10782514000.0,14810227000.0,15151347000.0
2095.0,16401873000.0,10027643000.0,12771052000.0,15381317000.0,14787117000.0,11088514000.0,12878241000.0,11430243000.0,16923938000.0,16716879000.0,11968302000.0,10744005000.0,11342703000.0,14665750000.0,11208746000.0,16654248000.0,10567670000.0,14664572000.0,14861534000.0
2096.0,16253139000.0,9784231000.0,12553411000.0,15448034000.0,14599768000.0,10884502000.0,12745425000.0,11260021000.0,16781016000.0,16549250000.0,11685428000.0,10511531000.0,11099919000.0,14484872000.0,10858766000.0,16562177000.0,10373420000.0,14482606000.0,14698196000.0
2097.0,16041416000.0,9442816000.0,12327640000.0,15000035000.0,14455255000.0,10669927000.0,12657478000.0,11086145000.0,16648296000.0,16397430000.0,11451676000.0,10316198000.0,10826528000.0,14317909000.0,10527318000.0,16471328000.0,9937471000.0,14311943000.0,14613222000.0
