time,EC-EARTH3-VEG,CAMS-CSM1-0,MRI-ESM2-0,GFDL-ESM4
2043.0,873935100.0,751124100.0,541782140.0,627413600.0
2044.0,865292740.0,726452900.0,525877340.0,607639940.0
2045.0,873823800.0,780287940.0,517631200.0,618891900.0
2046.0,855194800.0,729267100.0,506558980.0,626229760.0
2047.0,847859140.0,711781570.0,496503580.0,594473860.0
2048.0,838965100.0,703728600.0,483003330.0,584324160.0
2049.0,830392960.0,687375040.0,472886400.0,628448600.0
2050.0,827962700.0,682157250.0,462056640.0,567439170.0
2051.0,811191300.0,674391100.0,449308580.0,569150100.0
2052.0,804416100.0,659232200.0,441904900.0,553784800.0
2053.0,793090300.0,657865900.0,439048900.0,547249700.0
2054.0,901068540.0,788031700.0,426472130.0,555733400.0
2055.0,806720200.0,768861250.0,416169920.0,534484260.0
2056.0,775890100.0,680504700.0,423736200.0,532795650.0
2057.0,783417540.0,679197900.0,424223400.0,530083620.0
2058.0,766819400.0,649923260.0,440056580.0,523578270.0
2059.0,864351600.0,648237200.0,412809440.0,518916930.0
2060.0,819687400.0,664222900.0,418645440.0,530320320.0
2061.0,779818560.0,780418800.0,420622720.0,512127870.0
2062.0,755490200.0,828936000.0,400628060.0,519224420.0
2063.0,883725800.0,769078850.0,396858600.0,510906980.0
2064.0,764767600.0,752551200.0,408726720.0,510382880.0
2065.0,770430500.0,729731260.0,437913400.0,504782050.0
2066.0,751655000.0,705730200.0,424488060.0,500519420.0
2067.0,742395260.0,696670500.0,413575100.0,505543900.0
2068.0,732127740.0,706759500.0,396253570.0,517269860.0
2069.0,743984060.0,705716000.0,419052740.0,506864220.0
2070.0,737266750.0,959845500.0,409567520.0,511712700.0
2071.0,734705600.0,815344100.0,395124770.0,598579840.0
2072.0,728497860.0,817134300.0,400993340.0,535025150.0
2073.0,720053060.0,787079300.0,400881180.0,506421020.0
2074.0,715030700.0,806903700.0,461499100.0,513874140.0
2075.0,726924860.0,956590500.0,500497150.0,519108600.0
2076.0,710457860.0,967732700.0,432912830.0,511490660.0
2077.0,710862300.0,852237250.0,425405300.0,507790370.0
2078.0,704846340.0,813160800.0,415248220.0,501777900.0
2079.0,722938050.0,893326200.0,404367740.0,581653440.0
2080.0,702689000.0,889918700.0,397187360.0,530926080.0
2081.0,694712450.0,866712450.0,419043460.0,510193660.0
2082.0,744208960.0,844757000.0,397684800.0,542510900.0
2083.0,727469250.0,851438700.0,403257280.0,520279800.0
2084.0,706416100.0,833229100.0,404492000.0,511133730.0
2085.0,686797700.0,829104960.0,396410660.0,508938780.0
2086.0,686270600.0,833106000.0,394098370.0,506466500.0
2087.0,687812700.0,818672000.0,394271420.0,512747300.0
2088.0,700943400.0,827679100.0,505209280.0,508021220.0
2089.0,676848100.0,821954800.0,478450560.0,504692220.0
2090.0,675608100.0,899306940.0,417320300.0,517921440.0
2091.0,667395460.0,874480300.0,429932060.0,542250300.0
2092.0,668577200.0,823508900.0,480448670.0,525000450.0
2093.0,661434100.0,820774600.0,412733440.0,518385950.0
2094.0,666122000.0,815544060.0,414197150.0,521273500.0
2095.0,685784770.0,1057797060.0,467160300.0,509006000.0
2096.0,782459100.0,899363260.0,426240480.0,534946340.0
2097.0,671474100.0,843220540.0,449211300.0,511969340.0
2098.0,683777700.0,819458400.0,421814400.0,612652860.0
2099.0,659676700.0,894771600.0,417263520.0,609605060.0
2100.0,651502340.0,833862300.0,475705760.0,582272260.0
