time,NORESM2-MM,INM-CM5-0,ACCESS-CM2,CESM2-WACCM,GFDL-ESM4,CANESM5,ACCESS-ESM1-5,MPI-ESM1-2-HR,IPSL-CM6A-LR,FGOALS-F3-L,CESM2,CMCC-CM2-SR5,MRI-ESM2-0,BCC-CSM2-MR,INM-CM4-8,EC-EARTH3-VEG,EC-EARTH3,CAMS-CSM1-0,TAIESM1
2018.0,1114045300.0,1114045300.0,1114045300.0,1114045300.0,1114045300.0,1114045300.0,1114045300.0,1114045300.0,1114045300.0,1114045300.0,1114045300.0,1114045300.0,1114045300.0,1114045300.0,1114045300.0,1114045300.0,1114045300.0,1114045300.0,1114045300.0
2019.0,1104197500.0,1104197500.0,1104197500.0,1104197500.0,1104197500.0,1104197500.0,1104197500.0,1104197500.0,1104197500.0,1104197500.0,1104197500.0,1104197500.0,1104197500.0,1104197500.0,1104197500.0,1104197500.0,1104197500.0,1104197500.0,1104197500.0
2020.0,1093194400.0,1093194400.0,1093194400.0,1093194400.0,1093194400.0,1093194400.0,1093194400.0,1093194400.0,1093194400.0,1093194400.0,1093194400.0,1093194400.0,1093194400.0,1093194400.0,1093194400.0,1093194400.0,1093194400.0,1093194400.0,1093194400.0
2021.0,1092669800.0,1081860900.0,1082601500.0,1098292700.0,1085628400.0,1083733200.0,1084360400.0,1084342000.0,1080719200.0,1080634000.0,1080926600.0,1088559500.0,1065576700.0,1081871900.0,1082775900.0,1090661600.0,1080200800.0,1099196700.0,1084110000.0
2022.0,1071330200.0,1071351400.0,1071938300.0,1084812300.0,1067026300.0,1070987200.0,1069558300.0,1073723800.0,1079979500.0,1072211200.0,1065521860.0,1079705100.0,1057258560.0,1067058400.0,1076026000.0,1083537700.0,1074404700.0,1082693100.0,1074889300.0
2023.0,1057851200.0,1054865000.0,1057110200.0,1070808300.0,1054784830.0,1063967360.0,1047165800.0,1118693500.0,1066540160.0,1048051500.0,1053614800.0,1071158200.0,1034235100.0,1037762240.0,1061628800.0,1070090000.0,1057967700.0,1073858600.0,1061730700.0
2024.0,1044167300.0,1029777340.0,1040653200.0,1091791100.0,1031464700.0,1045002050.0,1014384200.0,1061281200.0,1051798700.0,1027354100.0,1035256500.0,1055376640.0,1015576640.0,1018703360.0,1051161800.0,1056440400.0,1048209600.0,1061211650.0,1066634700.0
2025.0,1023512600.0,1010411140.0,1006878100.0,1051160300.0,1017129660.0,1027590850.0,983593200.0,1047842700.0,1031868160.0,1009241700.0,1015731900.0,1039227000.0,990492000.0,995448640.0,1040554430.0,1040620500.0,1029352640.0,1047186400.0,1045320450.0
2026.0,1014431040.0,988575000.0,969132500.0,1038066400.0,999267500.0,1015084350.0,946481300.0,1038274560.0,1028823000.0,997174140.0,1002996540.0,1026563800.0,966547700.0,965238850.0,1018125000.0,1023652700.0,1017383100.0,1026991300.0,1017431040.0
2027.0,986976800.0,966353200.0,947531200.0,1022536700.0,988241700.0,994744400.0,919733250.0,1056248640.0,1014359600.0,970267100.0,979149630.0,1002607170.0,944275400.0,935376450.0,993620500.0,998305000.0,998664200.0,1017335230.0,997546560.0
2028.0,959572160.0,948390850.0,925231300.0,1003086900.0,970115000.0,968553400.0,891858050.0,1106887400.0,1005242940.0,949413800.0,954037250.0,981010900.0,917033900.0,927399200.0,963122900.0,980829900.0,969095100.0,1013185200.0,982296960.0
2029.0,933771840.0,938922900.0,897523400.0,978617340.0,953798100.0,953964000.0,870201540.0,1040085900.0,981639000.0,934640200.0,925565060.0,959235840.0,885151400.0,890129900.0,933987600.0,985448260.0,1007652160.0,995157200.0,970258500.0
2030.0,903638000.0,896449150.0,878212900.0,959523200.0,928080800.0,929675200.0,847501760.0,1010321100.0,961509800.0,909269600.0,898221700.0,944935700.0,841305000.0,878641860.0,912632500.0,947748350.0,958442560.0,978652860.0,947205060.0
2031.0,886734100.0,858177660.0,844339460.0,935841540.0,905581700.0,911465340.0,820055900.0,1073711040.0,961899500.0,888065540.0,865603400.0,935583800.0,819546300.0,848264600.0,895263200.0,937310700.0,924632640.0,966778240.0,913209600.0
2032.0,860968800.0,826630460.0,835933900.0,945229000.0,884742850.0,874780900.0,808220800.0,1025435800.0,932220200.0,868144260.0,830824600.0,911158600.0,797152500.0,838650800.0,855496700.0,919380200.0,906503100.0,955310400.0,889654340.0
2033.0,837516500.0,805409900.0,813738240.0,901665000.0,873040600.0,849741700.0,778050050.0,989341100.0,916081000.0,851781250.0,808728260.0,885436860.0,816212740.0,808932030.0,851626400.0,898967100.0,912207000.0,934256300.0,860447740.0
2034.0,821826750.0,775751600.0,786240450.0,882396900.0,846804900.0,824137700.0,752138100.0,969975200.0,905135940.0,833237200.0,779875400.0,853296060.0,757761200.0,776235140.0,811004600.0,875142200.0,880997200.0,924543000.0,845859260.0
2035.0,786145000.0,758761150.0,757786800.0,864988400.0,824510460.0,803947900.0,721999550.0,952668500.0,894526100.0,864337900.0,751500700.0,819271600.0,725923200.0,755466600.0,791740900.0,845789700.0,849920450.0,937401000.0,827895900.0
2036.0,768709300.0,740885300.0,730163840.0,840127700.0,794987700.0,777222700.0,697739260.0,944913340.0,868958800.0,841432100.0,724399900.0,794663100.0,692089800.0,721959300.0,775661760.0,819687500.0,830084160.0,908560000.0,803374000.0
2037.0,754217200.0,714310700.0,695065150.0,848212000.0,766750900.0,750254340.0,673316300.0,942739840.0,843359300.0,809473800.0,681402000.0,773722100.0,670675460.0,708748800.0,759386300.0,798055400.0,815465200.0,896092160.0,779554700.0
2038.0,718387500.0,692956100.0,667465200.0,812101900.0,734527940.0,719936000.0,650159940.0,979984830.0,822137000.0,785702900.0,650086340.0,750879940.0,658305600.0,676930370.0,726667140.0,779357250.0,790881540.0,884770800.0,766917400.0
2039.0,695641860.0,671334100.0,638289340.0,788478660.0,714907600.0,707605900.0,632010500.0,972418100.0,800647800.0,776212740.0,626787900.0,726663740.0,635508160.0,649204860.0,703776500.0,756860200.0,770734400.0,871093300.0,731204200.0
2040.0,669999600.0,655093100.0,615039100.0,760423400.0,692493950.0,679091800.0,609123000.0,948418200.0,784060300.0,757317440.0,602467400.0,706171000.0,621498560.0,618607700.0,690881860.0,743240500.0,750795900.0,856009660.0,708757100.0
2041.0,656320260.0,638023300.0,589985400.0,732688260.0,680128800.0,653204800.0,587437200.0,924882240.0,770606340.0,742177900.0,570171970.0,694682900.0,600807040.0,594262900.0,668768600.0,708199040.0,734730940.0,851069300.0,677289660.0
2042.0,635933300.0,626782200.0,573276300.0,715703230.0,664104060.0,632019600.0,560515840.0,953843100.0,750594900.0,731290000.0,547553100.0,667668300.0,582031600.0,564602400.0,639622500.0,690285500.0,719005400.0,840781000.0,660575550.0
2043.0,606093400.0,614967500.0,540479700.0,698100100.0,647435140.0,609760060.0,547486300.0,909470460.0,721312400.0,703432450.0,522223600.0,645262700.0,564636600.0,537027600.0,609543400.0,676207200.0,701303200.0,822842400.0,645678460.0
2044.0,578629800.0,594071400.0,521612770.0,669784800.0,630222400.0,569004350.0,528655170.0,950839800.0,709673700.0,693814300.0,490249700.0,622543740.0,550985300.0,516723230.0,580533250.0,655160300.0,678630000.0,838914600.0,626578370.0
2045.0,580792200.0,576902660.0,505737600.0,638404500.0,616030660.0,563316900.0,514066050.0,909792800.0,692169100.0,673396100.0,463318850.0,598691700.0,533774460.0,514712640.0,557975230.0,665575940.0,647085600.0,801650400.0,608784600.0
2046.0,555717570.0,565875700.0,486294900.0,625488260.0,590552640.0,534489950.0,497241470.0,892571900.0,668477900.0,655292000.0,440034270.0,581510850.0,518508260.0,494463650.0,544172740.0,621094460.0,621795300.0,781820740.0,582398600.0
2047.0,540912200.0,542546200.0,466765700.0,587837440.0,571714370.0,508631000.0,477954460.0,892317060.0,641798660.0,644053900.0,424091170.0,565901300.0,518982700.0,479553730.0,528196350.0,595103170.0,612637760.0,766517570.0,555774140.0
2048.0,526451740.0,527143000.0,449063900.0,557204160.0,555913000.0,497125950.0,460566400.0,881632300.0,617300860.0,638007940.0,401828000.0,551254000.0,500787620.0,469617060.0,514559840.0,588063200.0,592169200.0,754166700.0,533235260.0
2049.0,504710530.0,518009800.0,429835800.0,550370940.0,544477630.0,474757150.0,447194500.0,867454200.0,584257860.0,622874750.0,385484400.0,517338200.0,486978000.0,444631070.0,492050660.0,567006340.0,573696830.0,740918900.0,507099000.0
2050.0,488109730.0,498727400.0,411338340.0,529728830.0,531093250.0,458417920.0,431117440.0,853139400.0,558707840.0,609294800.0,366774880.0,501227070.0,478026620.0,429764830.0,480773800.0,548649100.0,558643300.0,731306700.0,487148480.0
2051.0,471986700.0,489345300.0,398997730.0,504361020.0,512644060.0,439085570.0,415042140.0,833871550.0,538498100.0,600474200.0,362152000.0,479254200.0,478862400.0,414118500.0,475113300.0,526428670.0,539600640.0,716955460.0,469877060.0
2052.0,453355870.0,477352700.0,377897400.0,477927800.0,498724960.0,423609820.0,401588260.0,826676000.0,514910750.0,582443900.0,341649570.0,454164800.0,463246370.0,397813340.0,498423300.0,508032500.0,523934600.0,683425300.0,449990800.0
2053.0,441938940.0,459988580.0,357061280.0,448151600.0,479168200.0,408023200.0,389812830.0,815581440.0,497693980.0,570804860.0,330385700.0,437252960.0,456142500.0,373919600.0,462652060.0,489627260.0,506117700.0,660029060.0,430798300.0
2054.0,425232670.0,443605600.0,343904770.0,431793280.0,463900700.0,397376700.0,385425800.0,801112640.0,476937280.0,567608100.0,308742270.0,421497630.0,445178720.0,360839040.0,447910850.0,476060900.0,486513950.0,659648640.0,411899360.0
2055.0,409712200.0,429057000.0,335598880.0,414827600.0,456414900.0,390793800.0,367807500.0,787415740.0,454554780.0,546120700.0,295513020.0,402054050.0,434948380.0,344868300.0,434324060.0,464627400.0,468143600.0,614467300.0,404638700.0
2056.0,392061020.0,423045120.0,326051070.0,393847200.0,442783330.0,391667000.0,356808860.0,772464960.0,430018780.0,540815740.0,277699140.0,381395500.0,426775200.0,335002660.0,426329380.0,447875620.0,457599940.0,596019600.0,387702300.0
2057.0,377033060.0,411882180.0,311253630.0,370263600.0,424969380.0,364642370.0,347122000.0,754874800.0,408394660.0,520859550.0,270163300.0,367418180.0,418265800.0,324582140.0,406281500.0,438736300.0,450330720.0,633213100.0,374395330.0
2058.0,363514140.0,398951780.0,298770180.0,356835700.0,412572960.0,360571800.0,337402400.0,724261950.0,395560130.0,499028030.0,250232590.0,350102430.0,411040000.0,313606140.0,392316770.0,422094940.0,435174660.0,566421100.0,357589150.0
2059.0,355943680.0,383067200.0,279612930.0,333804540.0,397330400.0,341430820.0,324099070.0,706021300.0,374049760.0,486419600.0,240654500.0,328800060.0,405261100.0,302739520.0,378478820.0,408264260.0,418770980.0,538362500.0,338750530.0
2060.0,347791600.0,369552480.0,263941550.0,320412670.0,388240670.0,327901340.0,315756160.0,653051000.0,358435900.0,472738300.0,232381100.0,308837380.0,394968350.0,303770300.0,363951420.0,400933200.0,407574620.0,526121540.0,330934600.0
2061.0,335302700.0,358636380.0,254543470.0,306589200.0,376531100.0,319392060.0,308469340.0,638503800.0,343177570.0,455543700.0,216066270.0,290843900.0,387598980.0,286880320.0,353819070.0,389101920.0,400221220.0,510296640.0,314498460.0
2062.0,317282780.0,346080400.0,241933010.0,290499680.0,364887040.0,309279740.0,297008100.0,604542340.0,331832160.0,440686200.0,204066020.0,274595070.0,377377820.0,277698000.0,343838370.0,378945760.0,390024160.0,489638240.0,296952540.0
2063.0,307487800.0,342575140.0,234016580.0,275099520.0,353633060.0,298619040.0,282828500.0,588585000.0,317754720.0,431946430.0,191493760.0,257780850.0,368249120.0,274968000.0,345732100.0,360052640.0,369751600.0,468220700.0,278665300.0
2064.0,296340220.0,325003230.0,227962750.0,259802750.0,346838820.0,289332060.0,270694180.0,557453200.0,305759420.0,415998700.0,183653920.0,240791100.0,364297400.0,256138500.0,330976400.0,346514530.0,356796480.0,452052930.0,260138130.0
2065.0,288981470.0,316528900.0,213623150.0,246280740.0,337250560.0,277548740.0,261553700.0,533770140.0,286714460.0,408261800.0,179516080.0,224172270.0,357341380.0,247356980.0,322047550.0,339945570.0,347219170.0,461348060.0,244564480.0
2066.0,275151200.0,307875140.0,202858860.0,236906530.0,323369020.0,265748770.0,251004260.0,512050620.0,272167970.0,395918560.0,175119280.0,204490290.0,348994850.0,239925950.0,314045920.0,327779260.0,330765000.0,437411620.0,229360510.0
2067.0,260648210.0,299283870.0,191368180.0,227302300.0,306361600.0,254484000.0,241272830.0,483706980.0,256633070.0,378830080.0,169105650.0,193395420.0,334003360.0,231758100.0,305911170.0,321961100.0,314713860.0,426482100.0,214645380.0
2068.0,278464420.0,288371460.0,186639660.0,208352460.0,293101470.0,247210580.0,235732200.0,458521800.0,241360500.0,358943940.0,159504670.0,180996370.0,317718980.0,216102620.0,297264930.0,311385340.0,305389920.0,410988640.0,198555920.0
2069.0,252999440.0,273358620.0,182248320.0,197515600.0,272926600.0,238689570.0,228821420.0,431338980.0,230907120.0,339643460.0,155361570.0,171878510.0,307471070.0,205817470.0,284325860.0,298308740.0,295253760.0,396246880.0,193232860.0
2070.0,238797400.0,257441340.0,175587170.0,187396820.0,274715740.0,227387550.0,220677040.0,412929760.0,214413070.0,326598800.0,147202270.0,166384240.0,294536670.0,198779470.0,274930180.0,284429920.0,278433340.0,390331840.0,181001660.0
2071.0,230696940.0,248992980.0,164601150.0,177693470.0,259170530.0,213550800.0,209775710.0,392499330.0,202435410.0,311186800.0,143891580.0,155833260.0,283266100.0,188754610.0,266898610.0,268669540.0,265525200.0,375989920.0,168229900.0
2072.0,221595330.0,240400700.0,160829280.0,171542510.0,249479340.0,205171870.0,200601940.0,374754880.0,190914200.0,295102850.0,137889000.0,147944200.0,273847000.0,181076900.0,258553140.0,251569490.0,250047100.0,362681800.0,161102200.0
2073.0,207022560.0,234707520.0,157622400.0,163215100.0,243831180.0,190151550.0,192466540.0,361715460.0,181143760.0,290205340.0,128128776.0,137669780.0,260294910.0,172513820.0,251913260.0,243332400.0,235807040.0,350798940.0,153168910.0
2074.0,196058300.0,226027950.0,152278690.0,158960100.0,233564500.0,178122380.0,184897730.0,350921120.0,175325800.0,279298100.0,123369384.0,130543016.0,247401940.0,168267420.0,245895440.0,241886670.0,229229620.0,357971460.0,143766050.0
2075.0,190175840.0,214306740.0,149045040.0,154280300.0,220595780.0,167579550.0,177986720.0,333897380.0,168623310.0,261464860.0,119536510.0,124856420.0,240565660.0,156039220.0,238161800.0,233499400.0,218048850.0,438948450.0,136870990.0
2076.0,184490190.0,208449310.0,143047580.0,147782900.0,213227870.0,157804300.0,172486510.0,312601150.0,160362690.0,244818130.0,113652550.0,116436850.0,231516670.0,147318020.0,230652050.0,223004820.0,206062080.0,359033820.0,134607760.0
2077.0,174835140.0,206248080.0,138901340.0,139423890.0,203541760.0,145449780.0,165486450.0,301122460.0,148838270.0,226149740.0,107524810.0,111761920.0,219868300.0,144260030.0,218030660.0,208011400.0,189119170.0,340827650.0,127645760.0
2078.0,165626160.0,204766050.0,134204616.0,133384730.0,194917070.0,146437980.0,157859020.0,284839140.0,141153950.0,217079180.0,101957680.0,105965350.0,211481810.0,134137416.0,204575500.0,195129980.0,174798030.0,324541340.0,120425670.0
2079.0,156276780.0,200593170.0,129602920.0,123331030.0,189723230.0,138327540.0,149736590.0,266668620.0,134636560.0,211942880.0,95319390.0,99690536.0,199968930.0,131107496.0,198114110.0,187143340.0,164748500.0,318957100.0,116146820.0
2080.0,146773520.0,195646770.0,126650904.0,118538640.0,187096030.0,129334940.0,141443980.0,257450460.0,127765220.0,201935680.0,91418450.0,95081010.0,192523410.0,126091850.0,193307470.0,173770480.0,158332830.0,311395230.0,106846350.0
2081.0,137852140.0,187374130.0,122152820.0,112709870.0,181672160.0,124625530.0,132730660.0,240790180.0,119017610.0,188498830.0,86189370.0,92911460.0,186029060.0,117534700.0,184770940.0,166619150.0,146249230.0,303343840.0,100470000.0
2082.0,127409840.0,184046940.0,119308510.0,109564350.0,177482960.0,115550520.0,127585940.0,226695280.0,112097750.0,179038370.0,81350010.0,89332360.0,178290320.0,112460070.0,180336200.0,157415150.0,140557380.0,296902270.0,96735580.0
2083.0,118402710.0,182655150.0,115607510.0,101468020.0,172325470.0,109641656.0,122020820.0,220049970.0,105640050.0,170101400.0,76100280.0,80756936.0,170313660.0,101287010.0,174590850.0,144419000.0,129392650.0,288810560.0,95152296.0
2084.0,113634830.0,181169310.0,112190680.0,98080456.0,163375710.0,102669864.0,117660820.0,207874640.0,99681096.0,163921470.0,71133160.0,75578904.0,164051570.0,96926570.0,166251120.0,137761100.0,122169224.0,281734800.0,87170760.0
2085.0,107393430.0,174250510.0,104619020.0,92650664.0,160180830.0,95714130.0,114137464.0,198856290.0,90486480.0,154459680.0,68200970.0,70778824.0,157926420.0,90436990.0,154799040.0,130370950.0,116430420.0,274973060.0,83557280.0
2086.0,100676770.0,168652530.0,100329540.0,85340456.0,155110670.0,88766030.0,107532050.0,186902200.0,84852400.0,149403800.0,65030464.0,66194892.0,152731460.0,84915670.0,147283650.0,122197710.0,112137570.0,268879100.0,80910600.0
2087.0,94435890.0,162556700.0,95074230.0,78324120.0,150475230.0,80235864.0,102569960.0,176355550.0,76381450.0,139945740.0,62492850.0,63042790.0,147694140.0,80754690.0,141367660.0,114580136.0,105358240.0,259458380.0,78114140.0
2088.0,89331390.0,155315760.0,86907016.0,76416264.0,143775220.0,69382184.0,96353440.0,167493630.0,72176930.0,131515430.0,56702750.0,58841444.0,140074860.0,76147304.0,135206720.0,104962390.0,99163704.0,252962780.0,73383830.0
2089.0,86657250.0,152192290.0,82268110.0,72905880.0,139970430.0,67521460.0,93900860.0,159531630.0,66791650.0,128366930.0,51620360.0,56216030.0,134621090.0,71014660.0,131138250.0,101119360.0,87474904.0,248380980.0,69331060.0
2090.0,79247224.0,148286460.0,78443370.0,68207510.0,135686820.0,62010988.0,87699576.0,153496620.0,62705416.0,123414890.0,49686570.0,50165580.0,128406880.0,67054456.0,138176560.0,93711940.0,79580610.0,241312100.0,66235776.0
2091.0,85714510.0,146586540.0,71618776.0,63454970.0,133992050.0,56419870.0,83208210.0,145806800.0,56435264.0,116519350.0,42269028.0,47774630.0,125675380.0,65718340.0,128302730.0,85363144.0,79764024.0,235199200.0,64966660.0
2092.0,74801420.0,144759280.0,63446396.0,60365156.0,126603050.0,53187104.0,79318810.0,137479840.0,50701548.0,111220456.0,40191028.0,44904176.0,119528010.0,61985770.0,127262060.0,77240344.0,73092960.0,234981390.0,57379404.0
2093.0,69165540.0,137669230.0,59963916.0,56455956.0,123118520.0,50333980.0,75085520.0,131750520.0,47070864.0,102223910.0,38430624.0,42088500.0,115408310.0,61036970.0,121297160.0,69831170.0,69430820.0,226224050.0,53174576.0
2094.0,62369788.0,141512000.0,54880836.0,52386852.0,123327410.0,45754680.0,73030920.0,124907630.0,41165680.0,91273560.0,37346964.0,39930268.0,112475420.0,56131564.0,115523144.0,63094404.0,64500610.0,216992900.0,49281110.0
2095.0,59747740.0,131189890.0,49313544.0,47866100.0,114093020.0,34984184.0,72418070.0,119461270.0,36588150.0,82737500.0,36075320.0,38778100.0,104049790.0,52106548.0,109287800.0,60132470.0,60955570.0,206042380.0,46956576.0
2096.0,56686720.0,126051830.0,44685450.0,46500136.0,106989670.0,32526006.0,68787760.0,114153540.0,31172096.0,78697010.0,34653340.0,35818576.0,106230696.0,52706376.0,104285450.0,53389470.0,57701030.0,196955170.0,42622972.0
2097.0,55297390.0,118367300.0,40535220.0,42666936.0,102779210.0,31427086.0,64280480.0,110141010.0,29752340.0,74809144.0,30806798.0,34763916.0,100058060.0,50003110.0,98741670.0,49296764.0,52015624.0,190131890.0,39323140.0
2098.0,54802170.0,114194580.0,35421980.0,39432104.0,99452370.0,28677676.0,65185860.0,104445800.0,27735810.0,71991940.0,29272336.0,30854086.0,100642080.0,47491956.0,96502250.0,45300860.0,50256224.0,185240480.0,36766436.0
2099.0,48232796.0,107958460.0,34054496.0,37467910.0,96401830.0,27911606.0,63502060.0,100451256.0,23451808.0,69140230.0,27016580.0,29353484.0,97350136.0,46204252.0,91171270.0,42862840.0,46639390.0,176129220.0,33442276.0
2100.0,43556636.0,105168824.0,32688106.0,34437960.0,93031240.0,23249110.0,61844624.0,97639260.0,20427204.0,62816336.0,25595722.0,27931042.0,95192420.0,43009012.0,85031330.0,40842424.0,44296020.0,170360160.0,31013924.0
