time,MRI-ESM2-0
2000.0,1141216300.0
2001.0,1137683800.0
2002.0,1146079100.0
2003.0,1144961400.0
2004.0,1152996400.0
2005.0,1168947600.0
2006.0,1170152100.0
2007.0,1159079000.0
2008.0,1154137300.0
2009.0,1152215600.0
2010.0,1169344000.0
2011.0,1148443100.0
2012.0,1147433700.0
2013.0,1140791900.0
2014.0,1138924000.0
2015.0,1131808000.0
2016.0,1124786000.0
2017.0,1121599200.0
2018.0,1114045300.0
2019.0,1104197500.0
2020.0,1093194400.0
2021.0,1074427500.0
2022.0,1061696200.0
2023.0,1044763800.0
2024.0,1027016060.0
2025.0,1009401340.0
2026.0,988276000.0
2027.0,963989500.0
2028.0,949275300.0
2029.0,911211460.0
2030.0,880810900.0
2031.0,853711740.0
2032.0,827212700.0
2033.0,818440300.0
2034.0,802395600.0
2035.0,768528600.0
2036.0,732848900.0
2037.0,710171400.0
2038.0,695435650.0
2039.0,675114100.0
2040.0,757133250.0
2041.0,648952800.0
2042.0,651839550.0
2043.0,624700600.0
2044.0,598753300.0
2045.0,585166600.0
2046.0,574814200.0
2047.0,562152100.0
2048.0,548650240.0
2049.0,534881500.0
2050.0,522670140.0
2051.0,510290100.0
2052.0,507020600.0
2053.0,494076400.0
2054.0,483011300.0
2055.0,475495580.0
2056.0,463382000.0
2057.0,456730080.0
2058.0,445504400.0
2059.0,432978200.0
2060.0,427291800.0
2061.0,415729700.0
2062.0,406657860.0
2063.0,398860400.0
2064.0,391957000.0
2065.0,388466700.0
2066.0,381215780.0
2067.0,373609730.0
2068.0,366936640.0
2069.0,359577760.0
2070.0,352721200.0
2071.0,377797220.0
2072.0,354969280.0
2073.0,337818180.0
2074.0,333067100.0
2075.0,326408500.0
2076.0,316720580.0
2077.0,308543070.0
2078.0,302831360.0
2079.0,300776700.0
2080.0,293651230.0
2081.0,285159230.0
2082.0,281897150.0
2083.0,274952400.0
2084.0,271935230.0
2085.0,269311580.0
2086.0,264003150.0
2087.0,259415250.0
2088.0,251163330.0
2089.0,246501950.0
2090.0,241974750.0
2091.0,239945330.0
2092.0,233122850.0
2093.0,226645730.0
2094.0,220143490.0
2095.0,217981680.0
2096.0,213478600.0
2097.0,211224050.0
2098.0,208101420.0
2099.0,202281220.0
2100.0,197615800.0
