time,NORESM2-MM,MPI-ESM1-2-HR,GFDL-ESM4,BCC-CSM2-MR,FGOALS-F3-L,INM-CM4-8,INM-CM5-0,EC-EARTH3-VEG,MRI-ESM2-0,EC-EARTH3,CESM2,CESM2-WACCM,CAMS-CSM1-0
2011.0,86985870000.0,86985870000.0,86985870000.0,86985870000.0,86985870000.0,86985870000.0,86985870000.0,86985870000.0,86985870000.0,86985870000.0,86985870000.0,86985870000.0,86985870000.0
2012.0,86915990000.0,86915990000.0,86915990000.0,86915990000.0,86915990000.0,86915990000.0,86915990000.0,86915990000.0,86915990000.0,86915990000.0,86915990000.0,86915990000.0,86915990000.0
2013.0,87011030000.0,87011030000.0,87011030000.0,87011030000.0,87011030000.0,87011030000.0,87011030000.0,87011030000.0,87011030000.0,87011030000.0,87011030000.0,87011030000.0,87011030000.0
2014.0,86756250000.0,86756250000.0,86756250000.0,86756250000.0,86756250000.0,86756250000.0,86756250000.0,86756250000.0,86756250000.0,86756250000.0,86756250000.0,86756250000.0,86756250000.0
2015.0,86558170000.0,86558170000.0,86558170000.0,86558170000.0,86558170000.0,86558170000.0,86558170000.0,86558170000.0,86558170000.0,86558170000.0,86558170000.0,86558170000.0,86558170000.0
2016.0,86389940000.0,86389940000.0,86389940000.0,86389940000.0,86389940000.0,86389940000.0,86389940000.0,86389940000.0,86389940000.0,86389940000.0,86389940000.0,86389940000.0,86389940000.0
2017.0,86080180000.0,86080180000.0,86080180000.0,86080180000.0,86080180000.0,86080180000.0,86080180000.0,86080180000.0,86080180000.0,86080180000.0,86080180000.0,86080180000.0,86080180000.0
2018.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0
2019.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0
2020.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0
2021.0,85160550000.0,85729034000.0,85068960000.0,85151640000.0,85166555000.0,85492060000.0,85306580000.0,85058430000.0,85686190000.0,85244670000.0,85421160000.0,85350980000.0,84918436000.0
2022.0,84927690000.0,86774020000.0,84755150000.0,84917470000.0,84914954000.0,85182330000.0,85102354000.0,84800000000.0,85235180000.0,85055200000.0,85710600000.0,85168550000.0,84536230000.0
2023.0,84660940000.0,85941720000.0,84399290000.0,84878110000.0,84725250000.0,85010480000.0,84842370000.0,84503320000.0,84979410000.0,84497500000.0,85211750000.0,84817490000.0,84082885000.0
2024.0,84225760000.0,85679070000.0,84189550000.0,84362625000.0,84163130000.0,84677304000.0,84579080000.0,84337760000.0,84697370000.0,84099680000.0,84867740000.0,84385866000.0,83754350000.0
2025.0,84045600000.0,85032090000.0,83889620000.0,84026204000.0,83767670000.0,84279310000.0,84373240000.0,83915800000.0,84369400000.0,84209670000.0,84500340000.0,83998190000.0,83522250000.0
2026.0,83698260000.0,84764770000.0,83383525000.0,83708305000.0,83664650000.0,84040050000.0,84012620000.0,83495100000.0,83968930000.0,84325470000.0,84192985000.0,83453990000.0,83149220000.0
2027.0,83374400000.0,84445910000.0,82992620000.0,83276660000.0,83221290000.0,83906420000.0,83698710000.0,83230750000.0,83529940000.0,83262240000.0,83802276000.0,83016890000.0,82720130000.0
2028.0,82872680000.0,84183490000.0,82608546000.0,82501300000.0,82793400000.0,83357295000.0,83385150000.0,82726780000.0,83005780000.0,82579120000.0,83354880000.0,82521700000.0,82478070000.0
2029.0,82349580000.0,84255060000.0,82290336000.0,82203670000.0,82894725000.0,83038440000.0,83611664000.0,82165015000.0,82599535000.0,82190010000.0,82797490000.0,81726230000.0,82253310000.0
2030.0,81864690000.0,83957195000.0,81702980000.0,81574150000.0,82257625000.0,82608030000.0,82918015000.0,81638490000.0,82223210000.0,81721420000.0,82319090000.0,81153335000.0,81757740000.0
2031.0,81411410000.0,83497300000.0,81385160000.0,80960470000.0,81581250000.0,82068726000.0,82734700000.0,81231720000.0,81700550000.0,81361750000.0,81695490000.0,80932500000.0,81330240000.0
2032.0,80968450000.0,83116490000.0,80841966000.0,79894390000.0,81049730000.0,81604805000.0,82134475000.0,80859650000.0,81096660000.0,81279795000.0,81202230000.0,79813380000.0,81024650000.0
2033.0,80916690000.0,82730450000.0,80303770000.0,79031640000.0,80563870000.0,81284870000.0,81716855000.0,80058980000.0,80985020000.0,80641450000.0,80715784000.0,79111070000.0,80378390000.0
2034.0,81514910000.0,82299250000.0,79994360000.0,78311916000.0,80070830000.0,80840310000.0,81278420000.0,79635450000.0,80290160000.0,79701840000.0,79894634000.0,79047890000.0,79839760000.0
2035.0,80902230000.0,82379200000.0,79933800000.0,77260830000.0,79772385000.0,80455460000.0,81048200000.0,78780540000.0,79821840000.0,79062540000.0,79299310000.0,78417150000.0,80047640000.0
2036.0,80400150000.0,81866060000.0,78996480000.0,76427665000.0,78826410000.0,80295576000.0,80603820000.0,78417160000.0,79454044000.0,78368680000.0,78779720000.0,77819806000.0,80305290000.0
2037.0,79697450000.0,81435170000.0,78426000000.0,75587530000.0,77956555000.0,80897880000.0,80001290000.0,77486820000.0,78730910000.0,77749900000.0,78293700000.0,77180210000.0,79493040000.0
2038.0,79111350000.0,81085776000.0,77739794000.0,74316520000.0,77543590000.0,79782700000.0,79552370000.0,76996660000.0,78237250000.0,77136530000.0,77245520000.0,76546610000.0,78950380000.0
2039.0,78802960000.0,80825660000.0,77265830000.0,73513540000.0,77092160000.0,79248065000.0,79036100000.0,76146885000.0,77991160000.0,76796576000.0,77125210000.0,75522710000.0,78356005000.0
2040.0,78393926000.0,80457360000.0,76587550000.0,73020290000.0,76314210000.0,78514520000.0,78513380000.0,75311070000.0,77335945000.0,76194726000.0,76761790000.0,74829150000.0,78410370000.0
2041.0,77841465000.0,80051230000.0,76158310000.0,72963050000.0,76222366000.0,78167040000.0,78012100000.0,74637300000.0,76577720000.0,75508556000.0,76219064000.0,73866280000.0,77496740000.0
2042.0,77330555000.0,79887260000.0,75630354000.0,71731830000.0,75958166000.0,77781430000.0,77719440000.0,74175130000.0,75853455000.0,74908430000.0,75583700000.0,73020210000.0,76902660000.0
2043.0,76647040000.0,79292940000.0,75031370000.0,70792544000.0,74911850000.0,77425190000.0,77283750000.0,73959290000.0,75346700000.0,74204725000.0,75079960000.0,72316600000.0,76384810000.0
2044.0,75972680000.0,78937980000.0,74529760000.0,70182600000.0,74117620000.0,77018260000.0,78001190000.0,72850784000.0,75732360000.0,73391050000.0,74727375000.0,71693640000.0,76135160000.0
2045.0,75778150000.0,78745520000.0,74249520000.0,69175900000.0,73643565000.0,76397535000.0,76610380000.0,71891880000.0,74628325000.0,72888910000.0,74110470000.0,70948960000.0,75811710000.0
2046.0,75381410000.0,78335740000.0,73195820000.0,68511752000.0,72864104000.0,76046020000.0,76209940000.0,71077265000.0,74336060000.0,72207460000.0,73662990000.0,70309290000.0,75137925000.0
2047.0,74590020000.0,77793330000.0,72751310000.0,67491640000.0,71935340000.0,75248630000.0,75696366000.0,70018654000.0,73616370000.0,71314520000.0,73115280000.0,69745164000.0,74619680000.0
2048.0,73950480000.0,77465090000.0,72121704000.0,66613960000.0,71452330000.0,74433550000.0,75048870000.0,69058020000.0,73036390000.0,70564640000.0,72698814000.0,69043330000.0,74242150000.0
2049.0,73294770000.0,77037380000.0,71688200000.0,66375920000.0,70560830000.0,74345110000.0,74438205000.0,68462297000.0,73009906000.0,69838954000.0,72016270000.0,68427223000.0,74654970000.0
2050.0,74391470000.0,76463690000.0,71796590000.0,65511707000.0,69535490000.0,73852870000.0,74073320000.0,67642712000.0,72210900000.0,69217090000.0,71232455000.0,67616764000.0,73643640000.0
2051.0,72575754000.0,76020390000.0,71090545000.0,65031890000.0,69657805000.0,73793810000.0,73570660000.0,66906698000.0,71561060000.0,68584030000.0,70657950000.0,66803896000.0,73168090000.0
2052.0,71824785000.0,75550830000.0,70592240000.0,64230617000.0,68647660000.0,73427280000.0,73197715000.0,66860225000.0,70712190000.0,68001985000.0,70181356000.0,65945104000.0,73376580000.0
2053.0,71202620000.0,75054420000.0,70082770000.0,63532052000.0,67765797000.0,72987150000.0,72389894000.0,65680675000.0,70035020000.0,67367748000.0,69799035000.0,66291364000.0,73481175000.0
2054.0,70585360000.0,74733170000.0,69232310000.0,62762725000.0,68320498000.0,72573710000.0,71994600000.0,64447050000.0,69423030000.0,66553127000.0,69128135000.0,66485584000.0,72124236000.0
2055.0,69680510000.0,74108170000.0,68695196000.0,61973254000.0,66603663000.0,72132830000.0,71332920000.0,63429810000.0,68873770000.0,65890990000.0,68310462000.0,65281466000.0,71428506000.0
2056.0,68947070000.0,73397944000.0,68177330000.0,61222120000.0,65764480000.0,71557235000.0,71300340000.0,62618972000.0,68777070000.0,65170665000.0,67802477000.0,63913460000.0,71029890000.0
2057.0,68038906000.0,72962925000.0,67737740000.0,60353680000.0,65346600000.0,71104170000.0,70630150000.0,61819036000.0,67921520000.0,64355717000.0,67007504000.0,63167300000.0,70476770000.0
2058.0,67102090000.0,72092200000.0,67135050000.0,59330142000.0,64744587000.0,70580584000.0,70307635000.0,61169430000.0,67112165000.0,63601512000.0,66674790000.0,62331480000.0,69798760000.0
2059.0,66528490000.0,71220760000.0,66548990000.0,58085552000.0,63828234000.0,70227730000.0,69618600000.0,60094173000.0,66380930000.0,62786740000.0,65995825000.0,61588894000.0,70172850000.0
2060.0,65887056000.0,70565210000.0,66563228000.0,57320040000.0,63278500000.0,69977820000.0,69323870000.0,59171960000.0,66214994000.0,62069690000.0,65473610000.0,60830327000.0,69421515000.0
2061.0,64988500000.0,69973000000.0,65577950000.0,56521134000.0,62527894000.0,69361580000.0,69188510000.0,58161975000.0,65642996000.0,60950320000.0,64813273000.0,60047553000.0,69422326000.0
2062.0,64386520000.0,69402040000.0,65092837000.0,55533167000.0,61847806000.0,68994810000.0,68393140000.0,57313305000.0,65229783000.0,60055863000.0,64150440000.0,59271803000.0,68298072000.0
2063.0,63990505000.0,68975346000.0,64337936000.0,54749380000.0,61139330000.0,68497773000.0,67683365000.0,56383450000.0,64536146000.0,58929066000.0,63517315000.0,58186715000.0,67661513000.0
2064.0,63261295000.0,68540043000.0,63844140000.0,54109954000.0,60590710000.0,67815920000.0,67015418000.0,55642700000.0,66147400000.0,58491728000.0,62765195000.0,57367634000.0,67176866000.0
2065.0,62376970000.0,68017242000.0,63260090000.0,53673920000.0,60204490000.0,67250385000.0,66425106000.0,54823817000.0,63981494000.0,57432100000.0,62023200000.0,56552145000.0,66597800000.0
2066.0,61549072000.0,67329757000.0,62580208000.0,52815626000.0,59248243000.0,67118940000.0,66564186000.0,54077140000.0,63441215000.0,56699523000.0,61213530000.0,55732842000.0,66783040000.0
2067.0,60740784000.0,66645987000.0,62135726000.0,52183270000.0,58732190000.0,66560524000.0,65524120000.0,53230748000.0,62709576000.0,55538090000.0,60575695000.0,54969565000.0,65768624000.0
2068.0,60133080000.0,66037280000.0,62219370000.0,51643190000.0,58620117000.0,65788613000.0,64909870000.0,52237850000.0,62189253000.0,54503350000.0,59611415000.0,54104020000.0,65245850000.0
2069.0,59560616000.0,65442345000.0,61267436000.0,50875695000.0,57750510000.0,65235530000.0,64229896000.0,51353670000.0,62251610000.0,53743596000.0,58841444000.0,53552853000.0,64912355000.0
2070.0,58900610000.0,64963117000.0,60649718000.0,49922855000.0,57285693000.0,64657543000.0,63768770000.0,50620367000.0,61395878000.0,52997427000.0,57945883000.0,52568908000.0,64347615000.0
2071.0,58247606000.0,64286925000.0,60131690000.0,49183960000.0,56692950000.0,64045360000.0,63179104000.0,50025720000.0,60791538000.0,52182065000.0,57608150000.0,51633234000.0,63720763000.0
2072.0,57614950000.0,63750490000.0,59500765000.0,48617595000.0,56060735000.0,63766753000.0,62834205000.0,48967324000.0,60019680000.0,51462332000.0,56649056000.0,50591138000.0,63112786000.0
2073.0,56680915000.0,63190655000.0,58642260000.0,47774425000.0,55498846000.0,63117885000.0,62434017000.0,47936620000.0,59531890000.0,50681410000.0,56028553000.0,49558410000.0,62637453000.0
2074.0,56080773000.0,62835593000.0,57860022000.0,47138390000.0,55204196000.0,62541906000.0,62237385000.0,47151090000.0,59239300000.0,50027315000.0,55350670000.0,48465887000.0,62060614000.0
2075.0,55562940000.0,62136615000.0,57167286000.0,46448472000.0,54454505000.0,62052750000.0,62567240000.0,46518100000.0,58572940000.0,49208467000.0,54454956000.0,47709585000.0,61478076000.0
2076.0,54771220000.0,61489350000.0,57027187000.0,45879595000.0,53870450000.0,61568238000.0,61681090000.0,45592715000.0,58174816000.0,48006332000.0,53335077000.0,46828750000.0,61085225000.0
2077.0,53952560000.0,61082970000.0,56435536000.0,45042303000.0,53216150000.0,61052174000.0,61265830000.0,44812070000.0,57677275000.0,47098372000.0,52870450000.0,46029943000.0,60722050000.0
2078.0,53581074000.0,60580470000.0,55964460000.0,44365046000.0,52675047000.0,60582584000.0,60658000000.0,44138910000.0,57098010000.0,45978685000.0,52158157000.0,45166117000.0,60418626000.0
2079.0,53006684000.0,59868377000.0,55395267000.0,43606176000.0,52153364000.0,60076760000.0,60194726000.0,43342795000.0,56556760000.0,45050786000.0,51360207000.0,44337496000.0,59846400000.0
2080.0,52113936000.0,59182160000.0,54878540000.0,42803240000.0,51567180000.0,59471065000.0,59680817000.0,42525884000.0,56085504000.0,44366918000.0,50449764000.0,43631837000.0,60611097000.0
2081.0,51311333000.0,58738250000.0,54208262000.0,41939250000.0,50759170000.0,58796680000.0,59239547000.0,41905670000.0,55507150000.0,43650126000.0,49535996000.0,43000533000.0,59229143000.0
2082.0,50396156000.0,58277330000.0,53562446000.0,41021670000.0,50261344000.0,58269962000.0,59117146000.0,41091375000.0,54864100000.0,42893033000.0,48639030000.0,42060165000.0,58659308000.0
2083.0,49703090000.0,57718770000.0,52962324000.0,40060240000.0,49507066000.0,57721650000.0,58441750000.0,40376310000.0,54322490000.0,41842710000.0,47978283000.0,41185296000.0,58137540000.0
2084.0,48765985000.0,57325515000.0,52241375000.0,39127384000.0,48914980000.0,57069640000.0,57837625000.0,39488602000.0,53886870000.0,40926466000.0,47291556000.0,40176288000.0,57757213000.0
2085.0,47805223000.0,56831160000.0,51553000000.0,38192992000.0,48431477000.0,56565494000.0,57159995000.0,38379320000.0,53419434000.0,40338820000.0,46493100000.0,39380190000.0,57336386000.0
2086.0,46824680000.0,56567054000.0,50901950000.0,37156040000.0,47741240000.0,55916720000.0,56460366000.0,37623160000.0,52869132000.0,39366710000.0,45483205000.0,38158710000.0,57389277000.0
2087.0,46025680000.0,55960936000.0,50291640000.0,36329380000.0,47151530000.0,55534998000.0,55821242000.0,36701037000.0,52211696000.0,38292560000.0,44372670000.0,37319746000.0,56464210000.0
2088.0,45295313000.0,55612174000.0,49695412000.0,35591176000.0,46675840000.0,55075197000.0,55325168000.0,35656890000.0,51626537000.0,37430477000.0,43633213000.0,36422267000.0,55912170000.0
2089.0,44163900000.0,54957457000.0,49072517000.0,34772234000.0,46155465000.0,54555430000.0,55155750000.0,34722935000.0,51556295000.0,36620820000.0,42984403000.0,35593126000.0,55354413000.0
2090.0,42881647000.0,54488360000.0,48576130000.0,34075404000.0,45645574000.0,54290580000.0,54360070000.0,34008095000.0,50835075000.0,35938770000.0,42055213000.0,34874466000.0,54806490000.0
2091.0,41903088000.0,54704026000.0,48029594000.0,33235403000.0,44946825000.0,53662822000.0,53901780000.0,33304662000.0,50388320000.0,35573050000.0,41139876000.0,33731445000.0,54262420000.0
2092.0,41345815000.0,54019480000.0,47564472000.0,32397679000.0,44658192000.0,53095480000.0,53428860000.0,32426449000.0,49834115000.0,34766705000.0,39929455000.0,32681882000.0,53659880000.0
2093.0,40504496000.0,53487247000.0,47055880000.0,31794772000.0,44100043000.0,52635607000.0,52946354000.0,31448642000.0,49076507000.0,33891508000.0,39016845000.0,31959489000.0,52945110000.0
2094.0,39641182000.0,53001368000.0,46399574000.0,31086166000.0,43546970000.0,52234930000.0,52335583000.0,30729177000.0,48362955000.0,32940090000.0,38089570000.0,31191440000.0,52415713000.0
2095.0,38606627000.0,52542600000.0,45591270000.0,30321190000.0,43366340000.0,51468830000.0,52010400000.0,30065797000.0,47889756000.0,31966818000.0,36894960000.0,30532800000.0,53518807000.0
2096.0,37524144000.0,52108448000.0,45184090000.0,29400742000.0,42699747000.0,50955674000.0,51470705000.0,29343187000.0,47377826000.0,31207715000.0,35900187000.0,29916486000.0,51928270000.0
2097.0,36932755000.0,51645480000.0,44728943000.0,28781010000.0,42207134000.0,50161086000.0,50953310000.0,28608440000.0,46789120000.0,30156253000.0,34967015000.0,29237975000.0,51246150000.0
2098.0,36255367000.0,51095233000.0,44192457000.0,28191142000.0,41617842000.0,49682990000.0,50612048000.0,27805854000.0,46183006000.0,28935221000.0,34244671000.0,28668236000.0,50815726000.0
2099.0,35475300000.0,50616780000.0,43889803000.0,27529488000.0,41253716000.0,49071160000.0,50297980000.0,27206892000.0,45670490000.0,28207137000.0,33438822000.0,28006439000.0,50407490000.0
2100.0,34538463000.0,50144990000.0,43318596000.0,26622986000.0,40704830000.0,48777980000.0,49838653000.0,26730920000.0,45322666000.0,27454781000.0,32862814000.0,27548721000.0,50178015000.0
