time,GFDL-ESM4,EC-EARTH3-VEG,MRI-ESM2-0,CAMS-CSM1-0
2071.0,63591210000.0,57258828000.0,63555530000.0,67531160000.0
2072.0,62901633000.0,56834515000.0,65131844000.0,66178070000.0
2073.0,62513610000.0,57202274000.0,64615834000.0,66867114000.0
2074.0,62109280000.0,57794277000.0,63415583000.0,65846220000.0
2075.0,61927530000.0,55781640000.0,63254740000.0,65946560000.0
2076.0,61765206000.0,55387226000.0,63162864000.0,65659850000.0
2077.0,61296290000.0,54923680000.0,62417437000.0,66709740000.0
2078.0,62346360000.0,54631043000.0,62159806000.0,65040010000.0
2079.0,60881547000.0,54189920000.0,63721206000.0,64461357000.0
2080.0,60832370000.0,53850063000.0,61766062000.0,64171385000.0
2081.0,60191347000.0,56554602000.0,62056950000.0,63865303000.0
2082.0,60172470000.0,55914426000.0,61925167000.0,63485866000.0
2083.0,59660427000.0,56185430000.0,61331382000.0,63275905000.0
2084.0,62356710000.0,53849580000.0,62262305000.0,63321580000.0
2085.0,59759964000.0,53020800000.0,62637230000.0,62836167000.0
2086.0,59242725000.0,52242702000.0,61720875000.0,65743220000.0
2087.0,59170353000.0,51780480000.0,60511690000.0,64424174000.0
2088.0,58793742000.0,53600840000.0,60314710000.0,62910330000.0
2089.0,58494337000.0,52524937000.0,60714570000.0,62223065000.0
2090.0,58332606000.0,54385040000.0,62740824000.0,61847260000.0
2091.0,58430350000.0,51315438000.0,61331354000.0,61483370000.0
2092.0,57763054000.0,50725683000.0,59964630000.0,61435912000.0
2093.0,57879830000.0,51231200000.0,60574364000.0,61052695000.0
2094.0,57639563000.0,50500334000.0,60283330000.0,61163856000.0
2095.0,57379750000.0,49994630000.0,59360104000.0,63296434000.0
2096.0,57032454000.0,49665434000.0,59286843000.0,61002100000.0
2097.0,56861065000.0,49834852000.0,59151840000.0,60253300000.0
2098.0,57010990000.0,49155772000.0,58688300000.0,60489593000.0
2099.0,56826190000.0,49166810000.0,58847120000.0,60281900000.0
2100.0,56799470000.0,49384090000.0,60830890000.0,60524302000.0
