time,MPI-ESM1-2-HR,IPSL-CM6A-LR,GFDL-ESM4,UKESM1-0-LL,MRI-ESM2-0
2037.0,11771515000.0,10284025000.0,11109982000.0,7901222400.0,9992995000.0
2038.0,11596950000.0,9945606000.0,10876599000.0,7446044700.0,9514397000.0
2039.0,11653610000.0,9561164000.0,10651112000.0,6934224000.0,9466171000.0
2040.0,11196731000.0,9060419000.0,10379918000.0,6578716700.0,9001349000.0
2041.0,11003601000.0,8522213400.0,10172366000.0,5950573600.0,8606482000.0
2042.0,10695475000.0,8130944000.0,9967429000.0,5476313600.0,8143226400.0
2043.0,10614924000.0,8071930000.0,9718470000.0,5216374000.0,7927262700.0
2044.0,10196400000.0,7738681300.0,9564009000.0,4878997500.0,7810585000.0
2045.0,10120260000.0,7371872000.0,9268896000.0,4550596600.0,7484202000.0
2046.0,9901955000.0,7083051000.0,8930177000.0,4187639300.0,7445142000.0
2047.0,9644397000.0,6713678300.0,8616592000.0,3799969800.0,7177380000.0
2048.0,9409195000.0,6351396000.0,8367777300.0,3512589000.0,6904831000.0
2049.0,9127122000.0,6060069000.0,8234727400.0,3240745700.0,6658742000.0
2050.0,8913182000.0,5886570500.0,7980697600.0,2975024600.0,6363318000.0
2051.0,8635449000.0,5549348400.0,7854374000.0,2675151600.0,6092540000.0
2052.0,8381098500.0,5319630000.0,7605131300.0,2506395000.0,5806059000.0
2053.0,8204882400.0,5002435000.0,8389010400.0,2350201600.0,5562183000.0
2054.0,7926595000.0,4640450600.0,7322222600.0,2228412000.0,5363130000.0
2055.0,7650822000.0,4754832400.0,7049833000.0,2052552400.0,5170533400.0
2056.0,7534736000.0,4337200600.0,6971625500.0,1949122600.0,5288611000.0
2057.0,7261017000.0,4095478300.0,6710025000.0,1823599900.0,4889505000.0
2058.0,6997279000.0,3930327000.0,6554129400.0,1686562200.0,4638131000.0
2059.0,6590034000.0,3746904000.0,6320523000.0,1560988400.0,4479339000.0
2060.0,6475057700.0,3533750000.0,6139945000.0,1393356300.0,4366685700.0
2061.0,6442905600.0,3324590000.0,5876603400.0,1243622900.0,4374415000.0
2062.0,6135588400.0,3092330800.0,5685972500.0,1171186700.0,4273832700.0
2063.0,5928037000.0,2904473600.0,5546159000.0,1012947900.0,4068504000.0
2064.0,5850962000.0,2709385000.0,5353039400.0,894520770.0,4107808000.0
2065.0,5598501400.0,2529683200.0,5127458000.0,766650300.0,3858691800.0
2066.0,5439810600.0,2392595200.0,4968367000.0,634771140.0,3730931200.0
2067.0,5320755700.0,2295197700.0,4867553300.0,544714700.0,3643523800.0
2068.0,4972654600.0,2153935400.0,4721956000.0,462049400.0,3566319600.0
2069.0,4893369300.0,2024352600.0,4569329700.0,403144670.0,3448579600.0
2070.0,4743066600.0,1940042200.0,4440895000.0,319402980.0,3300696600.0
2071.0,4642646000.0,1975292000.0,4295463000.0,271323400.0,3178427000.0
2072.0,4601595000.0,1733308400.0,4277603800.0,235390060.0,3064687000.0
2073.0,4371415600.0,1635565200.0,4038490600.0,168281060.0,2909179100.0
2074.0,4288123600.0,1449331800.0,3962879500.0,135753060.0,2808759800.0
2075.0,4062867500.0,1334182900.0,3803597000.0,108002630.0,2660168000.0
2076.0,3998612700.0,1211466100.0,3681852700.0,97062980.0,2715783400.0
2077.0,3801548500.0,1047856800.0,3558488300.0,85266780.0,2473324000.0
2078.0,3628584000.0,978582140.0,3421633800.0,76293976.0,2371662000.0
2079.0,3508287200.0,893207200.0,3259475200.0,64651644.0,2298137600.0
2080.0,3345798100.0,800775600.0,3183901200.0,57822660.0,2210315300.0
2081.0,3167757800.0,728512500.0,3053898800.0,52039500.0,2112399200.0
2082.0,3037889300.0,690723600.0,2913044200.0,48121016.0,1936131600.0
2083.0,2916752000.0,589104700.0,2806500600.0,44766516.0,1826863700.0
2084.0,2843246300.0,515293200.0,2717405400.0,41104116.0,1720143900.0
2085.0,2680782600.0,461574620.0,2601519000.0,43463430.0,1626274400.0
2086.0,2581919700.0,373239680.0,2523887600.0,36767504.0,1536649900.0
2087.0,2465202700.0,322113760.0,2432309000.0,36260116.0,1432397000.0
2088.0,2381724000.0,294120420.0,2425108200.0,34677790.0,1360392800.0
2089.0,2227394300.0,252899950.0,2306995200.0,34437650.0,1312791800.0
2090.0,2114106800.0,227390200.0,2214841900.0,27452214.0,1227297300.0
2091.0,2021657100.0,214745010.0,2114462800.0,26611480.0,1108204200.0
2092.0,1871084800.0,203745820.0,2060214400.0,26031776.0,1067926600.0
2093.0,1782213800.0,160201340.0,1968809000.0,25480128.0,988493600.0
2094.0,1626614400.0,138587460.0,1830623200.0,25196982.0,942856700.0
2095.0,1525948500.0,120297220.0,1754866400.0,24748282.0,885863740.0
2096.0,1431466900.0,107815860.0,1686406000.0,22554394.0,858726460.0
2097.0,1335844400.0,98029464.0,1654330000.0,22058142.0,802850240.0
2098.0,1278716900.0,87358340.0,1560979200.0,19099490.0,739982500.0
2099.0,1215999000.0,75700110.0,1486543700.0,17884464.0,692078100.0
2100.0,1168788900.0,68380790.0,1386483200.0,16842130.0,654228200.0
