time,MRI-ESM2-0
2000.0,3741120000000.0
2001.0,3724872300000.0
2002.0,3713692300000.0
2003.0,3710738500000.0
2004.0,3698924000000.0
2005.0,3684733300000.0
2006.0,3677653000000.0
2007.0,3669930300000.0
2008.0,3668572400000.0
2009.0,3649146200000.0
2010.0,3643301400000.0
2011.0,3617710700000.0
2012.0,3619212200000.0
2013.0,3618784000000.0
2014.0,3617124800000.0
2015.0,3604779600000.0
2016.0,3603171600000.0
2017.0,3584816800000.0
2018.0,3566544600000.0
2019.0,3561793300000.0
2020.0,3537741500000.0
2021.0,3509837400000.0
2022.0,3492389300000.0
2023.0,3469910200000.0
2024.0,3450936500000.0
2025.0,3438313700000.0
2026.0,3408058000000.0
2027.0,3380112000000.0
2028.0,3351223500000.0
2029.0,3330065300000.0
2030.0,3303273000000.0
2031.0,3271690000000.0
2032.0,3244221500000.0
2033.0,3212360000000.0
2034.0,3183377400000.0
2035.0,3149618200000.0
2036.0,3110610100000.0
2037.0,3074408300000.0
2038.0,3046990200000.0
2039.0,3018717700000.0
2040.0,2985762200000.0
2041.0,2953732400000.0
2042.0,2920533000000.0
2043.0,2885869000000.0
2044.0,2856839300000.0
2045.0,2824753400000.0
2046.0,2790386800000.0
2047.0,2754054200000.0
2048.0,2733871500000.0
2049.0,2700401400000.0
2050.0,2671948300000.0
2051.0,2642590000000.0
2052.0,2617008700000.0
2053.0,2589456900000.0
2054.0,2579167700000.0
2055.0,2561684800000.0
2056.0,2538916000000.0
2057.0,2516395500000.0
2058.0,2493390500000.0
2059.0,2479843200000.0
2060.0,2456009800000.0
2061.0,2430688600000.0
2062.0,2410577100000.0
2063.0,2382455400000.0
2064.0,2360822000000.0
2065.0,2347446300000.0
2066.0,2334179000000.0
2067.0,2313734600000.0
2068.0,2301840300000.0
2069.0,2284956400000.0
2070.0,2267404000000.0
2071.0,2236655300000.0
2072.0,2215337500000.0
2073.0,2205471500000.0
2074.0,2194991000000.0
2075.0,2178769100000.0
2076.0,2162200300000.0
2077.0,2148266400000.0
2078.0,2133249600000.0
2079.0,2116288500000.0
2080.0,2094476800000.0
2081.0,2082719400000.0
2082.0,2073332700000.0
2083.0,2062826900000.0
2084.0,2051054800000.0
2085.0,2040011600000.0
2086.0,2026280500000.0
2087.0,2010187400000.0
2088.0,1998244000000.0
2089.0,1990559000000.0
2090.0,1980426000000.0
2091.0,1972307000000.0
2092.0,1962606500000.0
2093.0,1959547600000.0
2094.0,1949983200000.0
2095.0,1940134000000.0
2096.0,1928279800000.0
2097.0,1926489400000.0
2098.0,1921451700000.0
2099.0,1910760300000.0
2100.0,1903854200000.0
