time,MRI-ESM2-0
2000.0,90413660000.0
2001.0,90246180000.0
2002.0,90192990000.0
2003.0,89933700000.0
2004.0,89744590000.0
2005.0,89784790000.0
2006.0,89880930000.0
2007.0,90208840000.0
2008.0,89853610000.0
2009.0,89713000000.0
2010.0,89345500000.0
2011.0,89230610000.0
2012.0,89465110000.0
2013.0,89709640000.0
2014.0,90436930000.0
2015.0,89560680000.0
2016.0,90794930000.0
2017.0,89558260000.0
2018.0,89471260000.0
2019.0,91231260000.0
2020.0,89192840000.0
2021.0,88788935000.0
2022.0,88571600000.0
2023.0,88393910000.0
2024.0,88545845000.0
2025.0,88169890000.0
2026.0,87907280000.0
2027.0,88017260000.0
2028.0,87521370000.0
2029.0,87386840000.0
2030.0,87308300000.0
2031.0,87218990000.0
2032.0,86792180000.0
2033.0,86492940000.0
2034.0,86133480000.0
2035.0,86278720000.0
2036.0,85972060000.0
2037.0,85456404000.0
2038.0,85369710000.0
2039.0,84918110000.0
2040.0,84656546000.0
2041.0,84431010000.0
2042.0,84152040000.0
2043.0,83977490000.0
2044.0,83740460000.0
2045.0,83569680000.0
2046.0,83094170000.0
2047.0,82612270000.0
2048.0,82247800000.0
2049.0,81936620000.0
2050.0,81489910000.0
2051.0,81028375000.0
2052.0,81006660000.0
2053.0,80350820000.0
2054.0,79822130000.0
2055.0,79307080000.0
2056.0,78985890000.0
2057.0,80356850000.0
2058.0,78735190000.0
2059.0,78096940000.0
2060.0,77471285000.0
2061.0,76970830000.0
2062.0,76739445000.0
2063.0,76361950000.0
2064.0,76272260000.0
2065.0,75771270000.0
2066.0,75079260000.0
2067.0,74542040000.0
2068.0,74284040000.0
2069.0,74283565000.0
2070.0,73533600000.0
2071.0,73132155000.0
2072.0,72670940000.0
2073.0,72301630000.0
2074.0,71804030000.0
2075.0,71520450000.0
2076.0,70921700000.0
2077.0,70544065000.0
2078.0,70025350000.0
2079.0,69996390000.0
2080.0,70342230000.0
2081.0,71961990000.0
2082.0,69936366000.0
2083.0,68607975000.0
2084.0,68071900000.0
2085.0,67751870000.0
2086.0,67194770000.0
2087.0,66913750000.0
2088.0,68947060000.0
2089.0,66580304000.0
2090.0,65827946000.0
2091.0,65317770000.0
2092.0,64929350000.0
2093.0,64676880000.0
2094.0,64104358000.0
2095.0,63721845000.0
2096.0,63378820000.0
2097.0,63906537000.0
2098.0,63290577000.0
2099.0,62450967000.0
2100.0,63025537000.0
