time,ACCESS-CM2,CESM2-WACCM,NORESM2-MM,GFDL-ESM4,CANESM5,EC-EARTH3-VEG,IPSL-CM6A-LR,MPI-ESM1-2-HR,CMCC-CM2-SR5,INM-CM5-0,CESM2,BCC-CSM2-MR,MRI-ESM2-0,EC-EARTH3,TAIESM1,INM-CM4-8,ACCESS-ESM1-5,CAMS-CSM1-0,FGOALS-F3-L
2027.0,88277870000.0,88280424000.0,88017986000.0,88502940000.0,87943620000.0,87958720000.0,88140790000.0,88532950000.0,88214870000.0,88446030000.0,87852530000.0,88052090000.0,88009750000.0,87901364000.0,87721270000.0,87989780000.0,88113226000.0,87981130000.0,88347700000.0
2028.0,88052130000.0,88315500000.0,87787510000.0,88379940000.0,87487480000.0,87781270000.0,87940450000.0,88139220000.0,88027500000.0,88047820000.0,87711830000.0,88112090000.0,87862910000.0,87771365000.0,87477380000.0,88129900000.0,87904100000.0,87930210000.0,88090984000.0
2029.0,87760600000.0,87841400000.0,87855825000.0,87913410000.0,87248150000.0,87445950000.0,87654520000.0,88264114000.0,87894370000.0,87961920000.0,87853335000.0,88139500000.0,87618320000.0,87504060000.0,87312196000.0,87725285000.0,87790666000.0,87696790000.0,88069320000.0
2030.0,87498760000.0,87716110000.0,87499600000.0,87575540000.0,87156410000.0,87330210000.0,87496385000.0,88184430000.0,87638580000.0,87599850000.0,87547750000.0,87425540000.0,87430180000.0,87256350000.0,86938370000.0,87382000000.0,87530275000.0,87508830000.0,87943586000.0
2031.0,87215530000.0,87446750000.0,87304010000.0,87388190000.0,87021890000.0,87091960000.0,87668020000.0,87747160000.0,87459275000.0,87423975000.0,87167400000.0,87407300000.0,87197440000.0,86858940000.0,86578250000.0,87412070000.0,87384170000.0,87436820000.0,87855190000.0
2032.0,86983524000.0,87430775000.0,87122460000.0,87165560000.0,86370100000.0,87375040000.0,87002820000.0,87545640000.0,87261100000.0,86948060000.0,86971870000.0,87142425000.0,86885270000.0,86736560000.0,86296700000.0,87048230000.0,87195345000.0,87855284000.0,87812500000.0
2033.0,86898065000.0,87048520000.0,87167180000.0,86933510000.0,86412640000.0,86735110000.0,86734184000.0,87992350000.0,86998155000.0,86662775000.0,86674055000.0,86888110000.0,86754755000.0,86324445000.0,85962540000.0,87047740000.0,86952714000.0,87372060000.0,87373190000.0
2034.0,86863600000.0,86779770000.0,86716220000.0,86792480000.0,85756780000.0,86481040000.0,86482820000.0,88298996000.0,86652535000.0,86703390000.0,86432990000.0,86675570000.0,86368930000.0,86120230000.0,85408080000.0,86588015000.0,86589640000.0,86975170000.0,87101790000.0
2035.0,86341510000.0,86666900000.0,86582000000.0,87000090000.0,85582910000.0,86116490000.0,86502620000.0,87655370000.0,86452100000.0,86371090000.0,86185890000.0,86839880000.0,86125715000.0,85528625000.0,84970710000.0,86413620000.0,86344320000.0,86783170000.0,86811420000.0
2036.0,86152765000.0,86743290000.0,86349860000.0,86766700000.0,84975280000.0,85753760000.0,86245106000.0,87341750000.0,86148590000.0,85942436000.0,86241640000.0,87232365000.0,86073950000.0,85290164000.0,84517070000.0,86094406000.0,86210850000.0,86559030000.0,87211870000.0
2037.0,85671540000.0,86308090000.0,86247650000.0,86721540000.0,84631265000.0,85435660000.0,86022410000.0,86960260000.0,85889440000.0,85655130000.0,85904480000.0,86389055000.0,85707530000.0,84833030000.0,83868240000.0,85833720000.0,85902680000.0,86383420000.0,86753910000.0
2038.0,85301180000.0,85988730000.0,85869770000.0,87332610000.0,84386500000.0,85094580000.0,85821040000.0,86774400000.0,85464600000.0,85354140000.0,85453275000.0,86219270000.0,85251620000.0,84342390000.0,83380900000.0,85496120000.0,85811580000.0,85980270000.0,86717930000.0
2039.0,85070260000.0,85678200000.0,85986410000.0,86093510000.0,84189140000.0,84715010000.0,85255905000.0,86548400000.0,85087160000.0,85036196000.0,85058680000.0,85986360000.0,84964565000.0,84043700000.0,83045564000.0,85448974000.0,85499710000.0,85855580000.0,86368890000.0
2040.0,84655310000.0,85285356000.0,85487390000.0,86367370000.0,83479536000.0,84395830000.0,86168730000.0,86271844000.0,84862820000.0,84819124000.0,84640560000.0,85759580000.0,85041490000.0,83429070000.0,82270945000.0,85136925000.0,85204990000.0,85716200000.0,86267550000.0
2041.0,84452740000.0,85014270000.0,85141240000.0,85441356000.0,82902450000.0,83857630000.0,85502435000.0,86340395000.0,84799460000.0,84372770000.0,84312970000.0,85413945000.0,84333920000.0,82801050000.0,81478615000.0,84732730000.0,84846700000.0,85298320000.0,86519210000.0
2042.0,84037020000.0,84807410000.0,84888350000.0,85122130000.0,82237780000.0,83361540000.0,84727050000.0,87353156000.0,84227450000.0,84088050000.0,83852020000.0,85089540000.0,84088970000.0,82104880000.0,80568260000.0,84288470000.0,84689590000.0,85022960000.0,85626724000.0
2043.0,83650660000.0,84341555000.0,84514710000.0,84859314000.0,82727790000.0,82736440000.0,84080976000.0,86340030000.0,83687875000.0,83962320000.0,83500090000.0,84924550000.0,83560310000.0,81483340000.0,79752610000.0,83951755000.0,84667744000.0,84782740000.0,85383870000.0
2044.0,83210180000.0,84126745000.0,84067934000.0,84343670000.0,81172820000.0,82088034000.0,83972750000.0,86067670000.0,83083480000.0,83805225000.0,83061930000.0,84790800000.0,83029220000.0,80833710000.0,79200305000.0,83469750000.0,84085105000.0,84553530000.0,85080480000.0
2045.0,82811190000.0,83476060000.0,83716530000.0,84337890000.0,80623910000.0,81643620000.0,83706266000.0,85804670000.0,82723860000.0,83191470000.0,82664090000.0,84280530000.0,82607450000.0,80238600000.0,78369590000.0,83059480000.0,83692060000.0,84288135000.0,84681470000.0
2046.0,82262024000.0,82960380000.0,83465626000.0,83764355000.0,79834730000.0,81081650000.0,83013690000.0,86403070000.0,82154730000.0,82675200000.0,82245845000.0,84578960000.0,82064460000.0,79406420000.0,77508790000.0,82790730000.0,83394730000.0,84165550000.0,84341690000.0
2047.0,82297700000.0,82512224000.0,82966350000.0,83471080000.0,78888430000.0,80545880000.0,82520510000.0,85276295000.0,81581010000.0,82276065000.0,81781270000.0,83912060000.0,81495220000.0,78549630000.0,76514730000.0,82216526000.0,82848014000.0,84042300000.0,84019290000.0
2048.0,81523150000.0,82190565000.0,82587330000.0,83207135000.0,78236490000.0,79910970000.0,82115590000.0,85224145000.0,80967120000.0,81989880000.0,81155490000.0,83914460000.0,80854155000.0,77866940000.0,75557730000.0,81829000000.0,82545934000.0,83537620000.0,83615690000.0
2049.0,81001300000.0,81628970000.0,82109730000.0,82829490000.0,77468434000.0,79276390000.0,81386350000.0,84606430000.0,80322360000.0,81576400000.0,80880720000.0,83496860000.0,80302950000.0,77226280000.0,74525600000.0,81249020000.0,82201395000.0,84033800000.0,83435570000.0
2050.0,80447950000.0,81044970000.0,81714270000.0,83106940000.0,76775130000.0,78688250000.0,80888120000.0,84420980000.0,79670080000.0,81104806000.0,80157740000.0,82877860000.0,79696560000.0,76438110000.0,73315550000.0,80684335000.0,81782370000.0,83266540000.0,83110860000.0
2051.0,80187200000.0,80724490000.0,81188710000.0,83461700000.0,75933420000.0,77973840000.0,80646420000.0,83979450000.0,79108145000.0,80718250000.0,79510700000.0,82373930000.0,79156445000.0,75618660000.0,72103040000.0,80136300000.0,81329000000.0,82854000000.0,82466440000.0
2052.0,79562190000.0,80002260000.0,80896795000.0,82214674000.0,75023580000.0,77307970000.0,80133825000.0,83837450000.0,78383110000.0,80176470000.0,79054774000.0,82523700000.0,78591780000.0,74735520000.0,70829030000.0,79571436000.0,80775200000.0,82980150000.0,81915314000.0
2053.0,79047740000.0,79455710000.0,80513590000.0,81601675000.0,74243916000.0,76599280000.0,79334190000.0,84090855000.0,77990400000.0,79802280000.0,78319720000.0,81667660000.0,77988495000.0,73867190000.0,69633360000.0,78929690000.0,80338120000.0,82429090000.0,81585865000.0
2054.0,78596280000.0,78874140000.0,80004340000.0,81523190000.0,73454290000.0,75687580000.0,78646310000.0,83254150000.0,77151390000.0,79265915000.0,77753704000.0,81336360000.0,77329334000.0,73039710000.0,68380328000.0,78464385000.0,79863940000.0,82162230000.0,81265780000.0
2055.0,78148490000.0,78170690000.0,79468814000.0,80841210000.0,72570675000.0,74816670000.0,77842390000.0,82762000000.0,76363730000.0,78858985000.0,77078086000.0,80898195000.0,76604645000.0,72025910000.0,66852990000.0,77994250000.0,79184950000.0,81896440000.0,80855065000.0
2056.0,77618790000.0,77943950000.0,79300610000.0,81171510000.0,71708460000.0,73799520000.0,77079300000.0,82411290000.0,75599890000.0,78387830000.0,76310460000.0,80537370000.0,76087340000.0,71170340000.0,65372918000.0,77232980000.0,78590570000.0,81373980000.0,80331416000.0
2057.0,76979710000.0,77225940000.0,78697920000.0,79988230000.0,70757335000.0,72965734000.0,76312000000.0,82255910000.0,74829460000.0,77795344000.0,75474780000.0,80313836000.0,75538014000.0,70342975000.0,64133540000.0,76534460000.0,77993580000.0,81084370000.0,80124570000.0
2058.0,76469320000.0,76705735000.0,78224010000.0,79826895000.0,69930610000.0,72086890000.0,75686140000.0,81929590000.0,74136010000.0,77274020000.0,74762854000.0,79810430000.0,74872600000.0,69369340000.0,62983377000.0,75926200000.0,77461830000.0,80794290000.0,79683610000.0
2059.0,76063680000.0,76101050000.0,77689780000.0,79158990000.0,69163610000.0,71144960000.0,75450000000.0,81517230000.0,73207570000.0,76913000000.0,73993930000.0,79362140000.0,74258810000.0,68366828000.0,61671830000.0,75157135000.0,77069920000.0,80373230000.0,79418080000.0
2060.0,75515940000.0,75304840000.0,77265250000.0,78562484000.0,68162052000.0,70150560000.0,74478640000.0,81097290000.0,72514310000.0,76755870000.0,72934160000.0,78954280000.0,73644925000.0,67510790000.0,60296143000.0,74593850000.0,76414590000.0,79992950000.0,79157550000.0
2061.0,74858810000.0,74568460000.0,76767620000.0,78320796000.0,67250168000.0,69281880000.0,73692690000.0,80747700000.0,71779090000.0,76002900000.0,72335630000.0,78402450000.0,72736280000.0,66559550000.0,58996974000.0,74436210000.0,75655290000.0,79884630000.0,79199780000.0
2062.0,74203500000.0,74014790000.0,76312910000.0,77918770000.0,66088292000.0,68423352000.0,74172380000.0,80446730000.0,70959740000.0,76903180000.0,71340480000.0,78870290000.0,71997860000.0,65600078000.0,57525547000.0,74087250000.0,75067860000.0,79341320000.0,78354910000.0
2063.0,73625430000.0,73196634000.0,75802630000.0,77317270000.0,65144717000.0,67425886000.0,72572740000.0,80008290000.0,70018800000.0,75646440000.0,70472200000.0,78148830000.0,71412060000.0,64594526000.0,56530498000.0,73568980000.0,74372670000.0,79175066000.0,77855720000.0
2064.0,72978030000.0,72490760000.0,75201580000.0,77044440000.0,64105124000.0,66584883000.0,71703560000.0,79675670000.0,68871970000.0,74750525000.0,69442180000.0,77585020000.0,70604840000.0,63575503000.0,55234294000.0,72810410000.0,73803240000.0,78558780000.0,77498910000.0
2065.0,72322500000.0,71812350000.0,74840240000.0,76700710000.0,63064797000.0,65463810000.0,71013600000.0,79183720000.0,67654435000.0,74174185000.0,68451705000.0,76756790000.0,70320110000.0,62521233000.0,53892920000.0,71783720000.0,73177090000.0,78333740000.0,76979315000.0
2066.0,72021350000.0,70991460000.0,74097130000.0,75982930000.0,61926910000.0,64282460000.0,70245245000.0,78746360000.0,66488660000.0,73721310000.0,67569720000.0,76082710000.0,69762110000.0,61636710000.0,52558594000.0,71138660000.0,72691540000.0,78053880000.0,76208330000.0
2067.0,71237650000.0,70386336000.0,73535726000.0,76066685000.0,61127025000.0,63019536000.0,69698880000.0,78268630000.0,65461654000.0,73192880000.0,66572997000.0,75412690000.0,69026460000.0,60586275000.0,51318210000.0,70529570000.0,72008710000.0,77648536000.0,75701140000.0
2068.0,70687195000.0,69858690000.0,72792350000.0,75138140000.0,60231240000.0,61954770000.0,68794440000.0,77814050000.0,64160490000.0,72683600000.0,65770414000.0,74876900000.0,68281170000.0,59463050000.0,50195677000.0,69865144000.0,71576890000.0,77408010000.0,75457190000.0
2069.0,69822510000.0,68757004000.0,72271460000.0,74674060000.0,59120583000.0,60765225000.0,68249604000.0,77382760000.0,62684150000.0,72580120000.0,64742140000.0,74381435000.0,67645383000.0,58306925000.0,48878960000.0,69169920000.0,70972600000.0,76963730000.0,74790590000.0
2070.0,69322334000.0,67863826000.0,71669350000.0,74213010000.0,58132400000.0,59490673000.0,67440562000.0,77149460000.0,61485883000.0,71914520000.0,63878672000.0,73830560000.0,67001287000.0,57085235000.0,47717577000.0,68424163000.0,70217530000.0,76771700000.0,74246140000.0
2071.0,68759300000.0,67124550000.0,70935085000.0,74556604000.0,57066762000.0,58381226000.0,67388620000.0,76760440000.0,60611750000.0,71249500000.0,62902900000.0,73114310000.0,66195223000.0,56021110000.0,46545080000.0,67877800000.0,69510980000.0,76245960000.0,73998040000.0
2072.0,67930546000.0,66445623000.0,70303270000.0,73470935000.0,55889506000.0,56969400000.0,65989288000.0,76227470000.0,59601474000.0,70552960000.0,62192330000.0,72552825000.0,65308270000.0,54912780000.0,45165970000.0,66995966000.0,68879570000.0,75701870000.0,73011270000.0
2073.0,67036750000.0,65448950000.0,69547820000.0,73046884000.0,54944840000.0,55698050000.0,66201460000.0,75992110000.0,58189950000.0,70192366000.0,61048246000.0,71964295000.0,64581472000.0,53833298000.0,44001817000.0,66267005000.0,68127990000.0,75819690000.0,72613480000.0
2074.0,66417740000.0,64482845000.0,69008210000.0,72697455000.0,53870860000.0,54404645000.0,64624706000.0,75597000000.0,57027666000.0,70142680000.0,60091716000.0,71229800000.0,63702000000.0,52587356000.0,42623152000.0,65514960000.0,67291623000.0,75008870000.0,71834280000.0
2075.0,65494030000.0,63515038000.0,68315193000.0,72096990000.0,52859847000.0,53115662000.0,63875596000.0,74879190000.0,55659983000.0,69040840000.0,58945150000.0,70608180000.0,62918996000.0,51202910000.0,41149950000.0,65445097000.0,66545270000.0,74620910000.0,71224930000.0
2076.0,64719266000.0,62569840000.0,67821310000.0,71845410000.0,51628320000.0,51682177000.0,62991600000.0,74238075000.0,54460805000.0,68369236000.0,57848615000.0,70350135000.0,62166410000.0,50029760000.0,40055810000.0,64247013000.0,65821040000.0,74143600000.0,70455075000.0
2077.0,64395776000.0,61687040000.0,67019158000.0,71253926000.0,50485670000.0,50158195000.0,62023754000.0,73648890000.0,53488538000.0,67805938000.0,56627490000.0,69545330000.0,61254345000.0,48626455000.0,38754800000.0,63611453000.0,65187504000.0,74366310000.0,69737630000.0
2078.0,63200567000.0,60392583000.0,66295644000.0,70970250000.0,49454223000.0,48571597000.0,61188470000.0,73146420000.0,51924963000.0,67373670000.0,55615890000.0,68965760000.0,60640180000.0,47334253000.0,37552450000.0,63129450000.0,64535216000.0,74714000000.0,69205520000.0
2079.0,62236560000.0,59175117000.0,65470534000.0,70356130000.0,48219832000.0,47163126000.0,60428607000.0,72768930000.0,50481115000.0,66728382000.0,54392177000.0,68113670000.0,59565410000.0,46129648000.0,36389010000.0,62182130000.0,63798830000.0,73625060000.0,68537070000.0
2080.0,61274317000.0,58065805000.0,64527820000.0,70141624000.0,47192640000.0,45736428000.0,59751400000.0,72310550000.0,48650007000.0,66190860000.0,53225353000.0,67489473000.0,58667200000.0,44653388000.0,35241440000.0,61814256000.0,62945330000.0,72776850000.0,67754058000.0
2081.0,60439187000.0,57146114000.0,63736693000.0,69353900000.0,46092010000.0,43775336000.0,58767163000.0,71659135000.0,47281603000.0,65737798000.0,51921727000.0,66803090000.0,57810125000.0,43273617000.0,34050677000.0,61118902000.0,62203260000.0,72914220000.0,66997834000.0
2082.0,59465855000.0,55906120000.0,62922020000.0,69122450000.0,44921717000.0,42184905000.0,57760735000.0,71240630000.0,45870100000.0,65203163000.0,50747560000.0,66115170000.0,56902005000.0,41733136000.0,32711447000.0,60593877000.0,61378950000.0,72443314000.0,66516988000.0
2083.0,58575030000.0,54760850000.0,62064800000.0,68476020000.0,44074283000.0,40642220000.0,56826302000.0,70962310000.0,44550930000.0,64524517000.0,49457550000.0,65234272000.0,56322420000.0,40342872000.0,31428624000.0,59739533000.0,60412396000.0,71777790000.0,65489674000.0
2084.0,57735254000.0,53593432000.0,61170930000.0,67781020000.0,42990880000.0,39007576000.0,56059474000.0,70071430000.0,43107620000.0,63757740000.0,48423140000.0,64291754000.0,55423660000.0,38547800000.0,30012516000.0,58962250000.0,59572023000.0,71371230000.0,64778764000.0
2085.0,57145836000.0,52504228000.0,60296622000.0,67298656000.0,41993273000.0,37219550000.0,55609980000.0,69857200000.0,41574904000.0,63079227000.0,47325990000.0,63580070000.0,54526788000.0,37079826000.0,28765990000.0,58663277000.0,58732646000.0,71096270000.0,63809024000.0
2086.0,56209494000.0,51191493000.0,59396500000.0,66782520000.0,40878674000.0,35752250000.0,54751265000.0,68989220000.0,40106760000.0,62367044000.0,46121755000.0,62823220000.0,53466616000.0,35628605000.0,27544238000.0,57975063000.0,58136110000.0,70584090000.0,62953038000.0
2087.0,55341543000.0,50196350000.0,58553676000.0,66976326000.0,39731687000.0,34263398000.0,53636270000.0,69380620000.0,38737780000.0,61882847000.0,44886946000.0,61828534000.0,52417393000.0,33622428000.0,26093650000.0,57670627000.0,57320743000.0,70033056000.0,62282277000.0
2088.0,54432588000.0,48826544000.0,57676720000.0,66081120000.0,38663180000.0,32671314000.0,52782744000.0,68038267000.0,37244700000.0,61032227000.0,43879500000.0,61004784000.0,51341214000.0,31745001000.0,25022329000.0,57527850000.0,56118817000.0,69502120000.0,61474340000.0
2089.0,53829857000.0,47895527000.0,56920826000.0,66743880000.0,37581136000.0,30732794000.0,52022264000.0,67467980000.0,35828306000.0,60386130000.0,42786546000.0,60237850000.0,50078720000.0,30027682000.0,23819500000.0,56627368000.0,54982738000.0,69153776000.0,61230490000.0
2090.0,52868186000.0,46887686000.0,55966446000.0,65243886000.0,36534000000.0,29082937000.0,50806210000.0,70109080000.0,34403987000.0,59787220000.0,41831158000.0,59287667000.0,48968710000.0,28483312000.0,22805380000.0,55951163000.0,54199267000.0,68848270000.0,60065660000.0
2091.0,51845018000.0,45687940000.0,54785274000.0,65600823000.0,35526623000.0,27378895000.0,49576063000.0,67064460000.0,33226842000.0,59055227000.0,40914293000.0,58450440000.0,47898120000.0,26535477000.0,21677976000.0,56149230000.0,53251867000.0,68507580000.0,59276214000.0
2092.0,51024870000.0,44404527000.0,53811315000.0,64292266000.0,34682348000.0,25636157000.0,48432505000.0,66063876000.0,31999154000.0,58584363000.0,39608490000.0,57631007000.0,46827586000.0,24974488000.0,20580178000.0,55151410000.0,52264505000.0,68370264000.0,58574164000.0
2093.0,50077585000.0,43216230000.0,52841566000.0,63351750000.0,33639006000.0,24042801000.0,47352200000.0,65539070000.0,30841592000.0,58172887000.0,38577190000.0,56818684000.0,45841230000.0,23593420000.0,19713624000.0,54559023000.0,51289813000.0,67789740000.0,57521537000.0
2094.0,49211210000.0,41830756000.0,52008325000.0,62761832000.0,32734970000.0,22509275000.0,46681030000.0,64898257000.0,29969721000.0,57523750000.0,37350260000.0,56159030000.0,45242446000.0,22258342000.0,18913909000.0,53899104000.0,50331804000.0,67455280000.0,57669070000.0
2095.0,48236552000.0,40687370000.0,51114210000.0,62327087000.0,31908702000.0,21031320000.0,46178836000.0,64972590000.0,28913426000.0,56949883000.0,36292830000.0,55231103000.0,44270875000.0,20963260000.0,18129867000.0,53515645000.0,49451540000.0,67122086000.0,56724760000.0
2096.0,47300362000.0,39472746000.0,50187915000.0,61627224000.0,30760650000.0,19539540000.0,45124604000.0,65091797000.0,27664840000.0,56432470000.0,35346460000.0,54580613000.0,43270460000.0,19613463000.0,17354660000.0,52776040000.0,48685220000.0,66873774000.0,55483130000.0
2097.0,46446730000.0,38389150000.0,49217933000.0,60941947000.0,29740755000.0,18232590000.0,44184440000.0,64180306000.0,26597480000.0,56031203000.0,34385027000.0,53759746000.0,42251637000.0,18380770000.0,16629526000.0,52161250000.0,47657420000.0,66368380000.0,54733240000.0
