time,MPI-ESM-LR,CSIRO-MK3-6-0,CCSM4
2057.0,75620180000.0,80527220000.0,81576760000.0
2058.0,75054650000.0,80203310000.0,81669270000.0
2059.0,74454190000.0,79856330000.0,80846490000.0
2060.0,73899155000.0,79595280000.0,80490440000.0
2061.0,73280270000.0,79480930000.0,80096490000.0
2062.0,72585750000.0,79263600000.0,79524720000.0
2063.0,71940170000.0,79094964000.0,79095630000.0
2064.0,71319330000.0,79075870000.0,78556910000.0
2065.0,70620815000.0,78452190000.0,78034720000.0
2066.0,69919090000.0,78279230000.0,77605220000.0
2067.0,69322875000.0,77499620000.0,77375560000.0
2068.0,68626915000.0,77161110000.0,76474990000.0
2069.0,68151976000.0,76675540000.0,75826420000.0
2070.0,67801410000.0,77985220000.0,75509800000.0
2071.0,66702954000.0,76083266000.0,74684410000.0
2072.0,65941762000.0,75782150000.0,74099500000.0
2073.0,65244783000.0,75078410000.0,73343450000.0
2074.0,64267514000.0,74592550000.0,72733204000.0
2075.0,63450132000.0,74141880000.0,72748106000.0
2076.0,62624694000.0,74073140000.0,71662740000.0
2077.0,61915400000.0,73448686000.0,71112920000.0
2078.0,60938748000.0,73133900000.0,70414434000.0
2079.0,60068860000.0,72327640000.0,69659386000.0
2080.0,59412490000.0,71505805000.0,68883290000.0
2081.0,58529616000.0,70949030000.0,68140260000.0
2082.0,57666470000.0,70233890000.0,67343598000.0
2083.0,57031830000.0,69645380000.0,66593956000.0
2084.0,56274915000.0,68908660000.0,66133524000.0
2085.0,55193022000.0,68138350000.0,65764660000.0
2086.0,54404383000.0,68537463000.0,65221060000.0
2087.0,53617150000.0,67403796000.0,64045050000.0
2088.0,52592968000.0,66814640000.0,63293678000.0
2089.0,51765408000.0,66196107000.0,62581910000.0
2090.0,50817450000.0,65308080000.0,61954826000.0
2091.0,49922420000.0,64578130000.0,60976763000.0
2092.0,49053995000.0,63547060000.0,60260080000.0
2093.0,48248190000.0,62851440000.0,59646636000.0
2094.0,47354675000.0,61940253000.0,58849513000.0
2095.0,46637912000.0,61214863000.0,57915933000.0
2096.0,45533802000.0,60420550000.0,57084944000.0
2097.0,44732158000.0,59450905000.0,56355643000.0
2098.0,43722150000.0,58664760000.0,55605826000.0
2099.0,42946597000.0,57892540000.0,54821937000.0
2100.0,42169074000.0,56877793000.0,54131610000.0
2101.0,41555472000.0,55691055000.0,53361738000.0
2102.0,40836338000.0,54805774000.0,52497687000.0
2103.0,40140970000.0,53604725000.0,51797710000.0
2104.0,39344583000.0,52530713000.0,51044884000.0
2105.0,38587470000.0,51801360000.0,50255098000.0
2106.0,37998060000.0,50620785000.0,49681140000.0
2107.0,37419086000.0,49610320000.0,48711733000.0
2108.0,36523504000.0,48750944000.0,47767210000.0
2109.0,36018060000.0,48028365000.0,46888944000.0
2110.0,35375333000.0,46970618000.0,46193780000.0
2111.0,34740560000.0,46065054000.0,45416972000.0
2112.0,34030834000.0,44937760000.0,44582662000.0
2113.0,33312143000.0,44001650000.0,44008070000.0
2114.0,32667400000.0,42925105000.0,43250213000.0
2115.0,32126100000.0,42092245000.0,42556080000.0
2116.0,31395121000.0,41106338000.0,41839915000.0
2117.0,30799423000.0,40189518000.0,40897343000.0
2118.0,30111162000.0,39624274000.0,40383533000.0
2119.0,29477329000.0,38612857000.0,39873126000.0
2120.0,28860050000.0,37930926000.0,39180560000.0
2121.0,28312490000.0,37050327000.0,38580404000.0
2122.0,27726248000.0,36170682000.0,38047187000.0
2123.0,27154630000.0,35641630000.0,37479686000.0
2124.0,26567430000.0,34961723000.0,37147280000.0
2125.0,25954906000.0,34116958000.0,36797050000.0
2126.0,25457175000.0,33441993000.0,36179657000.0
2127.0,24970291000.0,32710605000.0,35563352000.0
2128.0,24272175000.0,32228495000.0,34924323000.0
2129.0,23960117000.0,31396375000.0,34246564000.0
2130.0,23531164000.0,30666934000.0,33855275000.0
2131.0,23119640000.0,29878670000.0,33269326000.0
2132.0,22699520000.0,29422803000.0,32936757000.0
2133.0,22233823000.0,28646791000.0,32059754000.0
2134.0,21671324000.0,28097970000.0,31909994000.0
2135.0,21201938000.0,28006298000.0,31187950000.0
2136.0,20839910000.0,27176096000.0,30492682000.0
2137.0,20496763000.0,26501474000.0,29839014000.0
2138.0,20057022000.0,26024468000.0,29315744000.0
2139.0,19623834000.0,25521920000.0,28743696000.0
2140.0,19190931000.0,25089694000.0,28162378000.0
2141.0,18751105000.0,24340404000.0,27589827000.0
2142.0,18450317000.0,23849955000.0,27040874000.0
2143.0,18056167000.0,23378893000.0,26556754000.0
2144.0,17757370000.0,23067050000.0,26235052000.0
2145.0,17348637000.0,22334646000.0,25576340000.0
2146.0,16989232000.0,21776679000.0,24980433000.0
2147.0,16651705000.0,21406523000.0,24482180000.0
2148.0,16339159000.0,20860453000.0,24138336000.0
2149.0,16026567000.0,21015310000.0,23748790000.0
2150.0,15683253000.0,20013281000.0,23407063000.0
2151.0,15443410000.0,19453220000.0,22940000000.0
2152.0,15117170000.0,18899910000.0,22528831000.0
2153.0,14902641000.0,18478635000.0,22148073000.0
2154.0,14593514000.0,17922955000.0,21583423000.0
2155.0,14312836000.0,17430628000.0,21281820000.0
2156.0,13922946000.0,17121168000.0,20771985000.0
2157.0,13654312000.0,16594669000.0,20314986000.0
2158.0,13321425000.0,16131939000.0,19910371000.0
2159.0,12862497000.0,15703846000.0,19565744000.0
2160.0,12498742000.0,15177765000.0,19251649000.0
2161.0,12014844000.0,14589431000.0,18946085000.0
2162.0,11691787000.0,13843373000.0,18675139000.0
2163.0,11338943000.0,13109363000.0,22207984000.0
2164.0,11168552000.0,12483894000.0,19199373000.0
2165.0,10842459000.0,11827581000.0,17833388000.0
2166.0,10392928000.0,11134444000.0,17445972000.0
2167.0,10145939000.0,10378961000.0,17343488000.0
2168.0,9883368000.0,9943939000.0,16453033000.0
2169.0,9710773000.0,9259165000.0,15978161000.0
2170.0,9520130000.0,8394713000.0,15534794000.0
2171.0,9360639000.0,7444664300.0,15002013000.0
2172.0,9195591000.0,7176352000.0,14319469000.0
2173.0,8890399000.0,6727002000.0,14017140000.0
2174.0,8783290000.0,6269988000.0,13730987000.0
2175.0,8621097000.0,5907041300.0,13611468000.0
2176.0,8326997000.0,5223034000.0,13278539000.0
2177.0,8064939500.0,4661512700.0,13051260000.0
2178.0,7756856000.0,4295781400.0,12904619000.0
2179.0,7419819500.0,3860954600.0,12708689000.0
2180.0,7083262000.0,3511135700.0,12409742000.0
2181.0,6855425500.0,3312580900.0,12118846000.0
2182.0,6740444700.0,2886325500.0,11876006000.0
2183.0,6520546300.0,2066664600.0,11798903000.0
2184.0,6434620000.0,1928418700.0,11340628000.0
2185.0,6368367000.0,1818958100.0,10956900000.0
2186.0,6180603400.0,1700077600.0,10495811000.0
2187.0,6062718000.0,1618453600.0,10173712000.0
2188.0,5894438000.0,1557369700.0,9887587000.0
2189.0,5853294600.0,1442188400.0,9694859000.0
2190.0,5637209000.0,1346000000.0,9562821000.0
2191.0,5517528000.0,1278983000.0,9359880000.0
2192.0,5375247000.0,1194563000.0,9054719000.0
2193.0,5285795300.0,1038535550.0,8758068000.0
2194.0,5223566300.0,822889860.0,8576328700.0
2195.0,5087355400.0,745378370.0,8186650000.0
2196.0,5190000000.0,694080200.0,7841414000.0
2197.0,4982918700.0,623490560.0,7676930000.0
2198.0,4838253000.0,533673440.0,7458968600.0
2199.0,4778349600.0,426633820.0,7248177700.0
2200.0,4656744400.0,153575740.0,6944780300.0
2201.0,4617751600.0,8550170.0,6721676300.0
2202.0,4575350000.0,8455930.0,6631740000.0
2203.0,4471394000.0,8418969.0,5855500000.0
2204.0,4239479000.0,8052890.5,5728440300.0
2205.0,3739886800.0,8014128.0,5483352600.0
2206.0,3792528100.0,7985412.5,5271335400.0
2207.0,3738844700.0,7947341.5,5139981300.0
2208.0,3572072700.0,7897360.0,4935725000.0
2209.0,3536899600.0,6007058.0,4835354000.0
2210.0,3703216000.0,5513031.5,4652698600.0
2211.0,3438252000.0,4479854.0,4505000000.0
2212.0,3368727600.0,4038642.5,4435975700.0
2213.0,3380609300.0,3421685.5,4250889500.0
2214.0,3334008600.0,3408431.0,4149296000.0
2215.0,3240850700.0,2776964.5,3988483600.0
2216.0,3200672800.0,2767239.5,3897844700.0
2217.0,3183046100.0,2757208.8,3796504800.0
2218.0,3173616400.0,2186096.8,3764809200.0
2219.0,3086563300.0,1702205.8,3625849600.0
2220.0,3039436500.0,1704999.5,3543535600.0
2221.0,3018419000.0,1699236.8,3410585600.0
2222.0,3005886000.0,1689084.4,3289997600.0
2223.0,2947759000.0,1666335.2,3229376500.0
2224.0,3222792200.0,1664298.2,3160908500.0
2225.0,2917475000.0,1678743.1,3048322800.0
2226.0,2848374500.0,1674869.9,2967366000.0
2227.0,2844322600.0,1676243.9,2847489800.0
2228.0,2758318800.0,1673868.6,2748949000.0
2229.0,2746932700.0,1670392.4,2663227000.0
2230.0,2794902300.0,1670967.9,2575990300.0
2231.0,2757035500.0,1662975.1,2474880500.0
2232.0,2801633800.0,1657070.1,2362925000.0
2233.0,2756391700.0,1654148.1,2232474000.0
2234.0,2711316500.0,1652044.1,2116988200.0
2235.0,2669214200.0,1653418.4,2024977200.0
2236.0,2672111600.0,1653317.1,1893550100.0
2237.0,2598424300.0,1651368.9,1832524000.0
2238.0,2595203600.0,1651632.8,1755457000.0
2239.0,2761232100.0,1649805.8,1720212700.0
2240.0,2573930800.0,1649195.9,1674489900.0
2241.0,2539912200.0,1650662.4,1592334300.0
2242.0,2559674000.0,1649309.1,1500059800.0
2243.0,2482672000.0,1648733.0,1409374000.0
2244.0,2466650400.0,1646869.2,1326707500.0
2245.0,2460135700.0,1648599.9,1272947600.0
2246.0,2458134300.0,1645869.4,1218746600.0
2247.0,2529004000.0,1645756.6,1163972700.0
2248.0,2410843600.0,1646753.4,1118870500.0
2249.0,2460834000.0,1641933.0,1055566000.0
2250.0,2358234400.0,1641762.4,942033860.0
2251.0,2350777000.0,1640313.6,918802700.0
2252.0,2346045200.0,1641384.0,634602200.0
2253.0,2325823200.0,1639066.6,441216400.0
2254.0,2310987000.0,1637806.2,409198700.0
2255.0,2298662400.0,1639051.9,379598980.0
2256.0,2355180000.0,1635904.4,346795550.0
2257.0,2280062700.0,1634270.1,341081280.0
2258.0,2399395000.0,1636521.0,319290370.0
2259.0,2284974300.0,1634597.2,272785860.0
2260.0,2235144200.0,1631920.9,256342030.0
2261.0,2220620300.0,1631964.6,255879180.0
2262.0,2218637000.0,1632969.8,227405390.0
2263.0,2244505600.0,1632734.6,208865180.0
2264.0,2176682500.0,1631591.2,203003890.0
2265.0,2244228600.0,1630148.8,185671420.0
2266.0,2144786400.0,1630359.1,164491550.0
2267.0,2074079700.0,1628089.6,157146980.0
2268.0,2051735700.0,1625074.4,140946720.0
2269.0,2136681900.0,1623603.4,138602380.0
2270.0,2049441200.0,1618432.9,133464730.0
2271.0,2007223400.0,1612049.2,118246664.0
2272.0,1984576000.0,1602833.6,117113080.0
2273.0,2059953000.0,1585199.1,104911816.0
2274.0,1955868500.0,1583924.6,101646910.0
2275.0,1904037900.0,1576516.0,94946030.0
2276.0,1891859800.0,1571924.0,85799016.0
2277.0,1912719000.0,1561093.6,83716780.0
2278.0,2046308700.0,1548552.6,97644744.0
2279.0,1895500400.0,1526339.4,81540330.0
2280.0,2072129900.0,1527642.4,76726510.0
2281.0,1975531300.0,1526588.6,67593190.0
2282.0,1889141000.0,1525637.9,64071380.0
2283.0,1833765000.0,1525696.4,65086930.0
2284.0,1856055000.0,1526252.9,61851070.0
2285.0,1834494800.0,1526775.9,52647340.0
2286.0,1848582000.0,1527078.4,51722356.0
2287.0,1775537900.0,1526001.9,45532988.0
2288.0,1762696600.0,1523834.6,41127704.0
2289.0,1764999600.0,1523641.5,43205844.0
2290.0,1759180000.0,1522885.4,40939920.0
2291.0,1708014800.0,1521609.5,48290780.0
2292.0,1789657700.0,1522163.5,48112588.0
2293.0,1697470800.0,1521979.5,41981616.0
2294.0,1699753000.0,1521124.2,43188676.0
2295.0,1664855000.0,1521988.8,38976856.0
2296.0,1664966900.0,1522037.2,39974628.0
2297.0,1656573000.0,1520426.6,36828850.0
2298.0,1677530500.0,1520629.6,36292548.0
2299.0,1674049900.0,1520713.4,39009308.0
2300.0,1617830400.0,1516730.8,37470524.0
