time,ACCESS-CM2,CANESM5,ACCESS-ESM1-5,CESM2-WACCM,IPSL-CM6A-LR,MRI-ESM2-0
2036.0,42183690000000.0,43250086000000.0,43383990000000.0,42448726000000.0,41888267000000.0,42350915000000.0
2037.0,42019037000000.0,43245837000000.0,43343384000000.0,42244153000000.0,41712500000000.0,42185097000000.0
2038.0,41809506000000.0,43119150000000.0,43306097000000.0,41937580000000.0,41462893000000.0,42092005000000.0
2039.0,41558317000000.0,43031563000000.0,43317310000000.0,41709050000000.0,41317002000000.0,41936795000000.0
2040.0,41395200000000.0,42982570000000.0,43252355000000.0,41445637000000.0,41121180000000.0,41872123000000.0
2041.0,41287760000000.0,42859495000000.0,43132280000000.0,41315832000000.0,40928337000000.0,41621410000000.0
2042.0,41220865000000.0,42757870000000.0,43013520000000.0,41305260000000.0,40661613000000.0,41516280000000.0
2043.0,40987917000000.0,42583594000000.0,42967900000000.0,41111150000000.0,40475660000000.0,41465050000000.0
2044.0,40823387000000.0,42349430000000.0,42860137000000.0,41015880000000.0,40229470000000.0,41304610000000.0
2045.0,40593888000000.0,42166756000000.0,42715130000000.0,40753946000000.0,40016164000000.0,41101545000000.0
2046.0,40443887000000.0,41995687000000.0,42422222000000.0,40591363000000.0,39818185000000.0,40926870000000.0
2047.0,40187070000000.0,41861170000000.0,42225920000000.0,40299120000000.0,39534450000000.0,40734890000000.0
2048.0,39940650000000.0,41613825000000.0,42135760000000.0,39940730000000.0,39286032000000.0,40596590000000.0
2049.0,39632847000000.0,41435210000000.0,42022000000000.0,39602300000000.0,39024656000000.0,40435160000000.0
2050.0,39331270000000.0,41188700000000.0,41780010000000.0,39282304000000.0,38685890000000.0,40198402000000.0
2051.0,39016636000000.0,40926727000000.0,41550740000000.0,38887900000000.0,38326644000000.0,39868530000000.0
2052.0,38887473000000.0,40763120000000.0,41396644000000.0,38592538000000.0,38100950000000.0,39595430000000.0
2053.0,38643163000000.0,40485990000000.0,41149067000000.0,38352217000000.0,37859856000000.0,39295855000000.0
2054.0,38391224000000.0,40281097000000.0,40977985000000.0,38121060000000.0,37726326000000.0,39009480000000.0
2055.0,38089557000000.0,40076633000000.0,40809670000000.0,37696957000000.0,37499210000000.0,38729550000000.0
2056.0,37816793000000.0,39662990000000.0,40575750000000.0,37337333000000.0,37166013000000.0,38481544000000.0
2057.0,37468225000000.0,39422247000000.0,40463920000000.0,36935350000000.0,36897884000000.0,38344424000000.0
2058.0,37356564000000.0,39172572000000.0,40241060000000.0,36447617000000.0,36327823000000.0,38141870000000.0
2059.0,37053396000000.0,38786273000000.0,39967682000000.0,35950510000000.0,36008133000000.0,37915124000000.0
2060.0,36776130000000.0,38446360000000.0,39630733000000.0,35557845000000.0,35703623000000.0,37664703000000.0
2061.0,36409200000000.0,38214210000000.0,39392777000000.0,35046839000000.0,35349783000000.0,37387246000000.0
2062.0,36064887000000.0,37883004000000.0,38814550000000.0,34603700000000.0,35001266000000.0,36998484000000.0
2063.0,35737750000000.0,37365580000000.0,38404402000000.0,34178320000000.0,34729158000000.0,36567712000000.0
2064.0,35439480000000.0,36951620000000.0,37936884000000.0,33678166000000.0,34268310000000.0,36110470000000.0
2065.0,35080766000000.0,36629850000000.0,37640137000000.0,33239850000000.0,33829300000000.0,35844820000000.0
2066.0,34808350000000.0,36365085000000.0,37288540000000.0,32680037000000.0,33496951000000.0,35406033000000.0
2067.0,34511755000000.0,35922330000000.0,36851640000000.0,32083720000000.0,33123742000000.0,34899281000000.0
2068.0,34010460000000.0,35428904000000.0,36549380000000.0,31543544000000.0,32554734000000.0,34445617000000.0
2069.0,33642452000000.0,34807294000000.0,36213352000000.0,30978748000000.0,32026904000000.0,34061460000000.0
2070.0,33186558000000.0,34439298000000.0,35812650000000.0,30552288000000.0,31578837000000.0,33702367000000.0
2071.0,32771364000000.0,33738696000000.0,35453047000000.0,29873326000000.0,31065276000000.0,33308650000000.0
2072.0,32413898000000.0,33086014000000.0,35041190000000.0,29476870000000.0,30749158000000.0,32947604000000.0
2073.0,31923418000000.0,32473417000000.0,34722906000000.0,28838340000000.0,30384138000000.0,32511585000000.0
2074.0,31614910000000.0,31924358000000.0,34418916000000.0,28269710000000.0,29885666000000.0,32085748000000.0
2075.0,31310781000000.0,31454017000000.0,34164881000000.0,27761530000000.0,29443180000000.0,31667438000000.0
2076.0,30942886000000.0,31046404000000.0,33871224000000.0,27209004000000.0,29000819000000.0,31237337000000.0
2077.0,30451968000000.0,30604255000000.0,33509337000000.0,26548095000000.0,28497645000000.0,30764337000000.0
2078.0,29889038000000.0,30151480000000.0,33141991000000.0,25878457000000.0,28017754000000.0,30368485000000.0
2079.0,29396298000000.0,29482346000000.0,32743598000000.0,25247523000000.0,27619750000000.0,29947817000000.0
2080.0,28981965000000.0,28864284000000.0,32340756000000.0,24561567000000.0,27193684000000.0,29480047000000.0
2081.0,28462199000000.0,28361932000000.0,31962222000000.0,23882145000000.0,26647830000000.0,29090260000000.0
2082.0,27948660000000.0,27766643000000.0,31506204000000.0,23229130000000.0,26189287000000.0,28684163000000.0
2083.0,27347999000000.0,27187946000000.0,31038760000000.0,22642850000000.0,25836716000000.0,28329483000000.0
2084.0,26826949000000.0,26576433000000.0,30592170000000.0,21962324000000.0,25278183000000.0,27997950000000.0
2085.0,26262515000000.0,25641078000000.0,30124456000000.0,21334470000000.0,24774963000000.0,27607525000000.0
2086.0,25574433000000.0,25017897000000.0,29776887000000.0,20600198000000.0,24319718000000.0,27030985000000.0
2087.0,25076040000000.0,24347884000000.0,29324516000000.0,19851316000000.0,23818951000000.0,26577822000000.0
2088.0,24521292000000.0,23851516000000.0,28825394000000.0,19223714000000.0,23458291000000.0,26200527000000.0
2089.0,24043384000000.0,23333045000000.0,28355653000000.0,18568836000000.0,23017726000000.0,25747312000000.0
2090.0,23575705000000.0,22818528000000.0,27907989000000.0,17882193000000.0,22476850000000.0,25269423000000.0
2091.0,23112024000000.0,22247637000000.0,27448066000000.0,17353447000000.0,22040206000000.0,24756108000000.0
2092.0,22629526000000.0,21571900000000.0,26924062000000.0,16679409000000.0,21410160000000.0,24236150000000.0
2093.0,22188988000000.0,20896847000000.0,26507204000000.0,16040921000000.0,20911034000000.0,23640928000000.0
2094.0,21684017000000.0,20245174000000.0,26040502000000.0,15370346000000.0,20405226000000.0,23020350000000.0
2095.0,21175565000000.0,19575788000000.0,25606030000000.0,14797773000000.0,19949616000000.0,22323078000000.0
2096.0,20591440000000.0,18814310000000.0,25124833000000.0,14297607000000.0,19564912000000.0,21782705000000.0
2097.0,20090827000000.0,18148530000000.0,24492976000000.0,13686807000000.0,19080275000000.0,21290214000000.0
2098.0,19627610000000.0,17577655000000.0,23944483000000.0,13150032000000.0,18684668000000.0,20682704000000.0
2099.0,19023524000000.0,16987019000000.0,23576806000000.0,12648988000000.0,18263182000000.0,20181800000000.0
2100.0,18506720000000.0,16378681000000.0,23129135000000.0,12148234000000.0,17806156000000.0,19699656000000.0
2101.0,18030168000000.0,15622587000000.0,22647803000000.0,11680101000000.0,17347849000000.0,19057730000000.0
2102.0,17475248000000.0,14972477000000.0,22133997000000.0,11254159000000.0,16919792000000.0,18402110000000.0
2103.0,16989000000000.0,14406175000000.0,21635132000000.0,10750307000000.0,16549210000000.0,17902620000000.0
2104.0,16485474000000.0,13733147000000.0,21059177000000.0,10276359000000.0,16143307000000.0,17289883000000.0
2105.0,16044851000000.0,13001660000000.0,20595668000000.0,9912004000000.0,15692448000000.0,16760621000000.0
2106.0,15631093000000.0,12378603000000.0,20059934000000.0,9530752000000.0,15316810000000.0,16236176000000.0
2107.0,15198942000000.0,11772468000000.0,19592682000000.0,9105342000000.0,14905511000000.0,15632834000000.0
2108.0,14753764000000.0,11225982000000.0,19043658000000.0,8758047500000.0,14460652000000.0,15138768000000.0
2109.0,14337151000000.0,10666455000000.0,18411256000000.0,8445592300000.0,14035979000000.0,14595178000000.0
2110.0,13784053000000.0,10183534000000.0,17921451000000.0,8113689000000.0,13631872000000.0,14131951000000.0
2111.0,13295478000000.0,9716218000000.0,17457880000000.0,7736953700000.0,13196830000000.0,13585610000000.0
2112.0,12866800000000.0,9225334000000.0,16887961000000.0,7412072000000.0,12758862000000.0,13040819000000.0
2113.0,12377618000000.0,8834947000000.0,16447931000000.0,7096935400000.0,12374813000000.0,12587726000000.0
2114.0,11976390000000.0,8421675000000.0,16041431000000.0,6778619700000.0,11959206000000.0,12147350000000.0
2115.0,11588945000000.0,7988274300000.0,15635897000000.0,6499068000000.0,11590716000000.0,11697963000000.0
2116.0,11146380000000.0,7511874700000.0,15262493000000.0,6245375000000.0,11144863000000.0,11230860000000.0
2117.0,10657834000000.0,7080476000000.0,14919177000000.0,5956714400000.0,10771265000000.0,10786412000000.0
2118.0,10268078000000.0,6656163300000.0,14486375000000.0,5686499500000.0,10397007000000.0,10319598000000.0
2119.0,9899732000000.0,6307719000000.0,14087776000000.0,5458079000000.0,9933130000000.0,9899961000000.0
2120.0,9598105000000.0,5957085000000.0,13670331000000.0,5254616700000.0,9592981000000.0,9477248000000.0
2121.0,9208716000000.0,5557672500000.0,13230997000000.0,5052252000000.0,9286805000000.0,9114040000000.0
2122.0,8903586000000.0,5193688700000.0,12763408000000.0,4845543000000.0,8948336000000.0,8762812300000.0
2123.0,8563868600000.0,4838071000000.0,12315076000000.0,4634280700000.0,8610429500000.0,8423086000000.0
2124.0,8233701000000.0,4559692000000.0,11951319000000.0,4424970000000.0,8302309000000.0,8101918400000.0
2125.0,7940647000000.0,4291188200000.0,11608491000000.0,4244334700000.0,8001048500000.0,7787901400000.0
2126.0,7634254000000.0,4053328700000.0,11278177000000.0,4066098000000.0,7700613700000.0,7509139500000.0
2127.0,7347612700000.0,3794543600000.0,10927498000000.0,3866228200000.0,7428024000000.0,7221880600000.0
2128.0,7036809500000.0,3538136000000.0,10603728000000.0,3678625000000.0,7076016300000.0,6947686000000.0
2129.0,6829601000000.0,3321512300000.0,10212934000000.0,3507406000000.0,6796778000000.0,6682355000000.0
2130.0,6620351000000.0,3120728600000.0,9869552000000.0,3343064200000.0,6533549700000.0,6418526600000.0
2131.0,6419545300000.0,2911897400000.0,9469332000000.0,3170604400000.0,6300352000000.0,6154194000000.0
2132.0,6174628000000.0,2736255400000.0,9196925000000.0,3000452500000.0,6089883500000.0,5940567300000.0
2133.0,5927038000000.0,2550420700000.0,8885774000000.0,2835550000000.0,5816479400000.0,5731450400000.0
2134.0,5679704000000.0,2384059200000.0,8570651000000.0,2665533700000.0,5614733000000.0,5518122000000.0
2135.0,5505649500000.0,2227314400000.0,8238668000000.0,2515134000000.0,5409982600000.0,5288379000000.0
2136.0,5295628000000.0,2089342000000.0,7867038000000.0,2372718600000.0,5174419500000.0,5069308000000.0
2137.0,5095981000000.0,1959305500000.0,7567838000000.0,2220255600000.0,4963575000000.0,4899963000000.0
2138.0,4878556000000.0,1849183600000.0,7235626300000.0,2087210200000.0,4792892000000.0,4715519000000.0
2139.0,4689484600000.0,1725008000000.0,6998927000000.0,1950425200000.0,4590332300000.0,4528565000000.0
2140.0,4501755000000.0,1615226200000.0,6732842500000.0,1844413500000.0,4395638500000.0,4347340800000.0
2141.0,4298721700000.0,1515558400000.0,6450718000000.0,1726228200000.0,4224036600000.0,4158453200000.0
2142.0,4130079200000.0,1418983800000.0,6196091000000.0,1615499200000.0,4041697400000.0,3974955800000.0
2143.0,3969719700000.0,1333483900000.0,5960469300000.0,1520605700000.0,3870128600000.0,3807157400000.0
2144.0,3791654500000.0,1247234900000.0,5756141000000.0,1424429400000.0,3725659700000.0,3645313000000.0
2145.0,3628654000000.0,1172188800000.0,5514608500000.0,1336192100000.0,3571566500000.0,3490708000000.0
2146.0,3449925100000.0,1110521300000.0,5359092000000.0,1250305200000.0,3415371000000.0,3302104500000.0
2147.0,3312388000000.0,1049018430000.0,5171764500000.0,1168609800000.0,3276632000000.0,3154395500000.0
2148.0,3192212700000.0,999938700000.0,4950069000000.0,1095650100000.0,3139587500000.0,3020274500000.0
2149.0,3074734700000.0,955267800000.0,4739056000000.0,1032328900000.0,2992202000000.0,2885654400000.0
2150.0,2929344000000.0,920504900000.0,4544235000000.0,973452900000.0,2849530400000.0,2762925000000.0
2151.0,2813616200000.0,882718100000.0,4332375800000.0,915347340000.0,2712551000000.0,2644947200000.0
2152.0,2677652800000.0,851272860000.0,4159055600000.0,866233160000.0,2575418500000.0,2530012800000.0
2153.0,2558752000000.0,818739150000.0,3981537200000.0,819775860000.0,2437227700000.0,2423062300000.0
2154.0,2435827600000.0,792496770000.0,3800418200000.0,780024100000.0,2314711900000.0,2315220200000.0
2155.0,2324499000000.0,762734100000.0,3650684000000.0,746148460000.0,2218958300000.0,2211723000000.0
2156.0,2223546300000.0,739741500000.0,3502432000000.0,710272350000.0,2124776000000.0,2096473000000.0
2157.0,2132140600000.0,720088300000.0,3358711000000.0,678905500000.0,2005897200000.0,1999992800000.0
2158.0,2047613600000.0,702782500000.0,3202963000000.0,652748060000.0,1912926500000.0,1898682500000.0
2159.0,1960969100000.0,689473850000.0,3055047100000.0,628041600000.0,1825498200000.0,1808822300000.0
2160.0,1877095600000.0,675264700000.0,2913548400000.0,610060660000.0,1741536200000.0,1724975500000.0
2161.0,1788964000000.0,664118500000.0,2777675700000.0,592230000000.0,1651383500000.0,1643724500000.0
2162.0,1721008500000.0,650614000000.0,2658511400000.0,573489800000.0,1563098100000.0,1559568400000.0
2163.0,1651271100000.0,640955800000.0,2532969300000.0,556631000000.0,1501642000000.0,1483733600000.0
2164.0,1572700800000.0,627784700000.0,2402462700000.0,541498570000.0,1427349300000.0,1406497700000.0
2165.0,1510097700000.0,614477860000.0,2301572000000.0,527058700000.0,1353787900000.0,1326035400000.0
2166.0,1441957200000.0,602160400000.0,2203035000000.0,516442750000.0,1293547300000.0,1246680400000.0
2167.0,1388164500000.0,588346300000.0,2099103900000.0,508090400000.0,1239213300000.0,1179182300000.0
2168.0,1328182000000.0,577263570000.0,1984731300000.0,500322140000.0,1188025000000.0,1120491800000.0
2169.0,1274639800000.0,565852000000.0,1882832000000.0,489005900000.0,1134065500000.0,1066708570000.0
2170.0,1230044800000.0,553301840000.0,1790246900000.0,478716620000.0,1082668740000.0,1009532140000.0
2171.0,1181498200000.0,544689060000.0,1705784100000.0,472216000000.0,1042705350000.0,959023200000.0
2172.0,1129724800000.0,535675600000.0,1616753700000.0,460143170000.0,1008861300000.0,922140700000.0
2173.0,1077381400000.0,530159040000.0,1549249800000.0,450502750000.0,979149200000.0,883671200000.0
2174.0,1025190100000.0,523658500000.0,1489453700000.0,440059800000.0,943923500000.0,842495100000.0
2175.0,980923250000.0,516080800000.0,1419268000000.0,434809080000.0,920602400000.0,806045940000.0
2176.0,948103940000.0,506186400000.0,1352893100000.0,428989000000.0,901294060000.0,771539000000.0
2177.0,916324300000.0,499402180000.0,1292695000000.0,421918870000.0,883841900000.0,744206960000.0
2178.0,890094900000.0,494620150000.0,1240405400000.0,416531800000.0,865338260000.0,717657000000.0
2179.0,858480840000.0,488794160000.0,1196506200000.0,409490300000.0,842128700000.0,689834900000.0
2180.0,829659400000.0,485251680000.0,1154419500000.0,403368050000.0,821749940000.0,671630200000.0
2181.0,802251740000.0,479318050000.0,1104488200000.0,400965270000.0,806836600000.0,653874500000.0
2182.0,774945700000.0,473387340000.0,1061956200000.0,397599540000.0,791760540000.0,631672700000.0
2183.0,750550400000.0,464749260000.0,1024702150000.0,392803880000.0,777599700000.0,614758000000.0
2184.0,727243950000.0,455939650000.0,985460050000.0,389891900000.0,769482500000.0,594890400000.0
2185.0,707242300000.0,446117000000.0,951222400000.0,384767500000.0,748722850000.0,581378640000.0
2186.0,681193700000.0,438933100000.0,920861740000.0,377806880000.0,731636560000.0,566212900000.0
2187.0,661891700000.0,430984600000.0,890924960000.0,373571400000.0,721996940000.0,551845700000.0
2188.0,634274800000.0,421123160000.0,860080600000.0,369174840000.0,711613600000.0,543832600000.0
2189.0,617010760000.0,411619920000.0,833895460000.0,364089930000.0,704938700000.0,532969720000.0
2190.0,601422600000.0,402814100000.0,808424400000.0,360264470000.0,696927500000.0,524593360000.0
2191.0,588621350000.0,393154170000.0,788518100000.0,353750580000.0,688167650000.0,518246760000.0
2192.0,575513800000.0,384535920000.0,760244670000.0,349588300000.0,677552000000.0,514001860000.0
2193.0,561269830000.0,380079640000.0,734530960000.0,344355080000.0,667866400000.0,505404750000.0
2194.0,548699470000.0,372333480000.0,709052470000.0,338804300000.0,662627800000.0,497059460000.0
2195.0,533298600000.0,362061000000.0,687192200000.0,334888670000.0,658713800000.0,488482540000.0
2196.0,519300250000.0,354710450000.0,669008130000.0,332481530000.0,650596100000.0,476962160000.0
2197.0,502379050000.0,347287800000.0,651482300000.0,328329950000.0,645101300000.0,468933940000.0
2198.0,495510420000.0,340403780000.0,633882540000.0,322900100000.0,638642900000.0,462056130000.0
2199.0,484131730000.0,333845270000.0,621029700000.0,318361500000.0,629627200000.0,455116030000.0
2200.0,474104430000.0,327345570000.0,610288300000.0,312838100000.0,621578300000.0,448214760000.0
2201.0,465193960000.0,320578360000.0,598561100000.0,308694060000.0,615362460000.0,442884400000.0
2202.0,456714520000.0,314220100000.0,590249850000.0,305478500000.0,607086800000.0,435865750000.0
2203.0,446840240000.0,306541300000.0,577871350000.0,300909820000.0,599614600000.0,431906780000.0
2204.0,437204800000.0,300263540000.0,570962300000.0,295506740000.0,590729300000.0,428972440000.0
2205.0,426882600000.0,295353550000.0,564357300000.0,294728300000.0,581770740000.0,423114830000.0
2206.0,417267420000.0,290237480000.0,555928000000.0,289178400000.0,576019900000.0,416235550000.0
2207.0,407934500000.0,284976250000.0,549046550000.0,283918370000.0,575077200000.0,411326380000.0
2208.0,399392150000.0,281350440000.0,543546770000.0,280960200000.0,570629300000.0,407037940000.0
2209.0,392391520000.0,277263000000.0,535892560000.0,276161760000.0,563667200000.0,402547380000.0
2210.0,385513420000.0,273909140000.0,525659930000.0,270860390000.0,556034300000.0,398146730000.0
2211.0,380425100000.0,270308620000.0,520226200000.0,267061300000.0,551639250000.0,393314040000.0
2212.0,373970100000.0,265386120000.0,515227840000.0,262587250000.0,550112400000.0,392083900000.0
2213.0,367103640000.0,261735650000.0,511149100000.0,258543480000.0,545480440000.0,390822000000.0
2214.0,358298260000.0,258510600000.0,506703900000.0,254549020000.0,541068660000.0,385742570000.0
2215.0,355090200000.0,255017090000.0,500480300000.0,251845280000.0,539843460000.0,382489400000.0
2216.0,349596600000.0,251100950000.0,492950880000.0,247279010000.0,533273380000.0,377317060000.0
2217.0,344000140000.0,248702010000.0,490413600000.0,243624500000.0,525711180000.0,373318580000.0
2218.0,339490080000.0,244739780000.0,486799970000.0,240112370000.0,522739900000.0,370428000000.0
2219.0,334434570000.0,241319950000.0,484245700000.0,236917690000.0,519043220000.0,366985200000.0
2220.0,330756900000.0,238633270000.0,476802550000.0,234651900000.0,517097360000.0,362950850000.0
2221.0,325580130000.0,234894230000.0,467776960000.0,232832240000.0,515771000000.0,356553230000.0
2222.0,322092270000.0,230151950000.0,462398880000.0,230851150000.0,509159370000.0,353079720000.0
2223.0,322147880000.0,226449740000.0,456821400000.0,229818500000.0,504927900000.0,349970860000.0
2224.0,317768430000.0,222803760000.0,452432330000.0,227677210000.0,500797730000.0,346268300000.0
2225.0,316785000000.0,218349570000.0,447974200000.0,224626490000.0,495087060000.0,344285800000.0
2226.0,316025500000.0,215375310000.0,445205100000.0,221960490000.0,489695600000.0,342379660000.0
2227.0,313673680000.0,212202600000.0,441163940000.0,219787600000.0,485416830000.0,339111900000.0
2228.0,310255700000.0,209136680000.0,435078730000.0,217581270000.0,484441230000.0,337135270000.0
2229.0,305617470000.0,206149160000.0,426839050000.0,215990260000.0,484539330000.0,334617840000.0
2230.0,301733580000.0,202705570000.0,417227740000.0,214771680000.0,482835430000.0,333587050000.0
2231.0,296659750000.0,199860670000.0,411237450000.0,212861910000.0,479307700000.0,330215650000.0
2232.0,294465180000.0,197826350000.0,408351080000.0,210952850000.0,473014370000.0,326953930000.0
2233.0,292332900000.0,195870050000.0,405998100000.0,208427070000.0,467140700000.0,324300100000.0
2234.0,288158970000.0,193595360000.0,402545870000.0,206656230000.0,463767240000.0,320841350000.0
2235.0,286704860000.0,190797510000.0,399276970000.0,204198900000.0,458538020000.0,318527600000.0
2236.0,283185740000.0,189088200000.0,395289400000.0,200353420000.0,454691980000.0,317136470000.0
2237.0,277428400000.0,187586270000.0,390481800000.0,198242100000.0,448779350000.0,313144930000.0
2238.0,274048170000.0,184967740000.0,387924330000.0,196967870000.0,444463840000.0,309801700000.0
2239.0,271710850000.0,183786130000.0,383009260000.0,194774400000.0,440854840000.0,307617920000.0
2240.0,268835240000.0,182284450000.0,380263560000.0,192663220000.0,439310600000.0,305008700000.0
2241.0,266762630000.0,179315230000.0,381071000000.0,190809000000.0,433838520000.0,303017100000.0
2242.0,263281950000.0,177647420000.0,382120400000.0,188626670000.0,432926260000.0,300920700000.0
2243.0,261520670000.0,176848220000.0,383205400000.0,187128500000.0,434027950000.0,300345900000.0
2244.0,261635460000.0,174958620000.0,381758960000.0,186604340000.0,430955760000.0,297171120000.0
2245.0,260018730000.0,173750010000.0,382868160000.0,184597890000.0,428698930000.0,295101170000.0
2246.0,258927980000.0,172543280000.0,380649300000.0,183567090000.0,425311730000.0,293736480000.0
2247.0,258642740000.0,170855040000.0,382512900000.0,182876400000.0,423383240000.0,290563420000.0
2248.0,255353060000.0,170362300000.0,383252300000.0,181595910000.0,422095520000.0,286950650000.0
2249.0,250830720000.0,167361400000.0,382428940000.0,181025010000.0,418906300000.0,285604870000.0
2250.0,248794170000.0,164966560000.0,378623980000.0,180692070000.0,413850000000.0,283697380000.0
2251.0,245897640000.0,163122480000.0,375742140000.0,179435230000.0,410674800000.0,283621850000.0
2252.0,243800980000.0,160944470000.0,373448000000.0,178012550000.0,406884480000.0,281874630000.0
2253.0,242499900000.0,158310600000.0,371007130000.0,176469360000.0,402348930000.0,280168820000.0
2254.0,240906370000.0,155918500000.0,369222120000.0,176036480000.0,396657230000.0,279741830000.0
2255.0,238629650000.0,153670040000.0,367405900000.0,175200000000.0,392929380000.0,279809600000.0
2256.0,236323880000.0,151234480000.0,365017760000.0,174250750000.0,392906180000.0,279457460000.0
2257.0,234938760000.0,149222280000.0,360798850000.0,172719390000.0,389838270000.0,280085400000.0
2258.0,233480930000.0,149010320000.0,359037530000.0,171078600000.0,386465730000.0,279178020000.0
2259.0,233875230000.0,147811320000.0,358012800000.0,169357020000.0,383982670000.0,279993900000.0
2260.0,232890270000.0,146818100000.0,357687360000.0,166702370000.0,379053640000.0,278504600000.0
2261.0,231866880000.0,146523130000.0,354259530000.0,164960860000.0,375897420000.0,276441460000.0
2262.0,231523010000.0,144978050000.0,350281560000.0,163209640000.0,374020730000.0,272971810000.0
2263.0,231503430000.0,143152100000.0,348572450000.0,162013100000.0,370336000000.0,270826490000.0
2264.0,230424790000.0,142260450000.0,344356230000.0,161942440000.0,370299900000.0,268428670000.0
2265.0,231638500000.0,140673710000.0,342110100000.0,160732730000.0,370165650000.0,267196940000.0
2266.0,230212940000.0,140556470000.0,338740770000.0,159155910000.0,370034250000.0,265686750000.0
2267.0,227230480000.0,140007720000.0,334834660000.0,159224640000.0,368213920000.0,264845590000.0
2268.0,224337660000.0,139835500000.0,331540200000.0,158252290000.0,367331970000.0,260942320000.0
2269.0,220573090000.0,138199020000.0,330478420000.0,158190780000.0,363197560000.0,258628810000.0
2270.0,218628570000.0,137037600000.0,329525300000.0,157794860000.0,362335240000.0,254924550000.0
2271.0,217708700000.0,136646130000.0,329351300000.0,156127250000.0,359172280000.0,252400810000.0
2272.0,215359670000.0,136283740000.0,328835560000.0,154764460000.0,357949150000.0,250260950000.0
