time,MRI-ESM2-0,CESM2-WACCM,IPSL-CM6A-LR,CANESM5
2060.0,37819640000000.0,35871785000000.0,37064140000000.0,38710300000000.0
2061.0,37608390000000.0,35681863000000.0,36835500000000.0,38487240000000.0
2062.0,37324105000000.0,35433254000000.0,36585437000000.0,38295800000000.0
2063.0,37224125000000.0,35072275000000.0,36340775000000.0,38130724000000.0
2064.0,37019628000000.0,34732640000000.0,36067380000000.0,37875282000000.0
2065.0,36627108000000.0,34390350000000.0,35794677000000.0,37515930000000.0
2066.0,36293594000000.0,34036540000000.0,35603253000000.0,37254750000000.0
2067.0,36024726000000.0,33674863000000.0,35355596000000.0,36956424000000.0
2068.0,35853162000000.0,33380333000000.0,35242484000000.0,36591260000000.0
2069.0,35648157000000.0,33134372000000.0,35026964000000.0,36261200000000.0
2070.0,35422147000000.0,32787680000000.0,34826750000000.0,36010356000000.0
2071.0,35208350000000.0,32296489000000.0,34608343000000.0,35762310000000.0
2072.0,34986300000000.0,31831546000000.0,34339962000000.0,35239460000000.0
2073.0,34750318000000.0,31470018000000.0,34004615000000.0,34932599000000.0
2074.0,34543013000000.0,31206509000000.0,33750080000000.0,34772967000000.0
2075.0,34238995000000.0,30881190000000.0,33568854000000.0,34606223000000.0
2076.0,33986546000000.0,30601128000000.0,33430810000000.0,34414023000000.0
2077.0,33725950000000.0,30286006000000.0,33132670000000.0,34068324000000.0
2078.0,33457552000000.0,30023420000000.0,32864170000000.0,33689302000000.0
2079.0,33129796000000.0,29695521000000.0,32704270000000.0,33373255000000.0
2080.0,32914008000000.0,29330156000000.0,32547140000000.0,33227463000000.0
2081.0,32667752000000.0,29119987000000.0,32450688000000.0,33020543000000.0
2082.0,32440270000000.0,28879490000000.0,32262907000000.0,32757168000000.0
2083.0,32207555000000.0,28563107000000.0,32066498000000.0,32485417000000.0
2084.0,31883516000000.0,28097263000000.0,31893700000000.0,32154195000000.0
2085.0,31585322000000.0,27852567000000.0,31697561000000.0,31869379000000.0
2086.0,31407735000000.0,27623032000000.0,31507735000000.0,31625056000000.0
2087.0,31306830000000.0,27372724000000.0,31315215000000.0,31466180000000.0
2088.0,31190396000000.0,27109270000000.0,31233034000000.0,31227340000000.0
2089.0,31046102000000.0,26790620000000.0,31073670000000.0,31005845000000.0
2090.0,30748065000000.0,26440567000000.0,30829950000000.0,30769210000000.0
2091.0,30589388000000.0,26009160000000.0,30686906000000.0,30566192000000.0
2092.0,30383228000000.0,25652010000000.0,30510010000000.0,30393420000000.0
2093.0,30193173000000.0,25376598000000.0,30245489000000.0,30104570000000.0
2094.0,29950139000000.0,25055967000000.0,30129930000000.0,29826330000000.0
2095.0,29748294000000.0,24748052000000.0,29926852000000.0,29540260000000.0
2096.0,29605044000000.0,24372752000000.0,29759310000000.0,29172481000000.0
2097.0,29439660000000.0,24018952000000.0,29601450000000.0,28892499000000.0
2098.0,29348036000000.0,23714520000000.0,29437769000000.0,28706295000000.0
2099.0,29237240000000.0,23443043000000.0,29304396000000.0,28455037000000.0
2100.0,29038662000000.0,23053505000000.0,29179970000000.0,28201410000000.0
2101.0,28824958000000.0,22801669000000.0,29003103000000.0,27998260000000.0
2102.0,28608744000000.0,22439227000000.0,28802680000000.0,27848770000000.0
2103.0,28413358000000.0,22127674000000.0,28660954000000.0,27616455000000.0
2104.0,28215874000000.0,21932460000000.0,28507013000000.0,27451877000000.0
2105.0,27976830000000.0,21711050000000.0,28420306000000.0,27262716000000.0
2106.0,27794745000000.0,21516260000000.0,28258102000000.0,27086471000000.0
2107.0,27610800000000.0,21241360000000.0,28123926000000.0,26929588000000.0
2108.0,27338950000000.0,20944504000000.0,27961483000000.0,26752605000000.0
2109.0,27111763000000.0,20658874000000.0,27750075000000.0,26567017000000.0
2110.0,26904854000000.0,20411016000000.0,27650108000000.0,26298571000000.0
2111.0,26669927000000.0,20249674000000.0,27540935000000.0,26162978000000.0
2112.0,26441968000000.0,20027120000000.0,27431956000000.0,25917548000000.0
2113.0,26301883000000.0,19714034000000.0,27306473000000.0,25712468000000.0
2114.0,26067176000000.0,19515023000000.0,27185448000000.0,25609586000000.0
2115.0,25848334000000.0,19263970000000.0,27163166000000.0,25476200000000.0
2116.0,25677288000000.0,19085983000000.0,27047806000000.0,25334940000000.0
2117.0,25587154000000.0,18891084000000.0,26966910000000.0,25242769000000.0
2118.0,25367450000000.0,18635486000000.0,26924400000000.0,25092726000000.0
2119.0,25158796000000.0,18430858000000.0,26797658000000.0,25033414000000.0
2120.0,24940848000000.0,18274530000000.0,26627190000000.0,24839188000000.0
2121.0,24786518000000.0,18079931000000.0,26522690000000.0,24696989000000.0
2122.0,24614485000000.0,17914132000000.0,26333139000000.0,24604532000000.0
2123.0,24510202000000.0,17737716000000.0,26197944000000.0,24400378000000.0
2124.0,24314682000000.0,17598662000000.0,26057573000000.0,24303270000000.0
2125.0,24096354000000.0,17410293000000.0,25924486000000.0,24187865000000.0
2126.0,23959639000000.0,17225800000000.0,25893943000000.0,24066331000000.0
2127.0,23812410000000.0,17125019000000.0,25768923000000.0,23928280000000.0
2128.0,23712737000000.0,16939046000000.0,25468873000000.0,23785896000000.0
2129.0,23612325000000.0,16769769000000.0,25274030000000.0,23645534000000.0
2130.0,23418842000000.0,16639293000000.0,25112751000000.0,23542184000000.0
2131.0,23207248000000.0,16515872000000.0,25067590000000.0,23427851000000.0
2132.0,23027503000000.0,16369392000000.0,24976814000000.0,23274004000000.0
2133.0,22836452000000.0,16196257000000.0,24841099000000.0,23157800000000.0
2134.0,22529081000000.0,16081093000000.0,24682716000000.0,23037480000000.0
2135.0,22353604000000.0,15933415000000.0,24534894000000.0,22941752000000.0
2136.0,22190752000000.0,15775453000000.0,24334685000000.0,22853730000000.0
2137.0,22045086000000.0,15606362000000.0,24257189000000.0,22790277000000.0
2138.0,21952390000000.0,15463833000000.0,24210016000000.0,22667707000000.0
2139.0,21890744000000.0,15304966000000.0,24090750000000.0,22582230000000.0
2140.0,21777936000000.0,15204495000000.0,24021985000000.0,22537256000000.0
2141.0,21614150000000.0,15100874000000.0,23940850000000.0,22460315000000.0
2142.0,21444558000000.0,14987893000000.0,23872326000000.0,22391191000000.0
2143.0,21319765000000.0,14906828000000.0,23799257000000.0,22312898000000.0
2144.0,21182154000000.0,14828452000000.0,23711348000000.0,22198792000000.0
2145.0,20995019000000.0,14757167000000.0,23684262000000.0,22145246000000.0
2146.0,20840672000000.0,14637027000000.0,23618258000000.0,22026652000000.0
2147.0,20707627000000.0,14552825000000.0,23517520000000.0,21999236000000.0
2148.0,20567724000000.0,14418332000000.0,23395278000000.0,21946861000000.0
2149.0,20456596000000.0,14326260000000.0,23308610000000.0,21873800000000.0
2150.0,20354607000000.0,14237184000000.0,23085750000000.0,21756228000000.0
2151.0,20229710000000.0,14132683000000.0,22997117000000.0,21756669000000.0
2152.0,20121096000000.0,14047866000000.0,22917935000000.0,21683105000000.0
2153.0,20041513000000.0,13890969000000.0,22853360000000.0,21620167000000.0
2154.0,19993345000000.0,13788413000000.0,22812890000000.0,21590503000000.0
2155.0,19830424000000.0,13686146000000.0,22738008000000.0,21544873000000.0
2156.0,19721762000000.0,13599350000000.0,22677720000000.0,21498350000000.0
2157.0,19681291000000.0,13501681000000.0,22564180000000.0,21485320000000.0
2158.0,19596302000000.0,13389586000000.0,22501100000000.0,21433743000000.0
2159.0,19467308000000.0,13268918000000.0,22365572000000.0,21399123000000.0
2160.0,19358439000000.0,13149183000000.0,22312110000000.0,21354240000000.0
2161.0,19259294000000.0,13062051000000.0,22263720000000.0,21315266000000.0
2162.0,19142800000000.0,12952726000000.0,22206568000000.0,21215457000000.0
2163.0,19040181000000.0,12891441000000.0,22146831000000.0,21136337000000.0
2164.0,18991744000000.0,12820513000000.0,22091124000000.0,21061412000000.0
2165.0,18923685000000.0,12743749000000.0,22021818000000.0,20976023000000.0
2166.0,18791885000000.0,12684754000000.0,21945903000000.0,20907930000000.0
2167.0,18659003000000.0,12624458000000.0,21844445000000.0,20879562000000.0
2168.0,18538127000000.0,12545412000000.0,21795088000000.0,20824930000000.0
2169.0,18425649000000.0,12456872000000.0,21728976000000.0,20742555000000.0
2170.0,18347974000000.0,12312800000000.0,21660705000000.0,20670698000000.0
2171.0,18244270000000.0,12211987000000.0,21591799000000.0,20677592000000.0
2172.0,18125777000000.0,12161153000000.0,21519212000000.0,20644725000000.0
2173.0,17986753000000.0,12112313000000.0,21477192000000.0,20595438000000.0
2174.0,17897863000000.0,12004028000000.0,21402310000000.0,20544429000000.0
2175.0,17820239000000.0,11940447000000.0,21362431000000.0,20534660000000.0
2176.0,17743003000000.0,11869823000000.0,21311162000000.0,20512453000000.0
2177.0,17657397000000.0,11784906000000.0,21247247000000.0,20386912000000.0
2178.0,17584654000000.0,11687017000000.0,21194682000000.0,20302059000000.0
2179.0,17460982000000.0,11634827000000.0,21121502000000.0,20247747000000.0
2180.0,17350215000000.0,11556306000000.0,21100407000000.0,20169143000000.0
2181.0,17302644000000.0,11427756000000.0,21064992000000.0,20125367000000.0
2182.0,17232113000000.0,11368949000000.0,21017502000000.0,20081298000000.0
2183.0,17136500000000.0,11356671000000.0,20978713000000.0,20016353000000.0
2184.0,17080176000000.0,11200047000000.0,20931701000000.0,19947122000000.0
2185.0,17009650000000.0,11091694000000.0,20846857000000.0,19937240000000.0
2186.0,16897027000000.0,11023394000000.0,20796740000000.0,19914776000000.0
2187.0,16831846000000.0,10965472000000.0,20734842000000.0,19900770000000.0
2188.0,16741041000000.0,10923197000000.0,20724522000000.0,19874751000000.0
2189.0,16644279000000.0,10863307000000.0,20690315000000.0,19824320000000.0
2190.0,16551280000000.0,10806987000000.0,20627753000000.0,19776865000000.0
2191.0,16449294000000.0,10767768000000.0,20587867000000.0,19774977000000.0
2192.0,16391921000000.0,10725339000000.0,20534380000000.0,19771859000000.0
2193.0,16294735000000.0,10662915000000.0,20491203000000.0,19738948000000.0
2194.0,16232718000000.0,10606849000000.0,20461558000000.0,19741396000000.0
2195.0,16155597000000.0,10531816000000.0,20422167000000.0,19680014000000.0
2196.0,16104272000000.0,10488617000000.0,20365655000000.0,19582670000000.0
2197.0,16001680000000.0,10427791000000.0,20338912000000.0,19548430000000.0
2198.0,15948571000000.0,10375596000000.0,20298542000000.0,19515522000000.0
2199.0,15901852000000.0,10338307000000.0,20203260000000.0,19474707000000.0
2200.0,15815054000000.0,10306867000000.0,20136285000000.0,19450672000000.0
2201.0,15747984000000.0,10262912000000.0,20009336000000.0,19401135000000.0
2202.0,15698595000000.0,10233693000000.0,20027632000000.0,19386834000000.0
2203.0,15662158000000.0,10187220000000.0,20024094000000.0,19388097000000.0
2204.0,15578450000000.0,10095505000000.0,19986687000000.0,19337233000000.0
2205.0,15457628000000.0,10036240000000.0,19900970000000.0,19309389000000.0
2206.0,15361679000000.0,9978789000000.0,19869225000000.0,19249653000000.0
2207.0,15299270000000.0,9928565000000.0,19843173000000.0,19204013000000.0
2208.0,15226301000000.0,9906797000000.0,19853908000000.0,19166540000000.0
2209.0,15131270000000.0,9869790000000.0,19851192000000.0,19119374000000.0
2210.0,15029660000000.0,9802795000000.0,19836700000000.0,19073890000000.0
2211.0,14959311000000.0,9753969000000.0,19825835000000.0,19008712000000.0
2212.0,14936809000000.0,9712287000000.0,19813580000000.0,19012713000000.0
2213.0,14882548000000.0,9647335000000.0,19808910000000.0,18993983000000.0
2214.0,14824325000000.0,9611188000000.0,19772698000000.0,18971248000000.0
2215.0,14732166000000.0,9583426000000.0,19755736000000.0,18925178000000.0
2216.0,14635322000000.0,9536011000000.0,19736818000000.0,18914193000000.0
2217.0,14588862000000.0,9531318000000.0,19715592000000.0,18872260000000.0
2218.0,14535972000000.0,9496008000000.0,19700736000000.0,18842934000000.0
2219.0,14476829000000.0,9438906000000.0,19699264000000.0,18840778000000.0
2220.0,14413152000000.0,9375346000000.0,19720382000000.0,18793361000000.0
2221.0,14376292000000.0,9350460000000.0,19711245000000.0,18698190000000.0
2222.0,14314043000000.0,9319176000000.0,19710040000000.0,18628882000000.0
2223.0,14275120000000.0,9261846000000.0,19725577000000.0,18548754000000.0
2224.0,14174289000000.0,9172249000000.0,19692282000000.0,18444913000000.0
2225.0,14153381000000.0,9104605000000.0,19675369000000.0,18419034000000.0
2226.0,14144332000000.0,9066575000000.0,19670130000000.0,18380197000000.0
2227.0,14087238000000.0,9010582000000.0,19648740000000.0,18313864000000.0
2228.0,14032021000000.0,8974310000000.0,19635097000000.0,18300526000000.0
2229.0,13959330000000.0,8939588000000.0,19634009000000.0,18258126000000.0
2230.0,13886530000000.0,8913390000000.0,19641273000000.0,18192848000000.0
2231.0,13826433000000.0,8876932000000.0,19645449000000.0,18168657000000.0
2232.0,13772228000000.0,8863544000000.0,19653090000000.0,18138255000000.0
2233.0,13683245000000.0,8825907000000.0,19654435000000.0,18133576000000.0
2234.0,13659680000000.0,8793318000000.0,19622504000000.0,18069680000000.0
2235.0,13542151000000.0,8742734700000.0,19585332000000.0,18041618000000.0
2236.0,13442067000000.0,8690932000000.0,19618091000000.0,18033653000000.0
2237.0,13388801000000.0,8663906000000.0,19598940000000.0,18002332000000.0
2238.0,13363967000000.0,8622090000000.0,19560360000000.0,17996408000000.0
2239.0,13343899000000.0,8564245500000.0,19552540000000.0,17977360000000.0
2240.0,13309734000000.0,8503756000000.0,19516818000000.0,17976030000000.0
2241.0,13280291000000.0,8460924000000.0,19515390000000.0,17961438000000.0
2242.0,13209479000000.0,8421783400000.0,19477578000000.0,17941876000000.0
2243.0,13176790000000.0,8388836600000.0,19437310000000.0,17871948000000.0
2244.0,13172354000000.0,8341702600000.0,19365747000000.0,17856064000000.0
2245.0,13156313000000.0,8301913000000.0,19301850000000.0,17845969000000.0
2246.0,13141415000000.0,8272865000000.0,19239583000000.0,17807467000000.0
2247.0,13104515000000.0,8230268300000.0,19201470000000.0,17781480000000.0
2248.0,13102525000000.0,8175547300000.0,19169555000000.0,17753470000000.0
2249.0,13050154000000.0,8146503000000.0,19137676000000.0,17704109000000.0
2250.0,13009678000000.0,8112767500000.0,19129143000000.0,17694500000000.0
2251.0,12985728000000.0,8101020000000.0,19109836000000.0,17688790000000.0
2252.0,12930763000000.0,8081725000000.0,19074241000000.0,17682609000000.0
2253.0,12877084000000.0,8059231000000.0,19061461000000.0,17652223000000.0
2254.0,12794121000000.0,8036556500000.0,19033762000000.0,17608441000000.0
2255.0,12750897000000.0,8020007000000.0,19007671000000.0,17590689000000.0
2256.0,12706479000000.0,8002239700000.0,19014217000000.0,17552451000000.0
2257.0,12652712000000.0,7979298000000.0,18981610000000.0,17522471000000.0
2258.0,12582810000000.0,7940103700000.0,18971737000000.0,17501477000000.0
2259.0,12533048000000.0,7918777000000.0,18954400000000.0,17436360000000.0
2260.0,12492823000000.0,7881767000000.0,18976440000000.0,17441218000000.0
2261.0,12442869000000.0,7871343400000.0,18936148000000.0,17395960000000.0
2262.0,12380046000000.0,7857515300000.0,18908765000000.0,17406322000000.0
2263.0,12258695000000.0,7826091500000.0,18857417000000.0,17423775000000.0
2264.0,12180667000000.0,7809382500000.0,18841659000000.0,17430409000000.0
2265.0,12130212000000.0,7773651000000.0,18827648000000.0,17428156000000.0
2266.0,12100590000000.0,7721857300000.0,18830445000000.0,17359090000000.0
2267.0,12051176000000.0,7685037000000.0,18823060000000.0,17310180000000.0
2268.0,11976885000000.0,7667708000000.0,18826515000000.0,17282306000000.0
2269.0,11901517000000.0,7670217000000.0,18773835000000.0,17277820000000.0
2270.0,11881663000000.0,7654600600000.0,18695628000000.0,17272210000000.0
2271.0,11845114000000.0,7637212600000.0,18674862000000.0,17250702000000.0
2272.0,11835855000000.0,7615553000000.0,18636394000000.0,17240931000000.0
2273.0,11805368000000.0,7572944300000.0,18614371000000.0,17243300000000.0
2274.0,11760245000000.0,7539048000000.0,18609288000000.0,17203377000000.0
2275.0,11738597000000.0,7501436700000.0,18564176000000.0,17179240000000.0
2276.0,11716715000000.0,7464381000000.0,18561232000000.0,17125958000000.0
2277.0,11688385000000.0,7451607000000.0,18522822000000.0,17064374000000.0
2278.0,11657720000000.0,7433183000000.0,18497411000000.0,17071807000000.0
2279.0,11603434000000.0,7404638400000.0,18483102000000.0,17085494000000.0
2280.0,11588108000000.0,7393725000000.0,18469842000000.0,17047202000000.0
2281.0,11547637000000.0,7360554700000.0,18442451000000.0,17025755000000.0
2282.0,11502611000000.0,7354015000000.0,18440648000000.0,17011209000000.0
2283.0,11450953000000.0,7343804000000.0,18405055000000.0,16933903000000.0
2284.0,11395774000000.0,7338690000000.0,18389584000000.0,16924231000000.0
2285.0,11354254000000.0,7314730400000.0,18364160000000.0,16888973000000.0
2286.0,11336498000000.0,7295838000000.0,18361285000000.0,16886954000000.0
2287.0,11316287000000.0,7287438000000.0,18372792000000.0,16909568000000.0
2288.0,11312213000000.0,7263235000000.0,18313915000000.0,16902482000000.0
2289.0,11283842000000.0,7267213000000.0,18297077000000.0,16882398000000.0
2290.0,11244680000000.0,7251432600000.0,18299386000000.0,16894468000000.0
2291.0,11213260000000.0,7237850000000.0,18277649000000.0,16904993000000.0
2292.0,11174905000000.0,7232399000000.0,18297470000000.0,16875299000000.0
2293.0,11142704000000.0,7219649700000.0,18254390000000.0,16862280000000.0
2294.0,11100558000000.0,7205093400000.0,18234609000000.0,16867490000000.0
2295.0,11072225000000.0,7177179000000.0,18246072000000.0,16861166000000.0
2296.0,11092717000000.0,7150788000000.0,18256780000000.0,16845373000000.0
2297.0,11066567000000.0,7115770000000.0,18253594000000.0,16851049000000.0
2298.0,11028502000000.0,7059376000000.0,18258866000000.0,16847045000000.0
2299.0,11037965000000.0,7036848000000.0,18280420000000.0,16806672000000.0
2300.0,11005019000000.0,7033285000000.0,18230377000000.0,16797707000000.0
