time,EC-EARTH3-VEG,CAMS-CSM1-0,MRI-ESM2-0,GFDL-ESM4
2091.0,27007594000.0,70476750000.0,20058431000.0,36470022000.0
2092.0,27363482000.0,67614986000.0,20501228000.0,36355502000.0
2093.0,26771239000.0,67991306000.0,19990147000.0,36443554000.0
2094.0,26523548000.0,68611300000.0,20683577000.0,36507730000.0
2095.0,26806643000.0,69039200000.0,20877122000.0,36301865000.0
2096.0,26843193000.0,69147525000.0,21731279000.0,36563583000.0
2097.0,27579933000.0,70604760000.0,21792970000.0,37487276000.0
2098.0,26996050000.0,70246030000.0,23050402000.0,37424742000.0
2099.0,27033446000.0,72456710000.0,23697711000.0,37559726000.0
2100.0,27155225000.0,76030700000.0,23754545000.0,37747315000.0
