time,CCSM4,CESM1-CAM5
2000.0,135676030000.0,135676030000.0
2001.0,136026680000.0,136026680000.0
2002.0,136196020000.0,136196020000.0
2003.0,135582000000.0,135582000000.0
2004.0,135672770000.0,135672770000.0
2005.0,135428110000.0,135428110000.0
2006.0,135267710000.0,135267710000.0
2007.0,135123480000.0,135123480000.0
2008.0,135177720000.0,135177720000.0
2009.0,135103720000.0,135103720000.0
2010.0,134918910000.0,134918910000.0
2011.0,134804710000.0,134804710000.0
2012.0,134926115000.0,134926115000.0
2013.0,135453900000.0,135453900000.0
2014.0,134851910000.0,134851910000.0
2015.0,135548985000.0,135548985000.0
2016.0,134864910000.0,134864910000.0
2017.0,134483740000.0,134483740000.0
2018.0,134644730000.0,134644730000.0
2019.0,134577810000.0,134577810000.0
2020.0,134579536000.0,134579536000.0
2021.0,134787680000.0,134857750000.0
2022.0,134845030000.0,134681960000.0
2023.0,134168355000.0,134595360000.0
2024.0,134168560000.0,134671320000.0
2025.0,133789720000.0,134502466000.0
2026.0,134019060000.0,134151820000.0
2027.0,133666940000.0,134227780000.0
2028.0,133706760000.0,133801810000.0
2029.0,133649810000.0,133883470000.0
2030.0,133400890000.0,133346460000.0
2031.0,133372550000.0,133319156000.0
2032.0,133581505000.0,135101780000.0
2033.0,132983440000.0,133556675000.0
2034.0,132772090000.0,133068930000.0
2035.0,132707470000.0,132980250000.0
2036.0,132762390000.0,133289430000.0
2037.0,132872045000.0,132428145000.0
2038.0,132587780000.0,132457480000.0
2039.0,132431950000.0,132140260000.0
2040.0,132660020000.0,132143380000.0
2041.0,132543570000.0,132248535000.0
2042.0,132394370000.0,131836330000.0
2043.0,131963510000.0,131941410000.0
2044.0,131794030000.0,132111030000.0
2045.0,131888950000.0,131727320000.0
2046.0,131640530000.0,131568300000.0
2047.0,131762660000.0,131186850000.0
2048.0,131269580000.0,131272330000.0
2049.0,131004900000.0,131001590000.0
2050.0,131070580000.0,130641290000.0
2051.0,130846000000.0,130620910000.0
2052.0,130650660000.0,130110910000.0
2053.0,130630520000.0,129840800000.0
2054.0,130097725000.0,129672640000.0
2055.0,130017670000.0,129529110000.0
2056.0,129748450000.0,129177940000.0
2057.0,129638990000.0,129066910000.0
2058.0,129622020000.0,128604990000.0
2059.0,129450960000.0,128324610000.0
2060.0,129301060000.0,127808010000.0
2061.0,129052680000.0,127461350000.0
2062.0,128701006000.0,127235916000.0
2063.0,128362136000.0,126856300000.0
2064.0,128368520000.0,126625006000.0
2065.0,128066535000.0,126920100000.0
2066.0,127990880000.0,125722960000.0
2067.0,127735740000.0,125229950000.0
2068.0,127470350000.0,124713580000.0
2069.0,127010170000.0,124340270000.0
2070.0,126634410000.0,124092070000.0
2071.0,126578380000.0,123520180000.0
2072.0,126450975000.0,123090575000.0
2073.0,126137524000.0,122619860000.0
2074.0,125761724000.0,122022790000.0
2075.0,125319860000.0,121552580000.0
2076.0,124950720000.0,121134195000.0
2077.0,124821030000.0,120481600000.0
2078.0,124432970000.0,120197340000.0
2079.0,124175900000.0,119582300000.0
2080.0,124020785000.0,119011566000.0
2081.0,123721450000.0,118471795000.0
2082.0,123442320000.0,117954950000.0
2083.0,122808190000.0,117352866000.0
2084.0,122378110000.0,116819340000.0
2085.0,122157834000.0,116050060000.0
2086.0,121742000000.0,115673690000.0
2087.0,121759530000.0,115059000000.0
2088.0,121196310000.0,114302190000.0
2089.0,120767380000.0,113723875000.0
2090.0,120168980000.0,113239564000.0
2091.0,119459670000.0,112509440000.0
2092.0,118739165000.0,111932875000.0
2093.0,118180850000.0,111134740000.0
2094.0,117580510000.0,110122656000.0
2095.0,117057724000.0,109600370000.0
2096.0,116494280000.0,109152790000.0
2097.0,115893970000.0,108291695000.0
2098.0,115179650000.0,107377010000.0
2099.0,114594324000.0,106741500000.0
2100.0,114047270000.0,105544120000.0
2101.0,113627060000.0,104593924000.0
2102.0,112839746000.0,103287400000.0
2103.0,112114550000.0,102695805000.0
2104.0,111620030000.0,101894330000.0
2105.0,110689440000.0,100838460000.0
2106.0,110239510000.0,100172850000.0
2107.0,109699880000.0,99123680000.0
2108.0,108976440000.0,97974900000.0
2109.0,108227720000.0,97398770000.0
2110.0,107717010000.0,96359620000.0
2111.0,107399094000.0,95504155000.0
2112.0,106854120000.0,94313670000.0
2113.0,106235494000.0,93509460000.0
2114.0,105575180000.0,92718110000.0
2115.0,104739490000.0,91918560000.0
2116.0,103712694000.0,91032900000.0
2117.0,102857620000.0,89718990000.0
2118.0,101846260000.0,88459000000.0
2119.0,101073750000.0,87288130000.0
2120.0,100106895000.0,86312850000.0
2121.0,99671500000.0,85267160000.0
2122.0,99551855000.0,83768615000.0
2123.0,98295630000.0,82846900000.0
2124.0,97199080000.0,81756490000.0
2125.0,96544180000.0,80906150000.0
2126.0,95215100000.0,79604080000.0
2127.0,94530880000.0,78945390000.0
2128.0,93523890000.0,77792340000.0
2129.0,92620790000.0,76613150000.0
2130.0,91696775000.0,75747705000.0
2131.0,90890340000.0,74543730000.0
2132.0,90459620000.0,73802030000.0
2133.0,89654900000.0,72943170000.0
2134.0,89176460000.0,71670000000.0
2135.0,88007560000.0,70934675000.0
2136.0,86525940000.0,69967410000.0
2137.0,85938160000.0,68970600000.0
2138.0,85523780000.0,68032260000.0
2139.0,84641735000.0,66765267000.0
2140.0,84187350000.0,65754694000.0
2141.0,82959070000.0,64522154000.0
2142.0,81916520000.0,63314964000.0
2143.0,80824200000.0,62449870000.0
2144.0,80056560000.0,61472965000.0
2145.0,79006080000.0,60619450000.0
2146.0,77641030000.0,59326083000.0
2147.0,76635680000.0,58283960000.0
2148.0,75985175000.0,57115005000.0
2149.0,74959310000.0,56282116000.0
2150.0,74122820000.0,55507600000.0
2151.0,72948150000.0,54398170000.0
2152.0,72289214000.0,53189610000.0
2153.0,71246430000.0,52284543000.0
2154.0,70538576000.0,51486867000.0
2155.0,69309090000.0,50249544000.0
2156.0,68450603000.0,49584443000.0
2157.0,67785980000.0,48700060000.0
2158.0,66911134000.0,47695730000.0
2159.0,66286800000.0,46938450000.0
2160.0,65306470000.0,46004910000.0
2161.0,64548400000.0,45241660000.0
2162.0,63839994000.0,44475510000.0
2163.0,62890100000.0,43597510000.0
2164.0,62268146000.0,42904820000.0
2165.0,61466997000.0,42180030000.0
2166.0,60818950000.0,41217343000.0
2167.0,59852490000.0,40251830000.0
2168.0,58949358000.0,39258145000.0
2169.0,58296127000.0,38691254000.0
2170.0,57843130000.0,38024030000.0
2171.0,57175780000.0,37102146000.0
2172.0,56340984000.0,36261044000.0
2173.0,55860236000.0,35597200000.0
2174.0,55045860000.0,34806470000.0
2175.0,54202286000.0,34074763000.0
2176.0,53494985000.0,33367097000.0
2177.0,52486310000.0,32663417000.0
2178.0,51948696000.0,31838726000.0
2179.0,51244474000.0,31289223000.0
2180.0,50498875000.0,30713151000.0
2181.0,50038153000.0,30179285000.0
2182.0,49427063000.0,29681525000.0
2183.0,49176072000.0,28855940000.0
2184.0,48505274000.0,28401885000.0
2185.0,47948505000.0,27818533000.0
2186.0,47773544000.0,26959827000.0
2187.0,47001514000.0,26514310000.0
2188.0,46606397000.0,26087390000.0
2189.0,46175494000.0,25397598000.0
2190.0,45769036000.0,24965802000.0
2191.0,45419012000.0,24491368000.0
2192.0,44930204000.0,24118084000.0
2193.0,44291730000.0,23653239000.0
2194.0,43969892000.0,23189220000.0
2195.0,43868004000.0,22806747000.0
2196.0,43119460000.0,22478526000.0
2197.0,42775695000.0,22021427000.0
2198.0,42213490000.0,21795630000.0
2199.0,41736405000.0,21509580000.0
2200.0,41290730000.0,21008392000.0
2201.0,40981920000.0,20878381000.0
2202.0,40572440000.0,20557177000.0
2203.0,40136434000.0,20293753000.0
2204.0,39857533000.0,19891450000.0
2205.0,39266996000.0,19583031000.0
2206.0,38966630000.0,19329327000.0
2207.0,38358503000.0,18955487000.0
2208.0,37931483000.0,18613131000.0
2209.0,37547990000.0,18315395000.0
2210.0,37184815000.0,17979664000.0
2211.0,36811915000.0,17713342000.0
2212.0,36256563000.0,17515911000.0
2213.0,36018080000.0,17225255000.0
2214.0,35577352000.0,16917310000.0
2215.0,35262640000.0,16793501000.0
2216.0,34996126000.0,16624335000.0
2217.0,34632077000.0,16343020000.0
2218.0,34186250000.0,16210632000.0
2219.0,33767328000.0,16002380000.0
2220.0,33348012000.0,15863981000.0
