time,CSIRO-MK3-6-0,CCSM4,MPI-ESM-LR
2113.0,62313243000.0,67543884000.0,105241530000.0
2114.0,60566323000.0,65897380000.0,104449200000.0
2115.0,58272457000.0,63994348000.0,103916540000.0
2116.0,57063570000.0,61762556000.0,103179870000.0
2117.0,55305720000.0,60242570000.0,102671640000.0
2118.0,53965545000.0,58657900000.0,101648250000.0
2119.0,52716974000.0,57077846000.0,100764280000.0
2120.0,51712565000.0,55746986000.0,99788186000.0
2121.0,50379416000.0,54194580000.0,98700760000.0
2122.0,48889070000.0,52769760000.0,97680744000.0
2123.0,47760290000.0,51672244000.0,96597620000.0
2124.0,46253590000.0,50551580000.0,95626200000.0
2125.0,44654890000.0,49187470000.0,94596375000.0
2126.0,43435327000.0,47641506000.0,93170110000.0
2127.0,42177446000.0,46445027000.0,92391750000.0
2128.0,40739510000.0,45036160000.0,90780120000.0
2129.0,39670755000.0,43846610000.0,89523980000.0
2130.0,38398374000.0,42770022000.0,88077920000.0
2131.0,37302202000.0,41619710000.0,87036320000.0
2132.0,35990847000.0,40262558000.0,85584550000.0
2133.0,35193010000.0,39250498000.0,84153565000.0
2134.0,34216565000.0,38209946000.0,83237630000.0
2135.0,33259401000.0,37196366000.0,81693150000.0
2136.0,32298412000.0,35929700000.0,80507404000.0
2137.0,31078207000.0,34679700000.0,79291280000.0
2138.0,29958130000.0,33530513000.0,78374000000.0
2139.0,29067065000.0,32231410000.0,77199810000.0
2140.0,28234893000.0,31154080000.0,76249890000.0
2141.0,27323556000.0,30078810000.0,75447770000.0
2142.0,26584498000.0,29188866000.0,74394990000.0
2143.0,25835962000.0,28271047000.0,73000920000.0
2144.0,24851096000.0,27389217000.0,71867790000.0
2145.0,24055642000.0,26324732000.0,70949660000.0
2146.0,23436521000.0,25375010000.0,69943450000.0
2147.0,22824358000.0,24268530000.0,68894250000.0
2148.0,22329332000.0,23534066000.0,67679818000.0
2149.0,21187730000.0,22566380000.0,66683527000.0
2150.0,20289753000.0,21908324000.0,65692930000.0
2151.0,19271571000.0,21320080000.0,64682950000.0
2152.0,18505374000.0,20316387000.0,63494880000.0
2153.0,17693510000.0,19579898000.0,61836345000.0
2154.0,16858142000.0,18953527000.0,60587480000.0
2155.0,16203565000.0,18218842000.0,59546940000.0
2156.0,15624800000.0,17655742000.0,58624184000.0
2157.0,14991475000.0,16921419000.0,57482670000.0
2158.0,14386184000.0,16259272000.0,56379376000.0
2159.0,13956090000.0,15731533000.0,54903960000.0
2160.0,13373359000.0,15156172000.0,53676870000.0
2161.0,12830424000.0,14576775000.0,52851098000.0
2162.0,12012691000.0,13877504000.0,51700326000.0
2163.0,11486925000.0,13213456000.0,50575440000.0
2164.0,10968806000.0,12602763000.0,49456510000.0
2165.0,10304869000.0,12022723000.0,48806560000.0
2166.0,9618181000.0,11521945000.0,47384445000.0
2167.0,9094547000.0,10999999000.0,46207270000.0
2168.0,8492492300.0,10493773000.0,45359470000.0
2169.0,8090685000.0,9961456000.0,44219830000.0
2170.0,7758832600.0,9492182000.0,43242180000.0
2171.0,7270505500.0,8958258000.0,42452950000.0
2172.0,6974606300.0,8546326500.0,41776124000.0
2173.0,6626875400.0,8137030700.0,41110450000.0
2174.0,6374097400.0,7838970000.0,40388084000.0
2175.0,6069013500.0,7516353500.0,39790030000.0
2176.0,5871103000.0,7325860000.0,39008055000.0
2177.0,5653455000.0,7049893400.0,38586950000.0
2178.0,5425153000.0,6720969000.0,37797560000.0
2179.0,5160205000.0,6438473700.0,37106287000.0
2180.0,4907495400.0,6091228000.0,36357915000.0
2181.0,4765614600.0,5794069500.0,35531567000.0
2182.0,4624063500.0,5500868000.0,34739820000.0
2183.0,4513189400.0,5282465300.0,33978788000.0
2184.0,4379897000.0,5171207000.0,33272865000.0
2185.0,4246199800.0,4931818500.0,32565123000.0
2186.0,4126986800.0,4722133000.0,31813847000.0
2187.0,4006650600.0,4527695400.0,31317373000.0
2188.0,3941787600.0,4365297700.0,30272560000.0
2189.0,3817219600.0,4205964800.0,29555000000.0
2190.0,3755454200.0,4066112300.0,28960475000.0
2191.0,3655079000.0,3940616200.0,28169175000.0
2192.0,3570058500.0,3831068700.0,27659905000.0
2193.0,3506873000.0,3744549000.0,27065676000.0
2194.0,3421030000.0,3603063600.0,26490034000.0
2195.0,3339742000.0,3489700400.0,25954722000.0
2196.0,3268679400.0,3440235300.0,25415594000.0
2197.0,3204739600.0,3381683700.0,24787818000.0
2198.0,3167376100.0,3304306400.0,24305914000.0
2199.0,3137486600.0,3273436400.0,23823862000.0
2200.0,3072163600.0,3230051800.0,23194030000.0
2201.0,3043947800.0,3189859300.0,22805630000.0
2202.0,2958239500.0,3159816700.0,22361061000.0
2203.0,2813291500.0,3049115100.0,21895004000.0
2204.0,2778259000.0,3022175500.0,21370925000.0
2205.0,2697907000.0,2974050000.0,20799484000.0
2206.0,2625795300.0,2972443100.0,20483676000.0
2207.0,2580584700.0,2922901500.0,19949726000.0
2208.0,2554133000.0,2864134700.0,19396049000.0
2209.0,2498503700.0,2787759900.0,18815790000.0
2210.0,2448455200.0,2723036000.0,18218033000.0
2211.0,2396545800.0,2661898000.0,17777486000.0
2212.0,2337138700.0,2621155600.0,17402106000.0
2213.0,2248016600.0,2558509000.0,17000957000.0
2214.0,2219241500.0,2529371000.0,16692959000.0
2215.0,2191062300.0,2478279000.0,16236292000.0
2216.0,2122007400.0,2407498000.0,15915608000.0
2217.0,2100570200.0,2367810300.0,15574338000.0
2218.0,2054860000.0,2351902000.0,15154150000.0
2219.0,2005807400.0,2304719400.0,14680536000.0
2220.0,1987754400.0,2295313700.0,14387682000.0
2221.0,1949630500.0,2255800000.0,14222612000.0
2222.0,1874508700.0,2197320000.0,13816518000.0
2223.0,1809932200.0,2186824000.0,13652299000.0
2224.0,1804805000.0,2148265700.0,13347952000.0
2225.0,1775973800.0,2112362200.0,13235386000.0
2226.0,1746282800.0,2082767600.0,13033299000.0
2227.0,1689637400.0,2060493400.0,12786440000.0
2228.0,1667973600.0,2044420700.0,12568379000.0
2229.0,1612474000.0,2022803100.0,12349792000.0
2230.0,1555632300.0,2004396200.0,12201692000.0
2231.0,1527691000.0,1990963500.0,12020773000.0
2232.0,1488742400.0,1949320000.0,11805709000.0
2233.0,1448783700.0,1941813800.0,11736223000.0
2234.0,1440198400.0,1902708100.0,11586172000.0
2235.0,1404045300.0,1885722000.0,11301668000.0
2236.0,1377494000.0,1845830500.0,11200777000.0
2237.0,1355531100.0,1843876100.0,11129043000.0
2238.0,1309115000.0,1826953000.0,10941765000.0
2239.0,1297698000.0,1795560100.0,10851262000.0
2240.0,1270378600.0,1766892300.0,10700406000.0
2241.0,1203450000.0,1732508300.0,10616457000.0
2242.0,1190853400.0,1714591900.0,10400482000.0
2243.0,1157273900.0,1653348500.0,10311855000.0
2244.0,1127305000.0,1620314400.0,10189322000.0
2245.0,1105833900.0,1598680200.0,10076524000.0
2246.0,1079080000.0,1580695600.0,9964380000.0
2247.0,1034118850.0,1572921300.0,9926378000.0
2248.0,994969500.0,1561214100.0,9818663000.0
2249.0,993810560.0,1551307000.0,9740459000.0
2250.0,966972000.0,1538645400.0,9632079000.0
2251.0,963874100.0,1538330000.0,9541303000.0
2252.0,940034500.0,1526338800.0,9459938000.0
2253.0,912728800.0,1517370400.0,9388732000.0
2254.0,901069200.0,1516965400.0,9348221000.0
2255.0,887420740.0,1505465100.0,9259745000.0
2256.0,854675300.0,1482916000.0,9206648000.0
2257.0,820100200.0,1447862900.0,9138639000.0
2258.0,781545340.0,1433951000.0,9047637000.0
2259.0,777436740.0,1409161900.0,9000715000.0
2260.0,762139840.0,1382729300.0,8925108000.0
2261.0,749437250.0,1380550500.0,8881004000.0
2262.0,709633340.0,1336165800.0,8825978000.0
2263.0,693247100.0,1335823200.0,8753268000.0
2264.0,690290700.0,1309394300.0,8713710000.0
2265.0,681854800.0,1297692400.0,8648695000.0
2266.0,669171000.0,1287432700.0,8585128400.0
2267.0,654329400.0,1282274400.0,8527717000.0
2268.0,620523260.0,1273589600.0,8506293000.0
2269.0,614632300.0,1256148000.0,8448322000.0
2270.0,603017860.0,1217645300.0,8389601300.0
2271.0,598827700.0,1199591600.0,8299087000.0
2272.0,596102700.0,1199255600.0,8257578000.0
2273.0,571957060.0,1188915200.0,8211063300.0
2274.0,563483840.0,1183488100.0,8162835000.0
2275.0,554576960.0,1173502600.0,8114871300.0
2276.0,551895550.0,1152884000.0,8059133400.0
2277.0,537887400.0,1127061600.0,8008843300.0
2278.0,530972260.0,1126730000.0,7928084000.0
2279.0,528566750.0,1108639400.0,7896592000.0
2280.0,524831500.0,1080809000.0,7849222700.0
2281.0,512254270.0,1077944700.0,7807185000.0
2282.0,508295230.0,1068080100.0,7723465000.0
2283.0,506301220.0,1077424400.0,7685737500.0
2284.0,499294880.0,1062654500.0,7636306000.0
2285.0,490911070.0,1059963650.0,7591304000.0
2286.0,490231900.0,1059668030.0,7577792500.0
2287.0,489123040.0,1045154200.0,7500150000.0
2288.0,484598100.0,1044423200.0,7481331700.0
2289.0,473719970.0,1044076200.0,7418357000.0
2290.0,473551840.0,1012975400.0,7381149700.0
2291.0,468674660.0,994268200.0,7337683000.0
2292.0,468225950.0,994155500.0,7302011000.0
2293.0,466185730.0,989102850.0,7300226000.0
2294.0,465986880.0,988613800.0,7288755700.0
2295.0,462999070.0,982189760.0,7273537500.0
2296.0,443015420.0,977245900.0,7245785000.0
2297.0,441927780.0,975773200.0,7243864000.0
2298.0,432576030.0,979307900.0,7205332500.0
2299.0,425753340.0,958740160.0,7200262000.0
2300.0,425519360.0,954485760.0,7155004400.0
