time,NORESM1-M,CESM1-CAM5,CSIRO-MK3-6-0,MPI-ESM-LR
2124.0,108459880000.0,82703510000.0,93113490000.0,116431000000.0
2125.0,108060990000.0,81865830000.0,92289730000.0,116163990000.0
2126.0,107863155000.0,81099260000.0,91754560000.0,115787980000.0
2127.0,107544110000.0,80065500000.0,91376630000.0,115624395000.0
2128.0,107264780000.0,79505310000.0,91100185000.0,115092680000.0
2129.0,106944560000.0,78853380000.0,90461530000.0,114869370000.0
2130.0,106779000000.0,78199235000.0,89865480000.0,114815770000.0
2131.0,106425220000.0,77516750000.0,89441460000.0,114913640000.0
2132.0,106434700000.0,76624404000.0,88533400000.0,114828575000.0
2133.0,105599255000.0,75946164000.0,87913760000.0,114449420000.0
2134.0,105183500000.0,75058870000.0,87311060000.0,114021200000.0
2135.0,104971860000.0,74433030000.0,86658730000.0,113743550000.0
2136.0,104419440000.0,73428510000.0,86095720000.0,113607710000.0
2137.0,103976240000.0,72287490000.0,85688440000.0,113533060000.0
2138.0,103507350000.0,71595240000.0,84328840000.0,113307380000.0
2139.0,103255570000.0,70749420000.0,83484100000.0,113250970000.0
2140.0,103020090000.0,70141510000.0,82879960000.0,112937026000.0
2141.0,102693570000.0,69206380000.0,82306630000.0,112601990000.0
2142.0,102634270000.0,68427153000.0,81669400000.0,114446570000.0
2143.0,102226305000.0,67825910000.0,81048090000.0,112322300000.0
2144.0,102022570000.0,66605440000.0,80340345000.0,112011860000.0
2145.0,101766330000.0,65996750000.0,79757070000.0,111521690000.0
2146.0,101237480000.0,65446236000.0,78920870000.0,111151090000.0
2147.0,100556920000.0,64196338000.0,77943780000.0,110873370000.0
2148.0,100144570000.0,63807017000.0,77480970000.0,110359250000.0
2149.0,99824980000.0,62995170000.0,76591860000.0,110178255000.0
2150.0,99473110000.0,62386545000.0,76084620000.0,109915220000.0
2151.0,99711400000.0,61609996000.0,75541120000.0,109720680000.0
2152.0,99125780000.0,60871020000.0,74765296000.0,109524810000.0
2153.0,98444894000.0,60369340000.0,73991020000.0,109281110000.0
2154.0,98648695000.0,59698225000.0,73467900000.0,108823080000.0
2155.0,97811760000.0,58862105000.0,73100030000.0,108521510000.0
2156.0,97554370000.0,58131640000.0,72177740000.0,108487300000.0
2157.0,97258996000.0,57863176000.0,71848750000.0,108372470000.0
2158.0,97025710000.0,57157380000.0,71463250000.0,108069320000.0
2159.0,96732170000.0,56699142000.0,70768970000.0,107897030000.0
2160.0,96175440000.0,56201230000.0,70191960000.0,107353980000.0
2161.0,96214610000.0,55334216000.0,69745640000.0,107047444000.0
2162.0,96125860000.0,54805610000.0,69097750000.0,106943250000.0
2163.0,95607860000.0,54381502000.0,68409606000.0,106856880000.0
2164.0,95287525000.0,53768310000.0,67721327000.0,106608800000.0
2165.0,94940940000.0,53200175000.0,67133790000.0,106125844000.0
2166.0,95222250000.0,52755804000.0,66417385000.0,105822355000.0
2167.0,94708870000.0,52285956000.0,66010410000.0,105489270000.0
2168.0,94068030000.0,51791254000.0,65393193000.0,105402040000.0
2169.0,93722450000.0,51131056000.0,64676844000.0,105294890000.0
2170.0,93335790000.0,50375640000.0,64114446000.0,104941175000.0
2171.0,92964410000.0,49521857000.0,63477100000.0,104846795000.0
2172.0,92722570000.0,49238274000.0,63062995000.0,104437940000.0
2173.0,92556575000.0,48460993000.0,62377595000.0,104170470000.0
2174.0,92363910000.0,48008500000.0,61967760000.0,103794120000.0
2175.0,91600210000.0,47520866000.0,61437956000.0,103767410000.0
2176.0,91363760000.0,46762918000.0,60825965000.0,103414610000.0
2177.0,91104950000.0,46545568000.0,60468097000.0,103133120000.0
2178.0,90898194000.0,45660344000.0,60099936000.0,102946720000.0
2179.0,90647760000.0,44941152000.0,59460235000.0,102651570000.0
2180.0,90185105000.0,44378260000.0,58921865000.0,102487170000.0
2181.0,89974600000.0,44112613000.0,58501270000.0,102413210000.0
2182.0,89616730000.0,43636875000.0,58117677000.0,102128290000.0
2183.0,89473020000.0,43092517000.0,57510887000.0,101908650000.0
2184.0,89021640000.0,42424988000.0,56962765000.0,101641090000.0
2185.0,88702755000.0,42200760000.0,56257610000.0,101580830000.0
2186.0,88395530000.0,41688895000.0,55676146000.0,101324530000.0
2187.0,88213490000.0,41310323000.0,55379206000.0,101351090000.0
2188.0,87947470000.0,40597664000.0,54800945000.0,101010240000.0
2189.0,87258010000.0,40075330000.0,54293127000.0,100814610000.0
2190.0,86923305000.0,39600067000.0,53680026000.0,100462880000.0
2191.0,86795305000.0,39435450000.0,53212545000.0,100367710000.0
2192.0,85866684000.0,38868242000.0,52851986000.0,99997730000.0
2193.0,85665850000.0,38382424000.0,52332634000.0,99803880000.0
2194.0,85367366000.0,37861552000.0,51971613000.0,99683705000.0
2195.0,85017320000.0,37545423000.0,51697123000.0,99452300000.0
2196.0,84630760000.0,36834497000.0,51259445000.0,98703155000.0
2197.0,84186464000.0,36387217000.0,50883740000.0,98854265000.0
2198.0,83935020000.0,35766256000.0,50448413000.0,98073260000.0
2199.0,83768290000.0,35419152000.0,49980850000.0,97889990000.0
2200.0,83420510000.0,34966290000.0,49378530000.0,97926260000.0
2201.0,82810880000.0,34592293000.0,48802644000.0,97735260000.0
2202.0,82494456000.0,34217038000.0,48303587000.0,97301996000.0
2203.0,82156290000.0,33808445000.0,47925940000.0,97258045000.0
2204.0,81984890000.0,33381638000.0,47228125000.0,96892380000.0
2205.0,81508870000.0,33290115000.0,47052026000.0,96561725000.0
2206.0,81657586000.0,32560087000.0,46477510000.0,96224630000.0
2207.0,81167974000.0,32262330000.0,46172220000.0,95574060000.0
2208.0,80933640000.0,32091621000.0,45811597000.0,95482315000.0
2209.0,80534650000.0,31624948000.0,45330350000.0,95242480000.0
2210.0,80406580000.0,31344556000.0,44933970000.0,94876130000.0
2211.0,80625360000.0,30963868000.0,44588230000.0,94703950000.0
2212.0,80242620000.0,30656991000.0,44060238000.0,94623150000.0
2213.0,79601080000.0,30197266000.0,43613050000.0,94364960000.0
2214.0,79383000000.0,29851603000.0,43262067000.0,94146150000.0
2215.0,79157450000.0,29536522000.0,42932670000.0,93978200000.0
2216.0,78729150000.0,29170338000.0,42572640000.0,93744180000.0
2217.0,78547190000.0,28846076000.0,42209930000.0,93507120000.0
2218.0,78300594000.0,28458201000.0,41730950000.0,93260760000.0
2219.0,78414580000.0,28222830000.0,41336615000.0,92972384000.0
2220.0,77716726000.0,27835736000.0,40995640000.0,92961990000.0
2221.0,77270280000.0,27636360000.0,40519000000.0,92868070000.0
2222.0,77075850000.0,27346885000.0,40262906000.0,92511396000.0
2223.0,76884540000.0,26860128000.0,39940510000.0,92002240000.0
2224.0,76649400000.0,26597493000.0,39427670000.0,91578245000.0
2225.0,76426490000.0,26364766000.0,39002358000.0,91264730000.0
2226.0,76127730000.0,26145542000.0,38674980000.0,91064656000.0
2227.0,76210500000.0,25774380000.0,38187120000.0,90686915000.0
2228.0,75874755000.0,25522123000.0,37854585000.0,90476330000.0
2229.0,75630990000.0,25251121000.0,37414690000.0,90261530000.0
2230.0,75541150000.0,24897036000.0,37009584000.0,90091750000.0
2231.0,75083300000.0,24702986000.0,36692300000.0,90072020000.0
2232.0,74965860000.0,24380199000.0,36295983000.0,89533400000.0
2233.0,74710340000.0,24068819000.0,35899690000.0,89418785000.0
2234.0,74052930000.0,23766905000.0,35635368000.0,89114305000.0
2235.0,73834000000.0,23571380000.0,35194552000.0,88968460000.0
2236.0,73579830000.0,23445463000.0,34919480000.0,88498740000.0
2237.0,73378970000.0,23090776000.0,34545738000.0,88397060000.0
2238.0,73080955000.0,23013060000.0,34084452000.0,88389520000.0
2239.0,72909275000.0,22823450000.0,33596363000.0,88202215000.0
2240.0,72752456000.0,22399164000.0,33323614000.0,87629350000.0
2241.0,72466270000.0,22224058000.0,32983726000.0,87170970000.0
2242.0,72147400000.0,21987604000.0,32750014000.0,86999840000.0
2243.0,71726580000.0,21788035000.0,32677917000.0,86687800000.0
2244.0,71525570000.0,21645703000.0,32007918000.0,86542066000.0
2245.0,71218060000.0,21463796000.0,31728951000.0,86256520000.0
2246.0,71466120000.0,21317992000.0,31595344000.0,85914340000.0
2247.0,70936550000.0,21101246000.0,31389680000.0,85562530000.0
2248.0,70777545000.0,20946270000.0,31170430000.0,85424170000.0
2249.0,70344080000.0,20832094000.0,30800595000.0,85148934000.0
2250.0,70078930000.0,20638433000.0,30632327000.0,84748950000.0
2251.0,69977110000.0,20764885000.0,30275752000.0,84599100000.0
2252.0,69723180000.0,20577333000.0,29954300000.0,84522240000.0
2253.0,69571270000.0,20263322000.0,29785540000.0,84719575000.0
2254.0,69025000000.0,19911555000.0,29702636000.0,84509220000.0
2255.0,68626706000.0,19842615000.0,29474226000.0,83594700000.0
2256.0,68466426000.0,19762014000.0,29225898000.0,83430310000.0
2257.0,68289675000.0,19543714000.0,29020674000.0,83323040000.0
2258.0,68103918000.0,19320410000.0,28787750000.0,83010910000.0
2259.0,67960898000.0,19299730000.0,28474976000.0,83036070000.0
2260.0,67832803000.0,19262644000.0,28194367000.0,82294874000.0
2261.0,67438950000.0,19052132000.0,27995242000.0,82022320000.0
2262.0,67180100000.0,18992022000.0,27770202000.0,81696380000.0
2263.0,67024912000.0,18829500000.0,27607441000.0,81538160000.0
2264.0,66660364000.0,18638516000.0,27439133000.0,81277320000.0
2265.0,66405097000.0,18581340000.0,27259214000.0,81041110000.0
2266.0,66198495000.0,18410660000.0,26969733000.0,80839580000.0
2267.0,65869894000.0,18336154000.0,26725466000.0,80620265000.0
2268.0,65753125000.0,18258713000.0,26605791000.0,80140080000.0
2269.0,65553630000.0,18276020000.0,26321650000.0,79857120000.0
2270.0,65352696000.0,18119686000.0,26265846000.0,80063120000.0
2271.0,65128047000.0,17919290000.0,26181065000.0,79496225000.0
2272.0,65051860000.0,17799475000.0,25943010000.0,79260295000.0
2273.0,64885862000.0,17631115000.0,25757164000.0,79119450000.0
2274.0,64688890000.0,17524963000.0,25614723000.0,79015500000.0
2275.0,64385610000.0,17428965000.0,25421517000.0,78445930000.0
2276.0,63984030000.0,17281855000.0,25259813000.0,78365000000.0
2277.0,63865504000.0,17229978000.0,25122350000.0,78300450000.0
2278.0,63769723000.0,17334331000.0,24999004000.0,77954790000.0
2279.0,63715290000.0,17088885000.0,24751946000.0,77767080000.0
2280.0,63287575000.0,16997963000.0,24587532000.0,77637075000.0
2281.0,63044882000.0,16921644000.0,24424665000.0,77527780000.0
2282.0,63053947000.0,16797951000.0,24307386000.0,77363390000.0
2283.0,62740054000.0,16744510000.0,24138543000.0,77041370000.0
2284.0,62614274000.0,16694426000.0,23948005000.0,76808170000.0
2285.0,62318248000.0,16517583000.0,23756108000.0,76470410000.0
2286.0,61997320000.0,16449268000.0,23635937000.0,76511310000.0
2287.0,61805883000.0,16380657000.0,23521950000.0,76351550000.0
2288.0,61549683000.0,16351368000.0,23329070000.0,76169340000.0
2289.0,61293867000.0,16243390000.0,23095796000.0,75727210000.0
2290.0,61251494000.0,16153414000.0,22932530000.0,75631180000.0
2291.0,61044543000.0,16006108000.0,22884774000.0,75407974000.0
2292.0,60787565000.0,15954328000.0,22765020000.0,75223680000.0
2293.0,60577430000.0,15803596000.0,22584089000.0,75055055000.0
2294.0,60273594000.0,15697598000.0,22438939000.0,74518766000.0
2295.0,60114110000.0,15630004000.0,22342080000.0,74408050000.0
2296.0,59749233000.0,15575295000.0,22233823000.0,74132470000.0
2297.0,59454930000.0,15556161000.0,22140580000.0,73819450000.0
2298.0,59300905000.0,15510853000.0,21882712000.0,73675910000.0
2299.0,59111500000.0,15365676000.0,21766050000.0,73435840000.0
2300.0,58964595000.0,15333423000.0,21581015000.0,73368730000.0
