time,UKESM1-0-LL,MIROC6,CNRM-ESM2-1,MRI-ESM2-0,KACE-1-0-G,GFDL-ESM4,EC-EARTH3,MPI-ESM1-2-HR,TAIESM1,IPSL-CM6A-LR,CNRM-CM6-1,CANESM5,CESM2-WACCM
2047.0,130957940000.0,133387230000.0,129474200000.0,131668345000.0,131373670000.0,132124520000.0,130976970000.0,131996615000.0,128215550000.0,130626896000.0,128357016000.0,131099525000.0,130836890000.0
2048.0,130380915000.0,133451200000.0,129084410000.0,131362080000.0,131245550000.0,131608660000.0,130468510000.0,131727110000.0,127723520000.0,130531220000.0,127939895000.0,130952920000.0,130333040000.0
2049.0,130113030000.0,133006580000.0,128876980000.0,131213255000.0,130869390000.0,131972950000.0,130275480000.0,131558064000.0,127615480000.0,130458240000.0,127590530000.0,130757800000.0,130013650000.0
2050.0,129706040000.0,132936740000.0,128506930000.0,131009500000.0,130634340000.0,131465350000.0,130109450000.0,131675390000.0,127024880000.0,129981630000.0,127060690000.0,130554730000.0,129753310000.0
2051.0,129294350000.0,133201270000.0,128714570000.0,130855680000.0,130221965000.0,131165946000.0,129839680000.0,131434750000.0,126471580000.0,129816160000.0,126559945000.0,130606014000.0,129356960000.0
2052.0,128917530000.0,133226090000.0,127958110000.0,130547470000.0,129950654000.0,130914170000.0,129461354000.0,131178275000.0,126107440000.0,129414570000.0,126322156000.0,130152540000.0,129002140000.0
2053.0,128252850000.0,133122590000.0,127381720000.0,130267240000.0,129855690000.0,130782680000.0,129332290000.0,130908630000.0,125630940000.0,129017040000.0,125935330000.0,129744585000.0,128556990000.0
2054.0,127552954000.0,132827630000.0,127021150000.0,130335710000.0,129677870000.0,131140000000.0,129656906000.0,131021090000.0,125023730000.0,128723850000.0,125502235000.0,129488716000.0,128457370000.0
2055.0,127268350000.0,132676820000.0,126370726000.0,129974436000.0,129345500000.0,130610960000.0,128733800000.0,130689990000.0,124291440000.0,128280940000.0,124715010000.0,129235530000.0,128118860000.0
2056.0,126634760000.0,132888970000.0,125820520000.0,129501815000.0,129198550000.0,130505350000.0,128365360000.0,130537970000.0,123673140000.0,128270340000.0,124188790000.0,128995130000.0,127429220000.0
2057.0,126018990000.0,134350455000.0,125405540000.0,129228290000.0,128959670000.0,130095390000.0,128492300000.0,130391030000.0,122977810000.0,127911880000.0,123545710000.0,128712420000.0,127023000000.0
2058.0,125600285000.0,133135670000.0,125068984000.0,128827110000.0,128678765000.0,129919030000.0,127829926000.0,130642665000.0,122134030000.0,127256210000.0,122915250000.0,128927930000.0,126468340000.0
2059.0,124847230000.0,132299150000.0,123860845000.0,128637260000.0,128401920000.0,129743150000.0,127343420000.0,130076850000.0,121800606000.0,126985310000.0,122009444000.0,128205720000.0,126005125000.0
2060.0,124239230000.0,132823425000.0,123397180000.0,128396410000.0,128039666000.0,129583650000.0,127012390000.0,129706830000.0,120968870000.0,126391560000.0,121310590000.0,127967140000.0,125513190000.0
2061.0,123611780000.0,132683170000.0,123161580000.0,128242410000.0,127651370000.0,129328824000.0,126770920000.0,129455080000.0,120235310000.0,126185240000.0,120501360000.0,127500394000.0,124990456000.0
2062.0,123019490000.0,133253790000.0,122671010000.0,128183170000.0,127180390000.0,129116230000.0,126675340000.0,129694800000.0,119554100000.0,125622610000.0,119782490000.0,127107880000.0,124378310000.0
2063.0,122269426000.0,132116200000.0,121821810000.0,127816794000.0,126751510000.0,128895160000.0,126164280000.0,129048030000.0,119127015000.0,125037220000.0,118728110000.0,126826890000.0,123830040000.0
2064.0,121508700000.0,131913920000.0,120809990000.0,127469250000.0,126505900000.0,128683350000.0,125578890000.0,128872420000.0,118190480000.0,124735400000.0,117755740000.0,126151410000.0,122960720000.0
2065.0,121185440000.0,131990150000.0,120279010000.0,127080360000.0,126082940000.0,128642515000.0,125049020000.0,128405330000.0,117448440000.0,124134490000.0,116945850000.0,125831545000.0,122368010000.0
2066.0,120577710000.0,132098830000.0,119055970000.0,126606710000.0,125880430000.0,128338076000.0,124703220000.0,128088680000.0,116796930000.0,123991065000.0,116226690000.0,125357670000.0,121985240000.0
2067.0,119673040000.0,131705135000.0,118214060000.0,126036845000.0,125023896000.0,128129330000.0,124611240000.0,127864400000.0,115841565000.0,123514175000.0,115413385000.0,125182290000.0,121488650000.0
2068.0,118560790000.0,131377996000.0,117484585000.0,125646090000.0,124659410000.0,127945660000.0,124128720000.0,127660790000.0,115210580000.0,122998596000.0,114480185000.0,124872870000.0,120858804000.0
2069.0,117509280000.0,131421010000.0,116081254000.0,125166895000.0,124133090000.0,127572050000.0,123803990000.0,127565420000.0,114245230000.0,122569466000.0,113744720000.0,124167740000.0,120191350000.0
2070.0,116631990000.0,131904774000.0,115022540000.0,124648230000.0,123730880000.0,127304330000.0,123509340000.0,126842440000.0,113370825000.0,122046340000.0,112641360000.0,123525870000.0,119499210000.0
2071.0,115623895000.0,131455450000.0,114538906000.0,124015485000.0,123395780000.0,126893240000.0,123126400000.0,126511920000.0,112541400000.0,121597990000.0,111901290000.0,123273510000.0,118973810000.0
2072.0,114416255000.0,131179890000.0,113326840000.0,123542640000.0,122863510000.0,126551490000.0,122800990000.0,126293540000.0,111794700000.0,121085030000.0,110648140000.0,122857650000.0,118138724000.0
2073.0,113446216000.0,131055560000.0,112153720000.0,122904090000.0,122282620000.0,126327000000.0,122087270000.0,125943740000.0,110979370000.0,120608660000.0,109869834000.0,122195804000.0,117472270000.0
2074.0,112699280000.0,130987590000.0,111067046000.0,122268260000.0,121870475000.0,125971610000.0,121696200000.0,125562340000.0,110352155000.0,120161740000.0,108792560000.0,121645015000.0,116671490000.0
2075.0,111636480000.0,130921270000.0,110132420000.0,121661830000.0,121591730000.0,125471890000.0,121066490000.0,125257960000.0,109539870000.0,119456600000.0,107359790000.0,121306956000.0,115894150000.0
2076.0,110695000000.0,130804600000.0,109349570000.0,121056650000.0,121251880000.0,125317530000.0,120648140000.0,124925560000.0,108497120000.0,118857890000.0,106215784000.0,120505885000.0,114709830000.0
2077.0,109575930000.0,130630960000.0,107937510000.0,120588110000.0,120944050000.0,124712960000.0,120222474000.0,124783750000.0,107298220000.0,118181870000.0,105099800000.0,120063960000.0,114041410000.0
2078.0,108561580000.0,130351960000.0,106525790000.0,120272355000.0,120283324000.0,124596400000.0,119749435000.0,124384710000.0,106274800000.0,117658124000.0,104149170000.0,119762050000.0,113278050000.0
2079.0,107692190000.0,130465100000.0,105272350000.0,119503315000.0,119459226000.0,124235610000.0,118615940000.0,124091520000.0,104829900000.0,116997650000.0,102614655000.0,119044240000.0,112317990000.0
2080.0,106369820000.0,130586660000.0,104063780000.0,118384300000.0,118974460000.0,124125650000.0,117854850000.0,123819230000.0,103834960000.0,116408630000.0,101389750000.0,118218440000.0,111394600000.0
2081.0,105160475000.0,130840420000.0,103267610000.0,117872890000.0,118480810000.0,123706750000.0,117277530000.0,123488800000.0,102948170000.0,115765220000.0,100232356000.0,117645664000.0,110892196000.0
2082.0,103859070000.0,130218800000.0,101675050000.0,117116305000.0,117796890000.0,123186730000.0,116537750000.0,123194876000.0,101778460000.0,115143460000.0,98773300000.0,117304590000.0,109818440000.0
2083.0,102289285000.0,130173280000.0,100600590000.0,116665920000.0,117125830000.0,122940190000.0,116035540000.0,122670190000.0,100281630000.0,114767350000.0,97491970000.0,116620440000.0,108766940000.0
2084.0,101054220000.0,129903410000.0,99602890000.0,116261470000.0,116188790000.0,122700005000.0,114939960000.0,122354340000.0,99181300000.0,113962180000.0,96144130000.0,116136050000.0,107886870000.0
2085.0,99263980000.0,130269600000.0,98778270000.0,115539650000.0,115674480000.0,122241516000.0,114154520000.0,121838030000.0,97963480000.0,113235420000.0,94301590000.0,115503830000.0,106808730000.0
2086.0,98271310000.0,130078580000.0,97211640000.0,114673525000.0,114950770000.0,121672250000.0,113644330000.0,121350170000.0,96508930000.0,112132830000.0,92599665000.0,114469870000.0,105994090000.0
2087.0,96321905000.0,129300726000.0,95663770000.0,113994570000.0,114189664000.0,121424620000.0,112877715000.0,121069820000.0,95263785000.0,111367780000.0,91235430000.0,113369090000.0,104919460000.0
2088.0,94845125000.0,129610890000.0,94060460000.0,113281360000.0,113651974000.0,121031940000.0,112343430000.0,120761140000.0,93744740000.0,110371580000.0,89211380000.0,112775560000.0,103781580000.0
2089.0,93767220000.0,128845520000.0,92634810000.0,112536840000.0,112662010000.0,120704270000.0,111509905000.0,120261010000.0,92703920000.0,109708410000.0,86987620000.0,112095780000.0,102360710000.0
2090.0,92885926000.0,128619140000.0,90647590000.0,111643750000.0,112037040000.0,120085545000.0,110196340000.0,119582900000.0,91249750000.0,109176020000.0,84822974000.0,111150730000.0,101347370000.0
2091.0,91623870000.0,128483630000.0,89248380000.0,110957900000.0,110765550000.0,119648756000.0,109272800000.0,119297920000.0,89877700000.0,108367920000.0,83166050000.0,110263720000.0,100145816000.0
2092.0,90600810000.0,128450265000.0,87096615000.0,109995560000.0,110342955000.0,119325024000.0,108457140000.0,118875920000.0,87705625000.0,107404970000.0,80977035000.0,109434460000.0,98651010000.0
2093.0,89344640000.0,128983510000.0,85446220000.0,109104330000.0,109564750000.0,118889080000.0,107567660000.0,118270660000.0,85911360000.0,106783610000.0,79365800000.0,108340580000.0,97097360000.0
2094.0,88127990000.0,128497700000.0,84188470000.0,108385870000.0,108614630000.0,118636480000.0,106429430000.0,117751300000.0,84387960000.0,105760040000.0,77452280000.0,107306480000.0,96244340000.0
2095.0,86416070000.0,128630030000.0,82530950000.0,107915950000.0,107935450000.0,117848820000.0,105414230000.0,117286445000.0,82984480000.0,104978380000.0,75534430000.0,106309220000.0,94692336000.0
2096.0,85084560000.0,127928680000.0,80972620000.0,106872504000.0,107264810000.0,117477020000.0,104509340000.0,116617560000.0,81505820000.0,103806100000.0,73883850000.0,105366030000.0,93385400000.0
2097.0,84013080000.0,127588330000.0,79578290000.0,106373530000.0,106740250000.0,117122110000.0,103919420000.0,116101915000.0,79796620000.0,103222380000.0,72244820000.0,104028540000.0,91843820000.0
2098.0,82920096000.0,127525570000.0,77805900000.0,105507500000.0,105720300000.0,116658940000.0,102663180000.0,115335060000.0,78406025000.0,101987385000.0,70836620000.0,102761730000.0,90496020000.0
2099.0,81214010000.0,127167600000.0,75657430000.0,105050510000.0,105109940000.0,115905250000.0,101729440000.0,114738000000.0,76814790000.0,101238596000.0,68867430000.0,101576820000.0,88646290000.0
2100.0,79385805000.0,127097120000.0,73543650000.0,104158760000.0,104318310000.0,115431470000.0,99997930000.0,113971030000.0,75446050000.0,100270150000.0,67128517000.0,100295390000.0,87375870000.0
