time,CNRM-CM6-1,IPSL-CM6A-LR,CESM2-WACCM,CANESM5,MPI-ESM1-2-HR,TAIESM1,EC-EARTH3,CNRM-ESM2-1,IITM-ESM,UKESM1-0-LL,MIROC6,GFDL-ESM4,KACE-1-0-G,MRI-ESM2-0
2049.0,128015640000.0,130574500000.0,129307920000.0,131495010000.0,131737936000.0,128785350000.0,130836460000.0,128739840000.0,128142700000.0,130135080000.0,132755005000.0,132574970000.0,131892620000.0,130646850000.0
2050.0,127430350000.0,130159880000.0,129075800000.0,131815330000.0,131780760000.0,128550570000.0,130646745000.0,128855605000.0,127863690000.0,129630050000.0,132890420000.0,132314840000.0,132231080000.0,130838634000.0
2051.0,127038325000.0,130008285000.0,128814236000.0,131191054000.0,131435490000.0,128101890000.0,130463390000.0,128863570000.0,127699990000.0,129438260000.0,134172156000.0,132522030000.0,131558910000.0,130524000000.0
2052.0,126724150000.0,130032470000.0,128451480000.0,130743460000.0,131166420000.0,127674180000.0,130487220000.0,127858930000.0,127868084000.0,129430090000.0,132867056000.0,131746380000.0,131320940000.0,130241750000.0
2053.0,126282260000.0,129720140000.0,128085910000.0,130640675000.0,131187974000.0,127451150000.0,130266610000.0,127707030000.0,127387070000.0,129034535000.0,132405280000.0,131140010000.0,130983090000.0,130072170000.0
2054.0,125655160000.0,129546035000.0,127813435000.0,130530820000.0,130810990000.0,127099090000.0,130301740000.0,127269230000.0,127024870000.0,128509790000.0,132824770000.0,130963810000.0,130719610000.0,129729710000.0
2055.0,125567350000.0,129519990000.0,127381700000.0,130788990000.0,131636260000.0,126474920000.0,129685010000.0,126672890000.0,126723050000.0,128171920000.0,132710230000.0,131109315000.0,130811590000.0,130307645000.0
2056.0,124685870000.0,129460870000.0,126997570000.0,130571100000.0,131861610000.0,126278050000.0,129429530000.0,126228050000.0,126606620000.0,127847694000.0,132535240000.0,131343696000.0,130410880000.0,129710050000.0
2057.0,124318030000.0,128732070000.0,126568710000.0,130177130000.0,131068305000.0,125546365000.0,129131454000.0,125915840000.0,126258530000.0,127845930000.0,132206550000.0,130817720000.0,130225430000.0,129244545000.0
2058.0,123950450000.0,128542590000.0,126195470000.0,129912990000.0,131644600000.0,125053390000.0,128727100000.0,125804350000.0,125459540000.0,127131610000.0,132032360000.0,130771345000.0,129930580000.0,128917190000.0
2059.0,123351950000.0,129435460000.0,125791986000.0,129712420000.0,130721720000.0,124250110000.0,128465650000.0,125608714000.0,125255746000.0,126870440000.0,132025660000.0,130446150000.0,130109040000.0,128923930000.0
2060.0,122744455000.0,128538750000.0,125411840000.0,129536950000.0,130456910000.0,123520440000.0,128292995000.0,125086710000.0,124910264000.0,126453220000.0,132658450000.0,130525220000.0,129550850000.0,129242415000.0
2061.0,122311746000.0,127924855000.0,125101010000.0,129935990000.0,130102660000.0,123132960000.0,127961950000.0,124223790000.0,124269870000.0,126147500000.0,133031730000.0,130159400000.0,129138010000.0,129594950000.0
2062.0,121551430000.0,127705465000.0,124894010000.0,129802540000.0,130221170000.0,122455350000.0,127741990000.0,123570060000.0,124082650000.0,125629050000.0,132496170000.0,130049565000.0,128923810000.0,129960350000.0
2063.0,121052240000.0,127496970000.0,124125450000.0,129415635000.0,129785670000.0,122212840000.0,127461860000.0,123354850000.0,123781300000.0,125213620000.0,132696244000.0,129920940000.0,128755840000.0,128763100000.0
2064.0,120725540000.0,127457530000.0,124336640000.0,128998515000.0,129619700000.0,121567170000.0,127253725000.0,122615700000.0,123570510000.0,124953660000.0,132335940000.0,129824810000.0,128719410000.0,128304990000.0
2065.0,120306020000.0,127227270000.0,123117430000.0,129055800000.0,129609720000.0,121288790000.0,127290600000.0,121798885000.0,123265600000.0,124396610000.0,131769100000.0,129995915000.0,128445130000.0,127783150000.0
2066.0,119607170000.0,126660000000.0,122575910000.0,128772870000.0,129528880000.0,120629930000.0,127826210000.0,121276465000.0,122952990000.0,124119470000.0,132132620000.0,129681090000.0,128357580000.0,127671430000.0
2067.0,119103160000.0,126442870000.0,122114400000.0,128461136000.0,129559994000.0,119903630000.0,127891300000.0,120957320000.0,122343740000.0,124058970000.0,131571030000.0,129637196000.0,128167920000.0,127450170000.0
2068.0,118271380000.0,126463615000.0,122068760000.0,128189990000.0,129318620000.0,119471194000.0,126125244000.0,120368190000.0,122433700000.0,123884640000.0,133079080000.0,129417650000.0,127629910000.0,127599400000.0
2069.0,118282174000.0,126381650000.0,121539000000.0,127958490000.0,129229360000.0,119092130000.0,125957330000.0,120010420000.0,121450120000.0,123323780000.0,131428910000.0,129136590000.0,127330540000.0,126965670000.0
2070.0,117515820000.0,126035345000.0,120858340000.0,127699680000.0,129111820000.0,118468070000.0,125698600000.0,119633650000.0,121262105000.0,123040650000.0,131135080000.0,129098940000.0,126985036000.0,126911530000.0
2071.0,117149180000.0,125675220000.0,120405520000.0,128025580000.0,128744550000.0,117707500000.0,125373030000.0,118826420000.0,120814570000.0,122576120000.0,131234110000.0,128740426000.0,126635470000.0,126978330000.0
2072.0,116280120000.0,125544520000.0,120251790000.0,127579480000.0,129066410000.0,117057440000.0,124876150000.0,118429970000.0,120916960000.0,122229604000.0,131583400000.0,128772825000.0,126181270000.0,126441540000.0
2073.0,115883350000.0,125230180000.0,119710050000.0,126879090000.0,128637230000.0,116993970000.0,124636160000.0,118053710000.0,120266860000.0,121561915000.0,131554190000.0,128525150000.0,126618030000.0,126258184000.0
2074.0,115313070000.0,125152035000.0,118872040000.0,126641365000.0,128328980000.0,115979665000.0,124654895000.0,117096090000.0,120017125000.0,121319645000.0,131975530000.0,128768614000.0,126000110000.0,125874280000.0
2075.0,114705285000.0,124898940000.0,118589780000.0,126297580000.0,128486020000.0,115106250000.0,124836360000.0,117003110000.0,119683060000.0,120773260000.0,131586286000.0,128373380000.0,125807640000.0,125711980000.0
2076.0,114156225000.0,124903360000.0,118116704000.0,126251450000.0,128247420000.0,114433420000.0,124608560000.0,116371450000.0,119004960000.0,120605295000.0,131287160000.0,128546110000.0,125523255000.0,125777890000.0
2077.0,113957280000.0,124524730000.0,117483310000.0,125927220000.0,127878000000.0,113872700000.0,123533345000.0,115475480000.0,118768070000.0,120524330000.0,131088695000.0,128573686000.0,125252460000.0,125278960000.0
2078.0,113188700000.0,124115180000.0,116530766000.0,125687280000.0,127530330000.0,113623090000.0,123117470000.0,114730870000.0,118620310000.0,120274990000.0,131478880000.0,128381870000.0,124784940000.0,124882650000.0
2079.0,112783580000.0,124070945000.0,116020200000.0,125304504000.0,127590030000.0,112947040000.0,122862040000.0,114260270000.0,118448070000.0,120050180000.0,130814680000.0,127703660000.0,124428380000.0,124513510000.0
2080.0,111881870000.0,123811380000.0,115476865000.0,125217020000.0,127199265000.0,112568980000.0,122452060000.0,113826810000.0,117596120000.0,119458095000.0,131208410000.0,127602030000.0,124003810000.0,124205540000.0
2081.0,111516150000.0,123319920000.0,114685665000.0,125073920000.0,127007695000.0,111736370000.0,121981020000.0,113278070000.0,117344430000.0,119075480000.0,130796585000.0,127833930000.0,123783890000.0,123984390000.0
2082.0,111005310000.0,122804790000.0,114323430000.0,124700270000.0,126935660000.0,111147780000.0,121778040000.0,112703955000.0,117213130000.0,118774690000.0,130643790000.0,127995370000.0,123739070000.0,123726406000.0
2083.0,110555250000.0,122579080000.0,113748200000.0,124296724000.0,126594010000.0,110585274000.0,122538970000.0,111988280000.0,116413750000.0,118892480000.0,130503565000.0,127598280000.0,123267400000.0,123452220000.0
2084.0,109721560000.0,122207986000.0,113414990000.0,124295340000.0,126266560000.0,110142130000.0,121158670000.0,111512584000.0,115820890000.0,118836570000.0,130334940000.0,127155010000.0,122972720000.0,123296680000.0
2085.0,108960014000.0,122135940000.0,112665310000.0,124002740000.0,126094400000.0,109401194000.0,120681240000.0,110801035000.0,115459790000.0,118448366000.0,132072810000.0,126807070000.0,122204420000.0,122946490000.0
2086.0,108294350000.0,121981410000.0,112236640000.0,124601550000.0,126227590000.0,108603370000.0,120268110000.0,110459400000.0,114542360000.0,117827340000.0,130960040000.0,126578300000.0,121901860000.0,122762350000.0
2087.0,107857854000.0,121774010000.0,111374460000.0,123535200000.0,125945790000.0,107997450000.0,119940940000.0,109096500000.0,115231940000.0,117063746000.0,130986210000.0,126248305000.0,121398630000.0,122453960000.0
2088.0,107529560000.0,121639305000.0,110774436000.0,123086170000.0,126206290000.0,107248760000.0,119854800000.0,108670470000.0,114433620000.0,116839940000.0,130760960000.0,126124106000.0,121291375000.0,122269560000.0
2089.0,107265520000.0,121534390000.0,110389520000.0,122826280000.0,125533190000.0,106431860000.0,119232370000.0,108207070000.0,113770250000.0,115999160000.0,130274270000.0,126252300000.0,120861720000.0,121727280000.0
2090.0,106256070000.0,121602400000.0,109685540000.0,122983105000.0,125435660000.0,105691200000.0,118747450000.0,108019310000.0,113446260000.0,115684160000.0,130406440000.0,126480590000.0,120520030000.0,121208870000.0
2091.0,105818600000.0,121079200000.0,109014065000.0,122610500000.0,125147750000.0,105159705000.0,118759290000.0,107325100000.0,112817750000.0,115183280000.0,130254540000.0,126088650000.0,120269505000.0,121013490000.0
2092.0,105629800000.0,120327315000.0,108462880000.0,122255880000.0,124866910000.0,104542810000.0,118342476000.0,107944470000.0,112752255000.0,114880160000.0,130125290000.0,125900080000.0,119796800000.0,120735030000.0
2093.0,104963660000.0,120080680000.0,107764015000.0,121520775000.0,125037770000.0,103948310000.0,117920740000.0,106058826000.0,112428580000.0,114286620000.0,130942890000.0,126034720000.0,119260720000.0,120550090000.0
2094.0,104364820000.0,120290845000.0,107361840000.0,121179790000.0,124394865000.0,103514400000.0,117840224000.0,105285190000.0,111994790000.0,113838360000.0,130904350000.0,125807210000.0,118661734000.0,120166330000.0
2095.0,103434780000.0,119537020000.0,106682030000.0,121101940000.0,124231010000.0,102701400000.0,117237420000.0,104794415000.0,111676760000.0,113738930000.0,130064740000.0,125444410000.0,118159710000.0,119737390000.0
2096.0,103263000000.0,119504740000.0,105915320000.0,121005430000.0,124565840000.0,101801680000.0,117098316000.0,103904440000.0,111568670000.0,113146200000.0,129449300000.0,125656410000.0,118169050000.0,119770010000.0
2097.0,102657540000.0,118767256000.0,105184820000.0,120790295000.0,124003830000.0,101147260000.0,116862180000.0,103338970000.0,110756520000.0,112969460000.0,129544220000.0,126334710000.0,117429290000.0,119108900000.0
2098.0,102314080000.0,118540420000.0,104762190000.0,120247180000.0,123857520000.0,100405030000.0,116652750000.0,102609980000.0,110474125000.0,112420500000.0,129772405000.0,125521410000.0,117287270000.0,118750160000.0
2099.0,101748680000.0,118088974000.0,103717210000.0,119863930000.0,123892710000.0,100007320000.0,116341015000.0,102123440000.0,110930020000.0,112029024000.0,129789755000.0,125103930000.0,116751870000.0,118298810000.0
2100.0,100996630000.0,117802670000.0,103310240000.0,119752530000.0,124076696000.0,99489140000.0,116321526000.0,101344100000.0,110482100000.0,111986450000.0,129253835000.0,125443285000.0,116233450000.0,118084420000.0
