time,NORESM2-MM,FGOALS-F3-L,CESM2,GFDL-ESM4,CAMS-CSM1-0,INM-CM5-0,BCC-CSM2-MR,EC-EARTH3-VEG,INM-CM4-8,EC-EARTH3,MRI-ESM2-0,CMCC-CM2-SR5,MPI-ESM1-2-HR,CESM2-WACCM
2071.0,22399545000.0,24258083000.0,20215906000.0,33932681000.0,47324045000.0,30571938000.0,25793910000.0,17775858000.0,25340977000.0,10401710000.0,20461580000.0,24201333000.0,26614344000.0,23716334000.0
2072.0,21607799000.0,23721288000.0,19445768000.0,33421881000.0,45943460000.0,29851283000.0,25170580000.0,17258300000.0,24702075000.0,10148278000.0,20061956000.0,23380804000.0,26006782000.0,22887182000.0
2073.0,21083277000.0,23173888000.0,18839005000.0,32700471000.0,45204140000.0,29413159000.0,24097997000.0,16899480000.0,24303942000.0,9899293000.0,19721574000.0,22544228000.0,25475555000.0,22387261000.0
2074.0,20704332000.0,22741440000.0,18312735000.0,32347187000.0,44801462000.0,28955724000.0,23224437000.0,16875521000.0,23808594000.0,9631461000.0,19062694000.0,21519127000.0,24730675000.0,22110384000.0
2075.0,20139383000.0,21916803000.0,17937869000.0,31939360000.0,44743274000.0,28777538000.0,22331711000.0,16727519000.0,23212956000.0,9375167000.0,18701746000.0,20501053000.0,24459127000.0,21423172000.0
2076.0,19783860000.0,21039438000.0,17422897000.0,31392741000.0,44417106000.0,28433752000.0,22020315000.0,16285434000.0,22732417000.0,9205803000.0,18263490000.0,19728943000.0,23994984000.0,20799543000.0
2077.0,19488475000.0,20722840000.0,16858044000.0,30622558000.0,44576313000.0,28481909000.0,21488320000.0,15923027000.0,22406009000.0,9035039000.0,18129514000.0,19099060000.0,23170390000.0,20011140000.0
2078.0,19152128000.0,20252097000.0,16490165000.0,30156218000.0,44209594000.0,27633410000.0,20744186000.0,15421605000.0,22053900000.0,8910518000.0,17742762000.0,18392713000.0,22678510000.0,19380318000.0
2079.0,18640503000.0,19532590000.0,16102424000.0,29335523000.0,42887844000.0,27271510000.0,20494354000.0,15195298000.0,21932937000.0,8714924000.0,17424892000.0,17505745000.0,22088104000.0,18952245000.0
2080.0,18342160000.0,19324975000.0,15722096000.0,28494080000.0,42241030000.0,26928380000.0,20045017000.0,15105654000.0,21548046000.0,8539302000.0,17199196000.0,16616406000.0,22020495000.0,18418457000.0
2081.0,17889530000.0,18805776000.0,15270957000.0,27662030000.0,42050195000.0,26827411000.0,19855935000.0,14637297000.0,21344266000.0,8352454000.0,17045859000.0,16053813000.0,21283494000.0,18052470000.0
2082.0,17549154000.0,18254496000.0,14878276000.0,27156621000.0,41416910000.0,26540556000.0,19549778000.0,14395424000.0,20832250000.0,8231204400.0,16843156000.0,15508237000.0,21065996000.0,17389540000.0
2083.0,17006490000.0,17745828000.0,14610702000.0,26545793000.0,40590836000.0,26039390000.0,18698797000.0,14056368000.0,20394619000.0,8147981300.0,16693598000.0,14927591000.0,20250272000.0,16899025000.0
2084.0,16732494000.0,17398264000.0,14303764000.0,25762185000.0,40741007000.0,25758067000.0,18047580000.0,13953784000.0,20275489000.0,8098612000.0,16300628000.0,14484095000.0,20032127000.0,16192333000.0
2085.0,16389911000.0,17164203000.0,13960073000.0,25180199000.0,41547428000.0,25111120000.0,17694343000.0,13627524000.0,20110756000.0,8069120000.0,15966974000.0,13892151000.0,19619267000.0,15884365000.0
2086.0,15928372000.0,16888493000.0,13459207000.0,25039880000.0,40867760000.0,24998121000.0,17255086000.0,13438854000.0,20142008000.0,7977832400.0,15598013000.0,13509460000.0,19401880000.0,15504043000.0
2087.0,15679640000.0,16611783000.0,13051392000.0,24715575000.0,40323883000.0,24337678000.0,16694746000.0,13110473000.0,19940733000.0,7791079400.0,15414196000.0,13111710000.0,19080647000.0,15225784000.0
2088.0,15418137000.0,16381763000.0,12828344000.0,24171952000.0,40347770000.0,23703626000.0,15965413000.0,12842864000.0,19472240000.0,7485246500.0,15189698000.0,12626524000.0,18984610000.0,14784256000.0
2089.0,15056487000.0,16103590000.0,12680456000.0,23485215000.0,39775662000.0,23390450000.0,15564408000.0,12350664000.0,19379569000.0,7380958700.0,15152608000.0,12355201000.0,18660827000.0,14284366000.0
2090.0,14748712000.0,16099043000.0,12578252000.0,22701701000.0,39798338000.0,23233730000.0,15047460000.0,11936854000.0,19330933000.0,7319490000.0,15164462000.0,12011400000.0,18486755000.0,13978601000.0
2091.0,14530076000.0,15724212000.0,12444833000.0,22516474000.0,39128994000.0,22778864000.0,14623853000.0,11686762000.0,19054914000.0,7176431000.0,14981060000.0,11683981000.0,18319460000.0,13604598000.0
2092.0,14283132000.0,15585975000.0,12141862000.0,22237262000.0,38749295000.0,22428189000.0,14346935000.0,11442012000.0,19020194000.0,7116928000.0,14943610000.0,11250146000.0,18127452000.0,13503694000.0
2093.0,14124099000.0,15452480000.0,11974814000.0,21976467000.0,38258573000.0,22320180000.0,13989374000.0,11093566000.0,18820141000.0,7073064000.0,14887653000.0,10895012000.0,17953410000.0,13270534000.0
2094.0,13795471000.0,15154066000.0,11925989000.0,21537812000.0,37950810000.0,22278765000.0,13629841000.0,10655559000.0,18791555000.0,6930273000.0,14959103000.0,10561009000.0,17672160000.0,13095352000.0
2095.0,13689624000.0,14908176000.0,11689210000.0,21295900000.0,38211113000.0,22248897000.0,13294248000.0,10362800000.0,18576902000.0,6805257000.0,14802157000.0,10410310000.0,17428888000.0,12987033000.0
2096.0,13498191000.0,14790332000.0,11672381000.0,20921498000.0,38166684000.0,22130672000.0,12933207000.0,10010288000.0,18264553000.0,6752854500.0,14716359000.0,10210026000.0,17038362000.0,12745043000.0
2097.0,13331441000.0,14810666000.0,11677462000.0,20700285000.0,38233450000.0,21803000000.0,12758854000.0,9818906000.0,18102852000.0,6639706000.0,14599729000.0,10000331000.0,16737812000.0,12607579000.0
2098.0,13083908000.0,14623546000.0,11587807000.0,20296606000.0,37836610000.0,21570626000.0,12548937000.0,9647810000.0,17812818000.0,6559718400.0,14529245000.0,9795282000.0,16608611000.0,12591255000.0
2099.0,12773770000.0,14480653000.0,11454102000.0,20006732000.0,36984450000.0,21028807000.0,12263583000.0,9501691000.0,17913706000.0,6440423000.0,14612274000.0,9658298000.0,16382198000.0,12508873000.0
2100.0,12568067000.0,14256786000.0,11301769000.0,19583597000.0,36915864000.0,20929642000.0,11846838000.0,9355798000.0,17678948000.0,6356007000.0,14586392000.0,9516728000.0,15981486000.0,12288446000.0
