time,MPI-ESM1-2-HR,CESM2-WACCM,IPSL-CM6A-LR,TAIESM1,CMCC-CM2-SR5,EC-EARTH3,MRI-ESM2-0,EC-EARTH3-VEG,INM-CM4-8,CANESM5,BCC-CSM2-MR,CAMS-CSM1-0,INM-CM5-0,ACCESS-CM2,ACCESS-ESM1-5,NORESM2-MM,FGOALS-F3-L,CESM2,GFDL-ESM4
2010.0,118691050000.0,118691050000.0,118691050000.0,118691050000.0,118691050000.0,118691050000.0,118691050000.0,118691050000.0,118691050000.0,118691050000.0,118691050000.0,118691050000.0,118691050000.0,118691050000.0,118691050000.0,118691050000.0,118691050000.0,118691050000.0,118691050000.0
2011.0,117225490000.0,117225490000.0,117225490000.0,117225490000.0,117225490000.0,117225490000.0,117225490000.0,117225490000.0,117225490000.0,117225490000.0,117225490000.0,117225490000.0,117225490000.0,117225490000.0,117225490000.0,117225490000.0,117225490000.0,117225490000.0,117225490000.0
2012.0,115359320000.0,115359320000.0,115359320000.0,115359320000.0,115359320000.0,115359320000.0,115359320000.0,115359320000.0,115359320000.0,115359320000.0,115359320000.0,115359320000.0,115359320000.0,115359320000.0,115359320000.0,115359320000.0,115359320000.0,115359320000.0,115359320000.0
2013.0,113967370000.0,113967370000.0,113967370000.0,113967370000.0,113967370000.0,113967370000.0,113967370000.0,113967370000.0,113967370000.0,113967370000.0,113967370000.0,113967370000.0,113967370000.0,113967370000.0,113967370000.0,113967370000.0,113967370000.0,113967370000.0,113967370000.0
2014.0,113221870000.0,113221870000.0,113221870000.0,113221870000.0,113221870000.0,113221870000.0,113221870000.0,113221870000.0,113221870000.0,113221870000.0,113221870000.0,113221870000.0,113221870000.0,113221870000.0,113221870000.0,113221870000.0,113221870000.0,113221870000.0,113221870000.0
2015.0,111624380000.0,111624380000.0,111624380000.0,111624380000.0,111624380000.0,111624380000.0,111624380000.0,111624380000.0,111624380000.0,111624380000.0,111624380000.0,111624380000.0,111624380000.0,111624380000.0,111624380000.0,111624380000.0,111624380000.0,111624380000.0,111624380000.0
2016.0,109898950000.0,109898950000.0,109898950000.0,109898950000.0,109898950000.0,109898950000.0,109898950000.0,109898950000.0,109898950000.0,109898950000.0,109898950000.0,109898950000.0,109898950000.0,109898950000.0,109898950000.0,109898950000.0,109898950000.0,109898950000.0,109898950000.0
2017.0,107600806000.0,107600806000.0,107600806000.0,107600806000.0,107600806000.0,107600806000.0,107600806000.0,107600806000.0,107600806000.0,107600806000.0,107600806000.0,107600806000.0,107600806000.0,107600806000.0,107600806000.0,107600806000.0,107600806000.0,107600806000.0,107600806000.0
2018.0,105859360000.0,105859360000.0,105859360000.0,105859360000.0,105859360000.0,105859360000.0,105859360000.0,105859360000.0,105859360000.0,105859360000.0,105859360000.0,105859360000.0,105859360000.0,105859360000.0,105859360000.0,105859360000.0,105859360000.0,105859360000.0,105859360000.0
2019.0,104676240000.0,104676240000.0,104676240000.0,104676240000.0,104676240000.0,104676240000.0,104676240000.0,104676240000.0,104676240000.0,104676240000.0,104676240000.0,104676240000.0,104676240000.0,104676240000.0,104676240000.0,104676240000.0,104676240000.0,104676240000.0,104676240000.0
2020.0,103749860000.0,103749860000.0,103749860000.0,103749860000.0,103749860000.0,103749860000.0,103749860000.0,103749860000.0,103749860000.0,103749860000.0,103749860000.0,103749860000.0,103749860000.0,103749860000.0,103749860000.0,103749860000.0,103749860000.0,103749860000.0,103749860000.0
2021.0,102896440000.0,102063530000.0,102486910000.0,102114280000.0,103488010000.0,101385170000.0,101578230000.0,103410080000.0,100680590000.0,102096720000.0,102381440000.0,101421010000.0,102655885000.0,101717120000.0,102136160000.0,101862610000.0,101058950000.0,103029080000.0,102860970000.0
2022.0,100956150000.0,101941230000.0,100526420000.0,99534650000.0,102840890000.0,98582400000.0,98917564000.0,100742770000.0,97135680000.0,99797310000.0,100754780000.0,101476180000.0,101552325000.0,98998125000.0,98754540000.0,99311240000.0,98376620000.0,102089310000.0,102240520000.0
2023.0,99537130000.0,100624820000.0,99377090000.0,97767285000.0,102893390000.0,95328820000.0,95951030000.0,99482230000.0,94576440000.0,97683040000.0,97149624000.0,100842390000.0,99751800000.0,97563100000.0,96874620000.0,97477600000.0,96955530000.0,100371020000.0,101621880000.0
2024.0,97107880000.0,99229790000.0,96486860000.0,95380450000.0,101816435000.0,91504950000.0,93909460000.0,97183870000.0,91216660000.0,95972540000.0,94531600000.0,99033270000.0,96803870000.0,96073240000.0,94587410000.0,96280570000.0,95355420000.0,98345520000.0,99391050000.0
2025.0,93755556000.0,97389265000.0,95297356000.0,93934800000.0,101070480000.0,87361780000.0,90678320000.0,95651316000.0,89198950000.0,93589960000.0,91793375000.0,98539495000.0,94136450000.0,93382940000.0,91428405000.0,93075366000.0,93449445000.0,96838530000.0,97590110000.0
2026.0,92017934000.0,94307080000.0,92924610000.0,90753760000.0,99488130000.0,82857980000.0,87104660000.0,92873910000.0,87090510000.0,91108650000.0,88160460000.0,97417800000.0,92008570000.0,90275290000.0,88215260000.0,90149600000.0,90956120000.0,95263605000.0,96153400000.0
2027.0,91108180000.0,91886190000.0,90865770000.0,87170010000.0,98305900000.0,79890320000.0,83773820000.0,90293060000.0,83402105000.0,88832680000.0,86414295000.0,95519690000.0,89463170000.0,87276500000.0,85633475000.0,88510290000.0,88135295000.0,92585070000.0,93941980000.0
2028.0,89551230000.0,89267560000.0,87781850000.0,84758720000.0,96574595000.0,75570120000.0,81069646000.0,87712915000.0,79575680000.0,86428164000.0,84228430000.0,94610600000.0,87021180000.0,84427230000.0,82976450000.0,86312300000.0,85891500000.0,89629470000.0,93492030000.0
2029.0,87366620000.0,87191540000.0,85441400000.0,81911310000.0,95424620000.0,72173670000.0,77663460000.0,84566010000.0,76193880000.0,83497600000.0,81708696000.0,93017784000.0,84896070000.0,81728670000.0,80599440000.0,83521330000.0,83925020000.0,87754450000.0,92363506000.0
2030.0,86401760000.0,85189920000.0,83047140000.0,78886630000.0,93857040000.0,68123357000.0,75359580000.0,82642380000.0,72869670000.0,80625400000.0,79237005000.0,90746260000.0,82108620000.0,79462010000.0,77934960000.0,80826950000.0,80794460000.0,84369240000.0,91686860000.0
2031.0,84327145000.0,83574120000.0,80991000000.0,75818980000.0,92445610000.0,64505053000.0,72681760000.0,80094320000.0,71066436000.0,77468240000.0,76529880000.0,88537990000.0,79383120000.0,76242570000.0,75783340000.0,78534450000.0,78602770000.0,81368670000.0,90412670000.0
2032.0,81686490000.0,81766785000.0,79560130000.0,73195315000.0,90257920000.0,62392398000.0,69140650000.0,77643210000.0,69640560000.0,74263020000.0,74369475000.0,87236230000.0,76399124000.0,72694120000.0,72773860000.0,76389510000.0,76317360000.0,79729000000.0,88525850000.0
2033.0,79646600000.0,80272180000.0,77110755000.0,70436040000.0,88242860000.0,59978424000.0,66302878000.0,75080425000.0,67231924000.0,71204800000.0,71829830000.0,85791960000.0,73862670000.0,69864690000.0,69910890000.0,74278640000.0,74200570000.0,77743260000.0,86467445000.0
2034.0,77568430000.0,77315555000.0,73877045000.0,68154090000.0,85785130000.0,56879755000.0,63798407000.0,72047210000.0,65396654000.0,68435976000.0,70596310000.0,84583620000.0,72735720000.0,67615265000.0,67304133000.0,72466180000.0,71836490000.0,75213590000.0,84562380000.0
2035.0,76523310000.0,74610070000.0,70665310000.0,65101316000.0,83504460000.0,54096640000.0,61174784000.0,69605700000.0,63298030000.0,66625770000.0,67256447000.0,82864630000.0,72066940000.0,64699175000.0,64083870000.0,69816780000.0,69326580000.0,72569250000.0,84144770000.0
2036.0,74798820000.0,71970790000.0,68561396000.0,62468727000.0,80907020000.0,51106370000.0,59743957000.0,65716560000.0,61278994000.0,64486590000.0,64302825000.0,80971210000.0,70373940000.0,61694783000.0,61383250000.0,67315507000.0,67225555000.0,68894500000.0,82395050000.0
2037.0,73202080000.0,69137270000.0,66637128000.0,59105743000.0,77424394000.0,48343974000.0,57245190000.0,62076130000.0,60487640000.0,61029278000.0,62395843000.0,78535020000.0,67768152000.0,59122786000.0,59857100000.0,65453138000.0,64764416000.0,65345610000.0,81156560000.0
2038.0,70910350000.0,67406250000.0,64994226000.0,56217186000.0,75456330000.0,45591654000.0,54024510000.0,59973337000.0,58901135000.0,57843620000.0,60597170000.0,76053720000.0,65445330000.0,55964020000.0,56839630000.0,64058774000.0,62285046000.0,62881153000.0,78822370000.0
2039.0,69349380000.0,65126154000.0,62493688000.0,54149132000.0,73721590000.0,42949640000.0,50805674000.0,57748095000.0,56351687000.0,55755900000.0,59449160000.0,74973766000.0,62961980000.0,52662702000.0,54339617000.0,62007220000.0,60632797000.0,60228090000.0,76733190000.0
2040.0,68086104000.0,62442990000.0,59824726000.0,51716250000.0,71108880000.0,40071647000.0,48713978000.0,55733890000.0,54688560000.0,53219172000.0,57572290000.0,73801744000.0,60506604000.0,50382717000.0,51220020000.0,60509950000.0,58661680000.0,58261885000.0,74142660000.0
2041.0,65909293000.0,59844796000.0,57000268000.0,48666580000.0,69144980000.0,37766988000.0,46957640000.0,53123236000.0,52826227000.0,50394186000.0,55541920000.0,72654740000.0,58482350000.0,47689626000.0,48256467000.0,58859966000.0,56472867000.0,55477360000.0,71698240000.0
2042.0,64348103000.0,57084430000.0,54813745000.0,45705250000.0,66923872000.0,35348808000.0,45608840000.0,50651330000.0,51231154000.0,47572230000.0,54195536000.0,70902600000.0,57047736000.0,45498425000.0,46132896000.0,57151865000.0,55088964000.0,52597883000.0,70044770000.0
2043.0,61873607000.0,54935134000.0,52636602000.0,43556598000.0,64628216000.0,33404789000.0,43534810000.0,47484715000.0,49123246000.0,45869445000.0,52420320000.0,69782405000.0,55203193000.0,43230890000.0,43209732000.0,55049490000.0,53358790000.0,50061664000.0,68177670000.0
2044.0,60666913000.0,51894133000.0,49945145000.0,41790740000.0,62452480000.0,31417360000.0,42017360000.0,45328716000.0,48577245000.0,43541490000.0,50338755000.0,68216803000.0,52932300000.0,41376944000.0,41296750000.0,53168570000.0,51064717000.0,47843640000.0,67215823000.0
2045.0,58966094000.0,49138180000.0,48001260000.0,39440097000.0,60288510000.0,29278820000.0,40352547000.0,43030660000.0,47499985000.0,41660076000.0,48712130000.0,66701570000.0,51231846000.0,39271166000.0,39037297000.0,51463360000.0,49270770000.0,45494657000.0,65118355000.0
2046.0,57019960000.0,46405680000.0,45589414000.0,36522095000.0,57321750000.0,27676867000.0,38299963000.0,41762566000.0,46491046000.0,39999873000.0,46187980000.0,65276908000.0,48684618000.0,38176154000.0,37175840000.0,49109467000.0,47327090000.0,43573363000.0,63848624000.0
2047.0,56304650000.0,44316668000.0,43539415000.0,34174276000.0,55273824000.0,25863168000.0,36385014000.0,39984095000.0,44560646000.0,37818530000.0,44279990000.0,63575495000.0,47469625000.0,36033126000.0,35351196000.0,47020770000.0,45627195000.0,41384680000.0,62596170000.0
2048.0,54893110000.0,41871675000.0,41672282000.0,32004792000.0,52552385000.0,23729900000.0,34803590000.0,37367250000.0,43381230000.0,35151868000.0,42390233000.0,61696635000.0,45532070000.0,34328850000.0,33485700000.0,44992240000.0,44136804000.0,39602573000.0,60299354000.0
2049.0,52700140000.0,39822770000.0,39102104000.0,29825964000.0,50026906000.0,21890023000.0,33553603000.0,35031900000.0,41895920000.0,33301561000.0,41471476000.0,59488970000.0,44045520000.0,32236860000.0,31623401000.0,43385710000.0,42529540000.0,37779292000.0,58606666000.0
2050.0,50453398000.0,37714964000.0,36934690000.0,28381012000.0,47775370000.0,20255370000.0,32527071000.0,33317226000.0,40074740000.0,31682270000.0,39377932000.0,58289017000.0,42147850000.0,30704812000.0,29882495000.0,41654632000.0,40763978000.0,35563710000.0,57046966000.0
2051.0,48395465000.0,35794227000.0,34628284000.0,26745625000.0,45440140000.0,19158528000.0,31672100000.0,32006033000.0,38548865000.0,29940924000.0,37470335000.0,56169310000.0,40288895000.0,28977832000.0,28527196000.0,40015610000.0,39547167000.0,33541202000.0,55697347000.0
2052.0,46280274000.0,33942366000.0,32682424000.0,25244883000.0,43508250000.0,18025333000.0,30689155000.0,30563455000.0,37695840000.0,28157491000.0,35786820000.0,54396953000.0,38989152000.0,26964167000.0,27386896000.0,38316577000.0,38273483000.0,31572666000.0,53712286000.0
2053.0,44419973000.0,31822752000.0,31055389000.0,23346516000.0,41498747000.0,16909128000.0,29929020000.0,29282210000.0,37326086000.0,26497102000.0,34182062000.0,52637856000.0,37692420000.0,25744988000.0,26044586000.0,36933810000.0,36772786000.0,29787165000.0,52334334000.0
2054.0,42508657000.0,30230708000.0,29289322000.0,21829636000.0,39148560000.0,16139875000.0,29273643000.0,27949894000.0,35981170000.0,25036155000.0,32871602000.0,50876056000.0,36439460000.0,24585660000.0,24622772000.0,35638500000.0,35080917000.0,28302295000.0,51141450000.0
2055.0,41652724000.0,28439452000.0,27598660000.0,20339984000.0,36938797000.0,15373801000.0,28603470000.0,26859913000.0,34270350000.0,23671798000.0,31454386000.0,48366540000.0,35242190000.0,23260664000.0,23598707000.0,34022076000.0,33749543000.0,26409148000.0,50229957000.0
2056.0,40097800000.0,26862744000.0,25863610000.0,18875420000.0,35090390000.0,14337431000.0,27873743000.0,25153503000.0,33112859000.0,22393242000.0,29826433000.0,47210693000.0,33460611000.0,21841238000.0,22265156000.0,32435270000.0,32428230000.0,24473400000.0,48309617000.0
2057.0,37799690000.0,25534917000.0,24177179000.0,17749787000.0,32641165000.0,13434350000.0,26868595000.0,23889870000.0,32217407000.0,20994515000.0,28700955000.0,46067760000.0,32427454000.0,20540068000.0,21299548000.0,31488623000.0,31434033000.0,23034966000.0,46139576000.0
2058.0,36222554000.0,23982348000.0,22757822000.0,16589787000.0,30722972000.0,13097089000.0,26127593000.0,23084753000.0,31235805000.0,19577756000.0,26955108000.0,44270305000.0,31294759000.0,19391445000.0,20445030000.0,30371574000.0,30104947000.0,21919402000.0,44615040000.0
2059.0,34234896000.0,22594367000.0,21203250000.0,15461304000.0,29169908000.0,12307369000.0,24940628000.0,21998873000.0,30208840000.0,18488914000.0,25787193000.0,43119493000.0,29939567000.0,18360228000.0,19551099000.0,29504403000.0,28909590000.0,20643496000.0,43432854000.0
2060.0,32631683000.0,21571156000.0,19961113000.0,14463222000.0,26941544000.0,11462020000.0,23890840000.0,21197095000.0,29304586000.0,17238000000.0,24309287000.0,42029335000.0,29161634000.0,17434745000.0,18528457000.0,27901463000.0,27929874000.0,19223656000.0,41357980000.0
2061.0,31328913000.0,20493085000.0,18673404000.0,13615222000.0,25398581000.0,10928603000.0,23075959000.0,20278374000.0,28576387000.0,16140292000.0,23316888000.0,40688920000.0,28155736000.0,16320885000.0,17581328000.0,26353152000.0,26822457000.0,18107275000.0,39864500000.0
2062.0,30270618000.0,19405179000.0,17689303000.0,12821656000.0,23895929000.0,10309950000.0,22107646000.0,19285774000.0,27613262000.0,15303869000.0,22045049000.0,39727930000.0,27397270000.0,15334338000.0,16656090000.0,25134447000.0,25661512000.0,17106723000.0,38622630000.0
2063.0,29060698000.0,18427488000.0,16319610000.0,12071536000.0,22677672000.0,9822917000.0,21258105000.0,18163150000.0,27004123000.0,14396549000.0,20977700000.0,38641975000.0,26419920000.0,14340152000.0,15842262000.0,24040022000.0,24886135000.0,16033287000.0,37318963000.0
2064.0,27637297000.0,17214718000.0,15243972000.0,11473154000.0,21639782000.0,9371656000.0,20650338000.0,17477310000.0,26173989000.0,13478901000.0,19951854000.0,37771145000.0,25577617000.0,13663777000.0,14910761000.0,23009059000.0,23912761000.0,15414748000.0,35736030000.0
2065.0,26549879000.0,16077674000.0,14469210000.0,10946697000.0,20303217000.0,8985834000.0,20163700000.0,16571261000.0,25590520000.0,12775077000.0,19115317000.0,36829475000.0,24815841000.0,12787756000.0,14307520000.0,21961288000.0,23045386000.0,14537697000.0,34066262000.0
2066.0,25386254000.0,15393624000.0,13825689000.0,10337124000.0,18857945000.0,8691407000.0,19572324000.0,15698630000.0,24469043000.0,12307094000.0,18120180000.0,35485900000.0,24283280000.0,12049648000.0,13667395000.0,20885383000.0,22482905000.0,13811556000.0,32855069000.0
2067.0,24298433000.0,14549765000.0,12981201000.0,9847081000.0,17677550000.0,8398722000.0,18881400000.0,14874728000.0,23855624000.0,11624239000.0,17207220000.0,34658955000.0,23468196000.0,11353178000.0,13107668000.0,20064743000.0,21755216000.0,13137825000.0,31734909000.0
2068.0,23410150000.0,13829264000.0,12226190000.0,9418276000.0,16533309000.0,7984740400.0,18118222000.0,14246157000.0,22979572000.0,11280346000.0,16454855000.0,33832022000.0,22712572000.0,10711630000.0,12579680000.0,19394454000.0,21009095000.0,12521930000.0,30430243000.0
2069.0,22290117000.0,12983420000.0,11321409000.0,8910864000.0,15511730000.0,7691470000.0,17657805000.0,13432146000.0,21941316000.0,10868693000.0,15419903000.0,33070506000.0,21924643000.0,10408104000.0,12202482000.0,18551497000.0,20221379000.0,11966959000.0,29428191000.0
2070.0,21262880000.0,12369688000.0,10688690000.0,8565833000.0,14432362000.0,7436332000.0,16918571000.0,12788852000.0,21224931000.0,10454253000.0,14422983000.0,32254224000.0,21034180000.0,9873151000.0,11797418000.0,17818663000.0,19671898000.0,11481362000.0,27942638000.0
2071.0,20407142000.0,11879069000.0,10034121000.0,8292667400.0,13532896000.0,7203831000.0,16329270000.0,12089897000.0,20363370000.0,10047887000.0,13777370000.0,31380554000.0,20321229000.0,9419538000.0,11211992000.0,17111631000.0,18997895000.0,11124360000.0,27141170000.0
2072.0,19810128000.0,11281826000.0,9538967000.0,8067825700.0,12592194000.0,6911436000.0,16062276000.0,11536455000.0,20009738000.0,9675479000.0,13019138000.0,30821427000.0,19783209000.0,8988914000.0,10764078000.0,16128714000.0,18314326000.0,10584188000.0,26373546000.0
2073.0,19159896000.0,10801435000.0,8970704000.0,7846696000.0,11803486000.0,6643373600.0,15553715000.0,11126389000.0,19577340000.0,9237293000.0,12309727000.0,30181929000.0,18944883000.0,8683105000.0,10124496000.0,15562417000.0,17514891000.0,10131754000.0,25388827000.0
2074.0,18478983000.0,10271802000.0,8541854000.0,7669439000.0,11242063000.0,6331272000.0,15091084000.0,10668816000.0,19095886000.0,8833373000.0,11818118000.0,29883728000.0,18491427000.0,8403281000.0,9677334000.0,14805924000.0,16963478000.0,9685412000.0,24415402000.0
2075.0,17825272000.0,9772216000.0,8186057000.0,7541160400.0,10691139000.0,6112369000.0,14646136000.0,10172546000.0,18853155000.0,8480723000.0,11234439000.0,29113823000.0,17835114000.0,8060592000.0,9197736000.0,14289192000.0,16312047000.0,9410119000.0,23923997000.0
2076.0,17099498000.0,9248072000.0,7819746300.0,7451555000.0,10136102000.0,5976857000.0,14373576000.0,9922076000.0,18114530000.0,8148216300.0,10839250000.0,28346413000.0,16910986000.0,7828285400.0,8853822000.0,13758376000.0,15786819000.0,9154555000.0,22940555000.0
2077.0,16190943000.0,8827765000.0,7475027000.0,7227647000.0,9844270000.0,5720642000.0,13943714000.0,9730698000.0,17527000000.0,7894010400.0,10409705000.0,27762657000.0,16497733000.0,7638434000.0,8586443300.0,13082082000.0,15171440000.0,8836662000.0,22320734000.0
2078.0,15472558000.0,8535954400.0,7170358000.0,6959581700.0,9465876000.0,5484985300.0,13459575000.0,9486758000.0,17115954000.0,7659729000.0,10059534000.0,26849673000.0,15899259000.0,7388216300.0,8220815400.0,12444074000.0,14698465000.0,8506787000.0,21885272000.0
2079.0,14951443000.0,8293073000.0,6842335000.0,6749614000.0,9236407000.0,5323928600.0,13049935000.0,9138080000.0,16457897000.0,7443988000.0,9779887000.0,25934416000.0,15339168000.0,7212290600.0,7946383000.0,11936098000.0,14229468000.0,8231190500.0,20975575000.0
2080.0,14354273000.0,7981472000.0,6552347600.0,6552256000.0,8887354000.0,5120203000.0,12576967000.0,8822638000.0,16038564000.0,7192605000.0,9364208000.0,25555372000.0,14896056000.0,6939347000.0,7756187000.0,11429744000.0,13680919000.0,7965329000.0,20077742000.0
2081.0,13632702000.0,7675904000.0,6299921000.0,6391509500.0,8714658000.0,4890510000.0,12056902000.0,8534351000.0,15451226000.0,7001699000.0,9060249000.0,24640310000.0,14434007000.0,6767964000.0,7588916000.0,10935058000.0,12960571000.0,7652140500.0,19151786000.0
2082.0,13067713000.0,7380195000.0,6098418700.0,6153007600.0,8363648500.0,4664913400.0,11657724000.0,8228372500.0,15108825000.0,6668887600.0,8708170000.0,24288330000.0,14266279000.0,6589573000.0,7270588000.0,10577616000.0,12597966000.0,7446287000.0,18295067000.0
2083.0,12613027000.0,7123421700.0,5831790000.0,5944435700.0,8161804000.0,4527613000.0,11263068000.0,7997693000.0,14784730000.0,6451243500.0,8501443600.0,23442321000.0,13918658000.0,6420739600.0,7087760400.0,10121275000.0,12174155000.0,7223501000.0,17409077000.0
2084.0,12309299000.0,6888515000.0,5583494000.0,5752481000.0,7905852400.0,4319812600.0,10866332000.0,7675660300.0,14432913000.0,6155471400.0,8233757000.0,22907904000.0,13630075000.0,6249599000.0,6874623000.0,9699584000.0,11704180000.0,7008529000.0,16678701000.0
2085.0,11657848000.0,6772239400.0,5378466000.0,5583179300.0,7659737000.0,4152996000.0,10494494000.0,7394543000.0,14109458000.0,6007684000.0,7975608300.0,22044475000.0,13401473000.0,5930985500.0,6761529300.0,9358573000.0,11317609000.0,6842816500.0,15724442000.0
2086.0,11243917000.0,6522253000.0,5161254000.0,5425419000.0,7399454700.0,3959676200.0,10200090000.0,7041715000.0,13861514000.0,5749662000.0,7801172500.0,21386019000.0,13220813000.0,5785764000.0,6577310700.0,9029860000.0,11030777000.0,6571394000.0,15095767000.0
2087.0,10808563000.0,6310551600.0,4958335000.0,5284183000.0,7209005600.0,3774998500.0,9823795000.0,6789686000.0,13601487000.0,5532796000.0,7663551500.0,20875117000.0,12905980000.0,5617322000.0,6385488000.0,8839838000.0,10762647000.0,6409844000.0,14610178000.0
2088.0,10397369000.0,6105052700.0,4713885700.0,5171130400.0,6963105300.0,3598368000.0,9546256000.0,6430120400.0,13257339000.0,5333016600.0,7567398000.0,20711338000.0,12444116000.0,5366838300.0,6175563300.0,8568174600.0,10493243000.0,6192297500.0,14136488000.0
2089.0,10049566000.0,5888905000.0,4535765000.0,5027375600.0,6736042500.0,3396371500.0,9483894000.0,6164906000.0,13005959000.0,5126975000.0,7447634000.0,20206811000.0,12076115000.0,5161369000.0,6121595000.0,8262848000.0,10148191000.0,5956547000.0,13678164000.0
2090.0,9588504000.0,5683766300.0,4272394200.0,4866011600.0,6462489600.0,3257832200.0,9275298000.0,5905649000.0,12958612000.0,4942162000.0,7291052500.0,19636345000.0,11870061000.0,5010245000.0,6035300400.0,7964051500.0,9783046000.0,5686894000.0,12982893000.0
2091.0,9209705000.0,5466813000.0,4074990800.0,4691952600.0,6250461000.0,3107373000.0,9072779000.0,5638329300.0,12640411000.0,4792057000.0,7164882000.0,19394603000.0,11624640000.0,4862603300.0,5914775600.0,7758805500.0,9525973000.0,5531329500.0,12350152000.0
2092.0,8810707000.0,5291515000.0,3894760000.0,4522736000.0,6121320400.0,2959839700.0,8761566000.0,5348543000.0,12371303000.0,4626813000.0,6965976600.0,18919983000.0,11462307000.0,4748685300.0,5721956000.0,7568768000.0,9419974000.0,5387771400.0,11742640000.0
2093.0,8594776000.0,5106390000.0,3738207500.0,4390591000.0,5920808400.0,2796464600.0,8604707000.0,5092191000.0,12029069000.0,4423072300.0,6849452000.0,18272289000.0,11185673000.0,4557036000.0,5520310300.0,7344524000.0,9309831000.0,5156777500.0,11276156000.0
2094.0,8276078600.0,4935029000.0,3578925800.0,4215465200.0,5788758500.0,2677492200.0,8396586500.0,4805637600.0,11686975000.0,4196394500.0,6615171000.0,17803575000.0,10919571000.0,4360763400.0,5340291000.0,7202704400.0,9057636000.0,5056361000.0,10893030000.0
2095.0,8069825500.0,4778434600.0,3424747800.0,4109606000.0,5562898000.0,2542690300.0,8151335000.0,4594465300.0,11545565000.0,4005227800.0,6431694000.0,17321523000.0,10858979000.0,4216072700.0,5258178600.0,6994555000.0,8820624000.0,4890580500.0,10492155000.0
2096.0,7803496000.0,4577711600.0,3313853400.0,3980210400.0,5371356700.0,2427022300.0,7963487000.0,4353805300.0,11415503000.0,3867787500.0,6235006500.0,16785835000.0,10737028000.0,4096538000.0,5124147000.0,6707180500.0,8537194000.0,4732743000.0,10223614000.0
2097.0,7598850000.0,4431533000.0,3128190200.0,3832975600.0,5193867300.0,2301927200.0,7734447600.0,4147673300.0,11299058000.0,3701813500.0,6040838700.0,16551114000.0,10582486000.0,3943401200.0,5010344400.0,6510694400.0,8382003000.0,4608562000.0,9840010000.0
