time,CSIRO-MK3-6-0,MPI-ESM-LR,CCSM4
2116.0,11946515.0,26412964.0,85282640.0
2117.0,11403141.0,27683642.0,81502376.0
2118.0,10255477.0,24619812.0,76333090.0
2119.0,9724090.0,23034492.0,72671310.0
2120.0,8860408.0,22172422.0,70491010.0
2121.0,7904026.5,21660656.0,67678210.0
2122.0,7516033.5,20012268.0,68052824.0
2123.0,7306306.0,19404532.0,66155344.0
2124.0,6844020.5,18973772.0,66637860.0
2125.0,6449146.5,18236594.0,65844224.0
2126.0,6064073.5,15687575.0,63291784.0
2127.0,5983903.0,14094282.0,63057628.0
2128.0,5926018.0,14292872.0,62397564.0
2129.0,5733415.0,13863169.0,61240708.0
2130.0,5511063.0,13261900.0,60018656.0
2131.0,5032364.0,13831661.0,58485100.0
2132.0,5052304.5,12809284.0,56489132.0
2133.0,5054642.0,12224077.0,55648490.0
2134.0,4672040.5,11366117.0,52783244.0
2135.0,4678827.0,11376854.0,51029064.0
2136.0,4677283.5,10526139.0,47934120.0
2137.0,4357664.0,9568167.0,45385944.0
2138.0,4257332.5,9078249.0,43699860.0
2139.0,4049605.0,8669087.0,41923868.0
2140.0,3733576.5,7931428.5,41478370.0
2141.0,3713579.5,6637722.5,41087204.0
2142.0,3666010.8,6459084.5,40095540.0
2143.0,3664913.8,6371862.0,38985132.0
2144.0,3431365.0,5964746.0,38772844.0
2145.0,3334502.5,5775327.0,37921464.0
2146.0,2888619.5,5632743.0,36950064.0
2147.0,2706902.0,5175844.0,35974520.0
2148.0,2482694.0,4978843.0,34732884.0
2149.0,2308136.2,4832014.0,34314228.0
2150.0,2257921.0,4450260.5,33920936.0
2151.0,1708267.8,4335266.0,32393620.0
2152.0,1656841.9,4117140.5,31904030.0
2153.0,1542842.9,3946387.0,31394540.0
2154.0,1535429.0,3928268.8,30824208.0
2155.0,1349005.5,3577579.2,29417380.0
2156.0,1145507.9,3457008.8,29244056.0
2157.0,1145860.5,3456711.0,29059804.0
2158.0,1078290.6,3054109.8,28433108.0
2159.0,803496.6,3033711.5,27687206.0
2160.0,793378.6,3152344.8,27137852.0
2161.0,722066.5,3030266.2,26844888.0
2162.0,692449.4,2893207.2,26677204.0
2163.0,692086.7,2436935.2,26447560.0
2164.0,549836.3,2434058.5,24733918.0
2165.0,442098.56,2420802.2,23943030.0
2166.0,440032.25,2417956.5,23614036.0
2167.0,420784.9,2266257.8,23662022.0
2168.0,419365.8,2254456.5,23182480.0
2169.0,419305.28,2241970.8,22626910.0
2170.0,413377.84,2112728.2,21868466.0
2171.0,413458.94,2186219.8,21710708.0
2172.0,413884.75,2112962.2,21642442.0
2173.0,406767.16,2095050.2,20846910.0
2174.0,406507.34,2183227.8,20783936.0
2175.0,406964.84,2150204.0,20484428.0
2176.0,407027.97,1930462.4,20116964.0
2177.0,406497.12,1843749.5,19626670.0
2178.0,403169.12,1816708.9,19442410.0
2179.0,406415.22,1863988.9,19109154.0
2180.0,392838.12,1817103.0,18007646.0
2181.0,394001.1,1806562.6,17618352.0
2182.0,383057.94,1518316.6,17162024.0
2183.0,382906.3,1517825.1,17022006.0
2184.0,384244.38,1348720.2,16256754.0
2185.0,382537.97,1338400.8,15836806.0
2186.0,382250.44,1288579.0,15199306.0
2187.0,380581.16,1070459.4,15087972.0
2188.0,379786.0,1010074.0,15116257.0
2189.0,378969.62,1008889.0,15029146.0
2190.0,378442.44,979248.44,14871618.0
2191.0,378078.9,932658.0,14458950.0
2192.0,377877.9,928936.1,13916324.0
2193.0,378322.38,714512.6,13934451.0
2194.0,378099.84,708265.2,13684268.0
2195.0,377888.62,706885.9,13555330.0
2196.0,377602.94,682041.44,13209111.0
2197.0,377613.47,748537.3,13192684.0
2198.0,377369.16,766053.44,12886385.0
2199.0,377077.56,682322.4,12332487.0
2200.0,377231.9,681017.25,12277829.0
2201.0,375063.16,572851.7,12074109.0
2202.0,374450.44,572945.3,11875526.0
2203.0,375014.0,679033.4,11386215.0
2204.0,375099.25,539611.1,11290705.0
2205.0,374457.28,539204.3,11360059.0
2206.0,374223.53,539742.44,11240876.0
2207.0,374405.16,536425.06,10858992.0
2208.0,373993.56,531934.9,10847573.0
2209.0,370202.8,478370.2,10823178.0
2210.0,370135.56,971286.6,10660716.0
2211.0,370683.44,559792.2,10324929.0
2212.0,370502.12,479337.47,10035439.0
2213.0,370157.5,446718.7,9640104.0
2214.0,370106.28,970063.44,9599452.0
2215.0,370511.62,480571.3,9529332.0
2216.0,370315.94,446120.0,9485173.0
2217.0,370447.88,477542.94,8849337.0
2218.0,370076.1,483070.88,8806358.0
2219.0,369994.75,446418.12,8806741.0
2220.0,369600.6,445015.66,8363603.5
2221.0,369825.12,416841.12,8158207.0
2222.0,369768.03,416191.94,7635914.5
2223.0,369624.06,416372.78,7612913.0
2224.0,369487.3,421528.75,7614647.5
2225.0,369474.62,416054.44,7262276.0
2226.0,360082.88,414982.03,7238278.5
2227.0,359637.56,415195.62,7197647.0
2228.0,360004.03,400629.2,7190805.0
2229.0,360136.12,413551.88,7123334.5
2230.0,360294.03,400826.94,7077708.0
2231.0,356980.88,400658.34,7090805.5
2232.0,357078.88,400742.94,6909332.0
2233.0,356956.2,398405.72,6925227.0
2234.0,356697.56,398424.75,6728082.0
2235.0,356863.1,398250.53,6683078.0
2236.0,356882.53,398322.78,6480298.0
2237.0,356782.62,398057.47,6958555.0
2238.0,356549.97,392785.88,7037860.0
2239.0,366215.03,392699.38,7014171.0
2240.0,356413.9,392320.06,6989782.5
2241.0,356240.25,392628.62,6916006.0
2242.0,356692.53,393075.28,6913932.5
2243.0,356747.72,406103.88,6869796.5
2244.0,356573.78,392770.25,6826652.5
2245.0,356256.2,392919.75,6705535.5
2246.0,356347.66,393021.44,6672831.0
2247.0,356071.06,393202.25,6454510.0
2248.0,356332.38,392622.88,6458659.0
2249.0,356305.75,392993.06,6284971.5
2250.0,356264.53,392750.0,6103701.0
2251.0,356090.3,392902.5,6103545.5
2252.0,356502.1,393094.62,6107751.0
2253.0,355904.5,392971.44,6130016.5
2254.0,355787.3,391743.56,6111487.0
2255.0,356104.88,388531.25,6535910.0
2256.0,355873.4,398031.25,6302649.0
2257.0,352064.03,392808.28,6097234.5
2258.0,352351.88,389404.62,6081731.0
2259.0,352119.16,393115.6,6033882.0
2260.0,351625.38,388905.56,6054789.0
2261.0,350909.28,388441.62,6037915.0
2262.0,351053.22,388809.06,6032061.5
2263.0,351196.72,390576.16,5918398.5
2264.0,351511.8,390399.06,5909444.0
2265.0,351594.4,387300.2,5479443.5
2266.0,351425.9,387428.84,5479569.5
2267.0,351408.6,390772.53,5453303.5
2268.0,351392.56,389780.3,5448805.0
2269.0,352327.12,389896.8,5338654.0
2270.0,351409.44,390919.75,5335034.5
2271.0,350671.97,386530.2,5454994.5
2272.0,350441.84,387494.94,5263092.0
2273.0,350794.1,395749.72,5952128.0
2274.0,350897.84,390514.38,5896079.5
2275.0,351243.06,389603.0,5404278.5
2276.0,351044.12,389816.66,5395863.0
2277.0,349967.44,389607.53,5246597.5
2278.0,349597.47,386302.53,5238637.0
2279.0,345528.88,390663.38,5232553.0
2280.0,349340.75,390847.0,5187112.5
2281.0,345634.94,390678.3,5193461.0
2282.0,345677.88,387269.25,5015115.0
2283.0,345791.25,386533.12,4998094.5
2284.0,345776.44,386393.6,5037504.5
2285.0,347208.34,386215.25,5016781.5
2286.0,343792.66,390786.7,4679511.0
2287.0,343636.78,389707.22,4682721.5
2288.0,343353.34,389885.88,4681241.0
2289.0,342948.97,389545.2,4676229.0
2290.0,342929.34,390747.22,4651636.0
2291.0,342809.7,386560.4,4610256.5
2292.0,342582.12,386305.28,4576853.0
2293.0,342399.34,389841.0,4608592.0
2294.0,342653.56,386225.34,4639821.0
2295.0,342601.12,385901.72,4612482.0
2296.0,342535.28,385884.16,4639827.0
2297.0,342389.88,368109.0,4603088.5
2298.0,342695.56,367903.94,4599834.0
2299.0,342661.94,381141.3,4560594.0
2300.0,342835.34,377945.28,4554534.0
