time,CESM1-CAM5,CANESM2,MPI-ESM-LR
2000.0,2457325300.0,2457325300.0,2457123600.0
2001.0,2436890600.0,2436890600.0,2436343000.0
2002.0,2417740000.0,2417740000.0,2417157000.0
2003.0,2379951400.0,2379951400.0,2379413500.0
2004.0,2348910800.0,2348910800.0,2348393200.0
2005.0,2323119000.0,2323119000.0,2322621200.0
2006.0,2303693000.0,2303693000.0,2303201800.0
2007.0,2282304300.0,2282304300.0,2281821000.0
2008.0,2278302200.0,2278302200.0,2277748200.0
2009.0,2277408500.0,2277408500.0,2276884200.0
2010.0,2254141000.0,2254141000.0,2253655000.0
2011.0,2234708500.0,2234708500.0,2234227700.0
2012.0,2235934200.0,2235934200.0,2235389700.0
2013.0,2219536000.0,2219536000.0,2219018000.0
2014.0,2215232000.0,2215232000.0,2214715400.0
2015.0,2201708500.0,2201708500.0,2201192200.0
2016.0,2175007200.0,2175007200.0,2174527500.0
2017.0,2147995400.0,2147995400.0,2147544800.0
2018.0,2126940700.0,2126940700.0,2126473600.0
2019.0,2118556700.0,2118556700.0,2118005900.0
2020.0,2088165500.0,2088165500.0,2087630800.0
2021.0,2039023700.0,2043877100.0,2042482800.0
2022.0,1997380200.0,2011269400.0,2005172700.0
2023.0,1966848100.0,1967740500.0,1975455600.0
2024.0,1926121000.0,1921748400.0,1939536100.0
2025.0,1875129200.0,1890505000.0,1906160100.0
2026.0,1825633400.0,1860250600.0,1904624600.0
2027.0,1789312100.0,1818950800.0,1863113500.0
2028.0,1757909200.0,1775451000.0,1836250100.0
2029.0,1706447000.0,1728194400.0,1793737200.0
2030.0,1634191700.0,1670807900.0,1773313200.0
2031.0,1601113600.0,1629267800.0,1736489700.0
2032.0,1571037800.0,1603997000.0,1680912400.0
2033.0,1526081400.0,1562978200.0,1643683100.0
2034.0,1470631700.0,1515781500.0,1641274900.0
2035.0,1432020900.0,1458566700.0,1595578500.0
2036.0,1404317400.0,1412171300.0,1554680200.0
2037.0,1374118000.0,1372414300.0,1502062800.0
2038.0,1344151900.0,1325225700.0,1445433900.0
2039.0,1308658700.0,1284181500.0,1397666400.0
2040.0,1268980000.0,1255754200.0,1362865300.0
2041.0,1251944100.0,1223696500.0,1333718100.0
2042.0,1230899700.0,1182685600.0,1311461200.0
2043.0,1214618600.0,1157344300.0,1276489100.0
2044.0,1192747000.0,1119266000.0,1229005200.0
2045.0,1178443100.0,1088661500.0,1167774300.0
2046.0,1166077400.0,1076640100.0,1170237700.0
2047.0,1159327900.0,1048095740.0,1132364700.0
2048.0,1142406500.0,1024133100.0,1092934500.0
2049.0,1115073400.0,1003238100.0,1073450560.0
2050.0,1107017600.0,972008100.0,1045375700.0
2051.0,1103352000.0,936175500.0,1033538370.0
2052.0,1090174100.0,925612900.0,1031927230.0
2053.0,1065361540.0,916767940.0,1039390700.0
2054.0,1054659500.0,890488770.0,1034527360.0
2055.0,1051831700.0,879535170.0,1033222660.0
2056.0,1035048200.0,864996860.0,1037934600.0
2057.0,1013507840.0,857932900.0,1048867140.0
2058.0,999129800.0,855473500.0,1056798300.0
2059.0,972927740.0,832782800.0,1090478300.0
2060.0,948826200.0,820715260.0,1074744800.0
2061.0,926428740.0,810983940.0,1077430700.0
2062.0,903570600.0,802482600.0,1047328640.0
2063.0,867305900.0,803406000.0,1032210560.0
2064.0,872417400.0,792227300.0,1022733900.0
2065.0,867994750.0,794562940.0,1021292500.0
2066.0,840476300.0,786471700.0,1002701630.0
2067.0,821198340.0,771519700.0,1007477570.0
2068.0,814681660.0,759044400.0,969180900.0
2069.0,806852200.0,766320600.0,949358660.0
2070.0,787199100.0,795766400.0,979159900.0
2071.0,776352900.0,758096100.0,1103323800.0
2072.0,765269500.0,752951800.0,1064692200.0
2073.0,774677600.0,750975200.0,1024400000.0
2074.0,764483650.0,748405500.0,1017479800.0
2075.0,752456800.0,775139140.0,988032400.0
2076.0,738112000.0,770841860.0,1002148300.0
2077.0,758409900.0,764561150.0,1015063040.0
2078.0,757778400.0,779367360.0,1026561600.0
2079.0,729626750.0,787361100.0,1018230600.0
2080.0,718150500.0,775217340.0,997943900.0
2081.0,715682800.0,773790500.0,991948740.0
2082.0,763912060.0,814818200.0,983790850.0
2083.0,740507900.0,783683500.0,1057126660.0
2084.0,720822900.0,775286300.0,1132113000.0
2085.0,725124030.0,790770900.0,1220986500.0
2086.0,747229000.0,789399300.0,1179400100.0
2087.0,727799100.0,783179140.0,1140175200.0
2088.0,717340900.0,786509440.0,1111532000.0
2089.0,733508350.0,781098800.0,1106066700.0
2090.0,725213900.0,774851300.0,1119500500.0
2091.0,713079940.0,767900600.0,1124759900.0
2092.0,707590600.0,784021000.0,1117585200.0
2093.0,715044000.0,802120600.0,1107102300.0
2094.0,712759040.0,781687300.0,1129299100.0
2095.0,701531700.0,767694000.0,1146158100.0
2096.0,748209100.0,761907600.0,1157957800.0
2097.0,744610500.0,760522300.0,1142540900.0
2098.0,728789600.0,752984400.0,1125744900.0
2099.0,717775200.0,747031300.0,1112895000.0
2100.0,730179400.0,744989500.0,1168699500.0
2101.0,744768830.0,750045900.0,1510130000.0
2102.0,726444860.0,771165200.0,1349771600.0
2103.0,718050300.0,791346000.0,1243356900.0
2104.0,713430100.0,770967040.0,1264641800.0
2105.0,727104300.0,773120200.0,1247977600.0
2106.0,770132500.0,763205060.0,1246554400.0
2107.0,755519500.0,756610240.0,1234747800.0
2108.0,756162050.0,769895940.0,1217550000.0
2109.0,764039940.0,756123650.0,1217531600.0
2110.0,754079400.0,747301800.0,1226682100.0
2111.0,746030600.0,746011460.0,1243250400.0
2112.0,744379200.0,759286660.0,1225763300.0
2113.0,764366100.0,746346500.0,1208070800.0
2114.0,759498700.0,736170800.0,1197687800.0
2115.0,775629800.0,756004030.0,1187846900.0
2116.0,762775360.0,737635460.0,1177207700.0
2117.0,749728600.0,750560260.0,1173998600.0
2118.0,752662850.0,792911100.0,1179944300.0
2119.0,744123300.0,794648000.0,1198569600.0
2120.0,738340540.0,817719230.0,1208229100.0
2121.0,746636000.0,812331300.0,1172668400.0
2122.0,741980200.0,807027300.0,1181138400.0
2123.0,733365000.0,800811840.0,1192615200.0
2124.0,731002900.0,805174200.0,1240212400.0
2125.0,785192400.0,815800960.0,1221377200.0
2126.0,769523500.0,800447900.0,1205833600.0
2127.0,756220200.0,793365440.0,1194672000.0
2128.0,746446400.0,789772800.0,1198547300.0
2129.0,742769860.0,782896100.0,1209707300.0
2130.0,737488200.0,772967300.0,1183840600.0
2131.0,743668400.0,766096700.0,1270848600.0
2132.0,758370240.0,778733300.0,1491311900.0
2133.0,756576300.0,771711940.0,1432761700.0
2134.0,749061950.0,756099840.0,1368634800.0
2135.0,755851900.0,773563500.0,1287714600.0
2136.0,774769660.0,755518460.0,1283412600.0
2137.0,769618000.0,748514600.0,1297773600.0
2138.0,755300350.0,773433900.0,1262892400.0
2139.0,750307600.0,774891400.0,1261816000.0
2140.0,758269000.0,753386400.0,1465414400.0
2141.0,755475600.0,751415700.0,1431953300.0
2142.0,741938400.0,749303200.0,1430542600.0
2143.0,734281660.0,802395300.0,1430207600.0
2144.0,734854000.0,803823550.0,1441146800.0
2145.0,726857500.0,762045200.0,1412739600.0
2146.0,720332300.0,779863500.0,1414710700.0
2147.0,785082700.0,864367550.0,1500788900.0
2148.0,767576900.0,871794800.0,1577043100.0
2149.0,758347140.0,846740100.0,1526503800.0
2150.0,737417860.0,837967550.0,1522604400.0
2151.0,731793000.0,898889000.0,1498700400.0
2152.0,725855200.0,914776600.0,1489806000.0
2153.0,729402600.0,893406200.0,1468375700.0
2154.0,722702460.0,889301400.0,1463505500.0
2155.0,719256900.0,881356160.0,1474318500.0
2156.0,720553100.0,917879700.0,1458241500.0
