time,IPSL-CM6A-LR,MRI-ESM2-0
2000.0,3646099600000.0,3646099600000.0
2001.0,3630449600000.0,3630449600000.0
2002.0,3619795200000.0,3619795200000.0
2003.0,3617222000000.0,3617222000000.0
2004.0,3606108000000.0,3606108000000.0
2005.0,3592676700000.0,3592676700000.0
2006.0,3585865000000.0,3585865000000.0
2007.0,3578603800000.0,3578603800000.0
2008.0,3577170600000.0,3577170600000.0
2009.0,3558707000000.0,3558707000000.0
2010.0,3553073000000.0,3553073000000.0
2011.0,3528993800000.0,3528993800000.0
2012.0,3530225400000.0,3530225400000.0
2013.0,3529745000000.0,3529745000000.0
2014.0,3528008000000.0,3528008000000.0
2015.0,3516553500000.0,3516553500000.0
2016.0,3514765000000.0,3514765000000.0
2017.0,3497463400000.0,3497463400000.0
2018.0,3480095800000.0,3480095800000.0
2019.0,3475432300000.0,3475432300000.0
2020.0,3452667200000.0,3452667200000.0
2021.0,3443418000000.0,3423434700000.0
2022.0,3422702500000.0,3409064800000.0
2023.0,3415400500000.0,3386197700000.0
2024.0,3405372200000.0,3368691000000.0
2025.0,3387549500000.0,3354808500000.0
2026.0,3373168300000.0,3327033000000.0
2027.0,3361308100000.0,3299712700000.0
2028.0,3351546400000.0,3273855600000.0
2029.0,3338750400000.0,3253431400000.0
2030.0,3331127500000.0,3226314000000.0
2031.0,3316080000000.0,3195970300000.0
2032.0,3295463300000.0,3171173000000.0
2033.0,3280789300000.0,3141644300000.0
2034.0,3253618900000.0,3115747600000.0
2035.0,3232962000000.0,3086029400000.0
2036.0,3222339000000.0,3050535400000.0
2037.0,3213338000000.0,3016266600000.0
2038.0,3192666000000.0,2991202800000.0
2039.0,3164716100000.0,2966436000000.0
2040.0,3151944500000.0,2936270700000.0
2041.0,3140683800000.0,2907377000000.0
2042.0,3123885400000.0,2875986500000.0
2043.0,3107164500000.0,2840810700000.0
2044.0,3102229400000.0,2814254500000.0
2045.0,3079503000000.0,2784016200000.0
2046.0,3048813600000.0,2750169500000.0
2047.0,3018248400000.0,2714215400000.0
2048.0,2992834000000.0,2695969000000.0
2049.0,2966708300000.0,2663147600000.0
2050.0,2947875300000.0,2637038600000.0
2051.0,2921346000000.0,2608916000000.0
2052.0,2897352000000.0,2584232000000.0
2053.0,2872946000000.0,2556549100000.0
2054.0,2842566300000.0,2547287600000.0
2055.0,2816800200000.0,2531092000000.0
2056.0,2777520000000.0,2510123700000.0
2057.0,2746328000000.0,2487287000000.0
2058.0,2720656500000.0,2464761000000.0
2059.0,2692145200000.0,2452090500000.0
2060.0,2665380000000.0,2426893500000.0
2061.0,2640882200000.0,2402435700000.0
2062.0,2617262700000.0,2384723700000.0
2063.0,2582483800000.0,2356606700000.0
2064.0,2548321200000.0,2333741700000.0
2065.0,2518159700000.0,2321119200000.0
2066.0,2485195600000.0,2309518500000.0
2067.0,2454755200000.0,2289943200000.0
2068.0,2426979200000.0,2278409600000.0
2069.0,2394165300000.0,2263533500000.0
2070.0,2366284500000.0,2246627000000.0
2071.0,2335327400000.0,2215471000000.0
2072.0,2308421700000.0,2193258800000.0
2073.0,2275164000000.0,2184525600000.0
2074.0,2246432300000.0,2174756000000.0
2075.0,2215590000000.0,2157436100000.0
2076.0,2190915500000.0,2142285600000.0
2077.0,2164458700000.0,2128877200000.0
2078.0,2132494600000.0,2115631600000.0
2079.0,2095255700000.0,2097544800000.0
2080.0,2060404400000.0,2075897800000.0
2081.0,2031009900000.0,2064828000000.0
2082.0,1996669000000.0,2056350700000.0
2083.0,1978877000000.0,2047139400000.0
2084.0,1949379000000.0,2036113700000.0
2085.0,1920554100000.0,2025722700000.0
2086.0,1895460900000.0,2012774100000.0
2087.0,1869033800000.0,1997374900000.0
2088.0,1846134200000.0,1985811000000.0
2089.0,1825159100000.0,1978266000000.0
2090.0,1799720300000.0,1967904900000.0
2091.0,1766276700000.0,1960228800000.0
2092.0,1739003000000.0,1950781400000.0
2093.0,1723529600000.0,1947988500000.0
2094.0,1701830200000.0,1937315200000.0
2095.0,1690582800000.0,1927759700000.0
2096.0,1676501600000.0,1915694600000.0
2097.0,1655605800000.0,1915125200000.0
2098.0,1632629600000.0,1910373600000.0
2099.0,1606710200000.0,1899492700000.0
2100.0,1580850100000.0,1892529000000.0
