time,GFDL-ESM4,EC-EARTH3-VEG,MRI-ESM2-0,CAMS-CSM1-0
2063.0,621975168300.0,600370082640.0,600644675390.0,637724642100.0
2064.0,620323445420.0,598555172360.0,603737817620.0,636078917600.0
2065.0,618417935630.0,594860976860.0,597510359740.0,635163239260.0
2066.0,619815933590.0,593531623600.0,596413060600.0,632826042900.0
2067.0,615741983540.0,590652008030.0,594342689100.0,632319246700.0
2068.0,616862442520.0,590168805330.0,592509595770.0,629408029560.0
2069.0,613817334900.0,587186304100.0,591391172780.0,630272507470.0
2070.0,612483375800.0,588125402260.0,586985531200.0,639314768220.0
2071.0,612628322840.0,583255263050.0,591467300540.0,631186808260.0
2072.0,607757424870.0,583158228290.0,587578868080.0,627538187300.0
2073.0,604859327100.0,578733635200.0,584429279030.0,626353698100.0
2074.0,603947640460.0,578423970000.0,583301005500.0,626911895740.0
2075.0,606778879510.0,574001720910.0,579746723910.0,631486177050.0
2076.0,601843158740.0,571810517220.0,578727819000.0,623548626780.0
2077.0,599732889720.0,569620406000.0,575784386700.0,623834735400.0
2078.0,600973308920.0,571723207770.0,574415295960.0,621166125860.0
2079.0,599338395710.0,568009670540.0,576717303110.0,618895101800.0
2080.0,602146249600.0,564012998390.0,571845449940.0,622109457790.0
2081.0,598675598910.0,567844978450.0,570912488650.0,618574425360.0
2082.0,598880655250.0,562994253550.0,566947490710.0,616640006700.0
2083.0,596109594520.0,563216462450.0,566029337820.0,616316253900.0
2084.0,596276552240.0,556840206700.0,564433970570.0,613575423750.0
2085.0,594299079600.0,554154733890.0,563655105840.0,615037139840.0
2086.0,590928620920.0,551311747680.0,563730756660.0,614134592980.0
2087.0,593816848830.0,549263872130.0,562116493780.0,611925682910.0
2088.0,593153409180.0,552473983050.0,559814810650.0,612577831440.0
2089.0,592026972830.0,547271627000.0,563144635550.0,612393157550.0
2090.0,588226957000.0,546259123700.0,559417620000.0,612619854540.0
2091.0,587705397340.0,541163121510.0,558754890300.0,610154666660.0
2092.0,587993102990.0,539901422000.0,555747481330.0,607775049900.0
2093.0,584848007520.0,538541367380.0,554149183770.0,607025324680.0
2094.0,582080619560.0,534321687750.0,552130070250.0,606011837000.0
2095.0,583806926400.0,532295441340.0,551042696890.0,610226504260.0
2096.0,584772130900.0,531759099650.0,551260244630.0,605372220700.0
2097.0,580143831050.0,528555747330.0,549492408940.0,603211432300.0
2098.0,581167108770.0,526793527580.0,552485253020.0,601462985600.0
2099.0,580299863360.0,524558290550.0,549727781930.0,602395149200.0
2100.0,579140114130.0,523229990050.0,549186691940.0,605131882660.0
