time,CESM2-WACCM,CAMS-CSM1-0,CESM2,IPSL-CM6A-LR,MRI-ESM2-0,EC-EARTH3,EC-EARTH3-VEG,ACCESS-ESM1-5,INM-CM4-8,INM-CM5-0,BCC-CSM2-MR,FGOALS-F3-L,CANESM5,GFDL-ESM4,ACCESS-CM2,MPI-ESM1-2-HR,NORESM2-MM
2014.0,710037919000.0,710037919000.0,710037919000.0,710037919000.0,710037919000.0,710037919000.0,710037919000.0,710037919000.0,710037919000.0,710037919000.0,710037919000.0,710037919000.0,710037919000.0,710037919000.0,710037919000.0,710037919000.0,710037919000.0
2015.0,707848219800.0,707848219800.0,707848219800.0,707848219800.0,707848219800.0,707848219800.0,707848219800.0,707848219800.0,707848219800.0,707848219800.0,707848219800.0,707848219800.0,707848219800.0,707848219800.0,707848219800.0,707848219800.0,707848219800.0
2016.0,708971223200.0,708971223200.0,708971223200.0,708971223200.0,708971223200.0,708971223200.0,708971223200.0,708971223200.0,708971223200.0,708971223200.0,708971223200.0,708971223200.0,708971223200.0,708971223200.0,708971223200.0,708971223200.0,708971223200.0
2017.0,705228094500.0,705228094500.0,705228094500.0,705228094500.0,705228094500.0,705228094500.0,705228094500.0,705228094500.0,705228094500.0,705228094500.0,705228094500.0,705228094500.0,705228094500.0,705228094500.0,705228094500.0,705228094500.0,705228094500.0
2018.0,705108260200.0,705108260200.0,705108260200.0,705108260200.0,705108260200.0,705108260200.0,705108260200.0,705108260200.0,705108260200.0,705108260200.0,705108260200.0,705108260200.0,705108260200.0,705108260200.0,705108260200.0,705108260200.0,705108260200.0
2019.0,706225648700.0,706225648700.0,706225648700.0,706225648700.0,706225648700.0,706225648700.0,706225648700.0,706225648700.0,706225648700.0,706225648700.0,706225648700.0,706225648700.0,706225648700.0,706225648700.0,706225648700.0,706225648700.0,706225648700.0
2020.0,703426940000.0,703426940000.0,703426940000.0,703426940000.0,703426940000.0,703426940000.0,703426940000.0,703426940000.0,703426940000.0,703426940000.0,703426940000.0,703426940000.0,703426940000.0,703426940000.0,703426940000.0,703426940000.0,703426940000.0
2021.0,701270867500.0,702598349000.0,701546255100.0,703009183200.0,700803191800.0,700985897100.0,701943530200.0,701558111000.0,701711987700.0,701360511800.0,701614079700.0,701321956300.0,701236612800.0,703819695200.0,702001065300.0,702090578300.0,702642955400.0
2022.0,700762894300.0,701767168900.0,700122119500.0,700809349700.0,699849376200.0,700061753100.0,701484618000.0,699749489800.0,699853918800.0,700674074000.0,700604580600.0,700189463600.0,702540637700.0,700304517800.0,700020800600.0,702489403500.0,700915215400.0
2023.0,700838899940.0,701134755760.0,698698846140.0,699856446370.0,698191386900.0,698205147200.0,699286207400.0,698646122800.0,699728588670.0,699944294600.0,699166284800.0,698702562340.0,698858481750.0,698578157900.0,698449588100.0,701782018850.0,699467115600.0
2024.0,697285447830.0,699583768560.0,696322519100.0,698953794200.0,696743458660.0,696501017300.0,697371566300.0,697725252460.0,697398993500.0,697693422140.0,698901067760.0,697333511040.0,697261573110.0,697664421340.0,698037383100.0,699219310550.0,697562772100.0
2025.0,695207042100.0,697388467500.0,694939758630.0,696655653500.0,694654022440.0,694587530200.0,696526943600.0,696140982460.0,695876575850.0,696159968200.0,697410022140.0,695146097250.0,694451505660.0,697444681300.0,696007093660.0,697352577800.0,696891214200.0
2026.0,692342359450.0,696511908940.0,693686541700.0,695412877400.0,693375379900.0,692430593350.0,694595172760.0,694131882000.0,694498215850.0,695333691600.0,695192594400.0,694455660940.0,692403986000.0,695957815500.0,694241990300.0,695616650500.0,695218298630.0
2027.0,690482951160.0,695452527290.0,691683200480.0,694314173500.0,691025805600.0,690068080700.0,693326467770.0,692333352960.0,693441799730.0,693937271500.0,694366692700.0,692292491740.0,690431223500.0,693080512000.0,692081000690.0,693690430550.0,692803129200.0
2028.0,688549386600.0,694206522800.0,690116004600.0,692432795400.0,689512893450.0,688190646650.0,690530335000.0,689692850140.0,691374625600.0,692310879840.0,692481334840.0,692748916940.0,688164268840.0,691372635720.0,689219848000.0,691926980540.0,690670629470.0
2029.0,686268069000.0,695032286100.0,688247438550.0,691669718100.0,687080329570.0,685548786660.0,688552802040.0,687831398840.0,689903410210.0,689651105400.0,691342674460.0,689803225100.0,685512120900.0,690087531060.0,687067333630.0,690249277400.0,688569891230.0
2030.0,684167304900.0,694516181340.0,685070329160.0,689668987360.0,685234179050.0,682638052160.0,686588544800.0,685857087790.0,688502501930.0,688244654100.0,689459691100.0,687427970850.0,682905199960.0,687712878840.0,684860717540.0,688250825760.0,687728666400.0
2031.0,682108822600.0,690963475450.0,682384942460.0,687821906760.0,683023070900.0,680400732020.0,684978175960.0,683842794200.0,687154294670.0,686120064440.0,687224181000.0,685447807390.0,680703477400.0,686956208200.0,681586740750.0,686696067550.0,684938013600.0
2032.0,679566162060.0,688374547100.0,680076634400.0,685444958060.0,680434657960.0,677553102300.0,682657459520.0,681748380300.0,684718751440.0,684185254600.0,685832138460.0,683365624900.0,678527246660.0,685213194400.0,679015220940.0,685898044480.0,684093664000.0
2033.0,677589833260.0,687008831460.0,677904260100.0,682618551450.0,678772636800.0,674615217000.0,680177635000.0,679255506760.0,683997048500.0,681728354950.0,683494642200.0,680382948570.0,673731484900.0,682798615340.0,677594294240.0,683658305960.0,682155637600.0
2034.0,674515819650.0,686251352700.0,675070498300.0,680458099600.0,675955568790.0,671100231030.0,677632130970.0,677308086100.0,681224939000.0,679991806160.0,682267314000.0,679151079160.0,670013509300.0,681384645000.0,674648527660.0,681534062950.0,680302608200.0
2035.0,671746622300.0,684632348200.0,672644896550.0,677363913000.0,672533087760.0,667761816450.0,675836002540.0,674297384000.0,681454418900.0,677893825540.0,679483439200.0,676789123740.0,666287356020.0,677903105100.0,671517095000.0,680638148200.0,677693508040.0
2036.0,668476561860.0,682855227960.0,669500166960.0,673952036660.0,670174927030.0,665644622390.0,672946628500.0,671115064200.0,678506015800.0,676305525200.0,676763662010.0,674615956760.0,662692442900.0,676102855460.0,668908581500.0,681528575000.0,675949329700.0
2037.0,665831407860.0,682135656920.0,666843934160.0,672156678850.0,667665365540.0,661720741300.0,670845904800.0,669271814100.0,676642965400.0,673299570960.0,675050843300.0,672133830440.0,660165703370.0,675097513100.0,666643713270.0,678293657670.0,673107919460.0
2038.0,662660067270.0,679998338030.0,664190229900.0,669276747400.0,663778918300.0,658012523400.0,668694367830.0,667051896240.0,674775654160.0,671666824200.0,673037302750.0,670311367850.0,655753665250.0,672374206300.0,663547631400.0,675604668320.0,670942147600.0
2039.0,659644612400.0,678213504800.0,660615942740.0,666449555440.0,661722639200.0,654398398500.0,666706624220.0,664927721400.0,672546636200.0,668722667200.0,670619869300.0,666989884360.0,651915830260.0,669754486500.0,659529930490.0,673970536140.0,668532595240.0
2040.0,656459437440.0,677327293860.0,657173986900.0,662169018110.0,658296371970.0,650624208850.0,664035529440.0,661976025260.0,671670562840.0,666664623240.0,668883712940.0,664097549120.0,647943145700.0,667222495000.0,656336106430.0,672622224050.0,667565904560.0
2041.0,653362646440.0,674114169700.0,654999707060.0,660396877260.0,654975791840.0,646214455530.0,662317539490.0,659196627050.0,668521035550.0,664689976000.0,667282444040.0,662462918240.0,643526235600.0,666823194400.0,652519610970.0,671176189500.0,664893637740.0
2042.0,650824927400.0,672873010600.0,651537302900.0,657049431240.0,652465237500.0,642326777800.0,660313349600.0,656217813200.0,666686095740.0,662194688270.0,665481998760.0,660022754600.0,639305816100.0,665351270500.0,649242177820.0,668282122300.0,661953001100.0
2043.0,647006156480.0,672031317200.0,647859150160.0,653789533700.0,651449684990.0,639447892000.0,656967320810.0,653779245240.0,664772724150.0,660007617800.0,661640179470.0,656890434840.0,635482832760.0,663259151000.0,646563859360.0,666769058200.0,658586727600.0
2044.0,645182551530.0,670220071060.0,644216871540.0,650750088660.0,647585840060.0,634912373660.0,655139101760.0,649967156170.0,662909780350.0,657693444500.0,659360794750.0,653977941600.0,631491085300.0,660289441240.0,642770453790.0,665193622760.0,656495373140.0
2045.0,641157541650.0,669417209300.0,641802346960.0,647501013790.0,644091335700.0,631602614120.0,652717785060.0,646924946700.0,660615627600.0,655367870600.0,658565615460.0,651633625600.0,626918040540.0,658097448550.0,639658162260.0,663391619200.0,653228085900.0
2046.0,637805511100.0,666223207600.0,637910246960.0,644845812260.0,640526377300.0,626423711670.0,650324616640.0,646352630060.0,658372689900.0,652677143940.0,655039606100.0,650142363550.0,622976502790.0,655457123870.0,635507148660.0,662609239400.0,650796420160.0
2047.0,634862256970.0,664987896800.0,634931429240.0,643144751110.0,636991012500.0,621995936470.0,647611735630.0,641915343300.0,656320055130.0,650322240740.0,652711825240.0,646507968300.0,617827006300.0,653665374820.0,632299053520.0,661637095340.0,648381586180.0
2048.0,631905955000.0,664227376650.0,630869156340.0,637961976540.0,634017779850.0,616773278240.0,645235857300.0,639392680020.0,654059924660.0,648040661600.0,648964337900.0,643948851290.0,612917670560.0,651065956890.0,628165127140.0,657877229300.0,646812511900.0
2049.0,628481967450.0,662502199540.0,627941968260.0,634213535650.0,631233505000.0,613134861750.0,642757163650.0,637180791140.0,651759141300.0,646380393910.0,645866634400.0,641225564530.0,609414573330.0,650182871600.0,624187827040.0,656213056270.0,643215708360.0
2050.0,625589177740.0,664920035960.0,624075353660.0,631627989860.0,628248162600.0,609215366660.0,639809293100.0,634369806940.0,649849991500.0,644096864790.0,643269888160.0,640955441260.0,606416351340.0,648039058250.0,620120558590.0,655284424560.0,640623063260.0
2051.0,622976154230.0,659878298400.0,620933302600.0,627711987800.0,624959316240.0,605312145340.0,636608583940.0,630917354560.0,648792772800.0,641735838320.0,641371066060.0,637081126700.0,601038676430.0,645720372230.0,616963320380.0,651909485340.0,637585723340.0
2052.0,620877631750.0,657916075060.0,617131238600.0,625637682460.0,622345767560.0,602218070070.0,635355129320.0,628474011100.0,645879229910.0,639075598990.0,638179462880.0,634674552940.0,597167409910.0,643968966400.0,613481552800.0,650255607200.0,635330246100.0
2053.0,616640331360.0,655405524150.0,613335970850.0,622926464600.0,619066306000.0,597653977250.0,632569563900.0,625171641120.0,643631701560.0,637360141560.0,635019779060.0,633501677560.0,592990287600.0,640960679890.0,608979630130.0,650057877950.0,632610577000.0
2054.0,614753375260.0,653966094860.0,609828506920.0,619687907840.0,615791648780.0,593199413800.0,631388504400.0,624882149060.0,642335688840.0,634964329100.0,631879906070.0,630407469090.0,588348020690.0,639673897090.0,605502145590.0,647277633480.0,630097558830.0
2055.0,611547956960.0,653848155800.0,606178594000.0,618053999490.0,613687133790.0,589347510270.0,626258078570.0,621664437200.0,639521220500.0,632196769750.0,629534831750.0,626847776400.0,584573589160.0,637102378760.0,601893265700.0,645842518300.0,627328604290.0
2056.0,607839841720.0,652021892100.0,602526548120.0,615248821900.0,610303292130.0,586880394180.0,625378974060.0,619455926460.0,637129133100.0,630193369850.0,628091573620.0,624217902920.0,580549155250.0,635838102980.0,598767463480.0,643764199040.0,626097059190.0
2057.0,604507081260.0,650058724440.0,600102784570.0,610624646100.0,607761437120.0,583004000140.0,623036612690.0,617550065750.0,636710499000.0,627973975840.0,624754832460.0,624180913980.0,576146629750.0,632194330480.0,595736250900.0,641260085140.0,622539354000.0
2058.0,602342166660.0,647207170040.0,596623405420.0,607020308850.0,604078368660.0,578520395100.0,619343173410.0,614554071090.0,634477282800.0,625991854400.0,621861343800.0,619674450100.0,573438519650.0,629990323430.0,592293304700.0,639814741360.0,620340234100.0
2059.0,598818251740.0,645043121340.0,592274915460.0,604701512700.0,601518674520.0,575359945720.0,615593043450.0,611714158600.0,631187756090.0,623474178400.0,618920215890.0,618444579400.0,567327612320.0,627731816740.0,588604560120.0,636788528550.0,617230920820.0
2060.0,595035248340.0,643389248900.0,589819860940.0,599676117960.0,599258261520.0,572424059720.0,613035619640.0,608966852180.0,629463885900.0,621738719540.0,617344344190.0,616125220800.0,562463078590.0,626444799350.0,586484964610.0,635798999500.0,615028723970.0
2061.0,592380214630.0,641409535940.0,584795233320.0,598490298330.0,596700597630.0,569854945040.0,610821605850.0,606990318760.0,627182748000.0,620604726850.0,614733954240.0,612294599950.0,560692123340.0,623012439120.0,582281280800.0,632672940510.0,613499858500.0
2062.0,589210974800.0,639576700420.0,581487246260.0,592450246320.0,596798104930.0,569549808140.0,607718368750.0,605076122500.0,626322975240.0,619604633560.0,611384839330.0,611003655400.0,556127926250.0,620818957340.0,578938259480.0,630950758840.0,610233614800.0
2063.0,586097807310.0,636974530360.0,578957357210.0,590303690350.0,591567356040.0,563657038730.0,603761182810.0,602337662730.0,624302611100.0,614935448500.0,608452868090.0,608530746050.0,551697869780.0,619469849260.0,575377854680.0,628843823350.0,607677233340.0
2064.0,584052913760.0,635418728560.0,574690047800.0,585292761930.0,593754211210.0,560788971650.0,601233379270.0,599654014880.0,622120783200.0,612933953170.0,605654143030.0,605347008340.0,548672635000.0,617857783600.0,572325375540.0,628833999420.0,605075516490.0
2065.0,581946327240.0,635431818600.0,572376686280.0,582569642440.0,587115460750.0,557925478620.0,598805558720.0,597213316700.0,620323859620.0,612558004660.0,604226900450.0,607986011570.0,546790421670.0,615050320570.0,569174284110.0,626194380750.0,602832345410.0
2066.0,578060631760.0,632928728140.0,569006747560.0,578242757660.0,583784537600.0,554418499230.0,598848362150.0,596180491570.0,618090368560.0,611242421140.0,602066003950.0,602557345930.0,541478487670.0,612839200290.0,566381397910.0,623633803120.0,599656873300.0
2067.0,574552660800.0,635553827440.0,566318922490.0,575610381900.0,581003498920.0,550935649870.0,594641680350.0,593327336870.0,614522986940.0,608123760700.0,599760339500.0,601351121100.0,537430983880.0,611363712400.0,562489185400.0,623251362550.0,597622624340.0
2068.0,571999572750.0,630375695000.0,563289805100.0,572524433220.0,579737337510.0,546647974450.0,590420934980.0,591040574570.0,612896200940.0,605811398380.0,596560931640.0,598092280850.0,533407505200.0,608939921460.0,559144923310.0,621072734140.0,595539086900.0
2069.0,569567368370.0,629827845000.0,560290631760.0,569472407470.0,575396900490.0,543356684620.0,587714792660.0,587470577790.0,611015772000.0,603902452260.0,592312461650.0,595390741170.0,529926086670.0,607685242400.0,556469157660.0,619201524320.0,593534933400.0
2070.0,566591403120.0,629154884900.0,558653399890.0,566058402930.0,573028157620.0,539888482240.0,586627370170.0,585402784640.0,607647472460.0,601882239020.0,590034239200.0,592978156980.0,526534062940.0,605253434220.0,553232008260.0,617757988200.0,590706237610.0
2071.0,565112401670.0,625707503200.0,557719917380.0,561943075600.0,571767724450.0,536782540900.0,585431485030.0,583189674060.0,607223706300.0,598915251240.0,588381991140.0,591236064670.0,525899199740.0,603649285540.0,550816564010.0,615018448350.0,588501178610.0
2072.0,562502274210.0,623861053200.0,552064782120.0,558843759700.0,572812820250.0,532526706100.0,580662526920.0,580136080540.0,605127633900.0,599126438600.0,585230743060.0,588536103340.0,519914712010.0,600833959380.0,547611271630.0,613544601470.0,585373922970.0
2073.0,559986758490.0,621606722100.0,548886841560.0,557524061760.0,570163640570.0,529144435790.0,578512709360.0,577881275890.0,602420831080.0,597170726000.0,582538111300.0,585877520990.0,516125204580.0,599704592620.0,544925123840.0,612519861740.0,583254052650.0
2074.0,556449533790.0,620038445800.0,545968057560.0,554741237010.0,565633498200.0,526959911470.0,574654545890.0,576247032160.0,601150236650.0,594168822440.0,579276483200.0,584029799840.0,512931453030.0,597613974700.0,541934219780.0,610253071590.0,581237611240.0
2075.0,553723038460.0,617818709600.0,543578958220.0,551456846550.0,563030905100.0,523351096050.0,571885102970.0,573827785610.0,598094956000.0,592076779000.0,580096017030.0,584069091050.0,511031236120.0,596407465960.0,539045034540.0,610213379990.0,579657683950.0
2076.0,551551698210.0,616587894950.0,542302101030.0,547638219320.0,564224403680.0,519694430950.0,570665475260.0,571800608000.0,595673054840.0,592081324560.0,574684743470.0,584088223670.0,506856720350.0,594117233940.0,536784362530.0,606865754700.0,577520198960.0
2077.0,549865983300.0,615984936700.0,537518088150.0,544185674530.0,560719717320.0,516131068970.0,568550640380.0,568522450520.0,594353448300.0,589260931000.0,573176217340.0,581887334170.0,503381219940.0,593077526860.0,534581715560.0,606580357200.0,575463873650.0
2078.0,546839318440.0,613999379400.0,535060460720.0,541490416500.0,560771115540.0,513449545620.0,564132384050.0,567375857190.0,593778795720.0,587736835970.0,570470940140.0,580703984670.0,499525894570.0,593136191370.0,531062197520.0,605431590060.0,572841279960.0
2079.0,544586550710.0,612117465100.0,532646167240.0,538660969520.0,555681756240.0,509635840170.0,561368570690.0,563764961330.0,592431485440.0,585358360140.0,568320035320.0,576449565300.0,495921852140.0,590524606310.0,527971727800.0,602751821160.0,571016740400.0
2080.0,540591398370.0,611444569860.0,530147629440.0,536575592660.0,553226374330.0,508037266190.0,558929389400.0,562130160760.0,589206552700.0,583065927900.0,565113945330.0,574174808710.0,493116043520.0,588152597490.0,524895555240.0,600754895500.0,569677598340.0
2081.0,537195570850.0,611486608420.0,527323655310.0,532449518260.0,552037917540.0,504031969670.0,555324736100.0,559489333280.0,587735505110.0,582161997170.0,563011072300.0,574357982100.0,490370840970.0,589963031480.0,522732468630.0,598981559040.0,566099615000.0
2082.0,537876996280.0,610224884600.0,524162004800.0,529906272030.0,550195774170.0,500487673360.0,552386087680.0,557868677960.0,586998594020.0,580806188740.0,560279010240.0,571995007680.0,487704087200.0,585841408880.0,522219356780.0,598020085700.0,566564716200.0
2083.0,533621756790.0,608080506260.0,521782452380.0,526190295860.0,545749223720.0,500547797920.0,550403381670.0,556416405630.0,587226421330.0,578104444090.0,559957940880.0,569952955770.0,484683003850.0,582797422310.0,518390874370.0,595659672100.0,563417068130.0
2084.0,530799038270.0,606710159200.0,519159429190.0,523930609680.0,544364859520.0,495343458950.0,546201044170.0,553368491080.0,583612246530.0,577342243090.0,556988900450.0,568236896680.0,481068319600.0,580822769590.0,515092493920.0,593005032560.0,561204130110.0
2085.0,527145053300.0,605166599940.0,518291856280.0,520839138080.0,542761698750.0,493229130220.0,543962942430.0,551236346440.0,580866233280.0,578260397790.0,554673256730.0,567645536170.0,479532897080.0,580569778990.0,511954428160.0,591521571550.0,560586846670.0
2086.0,525781099680.0,603594144310.0,514962209930.0,519385928770.0,541460040020.0,488706239330.0,539976225150.0,549751746090.0,579102800450.0,574641771160.0,552354038550.0,565434646010.0,480109160320.0,577767225960.0,510855444390.0,591834852300.0,557156930490.0
2087.0,521115193930.0,601595177240.0,512238034710.0,516009781710.0,538582799220.0,487991319280.0,537156333180.0,546660714980.0,577671717830.0,571582800380.0,550088346420.0,562307384760.0,478091238340.0,576108023720.0,506699931580.0,589940862540.0,556235767620.0
2088.0,518807366630.0,598968768440.0,508436179430.0,512859958890.0,536008493730.0,484058773730.0,533767220930.0,543767942830.0,575548574330.0,570139664880.0,546835565710.0,560917389570.0,471212320070.0,575055622390.0,503096817300.0,588096926450.0,553551981410.0
2089.0,515440658520.0,598594779260.0,506483634210.0,510272406440.0,534613907420.0,482226280220.0,530413752970.0,543014608800.0,573041039510.0,570197344130.0,546327565240.0,560844495530.0,468547251480.0,574909040870.0,500530161430.0,584767718150.0,551448919770.0
2090.0,513726082680.0,596465669130.0,503434747290.0,507751981560.0,535150183550.0,481347373850.0,527071025340.0,542335554130.0,571755195010.0,571421630350.0,543199924440.0,556742745500.0,467238786480.0,572050479310.0,499105628890.0,585015998860.0,549265947640.0
2091.0,511584963600.0,594304818720.0,501316781210.0,505340434710.0,531760219890.0,477097110580.0,524220654450.0,538956893750.0,570381169840.0,566922967570.0,541790255330.0,556938339160.0,462931131680.0,570680741320.0,495540090020.0,585388915220.0,547081451730.0
2092.0,510901297840.0,593561143430.0,497223479500.0,502986816850.0,532457535160.0,474968203580.0,523839814610.0,538223022010.0,568391615980.0,564688844330.0,542660629900.0,554308935970.0,460579349920.0,567091368760.0,492773679060.0,581575870050.0,544835697420.0
2093.0,506730291580.0,592448792460.0,493746761170.0,499860483170.0,528768119040.0,472889622150.0,522814839170.0,535404893270.0,566258544650.0,565423267040.0,539269541040.0,552425329680.0,459666310860.0,566839671470.0,492161514690.0,579411699350.0,544284585060.0
2094.0,503769208140.0,593593078990.0,490626569860.0,498654827530.0,527041244150.0,469497684000.0,519253660820.0,533134315730.0,566108644860.0,564418627610.0,536716846630.0,554252891760.0,458918328610.0,566172985560.0,488085255120.0,580590351510.0,541190206660.0
2095.0,500695760420.0,593931032200.0,489263261470.0,495722223420.0,530818238480.0,466204104430.0,515059955850.0,531395922490.0,564869468510.0,561721150640.0,534387537400.0,550257682760.0,454006400500.0,564251274500.0,484474895450.0,580872312260.0,539559092570.0
2096.0,497202609860.0,590508306440.0,486127503560.0,497892305650.0,525440267610.0,465466259870.0,510689207950.0,535497078740.0,561995031430.0,559246118070.0,533584643230.0,550515760590.0,452160934570.0,563511362800.0,482384075690.0,578112606350.0,538281217430.0
2097.0,494484699980.0,587739966440.0,484594292320.0,494090813220.0,530403561380.0,462063540740.0,507862924080.0,530723411870.0,563281874820.0,560273581320.0,531121984860.0,548024485900.0,453873796330.0,565833853160.0,479330416220.0,575517553100.0,535306940160.0
2098.0,492142991320.0,585426252560.0,478871744260.0,493488784620.0,524729393500.0,459353827810.0,503176239300.0,528020945290.0,560446236090.0,561980478570.0,530385091330.0,545718367380.0,448571330060.0,559445118760.0,479489746430.0,573843692380.0,538415762540.0
2099.0,487978233720.0,585043139460.0,476536333260.0,487485449550.0,523589686980.0,457279020210.0,504300298070.0,526374235250.0,561773174320.0,556500741760.0,531672176280.0,544252800260.0,446272354560.0,558502325160.0,476325094770.0,572574896400.0,532074709610.0
2100.0,485839519630.0,586990555530.0,474641131030.0,486546529410.0,523518441210.0,457721589540.0,497840062190.0,523460743180.0,559120209460.0,557006462000.0,528850378430.0,543439139940.0,443959816410.0,558316524510.0,473190024260.0,571119618080.0,529799424980.0
