time,MRI-ESM2-0
2000.0,716413198600.0
2001.0,715987157200.0
2002.0,714754958100.0
2003.0,714184233800.0
2004.0,714504487300.0
2005.0,713634604400.0
2006.0,713684018800.0
2007.0,712554477300.0
2008.0,711576311300.0
2009.0,711597255200.0
2010.0,709855410200.0
2011.0,710819260000.0
2012.0,709232040000.0
2013.0,709206089700.0
2014.0,710037919000.0
2015.0,707848219800.0
2016.0,708971223200.0
2017.0,705228094500.0
2018.0,705108260200.0
2019.0,706225648700.0
2020.0,703426940000.0
2021.0,701296175400.0
2022.0,699648161800.0
2023.0,697965824200.0
2024.0,696833653300.0
2025.0,695103643360.0
2026.0,693344824800.0
2027.0,691833945700.0
2028.0,689016015000.0
2029.0,686685749120.0
2030.0,685468156300.0
2031.0,683669282400.0
2032.0,680590089540.0
2033.0,678161819540.0
2034.0,676429755840.0
2035.0,673845262100.0
2036.0,671327861350.0
2037.0,668181809600.0
2038.0,665904313640.0
2039.0,662700038750.0
2040.0,660110063800.0
2041.0,657753604260.0
2042.0,654526333710.0
2043.0,651921685420.0
2044.0,648574676340.0
2045.0,647077723450.0
2046.0,644767274640.0
2047.0,639916103010.0
2048.0,635843919750.0
2049.0,632146378950.0
2050.0,629824032280.0
2051.0,626145150630.0
2052.0,622787398030.0
2053.0,619554045640.0
2054.0,615846444250.0
2055.0,613557399870.0
2056.0,609962711000.0
2057.0,608593632700.0
2058.0,602782096620.0
2059.0,598597305140.0
2060.0,594896214510.0
2061.0,591905496320.0
2062.0,589266988860.0
2063.0,585916739300.0
2064.0,581943104540.0
2065.0,578487350540.0
2066.0,574597107030.0
2067.0,570875261700.0
2068.0,567419477940.0
2069.0,564222618890.0
2070.0,560555496300.0
2071.0,557569457670.0
2072.0,553763894200.0
2073.0,550618864300.0
2074.0,547261105600.0
2075.0,544429675990.0
2076.0,540903054800.0
2077.0,538177362290.0
2078.0,536350981090.0
2079.0,532698367020.0
2080.0,529959863300.0
2081.0,529158194680.0
2082.0,525437509390.0
2083.0,520108386610.0
2084.0,517388728790.0
2085.0,515028493050.0
2086.0,511733778610.0
2087.0,509722536060.0
2088.0,509537680780.0
2089.0,502685978200.0
2090.0,499155321660.0
2091.0,496539506860.0
2092.0,492985650000.0
2093.0,490675089090.0
2094.0,487438673210.0
2095.0,485040192020.0
2096.0,483080936490.0
2097.0,480420945090.0
2098.0,477720350790.0
2099.0,475679735210.0
2100.0,475344893000.0
