time,NORESM2-MM,MPI-ESM1-2-HR,GFDL-ESM4,BCC-CSM2-MR,FGOALS-F3-L,INM-CM4-8,INM-CM5-0,EC-EARTH3-VEG,MRI-ESM2-0,EC-EARTH3,CESM2,CESM2-WACCM,CAMS-CSM1-0
2040.0,669480673000.0,674238370300.0,668652689970.0,662548546660.0,661179171950.0,670066738110.0,666108973700.0,666479951000.0,662663373060.0,652005399300.0,661093532800.0,665579058060.0,674520212400.0
2041.0,666724359140.0,671360597170.0,666714124720.0,658879212300.0,658198755600.0,667936149160.0,663329309600.0,665381152340.0,660422116160.0,647849803760.0,658103128310.0,662734137140.0,671950639960.0
2042.0,664541345300.0,668911922270.0,665363628200.0,654896362360.0,655568933640.0,665733807500.0,660847056100.0,661402586840.0,660748046350.0,644964965080.0,655236358100.0,659320633800.0,670150808200.0
2043.0,661861966560.0,666216401730.0,662330588180.0,651684284500.0,652195585560.0,663728866330.0,658161702620.0,659036851150.0,653884881530.0,640571689940.0,652086143400.0,656467462540.0,667507505160.0
2044.0,659573509860.0,664922862850.0,659831545000.0,648485598100.0,648455199200.0,661523735700.0,656339066000.0,656517097200.0,651132456620.0,635966050340.0,649895490180.0,653846798900.0,665387018280.0
2045.0,657974694500.0,662584537840.0,658248007540.0,645641560200.0,645429967410.0,659201344560.0,653047387470.0,652510507090.0,647999059000.0,632320441120.0,646232597240.0,650530572050.0,665151149350.0
2046.0,654791085660.0,660159709500.0,654626325340.0,642119140090.0,642499734250.0,657164801700.0,649833268840.0,649067589610.0,645185787350.0,628605428020.0,643207990600.0,647726291180.0,664219991800.0
2047.0,652243527360.0,657641415870.0,652244958490.0,638489533790.0,638132983160.0,653916078500.0,646603905700.0,645231691190.0,642080725260.0,623174350170.0,639674615600.0,645049934400.0,660018665500.0
2048.0,649612409440.0,655521761850.0,649514563510.0,635285355240.0,635720205400.0,651355395500.0,643698657710.0,641418523550.0,638167017100.0,618543507640.0,636528128690.0,641508501550.0,657618865050.0
2049.0,646360942260.0,652073211500.0,648053775350.0,632105246610.0,632252476550.0,648938340400.0,640508070500.0,637419160510.0,635099526840.0,613849687540.0,632986761720.0,638624754290.0,655605569060.0
2050.0,645080800300.0,649752252270.0,644864864440.0,628369655720.0,628551577540.0,647491430900.0,637651841400.0,633581577800.0,632863373240.0,609409847220.0,629727941580.0,634902013510.0,652730661700.0
2051.0,641304299600.0,647968010000.0,642111188310.0,625168554360.0,625508963830.0,644424367000.0,635218570400.0,629683601530.0,628305797560.0,604789585670.0,625699218540.0,631232492060.0,650345697100.0
2052.0,638102127350.0,644266686050.0,639565696800.0,621992586400.0,620892672320.0,641428344160.0,632099177840.0,626153477460.0,624413261070.0,599699771530.0,622577328000.0,628413982210.0,647855080700.0
2053.0,634316368170.0,641046351990.0,636647839120.0,617795156240.0,616999258680.0,638660193010.0,629238926130.0,621673807150.0,620573637300.0,594862262990.0,618709785320.0,625937252260.0,646076744000.0
2054.0,630795285440.0,638081229470.0,633193017130.0,613786059840.0,616018687470.0,635432085710.0,626067950660.0,616248560120.0,616787485340.0,590246960220.0,614763142810.0,623507514560.0,643741825860.0
2055.0,627313539210.0,634662596260.0,629926330640.0,609754670220.0,609975818360.0,633189616040.0,622574913440.0,610816705760.0,612741177660.0,584197486720.0,610660507460.0,620183963400.0,642688929800.0
2056.0,624540594440.0,631231922000.0,627969414560.0,605790139550.0,606094739290.0,630929947430.0,620470614440.0,606138282110.0,609093348950.0,579047834250.0,607827237280.0,614953902100.0,638614698310.0
2057.0,621046444770.0,628049003460.0,625335914760.0,601645227700.0,602573528290.0,627175676570.0,617815368260.0,601906147700.0,605057729760.0,573353144540.0,603807177320.0,610822051610.0,635607349550.0
2058.0,616909507280.0,624445958470.0,621783892720.0,596813164920.0,598517168270.0,623806774350.0,614247491000.0,596919216250.0,601322945500.0,567864912250.0,600146134880.0,606272804380.0,633036139940.0
2059.0,613327112510.0,620630841260.0,618306412320.0,592058403320.0,594360006450.0,620461715440.0,610802993340.0,592068275550.0,597259584410.0,562231636570.0,596724569930.0,602876813990.0,631069963840.0
2060.0,610036717830.0,616397035400.0,615692457940.0,586876044390.0,591151011090.0,617978361760.0,607656968490.0,589281845960.0,594124488350.0,556369620530.0,592542698320.0,599183845100.0,627844387940.0
2061.0,607353490950.0,613154778200.0,611411863030.0,582385942450.0,587275772880.0,614756201310.0,604774910040.0,582677847500.0,589402951500.0,550776921290.0,588746856140.0,595131429320.0,625625303260.0
2062.0,603244204410.0,610236785280.0,608739225220.0,577643020570.0,583116687240.0,611390284280.0,601366848910.0,576843167850.0,586008232610.0,545467917930.0,585211575940.0,591121867890.0,622736803320.0
2063.0,599722177940.0,607191281440.0,604552563280.0,572486965840.0,578712736030.0,608272840290.0,598235301350.0,570811094640.0,581705195530.0,538959436530.0,580816213510.0,586586470100.0,619646641350.0
2064.0,596485788150.0,604067915260.0,600971339630.0,568316034170.0,574925925050.0,605587456040.0,595034661330.0,564939856340.0,579610816580.0,533762424450.0,576520781640.0,582558502930.0,616534149020.0
2065.0,592892150540.0,600104963070.0,597641214560.0,564244425800.0,571008590430.0,601647079630.0,591660999220.0,559141716240.0,574046590970.0,528449832360.0,572174036130.0,577470878160.0,614263934490.0
2066.0,588728105530.0,596499612260.0,593866773000.0,559578024410.0,567140826500.0,598853685750.0,590135947040.0,553088836000.0,570138806570.0,522346578480.0,568152222700.0,573323556620.0,613646641090.0
2067.0,584224110160.0,593310389000.0,590383650920.0,554938435330.0,564044943380.0,595155126340.0,585995924000.0,547293345800.0,565871139730.0,515935613160.0,563374739150.0,569124122370.0,608949472490.0
2068.0,581127148220.0,589814394340.0,587649728010.0,550821974400.0,560521775640.0,591420868750.0,583050460160.0,541296191720.0,561266921410.0,510038762590.0,559051605300.0,564371763650.0,605320183850.0
2069.0,577358489540.0,586156271650.0,583673612060.0,546031236980.0,556024109190.0,588671547820.0,580814257490.0,535178581990.0,557792415070.0,504479073320.0,554675021430.0,560553285700.0,603730164650.0
2070.0,573034602920.0,582289099820.0,580472380760.0,541662156700.0,552377833860.0,584836148360.0,577852451680.0,529062582120.0,552723923740.0,498652385660.0,549616913350.0,555481892650.0,601297812950.0
2071.0,569596130570.0,578106621410.0,578501915840.0,536561763060.0,548042557500.0,580948335330.0,576119135310.0,523086305630.0,547810183720.0,492953494130.0,545238753200.0,550852086380.0,598385116360.0
2072.0,565335977060.0,574791668430.0,573961648280.0,533331747490.0,543671251990.0,577937238300.0,572514870040.0,515681918470.0,542853515750.0,487697100420.0,540637880980.0,546196810430.0,594736759660.0
2073.0,561615467010.0,571533345860.0,570567041540.0,527343451720.0,540578231790.0,574707265700.0,569205661980.0,508998789610.0,538949914170.0,481349196220.0,535960736150.0,541129722770.0,592309056860.0
2074.0,557896784250.0,568226227700.0,566193987690.0,522623832100.0,535170966880.0,570639187490.0,566554586720.0,502004618760.0,534333219610.0,475708167110.0,531109337310.0,536105478940.0,589949267200.0
2075.0,553850827640.0,564693248140.0,562300954500.0,517871401030.0,530836218890.0,566843413280.0,564236063510.0,496087805440.0,530177074700.0,470390308010.0,527073609100.0,531760769990.0,588590447440.0
2076.0,549636667720.0,561020929270.0,562397890930.0,513297988650.0,526812310200.0,563363011330.0,560186752440.0,488629483670.0,525506995850.0,464325495230.0,521762818220.0,526692956660.0,583959588710.0
2077.0,545549902220.0,557544071700.0,555702933540.0,508544362020.0,522373748780.0,559455675920.0,556682862600.0,481765064720.0,520798464930.0,458414768470.0,516558157010.0,521974815030.0,581085952560.0
2078.0,542451824860.0,554293670600.0,551928854070.0,504453655070.0,518013768790.0,555978581790.0,553588415090.0,474945688840.0,515943022060.0,451955486510.0,512167369650.0,517113488930.0,578504127680.0
2079.0,538409169680.0,550315440840.0,548473061240.0,500310283720.0,514035460720.0,552712555670.0,551381623350.0,467594957670.0,511472220670.0,445552857054.0,506393305270.0,512444026100.0,577442050720.0
2080.0,535129712390.0,546968403350.0,544737532570.0,495331799740.0,510070615200.0,548605088110.0,548251439160.0,461117970060.0,507134587830.0,438370788810.0,500195397050.0,507556046130.0,574212618470.0
2081.0,532224603590.0,543963196330.0,540825836400.0,490716942880.0,506189980040.0,544703240640.0,545230071690.0,453498420330.0,502928128790.0,431735553010.0,494964198310.0,502805508880.0,570082775390.0
2082.0,527548510600.0,542168692330.0,537308396550.0,486697000670.0,502059104560.0,541596845640.0,542447444090.0,445836441990.0,498240406160.0,425349706126.0,489551801410.0,498377607250.0,567880327010.0
2083.0,523180084080.0,537377815830.0,533925820850.0,481150868740.0,497424610250.0,537912038060.0,539009265120.0,438569800980.0,493612540770.0,419326569540.0,484018792770.0,494101478210.0,565176370380.0
2084.0,519177020750.0,534476935610.0,530108366640.0,476701719306.0,493738368990.0,533418003490.0,535637702410.0,431626602500.0,489471209850.0,413186765830.0,478536846900.0,487770884130.0,560998742120.0
2085.0,514461731574.0,531594399170.0,526196927080.0,471502249120.0,489595061180.0,529765938570.0,532384099210.0,424164851130.0,484830884950.0,407422671860.0,472942339720.0,482885986810.0,558379450860.0
2086.0,509760271440.0,528548516390.0,524352525710.0,466778456770.0,485155978240.0,526584468320.0,529059731940.0,416530712480.0,480063903360.0,400778853414.0,467516783170.0,477007688050.0,555897188950.0
2087.0,505256566760.0,524268869740.0,519165409960.0,462774973460.0,481137014780.0,523287679980.0,525266586640.0,408925343320.0,475058165890.0,394473650156.0,461625546690.0,471578728360.0,552626086350.0
2088.0,501448970470.0,520840189130.0,516148100540.0,457651285006.0,476804332400.0,519645361360.0,523923634360.0,401530583280.0,470316790890.0,388142751890.0,456266277040.0,466592854500.0,550036349310.0
2089.0,497384564064.0,516982429000.0,512564124520.0,453039675450.0,472822566640.0,516349793830.0,519888342840.0,394220008210.0,466416237450.0,381739087780.0,450174186656.0,460921548890.0,546842035840.0
2090.0,492302622370.0,513704465340.0,510779389460.0,448342725918.0,468591294150.0,512829005070.0,516697755190.0,387476161830.0,461641362840.0,374404516794.0,443978273400.0,455416095240.0,544689172480.0
2091.0,487516746470.0,511373729910.0,505636960990.0,444616131700.0,465218041350.0,509932018540.0,513221732540.0,379905455680.0,457629734000.0,367625850004.0,438207980420.0,449451083230.0,540714397210.0
2092.0,483101468200.0,507064512680.0,502398014840.0,439658358354.0,460835412070.0,505358738960.0,509789461720.0,372326469790.0,453175503110.0,360753196466.0,431979537198.0,444490355340.0,537716847800.0
2093.0,478937740678.0,503460027240.0,498099738940.0,435752091700.0,456245510020.0,501753110830.0,506643144460.0,365378619364.0,447627012400.0,352327417992.0,425906835490.0,438390344230.0,533685142300.0
2094.0,475398392430.0,499527726160.0,494742478606.0,430596977540.0,452647922750.0,497356772610.0,502779885720.0,357806444640.0,442911848960.0,345179525346.0,420329670334.0,432867571970.0,530592755850.0
2095.0,470430294750.0,496530890810.0,490318172820.0,425470896142.0,449412339650.0,493739127790.0,499757141920.0,350420297370.0,438501625990.0,338600086486.0,415131972824.0,427147345640.0,529382620830.0
2096.0,465706649476.0,492810957100.0,487074056620.0,420896228024.0,445047213630.0,490168381150.0,496582407810.0,343149561420.0,433381840510.0,332078694414.0,408822469970.0,421840122990.0,526094488430.0
2097.0,461382917326.0,489849283460.0,483874165070.0,416939275912.0,441132233770.0,486465152160.0,493726943170.0,335121974978.0,429088514300.0,324768048096.0,403263003710.0,415675677416.0,522101766320.0
2098.0,457216141038.0,485841551810.0,480262630140.0,412057419028.0,436490238380.0,484299100470.0,490543997680.0,327265805978.0,424489501270.0,317943932060.0,396977779848.0,410556210776.0,518738622100.0
2099.0,452973285930.0,482354452430.0,476406433666.0,407856953214.0,432410903140.0,478945840590.0,487874521240.0,319457034672.0,421601239890.0,310976399010.0,391499775834.0,404368167506.0,515751541430.0
2100.0,448449750540.0,479557747670.0,472610444250.0,403364961084.0,428366783720.0,475455756490.0,485732275294.0,312725197110.0,418880190540.0,304067889916.0,385296794796.0,400083904266.0,513236606470.0
