time,MPI-ESM1-2-HR,NORESM2-MM,FGOALS-F3-L,BCC-CSM2-MR,CMCC-CM2-SR5,GFDL-ESM4,CESM2,EC-EARTH3,MRI-ESM2-0,EC-EARTH3-VEG,INM-CM5-0,INM-CM4-8,CAMS-CSM1-0,CESM2-WACCM
2052.0,647843838260.0,631692948590.0,634136220330.0,629143200140.0,638719005880.0,639384938880.0,622442416940.0,605679309660.0,621399742750.0,627047274700.0,637422896500.0,641410409460.0,655156292600.0,621432042860.0
2053.0,644913023440.0,629025328740.0,631172576540.0,626063234500.0,634520904420.0,638043609120.0,618564385910.0,602150243640.0,618768470040.0,622967168110.0,635044944800.0,636142791090.0,653197612340.0,617452678990.0
2054.0,642807529340.0,625243385540.0,627890265140.0,622504449800.0,630758767680.0,635218723360.0,616089244300.0,598347080900.0,614615844230.0,619023749650.0,633594798950.0,633288824200.0,650071829740.0,613557898860.0
2055.0,640439799970.0,621568492460.0,624583558190.0,619603820440.0,626556433170.0,631949125870.0,612373094790.0,593635414310.0,611166491930.0,615447529540.0,630650514820.0,631988887600.0,647690829680.0,610530365960.0
2056.0,637461781500.0,618615618120.0,621724455000.0,616532502530.0,622635607900.0,629607987840.0,608738066740.0,588898900020.0,608240036770.0,611289127350.0,627897847550.0,628207751550.0,645257286700.0,606824225380.0
2057.0,635822437100.0,615421254240.0,618733121400.0,613305637940.0,619264913150.0,628034861610.0,604954403280.0,584428799250.0,604551478600.0,607140433700.0,624728319400.0,625728712800.0,643911570450.0,603117892510.0
2058.0,632812002670.0,612968623210.0,615684322710.0,610447221620.0,614740341700.0,625263847710.0,601689355500.0,579882622190.0,600873068350.0,602893659900.0,622369303760.0,622373593930.0,639703924700.0,599085601500.0
2059.0,629949943500.0,610113494600.0,611980429560.0,606358210500.0,611099245760.0,622322309030.0,597822842250.0,575524231340.0,596620354090.0,598112946760.0,620446980000.0,619515460150.0,640117387000.0,595421104850.0
2060.0,628407259430.0,606533229180.0,609019400850.0,601991307170.0,606575565960.0,620224005940.0,594271702260.0,571441311630.0,592485063930.0,595120861310.0,617297901630.0,616936097900.0,635384195620.0,591083737010.0
2061.0,625185163220.0,602808802310.0,606552294670.0,598564606240.0,604273582960.0,617212412520.0,591448154710.0,565987316300.0,591019836590.0,590444291760.0,614499993950.0,614283265820.0,632281813160.0,587628378800.0
2062.0,622028166280.0,599913242470.0,603145169240.0,594698612830.0,599387613210.0,614601635870.0,586736639860.0,561080301030.0,585711783180.0,586263458740.0,613169564770.0,611860012840.0,630051244420.0,583455169520.0
2063.0,619367814050.0,596804642270.0,600408257990.0,590600034020.0,594931704800.0,611198646170.0,582872277480.0,556222883750.0,582240156070.0,581911648900.0,611754947180.0,610015083990.0,628343590200.0,579377122870.0
2064.0,617616561560.0,593132544830.0,597679297280.0,588310468040.0,590646862350.0,608285562930.0,579637753920.0,551664334660.0,578094795930.0,577340131230.0,606918812580.0,606500845130.0,625689857190.0,575420991090.0
2065.0,615472836440.0,590914448560.0,593656369180.0,585569518410.0,585769335820.0,605720103050.0,575315564930.0,546398620140.0,574812553310.0,572422320200.0,605719424300.0,604171774310.0,623385193830.0,571945726590.0
2066.0,613019079350.0,587952997030.0,590498442150.0,581177913200.0,580866648590.0,603651156220.0,571850044430.0,542137454560.0,571097557740.0,568620377440.0,602513917500.0,600727620500.0,621296549880.0,569063200780.0
2067.0,610065762000.0,584938022240.0,587561980050.0,576851027180.0,576570326420.0,601717293740.0,568004351670.0,537634723400.0,568249601310.0,564460461410.0,599503241160.0,598619858670.0,618908651300.0,566524273410.0
2068.0,607765978320.0,583206229550.0,584539545580.0,573182824340.0,571506850250.0,598144055400.0,564947737620.0,532906990960.0,565625137840.0,560133051300.0,597594317180.0,596517911380.0,616319027000.0,561538792350.0
2069.0,605245628110.0,579834021250.0,581302724530.0,569331257590.0,567307946400.0,594775338910.0,561039097890.0,528081619500.0,563299616560.0,555391498410.0,595312813310.0,593000198540.0,613622064610.0,557666596620.0
2070.0,602131280100.0,576550077060.0,578866099810.0,566171261560.0,562519673640.0,592316446400.0,557678731650.0,523887741350.0,557652453520.0,550490164360.0,593282410560.0,590825055100.0,610801504210.0,553524946040.0
2071.0,598951344440.0,573293091140.0,575634363680.0,564833528370.0,557908549150.0,589731980160.0,553515595580.0,519400216830.0,554039296050.0,545799147520.0,589960629800.0,588429260210.0,608589586970.0,550701796320.0
2072.0,596946509040.0,570296640120.0,572624902290.0,560358548160.0,552396930990.0,588342632870.0,550472110860.0,515230499990.0,550581787030.0,541685071810.0,587119870060.0,586010683060.0,606412375490.0,547352726150.0
2073.0,593846847750.0,567106793150.0,569619796210.0,557718903720.0,547770835570.0,584720240220.0,545899756870.0,510570599580.0,549154325990.0,537668116220.0,586734588640.0,583178583080.0,604158174300.0,542222214100.0
2074.0,591640889810.0,564239399120.0,566000794380.0,553289952630.0,542259967260.0,585035967380.0,542404523910.0,506212116650.0,544403767570.0,533338989810.0,582612841990.0,580977313960.0,601050204260.0,538061651870.0
2075.0,588337521560.0,561930887730.0,564756703010.0,549432263540.0,538278049740.0,580357349100.0,537595643430.0,502507659000.0,540960959680.0,528126607440.0,579688817790.0,578512755550.0,598572752490.0,535057340060.0
2076.0,585906029660.0,558601517970.0,561771596920.0,546432369340.0,533239724350.0,577380141410.0,535085348170.0,497097481740.0,537839953770.0,522824685300.0,577597424420.0,575421942360.0,595707292790.0,530724534380.0
2077.0,582849921010.0,557063723330.0,560073059120.0,542589841060.0,528234494760.0,574547264310.0,530781035140.0,492021583850.0,533766083170.0,517960004650.0,574927742360.0,573142843980.0,593398441650.0,527725353580.0
2078.0,580416861400.0,553109916020.0,556070300540.0,539761600100.0,523521993440.0,573322907800.0,526744687230.0,487064707620.0,530303947210.0,513606016970.0,573976615700.0,570990882200.0,590923269760.0,524358727140.0
2079.0,577410339430.0,549381737760.0,553812894540.0,537711984810.0,518067296100.0,569496168490.0,523054524730.0,483205924390.0,526616300780.0,508230757970.0,569553771120.0,568107214560.0,590906726120.0,519949244040.0
2080.0,575683011090.0,546785166340.0,550499986000.0,533811906440.0,512759451450.0,567573313690.0,518392423690.0,478346249890.0,523465417370.0,505595774360.0,567403839860.0,565865030650.0,587066424200.0,517240058950.0
2081.0,570980148560.0,543291554700.0,548835801970.0,530334742340.0,508824824490.0,564660395830.0,514867590290.0,473785962080.0,520300535980.0,498068456450.0,567481733130.0,562875985510.0,584788580470.0,511996065040.0
2082.0,568417778720.0,540848132840.0,544351569930.0,528193444880.0,502162716910.0,562317934860.0,511264860890.0,469202284190.0,517630613150.0,492597261850.0,563418721920.0,560867926770.0,582263258160.0,507980319320.0
2083.0,565597158550.0,539580691000.0,541187223480.0,524741978140.0,496220970720.0,559477743430.0,507356370820.0,464852312610.0,514676582040.0,487389353700.0,560542106040.0,559276330340.0,580146202260.0,504179994030.0
2084.0,563390454550.0,535082428480.0,539431530890.0,520963898940.0,490716966480.0,556431269400.0,504211804730.0,461488322960.0,510618290190.0,481675682390.0,557663514310.0,555378260090.0,581187702320.0,500053520170.0
2085.0,561031656090.0,531732921100.0,536683024380.0,517784462760.0,485215690930.0,554120794580.0,499681963300.0,456507294140.0,506670170760.0,476777200920.0,554976533480.0,553101572480.0,579969174020.0,495431195900.0
2086.0,558928043640.0,528959299950.0,533548587890.0,514990319780.0,480855093650.0,551936324900.0,496118759470.0,451179483190.0,508834725030.0,471549865980.0,555735164640.0,550823613780.0,574723767130.0,491315607370.0
2087.0,556563793200.0,525977949600.0,530606872100.0,511350468910.0,475445473140.0,548773638750.0,491442806500.0,446819227860.0,501462855580.0,466442309860.0,551977323770.0,548041090840.0,573589528650.0,487784255060.0
2088.0,553558072110.0,522801554170.0,527735791120.0,509066658330.0,470148200660.0,546666713800.0,487291619230.0,442716605510.0,499515348400.0,461324616290.0,547925070430.0,545456787840.0,570136567640.0,485461406520.0
2089.0,550371369240.0,520057838190.0,524800543520.0,505723591900.0,464916128940.0,543518218250.0,482893197520.0,436908752800.0,494487113120.0,456729815130.0,545446711980.0,542899834480.0,570234511190.0,479223455940.0
2090.0,548569976330.0,517251605990.0,521662346140.0,503032156430.0,459225254210.0,541044266090.0,479292495180.0,432734782050.0,493205362460.0,451612634430.0,544189305490.0,540971321160.0,568966173910.0,474837979450.0
2091.0,546214371880.0,513927256150.0,519337746800.0,499536771510.0,454455149410.0,537889034220.0,474972970770.0,427979176790.0,488088634940.0,446620085690.0,542295025180.0,538357145210.0,564442071430.0,470522834110.0
2092.0,542956923340.0,510689604560.0,515871777330.0,496416282130.0,448688794180.0,536342943050.0,471426020100.0,422958668440.0,484838509070.0,441054788790.0,539362700220.0,535577079230.0,562405298910.0,467255923980.0
2093.0,542998241450.0,507736192580.0,512993753050.0,492827884300.0,443382993540.0,533475496180.0,469090550550.0,417901270680.0,482258538760.0,435773131530.0,536550990940.0,533681486770.0,560349350900.0,462886616520.0
2094.0,538280876320.0,505109716610.0,510757935400.0,489513936880.0,438076220110.0,530676573670.0,464448760980.0,412689416784.0,481108515080.0,430738338170.0,535399276400.0,531962782130.0,558308185070.0,458376715800.0
2095.0,535192932180.0,502618452460.0,507401862310.0,486541848130.0,432472438850.0,527959129980.0,460426697910.0,408339532540.0,476257226040.0,426476044700.0,532420258830.0,528968374020.0,557095028800.0,455266525200.0
2096.0,532642116110.0,500135508830.0,503609457540.0,482734735250.0,427739152230.0,525239934740.0,456509064250.0,403460976490.0,475465052990.0,421440844390.0,531034728310.0,526529593440.0,554288924350.0,452853880030.0
2097.0,530977798590.0,497067810540.0,502165014490.0,479947306990.0,421836622270.0,522858496680.0,453064754300.0,398185831094.0,470880441130.0,416585828410.0,528056224530.0,523588820210.0,552482283610.0,447699853850.0
2098.0,528471976830.0,494269077640.0,498180208860.0,477529875640.0,416762868654.0,521269242600.0,448721609150.0,393442837600.0,467774090110.0,411089956060.0,525152378300.0,521519196880.0,553844846130.0,443930555610.0
2099.0,528375167110.0,490967376810.0,498724837460.0,473808847050.0,411069887160.0,519912290890.0,444021717910.0,389253253970.0,466322582130.0,406392633890.0,523049410060.0,518381666270.0,552795964900.0,440028731050.0
2100.0,525144229080.0,489505647620.0,493482291500.0,472553684630.0,405155141220.0,517499318190.0,439735795990.0,384149706550.0,463256939070.0,401549427080.0,520758760660.0,518683858780.0,549700492770.0,436003229520.0
