time,MRI-ESM2-0,IPSL-CM6A-LR,CESM2-WACCM,CANESM5
2036.0,11085779000.0,10323650000.0,9303723000.0,10132953000.0
2037.0,10846010000.0,9943910000.0,8868990000.0,9898071000.0
2038.0,10450590000.0,9733926000.0,8489784000.0,9444886000.0
2039.0,10193040000.0,9385199000.0,8174007300.0,9105307000.0
2040.0,9827171000.0,9046699000.0,7935293000.0,8609361000.0
2041.0,9459786000.0,8723188000.0,7563836000.0,8086421000.0
2042.0,9062085000.0,8205418500.0,7156749000.0,7702837000.0
2043.0,8799558000.0,7847266300.0,6910044000.0,7266390000.0
2044.0,8538637000.0,7463095300.0,6617121300.0,6950378500.0
2045.0,8168365600.0,7087152600.0,6273121000.0,6668693000.0
2046.0,7879705600.0,6861614000.0,6026666500.0,6309996000.0
2047.0,7592978000.0,6569920000.0,5750631000.0,6018231000.0
2048.0,7269233000.0,6351913500.0,5428276700.0,5779634700.0
2049.0,6980995000.0,6232842000.0,5160779000.0,5519245000.0
2050.0,6721338400.0,5868994600.0,4821050000.0,5279379000.0
2051.0,6372972500.0,5589966000.0,4577666600.0,5035195000.0
2052.0,6177714000.0,5392303600.0,4327699000.0,4770006500.0
2053.0,5904426000.0,5177342000.0,4169079800.0,4580289500.0
2054.0,5669523000.0,4901558300.0,3996247300.0,4383250000.0
2055.0,5434971000.0,4677158400.0,3781756700.0,4233635600.0
2056.0,5216129500.0,4566338000.0,3556333800.0,3995474000.0
2057.0,5293210600.0,4297303600.0,3310789000.0,3763816700.0
2058.0,4952869400.0,4114486500.0,3083664400.0,3589818000.0
2059.0,4809112600.0,3959811300.0,2941222100.0,3385822500.0
2060.0,4644960000.0,3884978200.0,2818166500.0,3172402200.0
2061.0,4494318000.0,3668811500.0,2713928400.0,3019735800.0
2062.0,4377832400.0,3514219500.0,2524888600.0,2896523000.0
2063.0,4247093200.0,3374563000.0,2386531300.0,2699765800.0
2064.0,4133603000.0,3202252800.0,2267864000.0,2510193400.0
2065.0,4361078000.0,3103750700.0,2130119000.0,2395853800.0
2066.0,4051168800.0,2973535200.0,2040921200.0,2236248300.0
2067.0,3894984200.0,2865275100.0,1892134000.0,2119580500.0
2068.0,3924698400.0,2746377700.0,1790288400.0,2026565500.0
2069.0,3722753300.0,2611507500.0,1774973200.0,1948518400.0
2070.0,3714121500.0,2518121200.0,1639411500.0,1790682500.0
2071.0,3609833200.0,2440710400.0,1599536800.0,1702651500.0
2072.0,3516307700.0,2269438700.0,1560266600.0,1582643800.0
2073.0,3382865700.0,2177352000.0,1385519700.0,1505821400.0
2074.0,3416428800.0,2078355800.0,1284935800.0,1363817000.0
2075.0,3259058000.0,1960975400.0,1212503300.0,1265441700.0
2076.0,3471543600.0,1915919900.0,1153329900.0,1189552400.0
2077.0,3153405700.0,1815675300.0,1091720100.0,1115120400.0
2078.0,3124815000.0,1697640200.0,1037027140.0,1049317500.0
2079.0,3014615000.0,1594531200.0,1051834400.0,1014018100.0
2080.0,2975003400.0,1533421200.0,966042200.0,958059650.0
2081.0,2879584500.0,1476959700.0,915442200.0,914186940.0
2082.0,2783153700.0,1412620700.0,879480700.0,906732300.0
2083.0,2806810400.0,1340999200.0,842716400.0,857722200.0
2084.0,3505718500.0,1299833600.0,818211140.0,826777340.0
2085.0,2760110600.0,1282116600.0,783858750.0,894176960.0
2086.0,2688196000.0,1264862200.0,813730000.0,825562200.0
2087.0,2578803700.0,1168468100.0,760478100.0,742007550.0
2088.0,2574538500.0,1106703600.0,1198466300.0,808715140.0
2089.0,2495083300.0,1762652800.0,877051260.0,692688700.0
2090.0,2831237000.0,1094415000.0,735017900.0,785839600.0
2091.0,2395817500.0,1070414300.0,806642050.0,700670100.0
2092.0,2410923300.0,1016826200.0,715990000.0,690065860.0
2093.0,2703999700.0,1058358700.0,945748300.0,633914000.0
2094.0,2433248800.0,924789060.0,682724350.0,688025150.0
2095.0,2281664500.0,945865100.0,702219300.0,679799500.0
2096.0,2112689500.0,897178200.0,914941800.0,906257540.0
2097.0,2065390200.0,880429400.0,703110460.0,609926300.0
2098.0,2056080800.0,857787840.0,943104500.0,589208200.0
2099.0,2677694700.0,840903400.0,742486000.0,694682100.0
2100.0,2321202200.0,833859000.0,961534900.0,668958200.0
2101.0,2459718400.0,810879170.0,639937000.0,1077212900.0
2102.0,2351510800.0,827998800.0,655253800.0,579947300.0
2103.0,4718755000.0,808776800.0,674836800.0,591875460.0
2104.0,2451464700.0,858102700.0,718619700.0,541480700.0
2105.0,2649707000.0,763453800.0,592286140.0,531583680.0
2106.0,2397692000.0,903692860.0,624605630.0,782078600.0
2107.0,2487320000.0,859311100.0,580489660.0,649188160.0
2108.0,2570381000.0,787672770.0,661285900.0,592435100.0
2109.0,4588229600.0,786176900.0,571751700.0,557135800.0
2110.0,2984508700.0,778841540.0,631128400.0,534943840.0
2111.0,2721468000.0,760852540.0,838141800.0,562631100.0
2112.0,6420141000.0,695192300.0,635808400.0,615946240.0
2113.0,5691771400.0,678449660.0,815962940.0,620906050.0
2114.0,4248706600.0,1176046800.0,1934276700.0,573068540.0
2115.0,3478053600.0,934417500.0,1672096000.0,563307000.0
2116.0,5056296400.0,1206653000.0,2857937400.0,628588900.0
2117.0,3916240000.0,1092791600.0,2130683900.0,576784400.0
2118.0,3774498600.0,834634200.0,1465659400.0,617269300.0
2119.0,3314398000.0,720880960.0,1500019000.0,544061950.0
2120.0,6939915300.0,715186050.0,1136785200.0,758665900.0
2121.0,5907646500.0,932155460.0,1163086800.0,656239940.0
2122.0,5415448600.0,726076740.0,928230400.0,974766200.0
2123.0,6353218600.0,785126850.0,2005717600.0,1818021800.0
2124.0,5054484000.0,803002200.0,2294618000.0,1045392260.0
2125.0,7906648600.0,1844352300.0,1648627500.0,958025540.0
2126.0,7553925000.0,986264770.0,1682068100.0,786601150.0
2127.0,7450253000.0,2818052600.0,3976121300.0,833081300.0
2128.0,7689040000.0,1188736100.0,2221565700.0,784141300.0
2129.0,6138326500.0,1043368770.0,1406718100.0,1150695300.0
2130.0,6272578000.0,889857800.0,2083279900.0,755754500.0
2131.0,8941572000.0,1118344600.0,1864511500.0,1015283000.0
2132.0,7332559000.0,852411140.0,1369757800.0,787518660.0
2133.0,6851565000.0,1272708100.0,1264330800.0,1029297700.0
2134.0,6120397000.0,1006705300.0,1212881300.0,956571650.0
2135.0,5993033700.0,946614200.0,1096027500.0,827151100.0
2136.0,6180620300.0,917610050.0,1365229600.0,914464200.0
2137.0,8236829000.0,915479200.0,1968452400.0,923888900.0
2138.0,8453524500.0,808752600.0,1140172400.0,797765440.0
2139.0,6947495000.0,776035260.0,1415160200.0,779118850.0
2140.0,5876248600.0,950930050.0,1707083300.0,1512767400.0
2141.0,5843080700.0,772845600.0,1362327300.0,1187806300.0
2142.0,7999214000.0,1136665600.0,1481344400.0,787008830.0
2143.0,6794018300.0,946061440.0,1314774100.0,835114200.0
2144.0,6291915000.0,834768960.0,2112339200.0,893319200.0
2145.0,6187620400.0,870853200.0,1983294300.0,884749950.0
2146.0,5674414600.0,1677924600.0,1837405000.0,836418200.0
2147.0,6200563000.0,1847098200.0,1329956500.0,1374085200.0
2148.0,5863919000.0,980829500.0,1476819100.0,1153004500.0
2149.0,8086230000.0,901099000.0,4124444700.0,896096400.0
2150.0,6151592000.0,847522200.0,2292550000.0,945591740.0
2151.0,6276208600.0,1077263600.0,1467094300.0,812929150.0
2152.0,5700038000.0,1347180900.0,1307522600.0,2330795500.0
2153.0,5846560000.0,1093182300.0,3286532600.0,1284109000.0
2154.0,5544768000.0,937492800.0,2692479000.0,1201054800.0
2155.0,5461005000.0,886155970.0,2135503100.0,5008067600.0
2156.0,6218738000.0,1069656300.0,2008937100.0,2219976400.0
2157.0,5985042400.0,1279300400.0,1672373900.0,1687651800.0
2158.0,5688907300.0,1254744300.0,1658798300.0,1123743100.0
2159.0,5493736000.0,2583437800.0,1530052100.0,2240052500.0
2160.0,7378608000.0,1238089200.0,1531614700.0,1096174700.0
2161.0,5875707000.0,1169311600.0,1900673200.0,1098222700.0
2162.0,7143354000.0,4505175000.0,1805540600.0,1078670800.0
2163.0,5824786000.0,1336374400.0,2153394700.0,1261280900.0
2164.0,9265335000.0,998010430.0,1767844000.0,1188873300.0
2165.0,8692740000.0,1746233200.0,1768476900.0,1784177300.0
2166.0,7065407000.0,1476880600.0,1354930800.0,1863660500.0
2167.0,8812410000.0,1140637200.0,1367419100.0,1581326500.0
2168.0,10448684000.0,2917975000.0,1318355300.0,1699372200.0
2169.0,8059849700.0,1301364500.0,1311382800.0,1548772700.0
2170.0,8829804000.0,1474012800.0,1575263900.0,1274935200.0
2171.0,7680698400.0,3154982700.0,1635104600.0,1384601600.0
2172.0,7128378000.0,2818571500.0,1358355100.0,2141519700.0
2173.0,7073053700.0,1922728200.0,1308269000.0,1828827600.0
2174.0,6659602400.0,1632661400.0,1478843800.0,1572400000.0
2175.0,6479539000.0,1988814300.0,1346013200.0,1363430500.0
2176.0,7526165500.0,1357252700.0,1487846400.0,1758809000.0
2177.0,6667544000.0,1353089400.0,1582858800.0,1514060200.0
2178.0,8401605000.0,1645971000.0,1644087300.0,1480678700.0
2179.0,6768715000.0,1719995500.0,1477935600.0,1980893300.0
2180.0,6825774600.0,3427601700.0,1320045400.0,1905053400.0
2181.0,6602966000.0,1829608300.0,1369516700.0,1722083200.0
2182.0,8091659000.0,1706502400.0,1289744900.0,1533310600.0
2183.0,6721172000.0,1636404400.0,1414156000.0,1379925800.0
2184.0,6434533400.0,1450541300.0,1755063800.0,1446855700.0
2185.0,6463673300.0,1340254100.0,4016756500.0,1344941800.0
2186.0,7857193500.0,1373419900.0,2688316400.0,1412575000.0
2187.0,8901237000.0,1456031400.0,2699060500.0,2410609700.0
2188.0,7487202300.0,1476407300.0,1762924300.0,1896960600.0
2189.0,8623709000.0,2681004800.0,1607164000.0,3148180000.0
2190.0,7113787000.0,2118600200.0,1425199600.0,2336100900.0
2191.0,6903701500.0,1453561500.0,2052759400.0,2161974500.0
2192.0,8480734000.0,1369467100.0,3023588900.0,2033454500.0
2193.0,7021290000.0,1656255700.0,2130939600.0,1731583500.0
2194.0,7894529000.0,1381558300.0,1822838900.0,1774456700.0
2195.0,7456311000.0,1334310900.0,2032440200.0,1649876600.0
2196.0,7313197000.0,1871899300.0,2040227200.0,1671834000.0
2197.0,9807343000.0,2529664800.0,1466815100.0,1736730900.0
2198.0,8432670700.0,1610838700.0,1454829200.0,1626280800.0
2199.0,7673351700.0,1467104300.0,1602437900.0,2343705300.0
2200.0,7341038000.0,1405619200.0,1588406000.0,1652151300.0
2201.0,9452884000.0,1664567300.0,1503116400.0,3795665400.0
2202.0,8995827000.0,1335525800.0,5809194000.0,2853328400.0
2203.0,7895806000.0,1976453800.0,2683757000.0,2384670500.0
2204.0,7746424300.0,1407634200.0,3428698400.0,1796232400.0
2205.0,7877661000.0,3187812000.0,2176214000.0,1646878100.0
2206.0,8167385600.0,1755113600.0,1685012200.0,1563576600.0
2207.0,8414908000.0,1688297100.0,1571667100.0,1626137700.0
2208.0,8246394400.0,5633548000.0,1452418700.0,2561869000.0
2209.0,8074204700.0,3907012600.0,1463949400.0,2185645000.0
2210.0,7569463000.0,3194087200.0,1563553200.0,1751414000.0
2211.0,7513253000.0,2213037800.0,1736097900.0,2008196600.0
2212.0,7831876000.0,1702056800.0,1556847100.0,1809663500.0
2213.0,7955715600.0,1729108700.0,1425455400.0,1871376600.0
2214.0,8882997000.0,1708973300.0,1502179700.0,1677402100.0
2215.0,7982900000.0,1569741200.0,1457497900.0,1852515000.0
2216.0,7678758400.0,3465994000.0,1399569300.0,1611059100.0
2217.0,7722383400.0,3609220900.0,1420038100.0,1660156300.0
2218.0,7670802400.0,2284896500.0,1482943500.0,1567539100.0
2219.0,7604623400.0,1918251000.0,1779835500.0,1740957700.0
2220.0,7743022000.0,1829788900.0,2050131100.0,1805921800.0
2221.0,8315203000.0,2012713100.0,1447817100.0,1635846700.0
2222.0,8724735000.0,1933078900.0,2204597500.0,1695965000.0
2223.0,7945271300.0,1864277600.0,2158911500.0,2350327000.0
2224.0,7795405000.0,3635388400.0,2179518200.0,1804117800.0
2225.0,9479374000.0,3111413200.0,2085309300.0,1675430700.0
2226.0,9789835000.0,2279672000.0,1603747200.0,2759893500.0
2227.0,8105262000.0,5641258500.0,1578051300.0,1994008600.0
2228.0,8176018000.0,4403666400.0,1468223700.0,1987354800.0
2229.0,8042638300.0,4333524000.0,1476886900.0,2285054000.0
2230.0,8454188500.0,3531436800.0,1662232000.0,2327759400.0
2231.0,8901842000.0,3072049700.0,1719208100.0,1862181100.0
2232.0,8855469000.0,2722403300.0,1636674000.0,1852577500.0
2233.0,8375515600.0,2509438000.0,2550098200.0,1933025200.0
2234.0,8252170000.0,3171645200.0,2029412600.0,1726413700.0
2235.0,9624823000.0,2930659000.0,2064919300.0,1791989100.0
2236.0,8298967000.0,3024131300.0,1777126400.0,1733824900.0
2237.0,9413632000.0,2591231200.0,1588266400.0,1772795400.0
2238.0,8176615400.0,2487550200.0,1558021100.0,1728456100.0
2239.0,8413144600.0,2703754800.0,1501450600.0,1787583100.0
2240.0,9508398000.0,4449755600.0,1524635600.0,1742312000.0
2241.0,8652373000.0,2855750000.0,1710408200.0,1853044600.0
2242.0,8778378000.0,2755858400.0,1505373200.0,1733016300.0
2243.0,12478724000.0,2665720800.0,1569756500.0,1694905600.0
2244.0,9088230000.0,3156095500.0,1502932200.0,1702117800.0
2245.0,10013157000.0,3910360300.0,1509443600.0,1919845800.0
2246.0,9515440000.0,2909939500.0,1450249100.0,2136274700.0
2247.0,9158557000.0,2854212400.0,1447939200.0,1766555400.0
2248.0,10416829000.0,2496228900.0,1911061800.0,1851616000.0
2249.0,10989635000.0,2436391400.0,1652954400.0,1719846000.0
2250.0,10750215000.0,2523671000.0,1559696500.0,1828751100.0
2251.0,9908022000.0,3679044000.0,1482003100.0,1700208000.0
2252.0,10076162000.0,2572849400.0,1511400800.0,2010422800.0
2253.0,9795506000.0,2324555300.0,1421916500.0,1963615900.0
2254.0,10248219000.0,2290985000.0,1534085600.0,2481719300.0
2255.0,9885478000.0,2510919400.0,1409398900.0,2215164700.0
2256.0,9571331000.0,2320021200.0,1571291400.0,1914732000.0
2257.0,10319561000.0,2243505200.0,1550415400.0,1954370600.0
2258.0,10218861000.0,2299280400.0,1542527200.0,2108444300.0
2259.0,9616826000.0,2331620000.0,1644278900.0,2791061200.0
2260.0,9611743000.0,2511008500.0,1494746900.0,2560433200.0
2261.0,9484943000.0,2413082600.0,1417927400.0,2216056600.0
2262.0,10958405000.0,2458204200.0,1443416600.0,2003191900.0
2263.0,10237351000.0,2366900200.0,1356696300.0,4358303000.0
2264.0,10129934000.0,2240599000.0,1336612200.0,2494554600.0
2265.0,9897284000.0,2437983200.0,1355305300.0,2085594900.0
2266.0,9918052000.0,2609747500.0,1329705200.0,2229848800.0
2267.0,10596591000.0,2451043000.0,1357048400.0,3644397600.0
2268.0,9778186000.0,2799102500.0,1292136000.0,2728331300.0
2269.0,9735402000.0,2247047700.0,1448786300.0,2969931300.0
2270.0,10567251000.0,2253532700.0,1274378000.0,2254381000.0
2271.0,9790172000.0,2186055400.0,1279325800.0,2096416400.0
2272.0,9952668000.0,2616184800.0,1279570700.0,1989073900.0
2273.0,10431774000.0,2317361200.0,1270790700.0,2059004300.0
2274.0,9931657000.0,2219850200.0,1822008300.0,1956842500.0
2275.0,10313571000.0,2286480600.0,1761292800.0,1911653000.0
2276.0,10503471000.0,2217916000.0,1610526100.0,2446634800.0
2277.0,9868592000.0,2185735700.0,1236478200.0,2100667300.0
2278.0,9768608000.0,2794060300.0,1292971500.0,1977597700.0
2279.0,9817756000.0,2188448000.0,1222848500.0,2074567700.0
2280.0,10532574000.0,2153807600.0,1187330800.0,1935552800.0
2281.0,9870346000.0,2131218400.0,1265918300.0,2105930200.0
2282.0,10877272000.0,2540852200.0,1291782700.0,2191328800.0
2283.0,10070160000.0,2185207300.0,1223680900.0,1991426700.0
2284.0,10510732000.0,2185567700.0,1273645200.0,2153548500.0
2285.0,9988871000.0,2125654300.0,1140151700.0,2040703100.0
2286.0,10101786000.0,2181562400.0,1130562400.0,1952398600.0
2287.0,10769507000.0,2138084500.0,1113400700.0,2525547800.0
2288.0,10019199000.0,2110766300.0,1308589400.0,2686930000.0
2289.0,10044554000.0,2447935000.0,1151100500.0,2331948500.0
2290.0,10389763000.0,2754103800.0,1160179000.0,2257062000.0
2291.0,10040644000.0,2254868000.0,1121807400.0,2199031300.0
2292.0,9902014000.0,2289861400.0,1076833200.0,2093115500.0
2293.0,10183034000.0,4872358000.0,1054666900.0,2023026300.0
2294.0,9941115000.0,2856861000.0,1075746200.0,2048998800.0
2295.0,10569551000.0,3744493000.0,1051371200.0,2622991400.0
2296.0,9980662000.0,2525844700.0,1059303500.0,2313547800.0
2297.0,9826627000.0,3018595600.0,1075254300.0,2691012600.0
2298.0,10154065000.0,3460683800.0,1028709400.0,2315460000.0
2299.0,9786943000.0,3397911600.0,1002589400.0,2195421200.0
2300.0,10376693000.0,2916702200.0,988357440.0,2591239200.0
