time,MPI-ESM1-2-HR,CESM2,CESM2-WACCM,CMCC-CM2-SR5,IPSL-CM6A-LR,INM-CM5-0,MRI-ESM2-0,EC-EARTH3-VEG,GFDL-ESM4,CANESM5,BCC-CSM2-MR,CAMS-CSM1-0,ACCESS-CM2,EC-EARTH3,TAIESM1,ACCESS-ESM1-5,NORESM2-MM,INM-CM4-8,FGOALS-F3-L
2028.0,17451913000000.0,17083470000000.0,16699825000000.0,17591488000000.0,17162215000000.0,17384750000000.0,17285653000000.0,17074822000000.0,17322585000000.0,17418097000000.0,16941523000000.0,17182573000000.0,17019596000000.0,17155704000000.0,17251400000000.0,17068360000000.0,17305312000000.0,17289339000000.0,17506590000000.0
2029.0,17376096000000.0,16898664000000.0,16575059000000.0,17570705000000.0,17000611000000.0,17270861000000.0,17148450000000.0,16887266000000.0,17212259000000.0,17273784000000.0,16815019000000.0,17129348000000.0,16790219000000.0,16943860000000.0,17139834000000.0,16931624000000.0,17254072000000.0,17188923000000.0,17339602000000.0
2030.0,17317282000000.0,16713076000000.0,16486053000000.0,17508233000000.0,16803661000000.0,17184591000000.0,17102219000000.0,16796669000000.0,17025517000000.0,17145063000000.0,16635454000000.0,17050962000000.0,16604097000000.0,16663167000000.0,17036531000000.0,16695840000000.0,17166650000000.0,17067501000000.0,17234900000000.0
2031.0,17213472000000.0,16531112000000.0,16367440000000.0,17412812000000.0,16547445000000.0,17145205000000.0,16861839000000.0,16712889000000.0,16880799000000.0,17007658000000.0,16441846000000.0,16910894000000.0,16500035000000.0,16566232000000.0,16909493000000.0,16507098000000.0,17161113000000.0,16968226000000.0,16981263000000.0
2032.0,17124423000000.0,16386329000000.0,16261816000000.0,17300022000000.0,16435470000000.0,17049957000000.0,16710877000000.0,16550621000000.0,16760969000000.0,16820055000000.0,16177215000000.0,16727434000000.0,16373782000000.0,16453372000000.0,16756775000000.0,16368545000000.0,17013177000000.0,16896615000000.0,16831652000000.0
2033.0,17008895000000.0,16204859000000.0,16140158000000.0,17205101000000.0,16352445000000.0,16991211000000.0,16568880000000.0,16349371000000.0,16644443000000.0,16727223000000.0,15977373000000.0,16564895000000.0,16259510000000.0,16301998000000.0,16623779000000.0,16191258000000.0,16955405000000.0,16746497000000.0,16693911000000.0
2034.0,16898697000000.0,16155990000000.0,15952659000000.0,17160180000000.0,16246973000000.0,16906072000000.0,16495488000000.0,16192599000000.0,16520394000000.0,16557826000000.0,15678072000000.0,16501097000000.0,16076833000000.0,16148436000000.0,16415302000000.0,16010949000000.0,16956007000000.0,16635853000000.0,16573716000000.0
2035.0,16690444000000.0,15998366000000.0,15746555000000.0,17048163000000.0,16168831000000.0,16784743000000.0,16446847000000.0,16050081000000.0,16450675000000.0,16436101000000.0,15474434000000.0,16340619000000.0,15899422000000.0,16002479000000.0,16281661000000.0,15866295000000.0,16861363000000.0,16439515000000.0,16453861000000.0
2036.0,16552342000000.0,15735896000000.0,15615899000000.0,16916620000000.0,16083835000000.0,16690401000000.0,16343734000000.0,15933490000000.0,16382039000000.0,16297024000000.0,15207525000000.0,16141479000000.0,15683332000000.0,15804779000000.0,16128232000000.0,15742738000000.0,16612725000000.0,16233300000000.0,16296444000000.0
2037.0,16456553000000.0,15639868000000.0,15436154000000.0,16767867000000.0,15940005000000.0,16568443000000.0,16228434000000.0,15723212000000.0,16294055000000.0,16110302000000.0,15115294000000.0,16014390000000.0,15473878000000.0,15596359000000.0,15971661000000.0,15557136000000.0,16479701000000.0,16063200000000.0,16168766000000.0
2038.0,16359160000000.0,15544423000000.0,15197516000000.0,16593483000000.0,15757981000000.0,16474468000000.0,15994852000000.0,15533427000000.0,16163906000000.0,16037004000000.0,14985278000000.0,15827090000000.0,15297303000000.0,15460159000000.0,15807140000000.0,15443649000000.0,16374336000000.0,15944682000000.0,16008325000000.0
2039.0,16241735000000.0,15300528000000.0,15059245000000.0,16389703000000.0,15638003000000.0,16359017000000.0,15797050000000.0,15400791000000.0,16052619000000.0,15921432000000.0,14889896000000.0,15732159000000.0,15220345000000.0,15329266000000.0,15644102000000.0,15168333000000.0,16237004000000.0,15764490000000.0,15865137000000.0
2040.0,16245896000000.0,15143044000000.0,14989151000000.0,16323209000000.0,15449462000000.0,16233568000000.0,15573918000000.0,15313267000000.0,15954444000000.0,15730753000000.0,14717665000000.0,15633961000000.0,15124011000000.0,15111945000000.0,15436009000000.0,14965106000000.0,16093834000000.0,15607680000000.0,15761991000000.0
2041.0,16219327000000.0,14954948000000.0,14849004000000.0,16148911000000.0,15312207000000.0,16168851000000.0,15447117000000.0,15238744000000.0,15894791000000.0,15510000000000.0,14478439000000.0,15578239000000.0,14898824000000.0,14865546000000.0,15233860000000.0,14741378000000.0,15876063000000.0,15502999000000.0,15701839000000.0
2042.0,16119837000000.0,14769693000000.0,14596295000000.0,15984818000000.0,15190559000000.0,16046477000000.0,15189300000000.0,15136700000000.0,15737273000000.0,15369364000000.0,14335669000000.0,15526595000000.0,14726992000000.0,14684925000000.0,14994154000000.0,14564320000000.0,15746667000000.0,15416766000000.0,15642927000000.0
2043.0,15934518000000.0,14504466000000.0,14386679000000.0,15688567000000.0,15083037000000.0,15952689000000.0,15040358000000.0,15016032000000.0,15617742000000.0,15148863000000.0,14079612000000.0,15505185000000.0,14481628000000.0,14521654000000.0,14834263000000.0,14423197000000.0,15581407000000.0,15288538000000.0,15551604000000.0
2044.0,15794098000000.0,14286327000000.0,14230226000000.0,15547790000000.0,14955729000000.0,15837912000000.0,14887510000000.0,14817292000000.0,15493582000000.0,14922753000000.0,13885534000000.0,15327036000000.0,14304071000000.0,14416260000000.0,14635050000000.0,14289447000000.0,15438506000000.0,15164278000000.0,15394934000000.0
2045.0,15701551000000.0,14089464000000.0,14066029000000.0,15426214000000.0,14779902000000.0,15725433000000.0,14724967000000.0,14653189000000.0,15284576000000.0,14692688000000.0,13726815000000.0,15245672000000.0,14091209000000.0,14264159000000.0,14416344000000.0,14149841000000.0,15201730000000.0,15083596000000.0,15275370000000.0
2046.0,15656209000000.0,13935059000000.0,13848534000000.0,15355736000000.0,14569392000000.0,15632127000000.0,14607616000000.0,14526532000000.0,15138598000000.0,14482708000000.0,13550665000000.0,15173415000000.0,13877620000000.0,14016159000000.0,14228570000000.0,14048212000000.0,14976129000000.0,14951958000000.0,15077160000000.0
2047.0,15519758000000.0,13788400000000.0,13757448000000.0,15179159000000.0,14334752000000.0,15591295000000.0,14462552000000.0,14359055000000.0,15035843000000.0,14302389000000.0,13363923000000.0,15081493000000.0,13665232000000.0,13723009000000.0,14004624000000.0,13817649000000.0,14750864000000.0,14835136000000.0,14993574000000.0
2048.0,15377871000000.0,13666378000000.0,13449806000000.0,14894917000000.0,14177988000000.0,15485613000000.0,14293635000000.0,14237417000000.0,14890943000000.0,14079768000000.0,13160898000000.0,14989485000000.0,13518165000000.0,13551719000000.0,13744807000000.0,13690683000000.0,14514995000000.0,14679110000000.0,14750650000000.0
2049.0,15289818000000.0,13511559000000.0,13159208000000.0,14574746000000.0,13949453000000.0,15367144000000.0,14108894000000.0,14070849000000.0,14760787000000.0,13874295000000.0,13041207000000.0,14828284000000.0,13364199000000.0,13335830000000.0,13473089000000.0,13544016000000.0,14334183000000.0,14542332000000.0,14587507000000.0
2050.0,15137105000000.0,13314628000000.0,12940107000000.0,14351428000000.0,13749617000000.0,15227851000000.0,13970665000000.0,13862894000000.0,14584582000000.0,13682955000000.0,12787446000000.0,14656509000000.0,13166407000000.0,13126723000000.0,13253270000000.0,13424366000000.0,14111757000000.0,14411936000000.0,14424353000000.0
2051.0,15033934000000.0,13050819000000.0,12797281000000.0,14264055000000.0,13596696000000.0,15211523000000.0,13797458000000.0,13664615000000.0,14432023000000.0,13472666000000.0,12537185000000.0,14569498000000.0,12961418000000.0,12921597000000.0,13054502000000.0,13343428000000.0,13940061000000.0,14248161000000.0,14276288000000.0
2052.0,14915768000000.0,12907547000000.0,12642680000000.0,14125849000000.0,13348229000000.0,15113469000000.0,13733623000000.0,13485309000000.0,14359514000000.0,13265243000000.0,12350281000000.0,14489741000000.0,12815909000000.0,12701363000000.0,12862373000000.0,13182469000000.0,13681698000000.0,14165732000000.0,14198387000000.0
2053.0,14812441000000.0,12612753000000.0,12472910000000.0,13936731000000.0,13146355000000.0,15026148000000.0,13612799000000.0,13287472000000.0,14281992000000.0,13081478000000.0,12149233000000.0,14408771000000.0,12648406000000.0,12431352000000.0,12681877000000.0,12951959000000.0,13337539000000.0,14013009000000.0,14059115000000.0
2054.0,14707234000000.0,12397737000000.0,12139136000000.0,13757842000000.0,12889995000000.0,14850846000000.0,13454497000000.0,13040320000000.0,14113577000000.0,12910107000000.0,11997683000000.0,14175850000000.0,12431480000000.0,12237662000000.0,12403184000000.0,12751095000000.0,13114260000000.0,13902255000000.0,13915106000000.0
2055.0,14651020000000.0,12199152000000.0,11845372000000.0,13567182000000.0,12684944000000.0,14743068000000.0,13295981000000.0,12830794000000.0,14006252000000.0,12733306000000.0,11865424000000.0,14093616000000.0,12219242000000.0,12033414000000.0,12160256000000.0,12506068000000.0,12959893000000.0,13784730000000.0,13835961000000.0
2056.0,14539691000000.0,11978516000000.0,11618574000000.0,13289474000000.0,12518563000000.0,14598553000000.0,13159702000000.0,12584436000000.0,13872298000000.0,12561088000000.0,11722429000000.0,13958350000000.0,11965580000000.0,11863144000000.0,11826002000000.0,12296028000000.0,12773476000000.0,13576831000000.0,13633468000000.0
2057.0,14410919000000.0,11740914000000.0,11342135000000.0,13060813000000.0,12290629000000.0,14423224000000.0,13049742000000.0,12480384000000.0,13758723000000.0,12315528000000.0,11580448000000.0,13800319000000.0,11687756000000.0,11659708000000.0,11625361000000.0,12005639000000.0,12593070000000.0,13440122000000.0,13544331000000.0
2058.0,14292678000000.0,11563807000000.0,11136534000000.0,12815016000000.0,12086784000000.0,14215285000000.0,12840614000000.0,12321148000000.0,13666388000000.0,12093488000000.0,11386217000000.0,13771470000000.0,11494525000000.0,11487030000000.0,11384113000000.0,11769115000000.0,12355660000000.0,13314078000000.0,13371454000000.0
2059.0,14145767000000.0,11320676000000.0,10929185000000.0,12582500000000.0,11900890000000.0,14103771000000.0,12676256000000.0,12124841000000.0,13493097000000.0,11919518000000.0,11119733000000.0,13597796000000.0,11276160000000.0,11286535000000.0,11045481000000.0,11494191000000.0,12059442000000.0,13179645000000.0,13168475000000.0
2060.0,14045894000000.0,10980865000000.0,10659229000000.0,12413858000000.0,11650650000000.0,13949887000000.0,12447826000000.0,11873653000000.0,13395607000000.0,11706693000000.0,10802506000000.0,13447484000000.0,11062531000000.0,11038360000000.0,10745661000000.0,11211419000000.0,11810190000000.0,13081562000000.0,12984081000000.0
2061.0,13904961000000.0,10669922000000.0,10414419000000.0,12280596000000.0,11468542000000.0,13883000000000.0,12275779000000.0,11656481000000.0,13274719000000.0,11498705000000.0,10515543000000.0,13351597000000.0,10830302000000.0,10819454000000.0,10410716000000.0,10925472000000.0,11571632000000.0,12954805000000.0,12837444000000.0
2062.0,13814472000000.0,10451638000000.0,10183293000000.0,12068679000000.0,11200335000000.0,13806162000000.0,12138684000000.0,11482445000000.0,13098383000000.0,11299612000000.0,10292018000000.0,13199398000000.0,10636741000000.0,10667051000000.0,10055690000000.0,10779481000000.0,11302621000000.0,12831955000000.0,12669357000000.0
2063.0,13718696000000.0,10190195000000.0,9964382000000.0,11796697000000.0,11012796000000.0,13694540000000.0,11966068000000.0,11343829000000.0,13007793000000.0,11111120000000.0,10115703000000.0,13060232000000.0,10383264000000.0,10428322000000.0,9837280000000.0,10548711000000.0,11032902000000.0,12741921000000.0,12523969000000.0
2064.0,13629202000000.0,10005691000000.0,9731387000000.0,11597393000000.0,10820719000000.0,13513397000000.0,11707725000000.0,11112319000000.0,12893473000000.0,10959857000000.0,9893596000000.0,12976110000000.0,10179847000000.0,10229085000000.0,9633356000000.0,10356722000000.0,10864562000000.0,12705416000000.0,12355487000000.0
2065.0,13540257000000.0,9762569000000.0,9402021000000.0,11361794000000.0,10636437000000.0,13373500000000.0,11606070000000.0,10910428000000.0,12754733000000.0,10798039000000.0,9742944000000.0,12845950000000.0,9954765000000.0,10136022000000.0,9401192000000.0,10113241000000.0,10624094000000.0,12549195000000.0,12164119000000.0
2066.0,13437117000000.0,9547860000000.0,9107886000000.0,11132493000000.0,10394480000000.0,13278400000000.0,11434548000000.0,10704469000000.0,12626516000000.0,10651261000000.0,9487463000000.0,12781896000000.0,9786755000000.0,9967538000000.0,9095135000000.0,9830156000000.0,10367928000000.0,12406354000000.0,11964720000000.0
2067.0,13313349000000.0,9341130000000.0,8779038000000.0,10860352000000.0,10173178000000.0,13131548000000.0,11322317000000.0,10524903000000.0,12494807000000.0,10411544000000.0,9262043000000.0,12747733000000.0,9565690000000.0,9819416000000.0,8799649000000.0,9631519000000.0,10104796000000.0,12245092000000.0,11743654000000.0
2068.0,13183243000000.0,9125293000000.0,8475525000000.0,10567036000000.0,9998988000000.0,13029232000000.0,11186686000000.0,10365050000000.0,12332152000000.0,10233731000000.0,9109280000000.0,12612101000000.0,9327426000000.0,9626457000000.0,8408053000000.0,9415487000000.0,9888755000000.0,12128159000000.0,11630301000000.0
2069.0,13079322000000.0,8878135000000.0,8275580400000.0,10344628000000.0,9849960000000.0,12860266000000.0,11095998000000.0,10109974000000.0,12184865000000.0,10080999000000.0,8884494000000.0,12514208000000.0,9112016000000.0,9309173000000.0,8178889000000.0,9191315000000.0,9690135000000.0,12011629000000.0,11393341000000.0
2070.0,13029498000000.0,8605084000000.0,8116371000000.0,10129958000000.0,9674907000000.0,12758296000000.0,10995546000000.0,9927187000000.0,12052715000000.0,9883494000000.0,8667844300000.0,12353064000000.0,8916108000000.0,9046847000000.0,7928471400000.0,8892387000000.0,9465232000000.0,11864558000000.0,11178780000000.0
2071.0,12909196000000.0,8383263000000.0,7842160000000.0,9872253000000.0,9515254000000.0,12595763000000.0,10818970000000.0,9699481000000.0,11901232000000.0,9673154000000.0,8441016400000.0,12243602000000.0,8721060600000.0,8809102000000.0,7640753600000.0,8668802700000.0,9201894000000.0,11754817000000.0,10918308000000.0
2072.0,12812057000000.0,8141037600000.0,7546789700000.0,9680902000000.0,9283340000000.0,12463569000000.0,10647986000000.0,9466575000000.0,11810443000000.0,9473359000000.0,8178921600000.0,12155672000000.0,8528133000000.0,8624332000000.0,7392523000000.0,8388086300000.0,8939401000000.0,11631861000000.0,10710540000000.0
2073.0,12716932000000.0,7919558000000.0,7264960000000.0,9414130000000.0,9121887000000.0,12362038000000.0,10485385000000.0,9208209000000.0,11723121000000.0,9309155000000.0,7967253500000.0,12080159000000.0,8295473000000.0,8385336400000.0,7190427500000.0,8169286000000.0,8731729000000.0,11504101000000.0,10528270000000.0
2074.0,12543352000000.0,7641122700000.0,7036817400000.0,9179213000000.0,9002014000000.0,12202790000000.0,10343574000000.0,8940470000000.0,11568355000000.0,9109263000000.0,7721735000000.0,12009343000000.0,8079475000000.0,8113734300000.0,6946096700000.0,7936770000000.0,8475291000000.0,11407848000000.0,10431239000000.0
2075.0,12425994000000.0,7422581000000.0,6756720000000.0,8991618000000.0,8832706000000.0,12082288000000.0,10203123000000.0,8712093000000.0,11465952000000.0,8929848000000.0,7520903000000.0,11924173000000.0,7854833500000.0,7812595300000.0,6668587000000.0,7766680300000.0,8314514600000.0,11287372000000.0,10299081000000.0
2076.0,12321391000000.0,7164698600000.0,6491599000000.0,8741218000000.0,8692729600000.0,11932534000000.0,10051154000000.0,8478019600000.0,11322726000000.0,8786312400000.0,7247127000000.0,11815017000000.0,7676450000000.0,7560883600000.0,6402334000000.0,7626796600000.0,8130983400000.0,11139134000000.0,10117115000000.0
2077.0,12242264000000.0,6921966300000.0,6234150000000.0,8560900600000.0,8557003500000.0,11846119000000.0,9853938000000.0,8276488500000.0,11233651000000.0,8634086500000.0,7038221000000.0,11654315000000.0,7462593000000.0,7436757400000.0,6185328000000.0,7418599000000.0,7876143000000.0,11034012000000.0,10005817000000.0
2078.0,12161705000000.0,6703210000000.0,6000705300000.0,8352148000000.0,8416162500000.0,11759982000000.0,9670077000000.0,8075941000000.0,11077768000000.0,8496444000000.0,6900565400000.0,11552450000000.0,7238350500000.0,7230119000000.0,5908125500000.0,7254805000000.0,7656571000000.0,10910141000000.0,9867689000000.0
2079.0,12053425000000.0,6465692600000.0,5797363000000.0,8001772600000.0,8288230400000.0,11590932000000.0,9477048000000.0,7932774000000.0,10926728000000.0,8359232000000.0,6742689000000.0,11487516000000.0,6970722500000.0,6962823000000.0,5685528500000.0,7074829000000.0,7405285000000.0,10747452000000.0,9637180000000.0
2080.0,11951733000000.0,6243460600000.0,5606530400000.0,7734489500000.0,8143208700000.0,11495554000000.0,9297016000000.0,7700750000000.0,10814060000000.0,8219375700000.0,6577661000000.0,11355312000000.0,6750085000000.0,6767213000000.0,5471290000000.0,6949812300000.0,7239935500000.0,10654773000000.0,9497621000000.0
2081.0,11869262000000.0,6031645000000.0,5408299000000.0,7545273500000.0,7970161000000.0,11378548000000.0,9109643000000.0,7467362700000.0,10704202000000.0,8077877000000.0,6396061000000.0,11216166000000.0,6524396000000.0,6595406700000.0,5246100000000.0,6709169400000.0,7044285000000.0,10508877000000.0,9405327000000.0
2082.0,11775475000000.0,5847865400000.0,5243394300000.0,7333385600000.0,7755034300000.0,11303760000000.0,8946770000000.0,7248306000000.0,10620520000000.0,7954894000000.0,6216733400000.0,11062907000000.0,6346340000000.0,6370160000000.0,5020906000000.0,6485247000000.0,6883996000000.0,10391404000000.0,9227607000000.0
2083.0,11673081000000.0,5666788300000.0,5089510600000.0,7103618000000.0,7628891000000.0,11183728000000.0,8795852000000.0,6995450500000.0,10464826000000.0,7817218000000.0,6014689600000.0,10920997000000.0,6217708600000.0,6134980700000.0,4810321400000.0,6288361700000.0,6687316000000.0,10283508000000.0,9081961000000.0
2084.0,11609095000000.0,5491041000000.0,4894082700000.0,6862787300000.0,7480416000000.0,11085895000000.0,8619719400000.0,6764527000000.0,10365405000000.0,7689445000000.0,5827404000000.0,10835768000000.0,6041489600000.0,5944668300000.0,4639092000000.0,6106561000000.0,6449711300000.0,10109899000000.0,8967522000000.0
2085.0,11532317000000.0,5320218000000.0,4731346000000.0,6606210700000.0,7314748700000.0,10986418000000.0,8452596000000.0,6515124000000.0,10231283000000.0,7546730400000.0,5693409000000.0,10635647000000.0,5830485000000.0,5816304000000.0,4451835000000.0,5957762400000.0,6203797700000.0,10019431000000.0,8797029000000.0
