time,NORESM2-MM,FGOALS-F3-L,INM-CM4-8,EC-EARTH3,CAMS-CSM1-0,BCC-CSM2-MR,EC-EARTH3-VEG,GFDL-ESM4,MRI-ESM2-0,CMCC-CM2-SR5,INM-CM5-0,MPI-ESM1-2-HR,CESM2,CESM2-WACCM
2021.0,17988227000000.0,17990123000000.0,18019670000000.0,18005440000000.0,18061216000000.0,17991832000000.0,17981503000000.0,18043365000000.0,17988820000000.0,18080191000000.0,18019212000000.0,18080575000000.0,17943824000000.0,18012360000000.0
2022.0,17840034000000.0,17910997000000.0,17914772000000.0,17877275000000.0,17977804000000.0,17922158000000.0,17807167000000.0,17934120000000.0,17932319000000.0,18013298000000.0,17956803000000.0,17952779000000.0,17840917000000.0,17763320000000.0
2023.0,17687804000000.0,17775980000000.0,17872900000000.0,17738982000000.0,17845004000000.0,17859827000000.0,17741132000000.0,17726939000000.0,17848953000000.0,17854538000000.0,17809625000000.0,17851518000000.0,17722623000000.0,17565864000000.0
2024.0,17600489000000.0,17626888000000.0,17780573000000.0,17579368000000.0,17815252000000.0,17798814000000.0,17600755000000.0,17615313000000.0,17736646000000.0,17758543000000.0,17686162000000.0,17803604000000.0,17693588000000.0,17391010000000.0
2025.0,17543999000000.0,17555448000000.0,17776396000000.0,17452768000000.0,17693988000000.0,17768458000000.0,17399160000000.0,17460496000000.0,17661149000000.0,17647253000000.0,17551382000000.0,17738527000000.0,17599207000000.0,17213091000000.0
2026.0,17541327000000.0,17438969000000.0,17676955000000.0,17221321000000.0,17539770000000.0,17678960000000.0,17173073000000.0,17381680000000.0,17641027000000.0,17669407000000.0,17489369000000.0,17643956000000.0,17507533000000.0,16956108000000.0
2027.0,17479888000000.0,17273946000000.0,17533885000000.0,17060375000000.0,17552915000000.0,17540826000000.0,17040052000000.0,17211855000000.0,17460418000000.0,17651070000000.0,17378493000000.0,17584190000000.0,17336186000000.0,16774302000000.0
2028.0,17335816000000.0,17178582000000.0,17380686000000.0,16900145000000.0,17433918000000.0,17455890000000.0,16885704000000.0,17081711000000.0,17240098000000.0,17508819000000.0,17299820000000.0,17535690000000.0,17152702000000.0,16533057000000.0
2029.0,17186575000000.0,17168260000000.0,17199420000000.0,16650604000000.0,17384396000000.0,17237293000000.0,16744539000000.0,16921150000000.0,17122743000000.0,17387757000000.0,17186228000000.0,17427707000000.0,17093452000000.0,16337051000000.0
2030.0,17048706000000.0,17105661000000.0,17139758000000.0,16497559000000.0,17213445000000.0,17128385000000.0,16584542000000.0,16836865000000.0,16942626000000.0,17311774000000.0,17113500000000.0,17371585000000.0,16883313000000.0,16226894000000.0
2031.0,16810691000000.0,17037595000000.0,17046009000000.0,16391428000000.0,17115536000000.0,17082394000000.0,16358232000000.0,16757183000000.0,16911089000000.0,17270572000000.0,16992655000000.0,17353758000000.0,16735549000000.0,16147080000000.0
2032.0,16671985000000.0,17003571000000.0,16917583000000.0,16235357000000.0,16938981000000.0,16949383000000.0,16259100000000.0,16682141000000.0,16802352000000.0,17179523000000.0,16846198000000.0,17286547000000.0,16559505000000.0,16048522000000.0
2033.0,16558588000000.0,16896427000000.0,16888145000000.0,16047285000000.0,16809966000000.0,16793214000000.0,16087561000000.0,16549398000000.0,16661211000000.0,17194137000000.0,16711575000000.0,17243751000000.0,16493359000000.0,15781222000000.0
2034.0,16389695000000.0,16697798000000.0,16792868000000.0,15812145000000.0,16585759000000.0,16651554000000.0,15963456000000.0,16432968000000.0,16642506000000.0,17071412000000.0,16591885000000.0,17174433000000.0,16426554000000.0,15575554000000.0
2035.0,16276740000000.0,16596807000000.0,16756081000000.0,15626984000000.0,16497225000000.0,16473629000000.0,15781382000000.0,16304060000000.0,16507978000000.0,17033344000000.0,16457568000000.0,17083830000000.0,16273880000000.0,15427416000000.0
2036.0,16187685000000.0,16534210000000.0,16702148000000.0,15400384000000.0,16354348000000.0,16425827000000.0,15663596000000.0,16214665000000.0,16395120000000.0,16928435000000.0,16353885000000.0,17039270000000.0,16124988000000.0,15247568000000.0
2037.0,16006708000000.0,16443423000000.0,16663659000000.0,15223074000000.0,16294348000000.0,16261970000000.0,15515934000000.0,16117290000000.0,16317135000000.0,16782493000000.0,16317505000000.0,16991494000000.0,15931771000000.0,15034317000000.0
2038.0,15788856000000.0,16382947000000.0,16494631000000.0,15122137000000.0,16178468000000.0,16147122000000.0,15385101000000.0,16045671000000.0,16125322000000.0,16673895000000.0,16268090000000.0,16908021000000.0,15691311000000.0,14899835000000.0
2039.0,15649598000000.0,16330245000000.0,16390433000000.0,14928294000000.0,16004654000000.0,15984335000000.0,15315690000000.0,15904130000000.0,15983449000000.0,16508901000000.0,16189016000000.0,16841189000000.0,15495484000000.0,14666246000000.0
2040.0,15546415000000.0,16191554000000.0,16293815000000.0,14731305000000.0,15828306000000.0,15759259000000.0,15174555000000.0,15822154000000.0,15813416000000.0,16474455000000.0,16082879000000.0,16803842000000.0,15340912000000.0,14566614000000.0
2041.0,15504603000000.0,16151777000000.0,16138426000000.0,14584199000000.0,15761930000000.0,15527824000000.0,15011369000000.0,15708155000000.0,15759672000000.0,16388540000000.0,15934445000000.0,16728972000000.0,15080612000000.0,14393146000000.0
2042.0,15388789000000.0,16188129000000.0,15937389000000.0,14349388000000.0,15733799000000.0,15343009000000.0,14921834000000.0,15538743000000.0,15572653000000.0,16247091000000.0,15795173000000.0,16633662000000.0,14898016000000.0,14273247000000.0
2043.0,15281218000000.0,16026689000000.0,15843229000000.0,14239129000000.0,15703432000000.0,15114078000000.0,14777470000000.0,15455827000000.0,15394033000000.0,16106146000000.0,15663365000000.0,16531452000000.0,14600701000000.0,14147730000000.0
2044.0,15154230000000.0,15897396000000.0,15748599000000.0,14116051000000.0,15599406000000.0,14935030000000.0,14615668000000.0,15417927000000.0,15258587000000.0,15899717000000.0,15515187000000.0,16513009000000.0,14342177000000.0,13991705000000.0
2045.0,14988187000000.0,15934253000000.0,15675733000000.0,13915034000000.0,15502657000000.0,14694252000000.0,14437448000000.0,15289894000000.0,15146511000000.0,15690304000000.0,15409763000000.0,16460288000000.0,14040773000000.0,13784825000000.0
2046.0,14841954000000.0,15845746000000.0,15564404000000.0,13752088000000.0,15441667000000.0,14468798000000.0,14287943000000.0,15222864000000.0,14999484000000.0,15513119000000.0,15258852000000.0,16398998000000.0,13891551000000.0,13586780000000.0
2047.0,14592792000000.0,15702171000000.0,15495113000000.0,13599126000000.0,15366000000000.0,14352194000000.0,14123546000000.0,15143292000000.0,14807409000000.0,15348292000000.0,15166165000000.0,16326362000000.0,13639501000000.0,13335713000000.0
2048.0,14454836000000.0,15529979000000.0,15473650000000.0,13402153000000.0,15336002000000.0,14290102000000.0,13981363000000.0,14991918000000.0,14651532000000.0,15215666000000.0,15072955000000.0,16233679000000.0,13502734000000.0,13025336000000.0
2049.0,14276617000000.0,15379387000000.0,15392707000000.0,13219915000000.0,15219937000000.0,14183829000000.0,13836386000000.0,14859328000000.0,14425932000000.0,15032201000000.0,15001237000000.0,16175801000000.0,13319115000000.0,12818057000000.0
2050.0,14037988000000.0,15250570000000.0,15276761000000.0,13032812000000.0,15111085000000.0,14123106000000.0,13664212000000.0,14759030000000.0,14299835000000.0,14826164000000.0,14895320000000.0,16101714000000.0,13139531000000.0,12588196000000.0
2051.0,13930329000000.0,15179395000000.0,15178665000000.0,12858598000000.0,15037259000000.0,14000347000000.0,13446426000000.0,14648071000000.0,14123872000000.0,14702046000000.0,14806114000000.0,16078411000000.0,12968328000000.0,12323789000000.0
2052.0,13749434000000.0,15003264000000.0,15192971000000.0,12725276000000.0,14940304000000.0,13898731000000.0,13325590000000.0,14522974000000.0,14000451000000.0,14473301000000.0,14746378000000.0,15975012000000.0,12813895000000.0,12163812000000.0
2053.0,13591019000000.0,14845459000000.0,15090546000000.0,12574949000000.0,14919139000000.0,13730348000000.0,13121424000000.0,14471941000000.0,13900954000000.0,14284879000000.0,14713554000000.0,15889516000000.0,12632284000000.0,11963359000000.0
2054.0,13337711000000.0,14698149000000.0,14993452000000.0,12464933000000.0,14767553000000.0,13612400000000.0,12983648000000.0,14295199000000.0,13740421000000.0,14107237000000.0,14665898000000.0,15743604000000.0,12394147000000.0,11751386000000.0
2055.0,13115498000000.0,14608623000000.0,14942784000000.0,12284815000000.0,14703674000000.0,13461165000000.0,12895491000000.0,14170193000000.0,13617592000000.0,13950411000000.0,14609799000000.0,15666325000000.0,12233381000000.0,11579837000000.0
2056.0,12914517000000.0,14490300000000.0,14843022000000.0,12108191000000.0,14520182000000.0,13294361000000.0,12767822000000.0,14039167000000.0,13535516000000.0,13839403000000.0,14551243000000.0,15610863000000.0,12051460000000.0,11395674000000.0
2057.0,12716549000000.0,14414876000000.0,14737083000000.0,11976451000000.0,14397677000000.0,13118751000000.0,12566443000000.0,13931862000000.0,13373614000000.0,13683945000000.0,14406407000000.0,15613737000000.0,11905744000000.0,11202439000000.0
2058.0,12571426000000.0,14236178000000.0,14538980000000.0,11835439000000.0,14257737000000.0,13025111000000.0,12354672000000.0,13836340000000.0,13262649000000.0,13477636000000.0,14350150000000.0,15523094000000.0,11709561000000.0,11027507000000.0
2059.0,12370051000000.0,14091769000000.0,14429087000000.0,11658387000000.0,14173645000000.0,12887087000000.0,12129065000000.0,13725306000000.0,13043813000000.0,13265259000000.0,14286050000000.0,15420548000000.0,11484693000000.0,10898572000000.0
2060.0,12170363000000.0,13977832000000.0,14339536000000.0,11456366000000.0,14078466000000.0,12682478000000.0,11903305000000.0,13628710000000.0,12818790000000.0,13118817000000.0,14118098000000.0,15369288000000.0,11229400000000.0,10675904000000.0
2061.0,11949851000000.0,13778543000000.0,14187632000000.0,11218913000000.0,13903579000000.0,12531814000000.0,11686429000000.0,13464045000000.0,12786486000000.0,13029922000000.0,13992057000000.0,15313259000000.0,11055717000000.0,10515821000000.0
2062.0,11794020000000.0,13627226000000.0,14077969000000.0,11042576000000.0,13749474000000.0,12345025000000.0,11477062000000.0,13342017000000.0,12637463000000.0,12849672000000.0,13869553000000.0,15169986000000.0,10874489000000.0,10302957000000.0
2063.0,11641130000000.0,13584877000000.0,13956569000000.0,10883679000000.0,13689593000000.0,12215541000000.0,11316931000000.0,13234151000000.0,12453807000000.0,12642189000000.0,13849258000000.0,15095895000000.0,10696319000000.0,10179912000000.0
2064.0,11468053000000.0,13469752000000.0,13841649000000.0,10674301000000.0,13604522000000.0,12070462000000.0,11142877000000.0,13154855000000.0,12304804000000.0,12404099000000.0,13708837000000.0,14953944000000.0,10505435000000.0,10016974000000.0
2065.0,11308736000000.0,13306293000000.0,13821514000000.0,10433624000000.0,13480240000000.0,11923212000000.0,10979495000000.0,13049898000000.0,12173216000000.0,12148462000000.0,13639041000000.0,14859593000000.0,10319459000000.0,9862350000000.0
2066.0,11201270000000.0,13225885000000.0,13743849000000.0,10271420000000.0,13366497000000.0,11721937000000.0,10846017000000.0,12944824000000.0,12010376000000.0,11941991000000.0,13529823000000.0,14786556000000.0,10130694000000.0,9699638000000.0
2067.0,11070369000000.0,13058047000000.0,13633376000000.0,10022904000000.0,13281106000000.0,11519406000000.0,10657039000000.0,12870662000000.0,11861707000000.0,11771673000000.0,13404019000000.0,14716986000000.0,9960945000000.0,9553661000000.0
2068.0,11008241000000.0,12962289000000.0,13513927000000.0,9867606000000.0,13222782000000.0,11376108000000.0,10508248000000.0,12781287000000.0,11807450000000.0,11562658000000.0,13315327000000.0,14632149000000.0,9877648000000.0,9306895000000.0
2069.0,10875103000000.0,12845110000000.0,13450812000000.0,9762705000000.0,13138276000000.0,11220721000000.0,10353392000000.0,12621976000000.0,11707979000000.0,11356112000000.0,13241254000000.0,14561017000000.0,9782993000000.0,9122304000000.0
2070.0,10725392000000.0,12672932000000.0,13386130000000.0,9592026000000.0,13012373000000.0,11048406000000.0,10171344000000.0,12500791000000.0,11580550000000.0,11102561000000.0,13214273000000.0,14514084000000.0,9584514000000.0,8928160000000.0
2071.0,10592841000000.0,12618884000000.0,13312395000000.0,9410019000000.0,12932017000000.0,10932919000000.0,9971979000000.0,12409458000000.0,11443174000000.0,10904851000000.0,13077216000000.0,14437076000000.0,9427914000000.0,8810397000000.0
2072.0,10430656000000.0,12404828000000.0,13240070000000.0,9310692000000.0,12812626000000.0,10748197000000.0,9840540000000.0,12363322000000.0,11350745000000.0,10751108000000.0,12941962000000.0,14331282000000.0,9255391000000.0,8637743400000.0
2073.0,10294164000000.0,12261592000000.0,13158445000000.0,9188131000000.0,12757776000000.0,10610782000000.0,9659006000000.0,12214139000000.0,11248696000000.0,10593208000000.0,12838319000000.0,14294812000000.0,9079911000000.0,8519164000000.0
2074.0,10151224000000.0,12117870000000.0,13057938000000.0,9031038000000.0,12671612000000.0,10392606000000.0,9518615000000.0,12188071000000.0,11105730000000.0,10370520000000.0,12662821000000.0,14256797000000.0,8918581000000.0,8317806000000.0
2075.0,10027060000000.0,11984116000000.0,12999390000000.0,8907801000000.0,12508982000000.0,10156576000000.0,9406995000000.0,12112249000000.0,11000911000000.0,10170888000000.0,12601877000000.0,14187126000000.0,8760496500000.0,8184587600000.0
2076.0,9893128000000.0,11882620000000.0,12889527000000.0,8765691700000.0,12357869000000.0,10035924000000.0,9275711000000.0,12028313000000.0,10855271000000.0,9962738000000.0,12530404000000.0,14150535000000.0,8576633000000.0,8043403000000.0
2077.0,9712707000000.0,11823135000000.0,12844977000000.0,8612184300000.0,12267791000000.0,9793783000000.0,9178538000000.0,11930331000000.0,10707068000000.0,9717094000000.0,12462630000000.0,14032975000000.0,8458538600000.0,7910168000000.0
2078.0,9563690000000.0,11738672000000.0,12787622000000.0,8462640600000.0,12184429000000.0,9628688000000.0,9039538000000.0,11825330000000.0,10631450000000.0,9558660000000.0,12397285000000.0,13906412000000.0,8214176300000.0,7822043000000.0
2079.0,9462209000000.0,11672552000000.0,12717811000000.0,8297593700000.0,12096753000000.0,9473475000000.0,8915776000000.0,11743462000000.0,10521122000000.0,9411233000000.0,12297495000000.0,13840129000000.0,8058864400000.0,7711575500000.0
2080.0,9306847000000.0,11529219000000.0,12635665000000.0,8130410300000.0,12018775000000.0,9309163000000.0,8708864000000.0,11706583000000.0,10418927000000.0,9233668000000.0,12196271000000.0,13781634000000.0,7878216000000.0,7648453000000.0
2081.0,9145709000000.0,11489319000000.0,12485740000000.0,7954149400000.0,11869341000000.0,9199864000000.0,8506704400000.0,11663956000000.0,10306899000000.0,9052392000000.0,12128779000000.0,13653070000000.0,7724525000000.0,7495366000000.0
2082.0,9006198000000.0,11269366000000.0,12361539000000.0,7803530400000.0,11783012000000.0,9068507000000.0,8385110500000.0,11579357000000.0,10252198000000.0,8827634000000.0,12080743000000.0,13582968000000.0,7592873600000.0,7337616000000.0
2083.0,8856390000000.0,11155669000000.0,12283080000000.0,7611331600000.0,11652735000000.0,8907280000000.0,8251272300000.0,11448042000000.0,10110432000000.0,8559000000000.0,11980758000000.0,13438135000000.0,7439495000000.0,7204261000000.0
2084.0,8748040500000.0,11029415000000.0,12226411000000.0,7551872000000.0,11598408000000.0,8742860000000.0,8085635600000.0,11311265000000.0,9975671000000.0,8374783600000.0,11885076000000.0,13401638000000.0,7309928400000.0,7032475000000.0
2085.0,8561744700000.0,10907240000000.0,12178448000000.0,7460559500000.0,11534794000000.0,8671212300000.0,7903842000000.0,11233228000000.0,9815705000000.0,8258716000000.0,11776279000000.0,13343134000000.0,7211591400000.0,6897961000000.0
2086.0,8409671000000.0,10796254000000.0,12105703000000.0,7332529000000.0,11402057000000.0,8551480000000.0,7742342300000.0,11163689000000.0,9754828000000.0,8101589000000.0,11693878000000.0,13229811000000.0,7081204000000.0,6817870500000.0
2087.0,8274849000000.0,10625386000000.0,12028080000000.0,7187005400000.0,11342820000000.0,8427373300000.0,7615630300000.0,11117749000000.0,9673406000000.0,7939756000000.0,11651644000000.0,13153335000000.0,6949110000000.0,6729403700000.0
2088.0,8153346300000.0,10487959000000.0,11889640000000.0,7099049300000.0,11273860000000.0,8251706400000.0,7438567000000.0,11042359000000.0,9632485000000.0,7791296000000.0,11592519000000.0,13102564000000.0,6829967400000.0,6488687400000.0
2089.0,8019780300000.0,10403501000000.0,11772446000000.0,6944861000000.0,11198330000000.0,8081809300000.0,7295406000000.0,10910406000000.0,9492933000000.0,7631288000000.0,11491507000000.0,13029356000000.0,6692782700000.0,6361372400000.0
2090.0,7847279000000.0,10260476000000.0,11729482000000.0,6840164000000.0,11029886000000.0,7952626000000.0,7156548000000.0,10749103000000.0,9411015000000.0,7447658000000.0,11453712000000.0,12940620000000.0,6592787000000.0,6298983000000.0
2091.0,7735107600000.0,10157270000000.0,11625875000000.0,6688827000000.0,10914231000000.0,7811221700000.0,7042821000000.0,10670170000000.0,9283160000000.0,7303723500000.0,11385380000000.0,12857278000000.0,6458605300000.0,6181433000000.0
2092.0,7575307000000.0,10020190000000.0,11530579000000.0,6558917000000.0,10885814000000.0,7691457500000.0,6888109000000.0,10621979000000.0,9176284000000.0,7122965000000.0,11306300000000.0,12792972000000.0,6341603000000.0,6114737000000.0
2093.0,7428732600000.0,9951941000000.0,11507294000000.0,6452172300000.0,10834033000000.0,7537169000000.0,6785782500000.0,10582190000000.0,9132307000000.0,7005860000000.0,11243581000000.0,12779674000000.0,6199581000000.0,5964784000000.0
2094.0,7298400000000.0,9875231000000.0,11400681000000.0,6349154000000.0,10780861000000.0,7421120000000.0,6629581000000.0,10542591000000.0,9033677000000.0,6888391400000.0,11184981000000.0,12648806000000.0,6122518300000.0,5863514300000.0
2095.0,7160732300000.0,9775717000000.0,11337100000000.0,6278554300000.0,10716429000000.0,7283442500000.0,6496317300000.0,10457460000000.0,8957097000000.0,6756459000000.0,11090205000000.0,12562878000000.0,6015836000000.0,5780937400000.0
2096.0,7038883600000.0,9586350000000.0,11260691000000.0,6199709000000.0,10620651000000.0,7188077000000.0,6326704000000.0,10345198000000.0,8884297000000.0,6604218000000.0,11003312000000.0,12463861000000.0,5926511700000.0,5659957000000.0
2097.0,6923926000000.0,9536008000000.0,11231067000000.0,6103992600000.0,10548229000000.0,7091712000000.0,6183092000000.0,10287062000000.0,8757721000000.0,6438178500000.0,10953730000000.0,12426151000000.0,5849284000000.0,5552145400000.0
2098.0,6803214600000.0,9452166000000.0,11179816000000.0,6055924300000.0,10537415000000.0,7035387000000.0,6027417000000.0,10238054000000.0,8645027000000.0,6254638400000.0,10894629000000.0,12339000000000.0,5762821700000.0,5460846000000.0
2099.0,6667111000000.0,9424462000000.0,11069756000000.0,6014598000000.0,10507613000000.0,6928727500000.0,5909023000000.0,10177443000000.0,8556247500000.0,6095491300000.0,10842627000000.0,12311369000000.0,5675270300000.0,5358608700000.0
2100.0,6562144000000.0,9318889000000.0,11008644000000.0,5905264400000.0,10428209000000.0,6897119300000.0,5842984000000.0,10148846000000.0,8507528000000.0,5958828300000.0,10789328000000.0,12241486000000.0,5571007000000.0,5287805700000.0
