time,TAIESM1,KACE-1-0-G,IPSL-CM6A-LR,MPI-ESM1-2-HR,MRI-ESM2-0,EC-EARTH3,CANESM5,GFDL-ESM4,CNRM-ESM2-1,UKESM1-0-LL,CESM2-WACCM,MIROC6,CNRM-CM6-1
2053.0,453062660.0,625597900.0,680566800.0,784922400.0,707768300.0,670740800.0,594580860.0,877936500.0,732319550.0,562493300.0,752126200.0,782779200.0,769023550.0
2054.0,447163870.0,618820160.0,655573800.0,763787460.0,701885100.0,676448060.0,579626050.0,876828740.0,710226900.0,552892300.0,727699650.0,736554940.0,755312960.0
2055.0,431251870.0,602356900.0,661673900.0,751243650.0,715539840.0,648067840.0,558542100.0,875123140.0,707156540.0,543894660.0,702698750.0,727555500.0,749582340.0
2056.0,421396130.0,589549900.0,629068350.0,737053500.0,660632000.0,639030200.0,529764900.0,871021600.0,686162900.0,535972600.0,684133900.0,712801600.0,737258200.0
2057.0,404073340.0,584405800.0,603012500.0,722828540.0,675290940.0,630673500.0,514129020.0,858396600.0,663555650.0,527109820.0,662289540.0,859367200.0,729804860.0
2058.0,389966600.0,567867000.0,592297100.0,708116000.0,744113200.0,629785540.0,507261400.0,854110800.0,654572500.0,534063000.0,637647400.0,740067600.0,724914240.0
2059.0,388361540.0,546599360.0,575301440.0,691138370.0,678539500.0,629260500.0,494251140.0,846960800.0,647041200.0,521291900.0,626532300.0,700130400.0,718462700.0
2060.0,378255650.0,528002560.0,556342850.0,669799000.0,637737600.0,610954300.0,482747970.0,827980700.0,645582100.0,505998500.0,613809300.0,694407900.0,702730200.0
2061.0,367571940.0,516031460.0,538128600.0,647453950.0,621522370.0,600041500.0,476532500.0,811886500.0,625668030.0,486166530.0,585176800.0,758704200.0,701552500.0
2062.0,353572380.0,504463360.0,525723970.0,616923900.0,606056300.0,591521100.0,456815200.0,805076200.0,600866300.0,472197700.0,563940500.0,683263400.0,689402500.0
2063.0,345415780.0,488793380.0,513599900.0,594070100.0,587093900.0,601961100.0,443893470.0,792145540.0,586168300.0,461103300.0,539749570.0,671535800.0,666649000.0
2064.0,338403740.0,478291360.0,512545600.0,603902850.0,568904700.0,580751600.0,452085980.0,771733300.0,661632000.0,451525980.0,514390370.0,661639300.0,650627000.0
2065.0,328838370.0,456709100.0,497664930.0,560895040.0,559536060.0,575003840.0,428362140.0,786533570.0,576897900.0,441122940.0,493176770.0,665110660.0,650234800.0
2066.0,322218180.0,447233540.0,484354300.0,544602560.0,548228700.0,570237700.0,409566750.0,757375700.0,680620600.0,430583040.0,484464400.0,649440700.0,629525700.0
2067.0,308795550.0,441377540.0,473623040.0,521056860.0,529814660.0,565523500.0,395413820.0,736852300.0,568403900.0,413613820.0,471891300.0,642545340.0,616058100.0
2068.0,298072320.0,427696100.0,460817340.0,547773400.0,575864640.0,558180800.0,383986530.0,709870140.0,663331650.0,399081700.0,457320130.0,712112060.0,614306750.0
2069.0,288391680.0,410138100.0,451469340.0,510733630.0,517212450.0,549090750.0,374537760.0,745323100.0,560817660.0,386320100.0,442249570.0,655309200.0,594858240.0
2070.0,281066800.0,401956200.0,442703700.0,491882850.0,510299400.0,573601300.0,365310720.0,694860700.0,542725100.0,379399800.0,446305540.0,632771840.0,580535600.0
2071.0,275436640.0,387393570.0,433598600.0,473299100.0,501095680.0,549467970.0,362714800.0,677128900.0,526619740.0,366062980.0,427430300.0,629400100.0,563964350.0
2072.0,266110100.0,374360700.0,417083650.0,463422080.0,485509020.0,592759800.0,347317500.0,645895940.0,517278530.0,345872400.0,413128580.0,617706430.0,553783200.0
2073.0,258932500.0,361941060.0,410460030.0,449588580.0,481860830.0,531634700.0,337041180.0,650323800.0,508553600.0,334424900.0,394714980.0,601015800.0,582539970.0
2074.0,246722720.0,353388960.0,398177760.0,434027400.0,448650700.0,527330530.0,328944160.0,674975360.0,502529440.0,319422270.0,386376800.0,596708540.0,540804030.0
2075.0,234355870.0,344860580.0,390867680.0,421151520.0,619810750.0,523943840.0,316884770.0,649445250.0,489952700.0,300722720.0,379565980.0,632658500.0,525958080.0
2076.0,225576110.0,334475070.0,403681600.0,404003700.0,445701150.0,524269500.0,310389150.0,617022460.0,485251170.0,277557220.0,373737800.0,584925000.0,530351460.0
2077.0,214579100.0,330036670.0,383854940.0,395369250.0,424736420.0,513905660.0,302643520.0,594055100.0,475298400.0,262052480.0,364184480.0,577241800.0,516234780.0
2078.0,205532850.0,330153570.0,370587940.0,385169300.0,409078820.0,503508400.0,320360580.0,581208770.0,465221000.0,252347550.0,361203140.0,563163970.0,524578460.0
2079.0,199002190.0,313327420.0,358918240.0,374725470.0,404432160.0,496086300.0,298169570.0,561737600.0,450945860.0,238988140.0,368297950.0,547599040.0,509008030.0
2080.0,191058300.0,308304830.0,351623780.0,373352960.0,387816000.0,492837920.0,292762020.0,552717000.0,447214700.0,227531540.0,349495870.0,540674750.0,503827520.0
2081.0,182296380.0,299393470.0,341515900.0,358572220.0,379822300.0,479465000.0,278916930.0,537049500.0,441536800.0,222251360.0,341695550.0,531306620.0,497197020.0
2082.0,172630260.0,290300030.0,329126700.0,354238000.0,370885900.0,472199740.0,270091900.0,525606700.0,442369200.0,218020720.0,341368220.0,524180130.0,493229540.0
2083.0,165849500.0,277694100.0,317043170.0,342829860.0,380763200.0,464847550.0,260578190.0,511389630.0,422378050.0,207497120.0,333847260.0,510401860.0,476945700.0
2084.0,159730540.0,270174940.0,305344800.0,339666100.0,359809180.0,514432930.0,246112960.0,497672400.0,409482720.0,197371070.0,327072060.0,507246270.0,464933760.0
2085.0,153836080.0,260677540.0,294889380.0,329291100.0,353771780.0,457761730.0,237977360.0,484125820.0,400049950.0,190300540.0,321552220.0,525283460.0,459949570.0
2086.0,146287420.0,249763730.0,285339330.0,318781400.0,347647260.0,443966100.0,230810140.0,479458980.0,391802430.0,186180260.0,313052000.0,493072670.0,444130020.0
2087.0,137667120.0,236573040.0,273128160.0,306295170.0,336434300.0,433740770.0,224288640.0,467561470.0,377237400.0,176544720.0,304527000.0,482550850.0,438590700.0
2088.0,136539070.0,224452210.0,264674420.0,291933440.0,327372100.0,421700770.0,218447300.0,448214370.0,366424100.0,169881980.0,298221470.0,496352320.0,432177380.0
2089.0,129433300.0,215574180.0,262234100.0,288460380.0,318726430.0,411474000.0,212621360.0,449364030.0,359350370.0,164673980.0,296451230.0,516767520.0,419370560.0
2090.0,121570296.0,207283400.0,252253680.0,279342200.0,324123840.0,400420600.0,209746450.0,434838800.0,351446340.0,164670780.0,288883740.0,474941200.0,413716160.0
2091.0,118745280.0,201792060.0,247840530.0,268419170.0,306588960.0,385085120.0,206715620.0,417441340.0,333797000.0,157875380.0,281762400.0,461373900.0,392904800.0
2092.0,115959690.0,193883790.0,237593900.0,258254820.0,302862660.0,375717760.0,197002940.0,404619740.0,320360060.0,148751840.0,275766370.0,456497920.0,371430460.0
2093.0,106082800.0,187726020.0,232413800.0,246981890.0,291115400.0,363535550.0,192761010.0,389509600.0,306252580.0,143825470.0,264804700.0,441979740.0,358667550.0
2094.0,104932380.0,177766930.0,222075250.0,239029200.0,284605540.0,359376260.0,184900900.0,378928540.0,301561730.0,137599410.0,257596590.0,432388770.0,344737250.0
2095.0,102304080.0,174547710.0,212653520.0,231283460.0,279561470.0,347197020.0,175976020.0,372666940.0,294659400.0,128235870.0,248405570.0,421204640.0,332266020.0
2096.0,100119970.0,169993070.0,204052750.0,394673760.0,279677100.0,331935740.0,168834880.0,355707840.0,281767500.0,123977160.0,230996740.0,415327300.0,319069570.0
2097.0,96835380.0,166223680.0,199268290.0,284217820.0,262591920.0,315884860.0,158818610.0,343046460.0,265929870.0,116214880.0,222344560.0,479317600.0,306931300.0
2098.0,95433870.0,161739540.0,188653570.0,248108660.0,255825970.0,304503900.0,155751520.0,332283300.0,258554720.0,114488856.0,211519980.0,406768400.0,290981220.0
2099.0,94137650.0,157836450.0,186054750.0,231911700.0,241438700.0,294496830.0,149160340.0,324153100.0,250958400.0,109480820.0,247291360.0,399231000.0,281173540.0
2100.0,91561590.0,153194830.0,176156370.0,220771490.0,236940660.0,282680060.0,144944600.0,315631780.0,243737860.0,106700300.0,202561250.0,397057400.0,263307840.0
