time,MRI-ESM2-0,IPSL-CM6A-LR
2000.0,14632250000.0,14632250000.0
2001.0,14675153000.0,14675153000.0
2002.0,14690946000.0,14690946000.0
2003.0,14723055000.0,14723055000.0
2004.0,14711697000.0,14711697000.0
2005.0,14718628000.0,14718628000.0
2006.0,14699132000.0,14699132000.0
2007.0,14647201000.0,14647201000.0
2008.0,14597407000.0,14597407000.0
2009.0,14590518000.0,14590518000.0
2010.0,14507159000.0,14507159000.0
2011.0,14470100000.0,14470100000.0
2012.0,14402713000.0,14402713000.0
2013.0,14316458000.0,14316458000.0
2014.0,14286078000.0,14286078000.0
2015.0,14189383000.0,14189383000.0
2016.0,14135802000.0,14135802000.0
2017.0,14042730000.0,14042730000.0
2018.0,13954212000.0,13954212000.0
2019.0,13841055000.0,13841055000.0
2020.0,13793167000.0,13793167000.0
2021.0,13577166000.0,13639624000.0
2022.0,13478303000.0,13495757000.0
2023.0,13398717000.0,13351204000.0
2024.0,13208227000.0,13195335000.0
2025.0,12966395000.0,12977583000.0
2026.0,12811655000.0,13126087000.0
2027.0,12576051000.0,12753832000.0
2028.0,12434713000.0,12597801000.0
2029.0,12435566000.0,12426535000.0
2030.0,12183898000.0,12266793000.0
2031.0,11950919000.0,12056019000.0
2032.0,11764580000.0,11897172000.0
2033.0,11578297000.0,11636945000.0
2034.0,11317261000.0,11473546000.0
2035.0,11186352000.0,11383965000.0
2036.0,10958177000.0,11103220000.0
2037.0,10733528000.0,10942963000.0
2038.0,10524460000.0,10732387000.0
2039.0,10352977000.0,10501186000.0
2040.0,10232861000.0,10243539000.0
2041.0,9952052000.0,10098613000.0
2042.0,9793254000.0,9887079000.0
2043.0,9607160000.0,9659103000.0
2044.0,9380306000.0,9477171000.0
2045.0,9136419000.0,9345426000.0
2046.0,8942957000.0,9079409000.0
2047.0,8779771000.0,8996180000.0
2048.0,8634353000.0,8762387000.0
2049.0,8346989000.0,8625073000.0
2050.0,8137631000.0,8564454400.0
2051.0,7903727000.0,8294364700.0
2052.0,7698549000.0,8056408600.0
2053.0,7497059000.0,7908257000.0
2054.0,7417280000.0,7812759000.0
2055.0,7207094300.0,7598747600.0
2056.0,7091416000.0,7369697300.0
2057.0,6911832600.0,7139973600.0
2058.0,6773462500.0,7005502500.0
2059.0,6584489000.0,6816771000.0
2060.0,6411145000.0,6682767000.0
2061.0,6263155700.0,6584285700.0
2062.0,6287150600.0,6407416300.0
2063.0,6062043600.0,6215139300.0
2064.0,5852097000.0,6119516000.0
2065.0,5723620400.0,5903999000.0
2066.0,5665679000.0,5738758000.0
2067.0,5582463000.0,5543219000.0
2068.0,5492881400.0,5364240400.0
2069.0,5318040000.0,5257955000.0
2070.0,5211073000.0,5205282000.0
2071.0,5198336000.0,4984411000.0
2072.0,5036006400.0,4817078000.0
2073.0,4971029000.0,4679521300.0
2074.0,4851716000.0,4506120000.0
2075.0,4814959600.0,4404992000.0
2076.0,4737322500.0,4226136800.0
2077.0,4626125300.0,4095902200.0
2078.0,4736160300.0,3983139800.0
2079.0,4455858000.0,3859301000.0
2080.0,4353496000.0,3735904500.0
2081.0,4414975000.0,3675830300.0
2082.0,4258644000.0,3548729000.0
2083.0,4160765000.0,3398975700.0
2084.0,4054857200.0,3296241400.0
2085.0,4005222700.0,3468972500.0
2086.0,3937700000.0,3082777600.0
2087.0,3870768600.0,3022034200.0
2088.0,3815632400.0,2913051600.0
2089.0,3777917700.0,2808394500.0
2090.0,3710508300.0,2704386800.0
2091.0,3644905000.0,2616888000.0
2092.0,3584382000.0,2648679000.0
2093.0,3761379300.0,2590836700.0
2094.0,3521459700.0,2486549500.0
2095.0,3484005600.0,2428281600.0
2096.0,3402420000.0,2369043500.0
2097.0,3367041000.0,2289863000.0
2098.0,3335644400.0,2222236200.0
2099.0,3263125200.0,2133845600.0
2100.0,3197592800.0,2074151600.0
