time,GFDL-ESM4,EC-EARTH3-VEG,MRI-ESM2-0,CAMS-CSM1-0
2028.0,7941864000000.0,7741580000000.0,7718892500000.0,7885217000000.0
2029.0,7925072400000.0,7698343500000.0,7658366600000.0,7846309700000.0
2030.0,7891186600000.0,7647682600000.0,7589568000000.0,7802001000000.0
2031.0,7856439400000.0,7615496000000.0,7511178500000.0,7769408700000.0
2032.0,7827114400000.0,7570876500000.0,7451560600000.0,7734213000000.0
2033.0,7795415000000.0,7528259000000.0,7378513700000.0,7701331400000.0
2034.0,7748383700000.0,7491693000000.0,7308881400000.0,7677111000000.0
2035.0,7700758400000.0,7446403000000.0,7226755000000.0,7659576000000.0
2036.0,7648124000000.0,7404203300000.0,7142314600000.0,7628048000000.0
2037.0,7626877000000.0,7370071600000.0,7060388000000.0,7595189300000.0
2038.0,7586347000000.0,7332968000000.0,6980048000000.0,7561173000000.0
2039.0,7547931000000.0,7321616400000.0,6908524000000.0,7513169000000.0
2040.0,7496697600000.0,7287524000000.0,6829432000000.0,7468284000000.0
2041.0,7451619000000.0,7252471700000.0,6745048500000.0,7424244000000.0
2042.0,7407750000000.0,7209324000000.0,6686452500000.0,7375856000000.0
2043.0,7370894000000.0,7191977000000.0,6634343500000.0,7352307000000.0
2044.0,7334394300000.0,7169391000000.0,6577235400000.0,7316456300000.0
2045.0,7310962000000.0,7133539600000.0,6515038600000.0,7281584400000.0
2046.0,7272517000000.0,7114601000000.0,6446445500000.0,7238400300000.0
2047.0,7224655000000.0,7085673000000.0,6381047000000.0,7204331600000.0
2048.0,7182841000000.0,7046695500000.0,6335980000000.0,7174842000000.0
2049.0,7144587000000.0,7011249000000.0,6268758500000.0,7142476000000.0
2050.0,7112982000000.0,6985727600000.0,6210074400000.0,7104709500000.0
2051.0,7080475000000.0,6952570000000.0,6155851000000.0,7081604000000.0
2052.0,7054244000000.0,6910679000000.0,6097280000000.0,7049079400000.0
2053.0,7028149000000.0,6864938000000.0,6032413700000.0,7000989600000.0
2054.0,6986129000000.0,6837855000000.0,5982518000000.0,6981092400000.0
2055.0,6936660000000.0,6792501000000.0,5932323000000.0,6972363500000.0
2056.0,6888320000000.0,6749785400000.0,5864656700000.0,6934342700000.0
2057.0,6853549000000.0,6700297000000.0,5808451000000.0,6901521700000.0
2058.0,6823143000000.0,6671849000000.0,5761086000000.0,6874328500000.0
2059.0,6794460500000.0,6633791400000.0,5722283000000.0,6844885500000.0
2060.0,6752582000000.0,6600115000000.0,5681754700000.0,6794122400000.0
2061.0,6716058500000.0,6554755500000.0,5637586000000.0,6760292700000.0
2062.0,6671347000000.0,6508074000000.0,5611270000000.0,6714198300000.0
2063.0,6638014000000.0,6460127000000.0,5557569700000.0,6670013400000.0
2064.0,6615080600000.0,6422669600000.0,5504315700000.0,6634634500000.0
2065.0,6587142000000.0,6375585000000.0,5471900000000.0,6593195000000.0
2066.0,6537115300000.0,6337363700000.0,5443307000000.0,6561452000000.0
2067.0,6499259000000.0,6295803000000.0,5406394400000.0,6537921000000.0
2068.0,6456676500000.0,6253608000000.0,5363011700000.0,6496255500000.0
2069.0,6422859000000.0,6209309000000.0,5335259500000.0,6471516000000.0
2070.0,6357712400000.0,6169648700000.0,5298908000000.0,6433721500000.0
2071.0,6335036400000.0,6135932000000.0,5280697400000.0,6384311000000.0
2072.0,6304866000000.0,6090328600000.0,5247607500000.0,6351313000000.0
2073.0,6267613000000.0,6053773000000.0,5215164600000.0,6328662600000.0
2074.0,6240218400000.0,6000616700000.0,5179563000000.0,6289221500000.0
2075.0,6209312000000.0,5960940700000.0,5153842300000.0,6236237000000.0
2076.0,6186814400000.0,5919761500000.0,5122669000000.0,6194221000000.0
2077.0,6151403000000.0,5875704000000.0,5070880000000.0,6166786600000.0
2078.0,6125281300000.0,5837111700000.0,5035524000000.0,6136801000000.0
2079.0,6089753000000.0,5808133000000.0,5000204000000.0,6094301000000.0
2080.0,6076597500000.0,5750693000000.0,4971102700000.0,6064088500000.0
2081.0,6036993000000.0,5698657000000.0,4931173000000.0,6039452000000.0
2082.0,6016188500000.0,5652306500000.0,4885148300000.0,6005815000000.0
2083.0,5983352400000.0,5618321600000.0,4858016000000.0,5968876300000.0
2084.0,5953036500000.0,5575425000000.0,4820249300000.0,5933096000000.0
2085.0,5918605000000.0,5529618400000.0,4777320600000.0,5904112500000.0
2086.0,5878803600000.0,5475475000000.0,4747431000000.0,5871552700000.0
2087.0,5851952000000.0,5434667700000.0,4718645500000.0,5844174400000.0
2088.0,5830890500000.0,5397505600000.0,4689245000000.0,5812557000000.0
2089.0,5812951400000.0,5356089000000.0,4666257000000.0,5796162700000.0
2090.0,5778174000000.0,5312912300000.0,4647441400000.0,5760149000000.0
2091.0,5756030000000.0,5266940600000.0,4611802400000.0,5736047300000.0
2092.0,5723000400000.0,5239943000000.0,4588667700000.0,5700988000000.0
2093.0,5686637000000.0,5171069300000.0,4562684500000.0,5682206000000.0
2094.0,5656405000000.0,5126683000000.0,4537259000000.0,5639734600000.0
2095.0,5611571400000.0,5082948000000.0,4517486000000.0,5621085000000.0
2096.0,5582586000000.0,5036750000000.0,4487896400000.0,5595744000000.0
2097.0,5542219000000.0,4977541500000.0,4471167000000.0,5559310000000.0
2098.0,5509275500000.0,4927726300000.0,4449795000000.0,5522052300000.0
2099.0,5482326000000.0,4900567000000.0,4419830000000.0,5486775600000.0
2100.0,5454692000000.0,4852912000000.0,4394191700000.0,5440247700000.0
