time,CANESM5,MRI-ESM2-0,IPSL-CM6A-LR,CESM2-WACCM
2028.0,7712857400000.0,7822738000000.0,7814437700000.0,7869502000000.0
2029.0,7648680300000.0,7785668000000.0,7764991500000.0,7844018000000.0
2030.0,7599768000000.0,7752318500000.0,7718444000000.0,7803107000000.0
2031.0,7549087000000.0,7729191000000.0,7681916000000.0,7772576000000.0
2032.0,7507084300000.0,7690269500000.0,7623687500000.0,7740803500000.0
2033.0,7424631000000.0,7648350000000.0,7590162000000.0,7680511000000.0
2034.0,7359986000000.0,7595944000000.0,7539211600000.0,7625150000000.0
2035.0,7305883500000.0,7547331000000.0,7493956000000.0,7563740400000.0
2036.0,7230741000000.0,7506924400000.0,7447994400000.0,7487865000000.0
2037.0,7168787500000.0,7452026700000.0,7404800400000.0,7438248000000.0
2038.0,7091189000000.0,7398373000000.0,7346140500000.0,7375351700000.0
2039.0,7016417000000.0,7346123000000.0,7312429300000.0,7306408000000.0
2040.0,6952963300000.0,7308985000000.0,7265992600000.0,7224918000000.0
2041.0,6886675000000.0,7249528400000.0,7210178000000.0,7144048400000.0
2042.0,6789853000000.0,7193532000000.0,7160157000000.0,7084432700000.0
2043.0,6696780400000.0,7112585400000.0,7083845500000.0,7017707000000.0
2044.0,6616758000000.0,7051347000000.0,7009560000000.0,6940537000000.0
2045.0,6541990000000.0,6987036000000.0,6961927600000.0,6863573000000.0
2046.0,6467198400000.0,6906141000000.0,6905937000000.0,6800419000000.0
2047.0,6389749500000.0,6840002000000.0,6836513000000.0,6738791000000.0
2048.0,6291419000000.0,6767930000000.0,6757024300000.0,6678331000000.0
2049.0,6211440000000.0,6699538000000.0,6681673600000.0,6600596000000.0
2050.0,6118510700000.0,6618048000000.0,6614675400000.0,6507005500000.0
2051.0,6033547700000.0,6545717000000.0,6553612600000.0,6438231000000.0
2052.0,5946268500000.0,6470407000000.0,6478094700000.0,6361297000000.0
2053.0,5860379600000.0,6379894000000.0,6412243600000.0,6287116500000.0
2054.0,5754516400000.0,6289341000000.0,6327013700000.0,6215159500000.0
2055.0,5670606700000.0,6208486000000.0,6236746000000.0,6131489400000.0
2056.0,5578561000000.0,6134734000000.0,6152333000000.0,6047297000000.0
2057.0,5500186000000.0,6060453000000.0,6082243600000.0,5965470500000.0
2058.0,5422884300000.0,5981939000000.0,5999944000000.0,5875738600000.0
2059.0,5343421700000.0,5901369500000.0,5907475000000.0,5788128500000.0
2060.0,5260493000000.0,5840191400000.0,5823330000000.0,5696588300000.0
2061.0,5158766000000.0,5754993500000.0,5735309000000.0,5604816000000.0
2062.0,5054379600000.0,5688784000000.0,5655892600000.0,5528108000000.0
2063.0,4957197000000.0,5613212400000.0,5554704500000.0,5445970000000.0
2064.0,4870216600000.0,5528771000000.0,5465046500000.0,5368293400000.0
2065.0,4804329300000.0,5453147000000.0,5377830700000.0,5277313700000.0
2066.0,4708498400000.0,5376366300000.0,5279367300000.0,5196600000000.0
2067.0,4646298000000.0,5308959700000.0,5178859700000.0,5122690000000.0
2068.0,4567960400000.0,5258830400000.0,5077484400000.0,5042476000000.0
2069.0,4475217000000.0,5206683000000.0,4978522000000.0,4969415000000.0
2070.0,4395550000000.0,5140509000000.0,4880942000000.0,4894640600000.0
2071.0,4321483700000.0,5078811000000.0,4766990600000.0,4842037000000.0
2072.0,4247043200000.0,4996410600000.0,4688993300000.0,4777003000000.0
2073.0,4154125700000.0,4941002000000.0,4593672500000.0,4715733600000.0
2074.0,4089763900000.0,4868976000000.0,4520753000000.0,4638115000000.0
2075.0,4016082500000.0,4798523400000.0,4436371400000.0,4573092000000.0
2076.0,3934881800000.0,4749365600000.0,4303803400000.0,4500752400000.0
2077.0,3847171000000.0,4690404000000.0,4221812900000.0,4452992400000.0
2078.0,3782783000000.0,4643270000000.0,4121400200000.0,4383429000000.0
2079.0,3716673200000.0,4594354000000.0,4017405800000.0,4314931000000.0
2080.0,3645415600000.0,4543408500000.0,3916050000000.0,4248250600000.0
2081.0,3571634700000.0,4477784400000.0,3841937000000.0,4186996200000.0
2082.0,3505350000000.0,4418293000000.0,3765784500000.0,4132547900000.0
2083.0,3435320300000.0,4373116000000.0,3678498500000.0,4073855600000.0
2084.0,3367203500000.0,4329758800000.0,3589424500000.0,4013195300000.0
2085.0,3291354200000.0,4276300500000.0,3477678300000.0,3956189200000.0
2086.0,3234734000000.0,4228276000000.0,3385841400000.0,3905493400000.0
2087.0,3170297700000.0,4193650500000.0,3307522000000.0,3852394800000.0
2088.0,3114922400000.0,4156796000000.0,3231197400000.0,3789615800000.0
2089.0,3056483000000.0,4115086200000.0,3150635300000.0,3724612500000.0
2090.0,2995184700000.0,4077448600000.0,3066576500000.0,3671123600000.0
2091.0,2942494300000.0,4031464000000.0,3000936400000.0,3618561900000.0
2092.0,2898000300000.0,3989607500000.0,2923298000000.0,3570274400000.0
2093.0,2845509200000.0,3959986000000.0,2852417400000.0,3521907000000.0
2094.0,2795224400000.0,3916041300000.0,2763675400000.0,3464281000000.0
2095.0,2745095200000.0,3877654500000.0,2704571600000.0,3421548300000.0
2096.0,2692831500000.0,3852253500000.0,2650431300000.0,3370918000000.0
2097.0,2645529200000.0,3840912000000.0,2587674300000.0,3331158000000.0
2098.0,2607010300000.0,3814418500000.0,2518558000000.0,3288881200000.0
2099.0,2559129200000.0,3780565800000.0,2454523500000.0,3245894000000.0
2100.0,2513943700000.0,3756275000000.0,2394437200000.0,3218788800000.0
