time,FGOALS-F3-L,INM-CM4-8,MPI-ESM1-2-HR,CANESM5,EC-EARTH3,ACCESS-CM2,CAMS-CSM1-0,CESM2,BCC-CSM2-MR,NORESM2-MM,EC-EARTH3-VEG,TAIESM1,GFDL-ESM4,IPSL-CM6A-LR,CMCC-CM2-SR5,MRI-ESM2-0,INM-CM5-0,CESM2-WACCM,ACCESS-ESM1-5
2021.0,2033505500.0,2046493700.0,2042304900.0,2039508200.0,2047747300.0,2029650800.0,2045670000.0,2046304300.0,2047374500.0,2035530400.0,2045448600.0,2037967200.0,2051755000.0,2049768100.0,2044549400.0,2049431700.0,2042553300.0,2030051500.0,2050159000.0
2022.0,1979354900.0,2011476600.0,2012481300.0,2003444500.0,2019525100.0,1980636400.0,2015538200.0,2006529400.0,2010488400.0,2000637000.0,2011754900.0,2007639200.0,2017147600.0,2005697900.0,2004444900.0,2011346800.0,2009229200.0,1970388000.0,2017423100.0
2023.0,1947190800.0,1975785700.0,1976710900.0,1966636900.0,1972106500.0,1955329200.0,1985535600.0,1954185000.0,1980605800.0,1962072000.0,1971494500.0,1979278700.0,1980112100.0,1971967000.0,1970994200.0,1982595100.0,1976318700.0,1920499800.0,1996985200.0
2024.0,1920492500.0,1935345900.0,1952294400.0,1906793500.0,1959518100.0,1900044200.0,1951822700.0,1920134500.0,1947899900.0,1935468000.0,1921372300.0,1940288100.0,1961825200.0,1948127000.0,1939352200.0,1957303400.0,1941721600.0,1871547800.0,1976072700.0
2025.0,1862300400.0,1894967200.0,1919956600.0,1864355800.0,1935015800.0,1861688600.0,1903297000.0,1864290800.0,1915195600.0,1889962400.0,1887467900.0,1899412200.0,1936939800.0,1923773400.0,1912079200.0,1921393800.0,1903555100.0,1816759800.0,1943859700.0
2026.0,1823350500.0,1852688100.0,1899781800.0,1825193100.0,1897155600.0,1811318900.0,1891645800.0,1814252800.0,1884624400.0,1831995900.0,1863984900.0,1861826000.0,1905249000.0,1891374500.0,1880198100.0,1885383700.0,1876294700.0,1716866200.0,1914898800.0
2027.0,1790637300.0,1812691600.0,1872771300.0,1760024700.0,1869154000.0,1760560600.0,1865324300.0,1764604300.0,1860408200.0,1794913900.0,1833966600.0,1830811000.0,1877649500.0,1864937000.0,1850616400.0,1854732300.0,1839626100.0,1635418100.0,1876692900.0
2028.0,1727804900.0,1773657000.0,1847740300.0,1707744300.0,1841881200.0,1695274600.0,1824461800.0,1720184800.0,1826152100.0,1768037800.0,1779327100.0,1778436400.0,1855379200.0,1838113800.0,1829147800.0,1817387800.0,1803617000.0,1556647600.0,1845851500.0
2029.0,1673263400.0,1738310500.0,1831557200.0,1652325500.0,1806804500.0,1633227800.0,1825731000.0,1653988500.0,1781852000.0,1736358000.0,1710559400.0,1726298000.0,1823010600.0,1795078000.0,1799608400.0,1770174200.0,1775525800.0,1467415800.0,1807685200.0
2030.0,1651916000.0,1683499000.0,1794481000.0,1600298500.0,1777803100.0,1586636000.0,1792631200.0,1580102100.0,1754198300.0,1713288600.0,1679607400.0,1671345900.0,1780682400.0,1747582300.0,1760419100.0,1724965200.0,1774104700.0,1413195500.0,1732187900.0
2031.0,1595286800.0,1638451300.0,1747551200.0,1557638100.0,1767250200.0,1524288600.0,1764482200.0,1537796500.0,1719948400.0,1673104600.0,1644936300.0,1619866000.0,1774588400.0,1684663600.0,1715501800.0,1670034000.0,1749473200.0,1352310900.0,1620645800.0
2032.0,1522807200.0,1603896600.0,1695205400.0,1496980000.0,1722273800.0,1454711600.0,1723290400.0,1486105200.0,1681151100.0,1604062000.0,1594826500.0,1564269700.0,1733628700.0,1635225100.0,1676997800.0,1612557000.0,1721203600.0,1285590500.0,1520171000.0
2033.0,1469041200.0,1567987200.0,1655219300.0,1441689100.0,1678483300.0,1416123100.0,1695006500.0,1417071400.0,1643639200.0,1566996000.0,1544224500.0,1496702800.0,1682349000.0,1588661500.0,1647671800.0,1525214600.0,1713951000.0,1231197600.0,1445602700.0
2034.0,1428754000.0,1528139600.0,1621502600.0,1367781900.0,1641362400.0,1358916100.0,1664245100.0,1380987500.0,1605122800.0,1533046700.0,1494373800.0,1408087000.0,1640114200.0,1539713000.0,1620416100.0,1469808300.0,1690526600.0,1195202200.0,1356781400.0
2035.0,1356803000.0,1493950700.0,1562501900.0,1318170200.0,1622151200.0,1299727600.0,1617288200.0,1335764100.0,1553969400.0,1489158500.0,1445173800.0,1300450000.0,1612667600.0,1476302500.0,1589311200.0,1421204000.0,1672765200.0,1148298800.0,1277678600.0
2036.0,1304177000.0,1464515100.0,1488138200.0,1271317100.0,1582785800.0,1246080500.0,1568882700.0,1269394800.0,1510681200.0,1423663500.0,1395241700.0,1239225700.0,1589102300.0,1436959600.0,1555814900.0,1357476000.0,1660251900.0,1108310000.0,1207852500.0
2037.0,1263968100.0,1441124100.0,1439563400.0,1198944000.0,1513011200.0,1200801000.0,1518269600.0,1230758100.0,1462581400.0,1387140000.0,1347840900.0,1169103700.0,1543298800.0,1382791700.0,1501265500.0,1290614100.0,1636876900.0,1064533060.0,1143076600.0
2038.0,1218402200.0,1409919700.0,1400462300.0,1134885400.0,1483759500.0,1145747300.0,1443867300.0,1183550600.0,1413852800.0,1353899100.0,1290217000.0,1082029700.0,1499932200.0,1344367000.0,1442004900.0,1227146500.0,1605784000.0,1010155900.0,1082039700.0
2039.0,1166627800.0,1378757600.0,1341085700.0,1088492900.0,1444651500.0,1111091600.0,1410860800.0,1112702800.0,1364482000.0,1300850200.0,1222718200.0,995067650.0,1469629800.0,1289739600.0,1385301600.0,1167471600.0,1573515400.0,987466500.0,1022650400.0
2040.0,1140573600.0,1349321300.0,1302826400.0,1028298050.0,1382620000.0,1080366700.0,1389095800.0,1040723140.0,1313376400.0,1251681900.0,1201086000.0,921548160.0,1433281700.0,1248320000.0,1333845000.0,1109956500.0,1545484700.0,950721700.0,955888640.0
2041.0,1099476100.0,1319737100.0,1295095800.0,969012000.0,1288455200.0,1031166300.0,1343858800.0,988383940.0,1265248600.0,1187518100.0,1162694700.0,847143940.0,1398480600.0,1211552600.0,1280062800.0,1052248770.0,1507233400.0,915686660.0,906037600.0
2042.0,1056595000.0,1288983300.0,1282890600.0,925819800.0,1177441400.0,980135360.0,1301072400.0,916483800.0,1198662000.0,1127049100.0,1117913300.0,775571800.0,1368670300.0,1178851700.0,1209590300.0,994618700.0,1457224800.0,891213400.0,869487900.0
2043.0,1036606100.0,1274902800.0,1247017200.0,874743740.0,1150766300.0,948787300.0,1298008200.0,841103800.0,1138437400.0,1090083300.0,1087930800.0,723745150.0,1344225200.0,1138143600.0,1117747200.0,931816800.0,1416828900.0,823540900.0,834054200.0
2044.0,997707500.0,1246987600.0,1206629900.0,820643500.0,1076025000.0,902036200.0,1257642600.0,787399500.0,1097592200.0,1046018100.0,1040107840.0,675430140.0,1311920900.0,1075370100.0,1015194300.0,875280100.0,1370161300.0,786455500.0,785090370.0
2045.0,953905600.0,1223202200.0,1178953100.0,762200100.0,1021638900.0,855402430.0,1215770200.0,728184960.0,1055294700.0,1006551200.0,973597600.0,615824700.0,1262492200.0,1006146750.0,963708860.0,836068860.0,1301188400.0,754122750.0,747974700.0
2046.0,924615200.0,1191077600.0,1156687900.0,712001860.0,963257200.0,808182850.0,1231078100.0,669249600.0,1014175800.0,960554600.0,946040700.0,570405250.0,1218619800.0,939559100.0,930145000.0,802315200.0,1258378900.0,703590300.0,728611400.0
2047.0,898775500.0,1166798000.0,1136573700.0,659996500.0,863561000.0,755101400.0,1181497600.0,622985400.0,968829760.0,886191800.0,926747840.0,537449340.0,1188842200.0,880790300.0,889400900.0,754189760.0,1218125700.0,670933440.0,677398140.0
2048.0,854364700.0,1142344100.0,1120042400.0,586374900.0,787268540.0,714399900.0,1149643800.0,577858240.0,931017500.0,818264900.0,896580400.0,506609900.0,1145717100.0,808045900.0,837907400.0,709879900.0,1178440200.0,638191040.0,651196350.0
2049.0,807084400.0,1111906600.0,1087149800.0,551502850.0,776710660.0,668093630.0,1148343400.0,554690300.0,897449000.0,762766660.0,864321340.0,472067740.0,1082793200.0,739068540.0,777680830.0,684060600.0,1146677100.0,595237950.0,646545540.0
2050.0,771718800.0,1077984400.0,1038331460.0,513373400.0,748286100.0,626789250.0,1110197500.0,530030460.0,865029500.0,704644200.0,813140740.0,441594980.0,1007816100.0,686901500.0,727403700.0,654583100.0,1123016100.0,550110140.0,618908540.0
2051.0,730947400.0,1045285500.0,998704400.0,484416640.0,706538400.0,580492500.0,1080723100.0,499449340.0,826355260.0,671629630.0,753671900.0,419337920.0,979003900.0,652682000.0,699682500.0,617664800.0,1092052200.0,533585760.0,600581950.0
2052.0,704330000.0,1015315460.0,966593800.0,454571650.0,662493950.0,552343940.0,1068781200.0,477986020.0,781598400.0,640402940.0,725899500.0,407028000.0,929988400.0,612089600.0,682424800.0,605105300.0,1059747260.0,516125280.0,589914100.0
2053.0,672074240.0,974540350.0,933989950.0,428046270.0,616585500.0,524714620.0,1053396600.0,459165280.0,756000400.0,603197760.0,698901060.0,394200260.0,872836000.0,573720000.0,653165600.0,586171200.0,1033176600.0,499613570.0,570910400.0
2054.0,636891800.0,946941440.0,892374850.0,412306530.0,607699600.0,486069470.0,1007211970.0,445198460.0,718524100.0,552187900.0,657925800.0,378149470.0,827550000.0,540391940.0,632690750.0,559707000.0,1000184100.0,477872960.0,549267400.0
2055.0,619786600.0,911508540.0,829660860.0,394428930.0,596495200.0,467768030.0,970478700.0,425267070.0,683031230.0,532101660.0,590453500.0,362531000.0,786144900.0,518271870.0,605915650.0,547598700.0,973732000.0,461081100.0,531211840.0
2056.0,590536640.0,867360450.0,785016000.0,377901540.0,578873900.0,449126430.0,960658100.0,403902850.0,665430100.0,528032700.0,550532100.0,344035260.0,735442700.0,496117980.0,573562240.0,524439580.0,955937340.0,446934400.0,504215400.0
2057.0,565944260.0,838779600.0,749097860.0,353332000.0,542680640.0,425860540.0,912062200.0,381932800.0,639062000.0,520183400.0,542038340.0,332758460.0,711572400.0,468903230.0,540837700.0,504589200.0,930110200.0,430217200.0,475268640.0
2058.0,552159360.0,808439600.0,710296700.0,334880580.0,518607500.0,403262700.0,878636100.0,364649440.0,614100350.0,514101660.0,508941950.0,323517700.0,678881400.0,443092540.0,518174240.0,484462750.0,900550340.0,410074660.0,445247550.0
2059.0,525678240.0,780470340.0,680946750.0,319757660.0,508266560.0,379409340.0,856231230.0,336597920.0,589798340.0,491566900.0,473022430.0,307150980.0,639853100.0,419657700.0,501435840.0,471508220.0,875836860.0,398959170.0,400684830.0
2060.0,489233300.0,757369660.0,662812160.0,302112860.0,488437300.0,352403100.0,802884350.0,314370180.0,566980400.0,469366750.0,435114600.0,288655940.0,600586430.0,397337920.0,478891000.0,453605860.0,848003260.0,383719600.0,367365660.0
2061.0,477153950.0,728473150.0,634337400.0,286619330.0,457323650.0,333620450.0,772106500.0,285253500.0,544429250.0,456810370.0,402085100.0,273052900.0,577946940.0,370989820.0,449199550.0,432918560.0,818271100.0,361179620.0,331407550.0
2062.0,452527700.0,704571700.0,604261950.0,265083730.0,445214900.0,314295550.0,742365440.0,268323300.0,522834370.0,436111520.0,438971940.0,256092350.0,551595400.0,357184770.0,421619070.0,423430140.0,793164600.0,337330100.0,319373950.0
2063.0,428292540.0,671205800.0,577902100.0,247378030.0,430327550.0,293043260.0,709128700.0,250272910.0,502445920.0,420714720.0,400661800.0,234781340.0,526656900.0,345795740.0,392638050.0,406980600.0,763231700.0,316374270.0,307945120.0
2064.0,411964260.0,639930800.0,561740900.0,234958080.0,403274100.0,271198820.0,676547300.0,230311410.0,476447580.0,408755200.0,371673470.0,223474050.0,504897630.0,324733800.0,365948200.0,393009470.0,732974700.0,293251680.0,299079260.0
2065.0,397932600.0,625859300.0,540224800.0,218983170.0,375660480.0,250841250.0,657249660.0,218450000.0,451436160.0,389352670.0,348537020.0,211722940.0,474609820.0,308495600.0,348806050.0,378945380.0,715287100.0,274551400.0,288682850.0
2066.0,371986400.0,608899140.0,507833920.0,202962370.0,358912220.0,243281940.0,629034600.0,208563340.0,422125570.0,376476800.0,330248900.0,197795500.0,458202850.0,296699200.0,336734900.0,359542600.0,696884700.0,251638050.0,277947940.0
2067.0,347526180.0,592309400.0,479744540.0,186911090.0,340540260.0,229723580.0,622536700.0,193699060.0,398385760.0,351694430.0,313580000.0,185915440.0,445946940.0,280074660.0,318158750.0,346854270.0,675351940.0,231005340.0,263978370.0
2068.0,339739140.0,566295500.0,459259260.0,169569980.0,312888800.0,213644110.0,598651140.0,187231730.0,380712860.0,327441200.0,301620060.0,174839800.0,423206080.0,258928820.0,291695970.0,333676100.0,651625100.0,216729980.0,259603940.0
2069.0,321116830.0,545322100.0,440901900.0,160413520.0,294260400.0,204794850.0,579696200.0,178282860.0,365359460.0,316826340.0,276042700.0,165876350.0,406326240.0,238654900.0,270132500.0,316957000.0,626821300.0,196683580.0,251417020.0
2070.0,295445860.0,532323520.0,423945800.0,147222460.0,283910430.0,194425230.0,549289540.0,168506460.0,347678660.0,309410430.0,251898340.0,157139870.0,381595260.0,220418740.0,254417460.0,306005540.0,611750900.0,186366900.0,241692590.0
2071.0,283223650.0,517895940.0,398773470.0,132062060.0,265535000.0,183804110.0,531255840.0,160065660.0,331208030.0,295013540.0,250290530.0,150677140.0,370289800.0,203959870.0,247408660.0,292297570.0,590244400.0,170232580.0,235094610.0
2072.0,272904860.0,498662050.0,383124300.0,122428320.0,241749490.0,170744380.0,514690240.0,156525060.0,320435400.0,283320800.0,238200060.0,140617520.0,353933340.0,182746600.0,235687660.0,274008640.0,573258100.0,158739260.0,223525870.0
2073.0,256408110.0,478963070.0,372691260.0,119226870.0,235314020.0,159944720.0,498081380.0,149440110.0,307745630.0,275455550.0,212194670.0,133235816.0,346485100.0,172561490.0,222331090.0,260809940.0,558373100.0,146722960.0,214673820.0
2074.0,241023060.0,459312830.0,351526560.0,110891770.0,228415730.0,148984200.0,483489250.0,137615660.0,286674300.0,265367940.0,194820940.0,124826110.0,328343000.0,162226770.0,209865090.0,246337870.0,543626400.0,136728700.0,197784160.0
2075.0,237125360.0,446587740.0,336769760.0,104876984.0,212360980.0,135335490.0,466740300.0,129914480.0,275059840.0,257943040.0,188921490.0,115098350.0,312052300.0,151900540.0,203912850.0,234579980.0,528022750.0,130786850.0,185648540.0
2076.0,226980530.0,419035800.0,327133100.0,101124390.0,196036910.0,126920850.0,464521280.0,121984520.0,260934190.0,253797700.0,183026990.0,109127144.0,297572350.0,144277680.0,196601040.0,222932180.0,510675650.0,120224730.0,185646160.0
2077.0,217396930.0,403436670.0,314001600.0,97669050.0,191949070.0,117734710.0,446425000.0,113092140.0,244113820.0,242149400.0,169413490.0,103727480.0,290289500.0,137350480.0,192771600.0,213731250.0,495446460.0,109325700.0,176480720.0
2078.0,213822160.0,391242400.0,306828130.0,93762520.0,189838480.0,115489220.0,428972860.0,103917620.0,235107870.0,226788430.0,161093440.0,98680536.0,276966000.0,132579300.0,186311900.0,204726620.0,478614300.0,99686550.0,165019950.0
2079.0,204689710.0,379939140.0,300514980.0,90333370.0,179876780.0,111300590.0,420146980.0,96275270.0,226193580.0,212664910.0,166296800.0,94697000.0,262186990.0,126126300.0,179690370.0,198015060.0,463866020.0,94277016.0,157864210.0
2080.0,199313150.0,365561920.0,292692900.0,87373670.0,166598670.0,106705020.0,418265120.0,89854550.0,218602270.0,204640050.0,155051380.0,91988550.0,250009860.0,119314850.0,168287900.0,190632880.0,447624900.0,89574630.0,154280510.0
2081.0,198666060.0,350535870.0,283367870.0,84524540.0,167229600.0,101938640.0,417101100.0,84428750.0,209986580.0,187167060.0,143760580.0,89024456.0,241160380.0,111944110.0,161834830.0,181444740.0,438696800.0,86234830.0,148918100.0
2082.0,189617890.0,344244930.0,275040740.0,77935820.0,161201360.0,99479610.0,403012400.0,81092000.0,202996000.0,175746930.0,141236640.0,82883050.0,227910980.0,100032264.0,158471220.0,172032180.0,424512930.0,81602664.0,141612930.0
2083.0,179024400.0,331773630.0,264664580.0,75067496.0,148317180.0,94779780.0,395549380.0,76588024.0,198575870.0,163722030.0,137246240.0,77907420.0,215173870.0,91919500.0,154685470.0,160405180.0,413681630.0,81584340.0,134904750.0
2084.0,174399040.0,322716600.0,249636460.0,72158870.0,137690420.0,91403100.0,387572030.0,72508710.0,195204960.0,152282640.0,131332936.0,75635910.0,209116850.0,82343976.0,148348340.0,154513900.0,403507070.0,77485240.0,129543896.0
2085.0,166813980.0,317931260.0,238522690.0,66782932.0,136127920.0,84522750.0,373371840.0,70790560.0,191024180.0,140671650.0,123777390.0,72430760.0,199608700.0,71848610.0,139189800.0,143637760.0,391228060.0,74792520.0,121206410.0
2086.0,155706370.0,317802400.0,226279790.0,62313490.0,127504740.0,79690104.0,358339550.0,67273560.0,185175840.0,130366120.0,119505816.0,68743550.0,189897710.0,68879360.0,132174520.0,134428450.0,379366050.0,71644620.0,116272460.0
2087.0,149064620.0,314781950.0,217426350.0,60645900.0,110769960.0,73855750.0,342874200.0,64446644.0,179800880.0,122303230.0,117274560.0,64104860.0,180303540.0,65228610.0,126681500.0,126457450.0,367007600.0,68122790.0,100981180.0
2088.0,143224100.0,307574700.0,204938510.0,58739970.0,95296390.0,71025200.0,320539230.0,60993644.0,173385120.0,114146710.0,112921096.0,62171310.0,172677310.0,60496770.0,119937256.0,119602856.0,354835260.0,63963004.0,91472540.0
2089.0,133249080.0,299315140.0,192996200.0,56459292.0,94990350.0,67360150.0,295824930.0,58273930.0,164343250.0,107475176.0,101573210.0,59811940.0,167937500.0,58271676.0,108890800.0,114278370.0,348609440.0,61163720.0,87694696.0
2090.0,127417700.0,293963940.0,188265250.0,55465104.0,91341040.0,65011870.0,281925440.0,55093140.0,159690420.0,98421340.0,96432950.0,57657424.0,159432300.0,55940416.0,97284960.0,111706050.0,342114240.0,56154852.0,81995656.0
2091.0,125408910.0,289596380.0,180473250.0,54099370.0,82894880.0,61059972.0,272811330.0,52399896.0,157198080.0,89700440.0,89733730.0,54694920.0,152945630.0,52218220.0,88633720.0,105713784.0,336679230.0,53827504.0,78798980.0
2092.0,120607640.0,283433200.0,173127730.0,51314516.0,76259880.0,59120212.0,261252270.0,48962572.0,151670980.0,89580760.0,82252690.0,52143420.0,147048000.0,50691750.0,86366720.0,102297210.0,330087200.0,49400744.0,74217630.0
2093.0,113900010.0,275761500.0,168522480.0,49736704.0,78932780.0,57202116.0,251985140.0,46097610.0,147596460.0,88173864.0,79912480.0,50406716.0,142528620.0,47250916.0,81076800.0,98501550.0,325464500.0,46197196.0,71589640.0
2094.0,110610670.0,265757280.0,165103920.0,48641576.0,75682680.0,55846084.0,242333310.0,43722492.0,137593950.0,84212024.0,77994900.0,47630428.0,136856400.0,45592076.0,76091210.0,95929110.0,318171360.0,44266332.0,68872220.0
2095.0,106433840.0,259373300.0,158333870.0,47159764.0,72480220.0,52882750.0,235137580.0,40787628.0,129164050.0,80931590.0,72251670.0,46763340.0,131417176.0,42896548.0,72834730.0,93412180.0,315123680.0,41678824.0,63935388.0
2096.0,101166960.0,253488270.0,151511780.0,45246292.0,67415800.0,50339800.0,229720160.0,39334690.0,124995540.0,79959500.0,63950730.0,44166680.0,127812376.0,40981180.0,70265930.0,92908260.0,310357980.0,40207196.0,62340536.0
2097.0,99056984.0,244814000.0,144629200.0,41952810.0,66437884.0,46916976.0,224640100.0,35642864.0,120179970.0,78084780.0,63993440.0,41258150.0,122733656.0,38473744.0,68094904.0,90614740.0,306226900.0,36829764.0,62103090.0
2098.0,94729060.0,236347280.0,135645060.0,40411930.0,64192050.0,44581716.0,218622780.0,33286802.0,115539110.0,74965270.0,60293764.0,39054304.0,121925190.0,36916770.0,64377850.0,88287896.0,300260770.0,34324190.0,60147976.0
2099.0,91130170.0,226418700.0,121275390.0,38540390.0,61086536.0,40882424.0,209018260.0,32392252.0,109950460.0,74345310.0,54164384.0,38351500.0,116725560.0,36040948.0,61743576.0,87499140.0,290337470.0,31871102.0,57594124.0
2100.0,90833410.0,218998160.0,112639120.0,36163496.0,56904480.0,35974624.0,205361060.0,30651044.0,105183300.0,73355020.0,47703424.0,37084930.0,110629416.0,33525672.0,59240692.0,85729470.0,278809280.0,29750702.0,55401584.0
