time,CANESM5,IPSL-CM6A-LR,MRI-ESM2-0,CESM2-WACCM
2034.0,1365457500.0,1536960300.0,1471251200.0,1195324500.0
2035.0,1316725200.0,1473828200.0,1422736000.0,1148430300.0
2036.0,1269114400.0,1434124300.0,1359346800.0,1108521700.0
2037.0,1196625400.0,1377501700.0,1292861800.0,1065153100.0
2038.0,1131983000.0,1338215800.0,1229352200.0,1010346050.0
2039.0,1084964500.0,1285053200.0,1169507700.0,987704600.0
2040.0,1024415000.0,1243177700.0,1112920600.0,951102300.0
2041.0,954530940.0,1201906000.0,1059398460.0,918985300.0
2042.0,893828030.0,1152403500.0,996695300.0,865382200.0
2043.0,839257700.0,1084135000.0,951325000.0,829752600.0
2044.0,796614140.0,1030836030.0,912212500.0,790930500.0
2045.0,742811970.0,970290400.0,866811000.0,744002000.0
2046.0,678674800.0,893908100.0,828425000.0,716075600.0
2047.0,654216700.0,828857150.0,792657340.0,676224830.0
2048.0,604715100.0,771349300.0,747402000.0,635180740.0
2049.0,574279200.0,727577000.0,727010240.0,597650000.0
2050.0,551152800.0,680373200.0,705721300.0,562418400.0
2051.0,534234400.0,633450400.0,682888060.0,531932900.0
2052.0,505774800.0,602780000.0,657794400.0,496872960.0
2053.0,491444300.0,583411500.0,634921340.0,474600450.0
2054.0,482196450.0,556932860.0,622095940.0,439238340.0
2055.0,470903680.0,532155300.0,610623900.0,425537600.0
2056.0,453464900.0,518244670.0,597908000.0,401035680.0
2057.0,439519900.0,502980540.0,582325000.0,381881250.0
2058.0,426244200.0,489174240.0,573042560.0,366676540.0
2059.0,410723260.0,476636220.0,566204350.0,350253380.0
2060.0,390552130.0,468316220.0,550464100.0,343245100.0
2061.0,381023460.0,458055230.0,541304800.0,332327740.0
2062.0,367351970.0,446640320.0,537152640.0,323429280.0
2063.0,353419460.0,442022980.0,526236000.0,315455800.0
2064.0,338913250.0,435848450.0,515158200.0,306010720.0
2065.0,329843970.0,426666500.0,502208670.0,299666240.0
2066.0,321694140.0,421937760.0,498082980.0,294297100.0
2067.0,323601630.0,417584960.0,493797760.0,289612220.0
2068.0,315692450.0,411246370.0,486212670.0,290518660.0
2069.0,315486340.0,401847330.0,482676220.0,283842530.0
2070.0,309377400.0,395407100.0,479015550.0,281520800.0
2071.0,300936600.0,393806560.0,473565470.0,275289180.0
2072.0,292716350.0,388093060.0,466399680.0,279855070.0
2073.0,285479550.0,384441700.0,462162270.0,276559330.0
2074.0,281870300.0,378991970.0,457993280.0,273288670.0
2075.0,276264500.0,374692000.0,458304580.0,270510180.0
2076.0,272680860.0,376910820.0,464055650.0,267249740.0
2077.0,270058700.0,385293470.0,466942600.0,280683550.0
2078.0,264540480.0,381953860.0,471557300.0,266887700.0
2079.0,278676670.0,377466270.0,468100900.0,266683310.0
2080.0,283165100.0,378852220.0,465052860.0,266486720.0
2081.0,277809820.0,376808540.0,465218500.0,263416060.0
2082.0,277128700.0,371711780.0,460674080.0,263258860.0
2083.0,272837440.0,370672580.0,458543330.0,261385040.0
2084.0,267743360.0,370872580.0,470339360.0,269778980.0
2085.0,278440060.0,375436260.0,472355800.0,265026060.0
2086.0,291615800.0,392488100.0,468701120.0,268916060.0
2087.0,280048100.0,397773120.0,484779940.0,264405060.0
2088.0,272900860.0,388756060.0,471033440.0,263127360.0
2089.0,278394400.0,392521470.0,471644480.0,261987400.0
2090.0,310969600.0,388397440.0,497585100.0,278682080.0
2091.0,315457920.0,382303000.0,497392060.0,263627200.0
2092.0,314183360.0,380682000.0,503471520.0,291845470.0
2093.0,316742600.0,401677120.0,505993280.0,281250300.0
2094.0,333549120.0,429001820.0,508857340.0,278042000.0
2095.0,332618370.0,401699000.0,513664700.0,281948700.0
2096.0,328223000.0,402680320.0,507665570.0,276827230.0
2097.0,351526820.0,415502700.0,507272320.0,286276130.0
2098.0,345818340.0,410266430.0,517461380.0,291193630.0
2099.0,338176400.0,413645980.0,538761000.0,323231580.0
2100.0,343818400.0,411480500.0,545997800.0,316530660.0
