time,ACCESS-ESM1-5,MRI-ESM2-0,CESM2-WACCM,CANESM5,ACCESS-CM2,IPSL-CM6A-LR
2057.0,127944959262000.0,123519037025000.0,122870036488000.0,117774641432000.0,122588076009000.0,124161545672000.0
2058.0,127396399137000.0,122721425627000.0,122201014631000.0,116842056319000.0,121862666646000.0,123450201761000.0
2059.0,126732512740000.0,122159168231000.0,121282283387000.0,115912372956000.0,121102343671000.0,122728757711000.0
2060.0,126201503152000.0,121622093592000.0,120628328308000.0,114787952290000.0,120428193876000.0,121760128413000.0
2061.0,125845754967000.0,120928278520000.0,119821257816000.0,114008168684000.0,119651437209000.0,121036670198000.0
2062.0,125574144770000.0,120403757606000.0,119140035333000.0,113179548416000.0,118903005546000.0,120243143916000.0
2063.0,124984666968000.0,119807736079000.0,118388928581000.0,112407507922000.0,118165635331000.0,119602428491000.0
2064.0,124283416705000.0,119236705166000.0,117817135006000.0,111659670341000.0,117512721008000.0,118676170161000.0
2065.0,123668817245000.0,118508958951000.0,117207041431000.0,111041100371000.0,116929490344000.0,117929081028000.0
2066.0,123197665009000.0,117801040121000.0,116152921862000.0,110126318045000.0,116218887587000.0,117130811496000.0
2067.0,122585121086000.0,117224336623000.0,115304910927000.0,109401103571000.0,115369764271000.0,116349758705000.0
2068.0,122040494978000.0,116596037939000.0,114593408173000.0,108686332813000.0,114561237917000.0,115675011334000.0
2069.0,121410688446000.0,115886686453000.0,113826582494000.0,107858056567000.0,113898983059000.0,115069392850000.0
2070.0,120832595322000.0,115167868742000.0,112871953137000.0,107155486425000.0,113167665434000.0,114465845850000.0
2071.0,120207827332000.0,114558013769000.0,112235705233000.0,106489115335000.0,112635436869000.0,113730871274000.0
2072.0,119444356189000.0,114046401184000.0,111682335397000.0,105712720741000.0,111882329885000.0,112899116279000.0
2073.0,118822591248000.0,113431873661000.0,110873508599000.0,104936965783000.0,111232518694000.0,112261961995000.0
2074.0,118137370772000.0,112930754225000.0,110039171639000.0,104144151540000.0,110726223067000.0,111668853420000.0
2075.0,117561965263000.0,112499118877000.0,109496577115000.0,103352382292000.0,110034554666000.0,111058913637000.0
2076.0,117001321435000.0,112155091037000.0,108890918082000.0,102469823986000.0,109611675842000.0,110426354938000.0
2077.0,116332688076000.0,111663472780000.0,108154282363000.0,101778375102000.0,109099502457000.0,109748936819000.0
2078.0,115885923709000.0,111137500897000.0,107387183271000.0,101024225805000.0,108382479442000.0,109089723868000.0
2079.0,115236902391000.0,110515115933000.0,106609737338000.0,100280956007000.0,107687876613000.0,108458403121000.0
2080.0,114715613306000.0,109995394052000.0,105877263207000.0,99542393014000.0,106971880194000.0,107789563319000.0
2081.0,114108462582000.0,109423176173000.0,105064555742000.0,98801816471000.0,106250667436000.0,106984678766000.0
2082.0,113581524506000.0,108960324116000.0,104508772401000.0,98111974815000.0,105767542566000.0,106219717531000.0
2083.0,113207786876000.0,108461795035000.0,103917582237000.0,97438072968000.0,105202068220000.0,105475663088000.0
2084.0,112760505308000.0,108005721330000.0,103181637561000.0,96803800349000.0,104585715138000.0,104785940410000.0
2085.0,112359379021000.0,107461609593000.0,102267482695000.0,96138054780000.0,103955859127000.0,104147722259000.0
2086.0,111800488986000.0,107052681194000.0,101704323618000.0,95452273334000.0,103303947187000.0,103626921664000.0
2087.0,111227364815000.0,106377135954000.0,100796260516000.0,94619492695000.0,102666830675000.0,103053180033000.0
2088.0,110612305754000.0,105831161999000.0,100085489838000.0,93852682104000.0,101866800781000.0,102491098998000.0
2089.0,110092504927000.0,105281449954000.0,99359012523000.0,93266397322000.0,101207470853000.0,101902203025000.0
2090.0,109658197518000.0,104670034385000.0,98647254697000.0,92753361889000.0,100610717428000.0,101307024431000.0
2091.0,109324015172000.0,104212067579000.0,97989915437000.0,92113867470000.0,99893057614000.0,100806518994000.0
2092.0,108849940544000.0,103830592463000.0,97149227270000.0,91571199662000.0,99177518313000.0,100228071516000.0
2093.0,108323848194000.0,103312300088000.0,96494775563000.0,91104164427000.0,98445336336000.0,99646181033000.0
2094.0,107846078724000.0,102832603476000.0,95746710140000.0,90658714590000.0,97676748348000.0,99208861913000.0
2095.0,107398882443000.0,102459836873000.0,94878889931000.0,90127340278000.0,96870718808000.0,98697540258000.0
2096.0,107086670757000.0,102141888990000.0,94074492634000.0,89452957692000.0,96210875342000.0,98141631851000.0
2097.0,106773917448000.0,101761952082000.0,93270063782000.0,88842197111000.0,95332297070000.0,97527971256000.0
2098.0,106480262703000.0,101364901915000.0,92407354121000.0,88335585224000.0,94790067760000.0,96983562657000.0
2099.0,106001134325000.0,101063567572000.0,91685460079000.0,87811852466000.0,94181201479000.0,96470167281000.0
2100.0,105528559153000.0,100643768604000.0,90986097787000.0,87220852359000.0,93721500218000.0,96039457361000.0
2101.0,105005642157000.0,100328292675000.0,90423938255000.0,86687398960000.0,93299801642000.0,95489480061000.0
2102.0,104736907991000.0,100006469522000.0,89763568011000.0,86130853533000.0,92639601470000.0,94872773396000.0
2103.0,104452465808000.0,99713955546000.0,89111498944000.0,85688103092000.0,92070042582000.0,94374443441000.0
2104.0,103893116268000.0,99518041620000.0,88378383804000.0,85214153054000.0,91423893073000.0,93908921530000.0
2105.0,103550839755000.0,99373690132000.0,87541539186000.0,84784064259000.0,90801649664000.0,93403986398000.0
2106.0,103130400038000.0,99130313139000.0,86818063349000.0,84494590343000.0,90074466531000.0,92890176779000.0
2107.0,102838389582000.0,98828498298000.0,86116214302000.0,83989960957000.0,89444934688000.0,92575900403000.0
2108.0,102515938849000.0,98531812237000.0,85236319219000.0,83486744231000.0,88718258116000.0,92150226829000.0
2109.0,102141267061000.0,98297452725000.0,84643713893000.0,82986668885000.0,88026914193000.0,91770777028000.0
2110.0,101970450984000.0,98235741364000.0,84049288140000.0,82677004791000.0,87566748532000.0,91378877355000.0
2111.0,101573628202000.0,98148884700000.0,83394102098000.0,82345368259400.0,87085705896000.0,90845185839000.0
2112.0,101257832677000.0,98024008614000.0,82847395944000.0,81959659386000.0,86600622486000.0,90396972341000.0
2113.0,100891104607000.0,97744995064000.0,82155596803000.0,81572188934000.0,86019251001000.0,90161845399000.0
2114.0,100384694014000.0,97556285308000.0,81431465026000.0,81088552473600.0,85435609254000.0,89773024397000.0
2115.0,99931559668000.0,97376640489000.0,81104925923000.0,80733143722500.0,85059501668000.0,89314422318000.0
2116.0,99611422034000.0,97225699192000.0,80527810477000.0,80354492375300.0,84646953086000.0,89089382154000.0
2117.0,99261535787000.0,97018194779000.0,79839135350000.0,80110507047000.0,84156319182000.0,88703942243000.0
2118.0,98857096204000.0,96823334803000.0,79390777640000.0,79787066687600.0,83623886148400.0,88379235181000.0
2119.0,98513927420000.0,96672049071000.0,78785006256000.0,79566769878300.0,83221075764500.0,87815910179000.0
2120.0,98208719551000.0,96434580153000.0,78194748556000.0,79224229513000.0,82738246501600.0,87565128700000.0
2121.0,97812411054000.0,96286931273000.0,77618576227000.0,78886216503000.0,82305373586400.0,87150509919000.0
2122.0,97429792343000.0,96150496856000.0,76984969429000.0,78551102100000.0,81939398151000.0,86794073901000.0
2123.0,97165185855000.0,95891645138000.0,76190095800000.0,78195067480000.0,81430969144600.0,86482917980000.0
2124.0,96610099688000.0,95719848761000.0,75651873292000.0,77846094301300.0,80884137860300.0,86195431093000.0
2125.0,96209210547000.0,95556279198000.0,75225121929000.0,77669311935700.0,80327750928600.0,85762697272000.0
2126.0,95860902327000.0,95409525404000.0,74781250259000.0,77349692459600.0,79765356776000.0,85502898974000.0
2127.0,95524527364000.0,95305728237000.0,74372395165000.0,77003238723400.0,79226713409300.0,85178009589000.0
2128.0,95115972025000.0,95181480754000.0,74091730936000.0,76665295392700.0,78709460709300.0,84666704729000.0
2129.0,94798261218000.0,95072297310000.0,73691781439000.0,76327730480800.0,78358661956600.0,84364875728000.0
2130.0,94579569047000.0,94820654749000.0,73271680371000.0,76078316390500.0,77948537018400.0,84065536967000.0
2131.0,94205388104000.0,94755977073000.0,72911142506000.0,75646677744000.0,77444794761700.0,83696817837000.0
2132.0,93928631615000.0,94559116107000.0,72476796100000.0,75417091916800.0,76944502739400.0,83304955424000.0
2133.0,93683597031000.0,94457986302000.0,71880599464000.0,75125761227600.0,76460979830200.0,82973188532000.0
2134.0,93241198475000.0,94363598702000.0,71307892218000.0,74898707422000.0,76048931219000.0,82661725827000.0
2135.0,93121426650000.0,94259115439000.0,70859915406000.0,74567971383000.0,75533171327700.0,82425544165000.0
2136.0,92810807176000.0,94140161364000.0,70344407056000.0,74291416258000.0,75104548200500.0,82079367329000.0
2137.0,92468204220000.0,93965112168000.0,70079842330000.0,74033903718000.0,74759240987200.0,81708595431000.0
2138.0,92070516679000.0,93853940809000.0,69840476519000.0,73831889176200.0,74450133525500.0,81413381265000.0
2139.0,91908015930000.0,93779162350000.0,69422869938000.0,73607178655800.0,74137178711900.0,81127345984000.0
2140.0,91532543933000.0,93697597730000.0,69008492606000.0,73345545723300.0,73712282032400.0,80814803974000.0
2141.0,91199097705000.0,93635199830000.0,68709646154000.0,73096993470200.0,73337182991900.0,80482209536000.0
2142.0,90830931782000.0,93483850153000.0,68444575052000.0,72777578066600.0,72921110078000.0,80163138878000.0
2143.0,90480129434000.0,93496926959000.0,67964173431000.0,72503477407300.0,72659193722600.0,79958425965000.0
2144.0,90192382580000.0,93466448582000.0,67628698720000.0,72199144627500.0,72310132606300.0,79734080059000.0
2145.0,90078285627000.0,93375914018000.0,67263327442000.0,71930888217100.0,71989649848250.0,79462928682000.0
2146.0,89781951785000.0,93268073727000.0,66962418602000.0,71677860110500.0,71597675880000.0,79231014527000.0
2147.0,89518681924000.0,93251873264000.0,66731799514000.0,71384809563700.0,71300778022230.0,78995354406000.0
2148.0,89208375293000.0,93112168850000.0,66337221628000.0,71190978676300.0,70946199534900.0,78727047854000.0
2149.0,89057781967000.0,92938945175000.0,65860178905000.0,70977620551600.0,70577798990700.0,78501372383000.0
2150.0,89006558642000.0,92768253192000.0,65416277185000.0,70849539699800.0,70224280738050.0,78338560422000.0
2151.0,88987257707000.0,92662894461000.0,64790269983000.0,70638905583000.0,69946710004150.0,78173039291000.0
2152.0,88877111703000.0,92597376955000.0,64491400791000.0,70465690389500.0,69633579366580.0,78003307507000.0
2153.0,88700435913000.0,92447659172000.0,64225375527000.0,70193500506400.0,69331220331140.0,77826628955000.0
2154.0,88571744651000.0,92380467420000.0,63695334750000.0,70013080772900.0,69075319261540.0,77648276756000.0
2155.0,88295725721000.0,92483681179000.0,63333243076000.0,69854194751500.0,68841724995200.0,77379438917000.0
2156.0,88135687890000.0,92382634421000.0,63189174600000.0,69718108447600.0,68447741982060.0,77201753569700.0
2157.0,88001776112000.0,92443233359000.0,62855312531000.0,69468281850300.0,68199006757820.0,76959694224700.0
2158.0,87778953707000.0,92377189888000.0,62620300851000.0,69201417663400.0,67964806170120.0,76762492053700.0
2159.0,87564771944000.0,92387705387000.0,62328064407000.0,69065036847100.0,67737629893060.0,76543001315000.0
2160.0,87429918152000.0,92316624626000.0,61968246634000.0,68867579912460.0,67460941646100.0,76258541885500.0
2161.0,87296889984000.0,92361486879000.0,61496434346000.0,68665202828800.0,67258790270190.0,76056169892400.0
2162.0,87204869563000.0,92364946909000.0,61208075571000.0,68482853367750.0,66965382501710.0,75796473711000.0
2163.0,87146548616000.0,92391415260000.0,60930393387000.0,68370767513630.0,66606408157670.0,75545240437300.0
2164.0,86929446255000.0,92454986827000.0,60621795988000.0,68147631960000.0,66412253943930.0,75347699428000.0
2165.0,86777014123000.0,92468491900000.0,60450734832000.0,67982466650000.0,66199319077730.0,75166778543400.0
2166.0,86696524293000.0,92500528922000.0,60240249244000.0,67787221803600.0,65939272405690.0,74980911635600.0
2167.0,86405564716000.0,92420172283000.0,60016936942000.0,67558601628200.0,65659551879210.0,74756844826000.0
2168.0,86097444468000.0,92423434501000.0,59829070935000.0,67415848599400.0,65391984744100.0,74488331433000.0
2169.0,85884831077000.0,92361536717000.0,59598159484000.0,67168510816400.0,65263393905460.0,74225097539300.0
2170.0,85686391132000.0,92353718899000.0,59412164770000.0,67079946680540.0,64990193587530.0,73977998108000.0
2171.0,85521431670000.0,92334125229000.0,59147697531000.0,67045366692200.0,64762881090800.0,73740779543500.0
2172.0,85369141844000.0,92191855032000.0,58845405238000.0,66867674302600.0,64476685953010.0,73558034243400.0
2173.0,85160325731000.0,92147914489000.0,58444293952000.0,66718537210250.0,64194321640680.0,73389484883400.0
2174.0,84907594441000.0,92243237961000.0,58148678720000.0,66587082827600.0,64079872859730.0,73178894965000.0
2175.0,84664707355000.0,92152952721000.0,57966793765000.0,66584221903440.0,63704013143620.0,73008526417000.0
2176.0,84467223825000.0,92166702462000.0,57660767071000.0,66441293333400.0,63492852402380.0,72798910692000.0
2177.0,84362526242000.0,92039261172000.0,57373574204000.0,66340735442000.0,63176211401630.0,72690828734000.0
2178.0,84159413386000.0,91999973808000.0,57171668891000.0,66124634453440.0,63039210081780.0,72566096864000.0
2179.0,84031817529000.0,92042493850000.0,56781306153000.0,65998235518650.0,62802877471870.0,72616778640500.0
2180.0,83908206997000.0,92082222731000.0,56787181775000.0,65989417839500.0,62645196398590.0,72440452761000.0
2181.0,83716101825000.0,92087853677000.0,56659911366000.0,65830736614740.0,62437031548050.0,72271962079000.0
2182.0,83428629745000.0,92099158132000.0,56497962750000.0,65681317082030.0,62248343972704.0,72102678218200.0
2183.0,83324646912000.0,92051135616000.0,56305246597000.0,65530400147340.0,62079688243530.0,71996195458500.0
2184.0,83093023236000.0,92017365300000.0,56142593004000.0,65380666890180.0,61842835364160.0,71809978200700.0
2185.0,82901494553000.0,92005861678000.0,55887897325000.0,65297470587350.0,61631219660750.0,71568205855700.0
2186.0,82607989623000.0,91972562394000.0,55650934237000.0,65149381723820.0,61468210664696.0,71457136529700.0
2187.0,82383784432000.0,91942425999000.0,55446835468000.0,64994967363500.0,61277680661736.0,71327244282200.0
2188.0,82160237871000.0,91900366882000.0,55369792478000.0,64878004719240.0,61106137764770.0,71177115676700.0
2189.0,81954133406000.0,91802886362000.0,55075752070000.0,64789487856360.0,60865522313784.0,71022666309700.0
2190.0,81793657465000.0,91846314171000.0,54840093867000.0,64685670055820.0,60736400516620.0,70823849441400.0
2191.0,81670015177000.0,91937335490000.0,54479335750000.0,64715310261870.0,60565901326660.0,70747775759000.0
2192.0,81498466082000.0,91991835909000.0,54327038525000.0,64698253412470.0,60377481916080.0,70588979740500.0
2193.0,81305695162000.0,91934515560000.0,54207774609000.0,64614443330800.0,60154819889856.0,70461043130000.0
2194.0,81158870643000.0,91970006334000.0,54014199731000.0,64528780365980.0,59959236002550.0,70270893965200.0
2195.0,81008659662000.0,91987114509000.0,53770840813000.0,64398377439800.0,59803470346660.0,70186915275800.0
2196.0,80809274039000.0,91957479198000.0,53513858884000.0,64294732988220.0,59643639162668.0,70053238111400.0
2197.0,80667601112000.0,91971207899000.0,53496311846000.0,64184474671540.0,59501928256590.0,69809973109000.0
2198.0,80473499069000.0,91873969270000.0,53263849750000.0,64071387046200.0,59179453288544.0,69680755588000.0
2199.0,80285533128000.0,91800447054000.0,53084290084000.0,63912905177830.0,58973731292720.0,69370946116000.0
2200.0,80137860328000.0,91703812621000.0,52971768957000.0,63686629729600.0,58732631476224.0,69222140750700.0
2201.0,80037896905000.0,91736086477000.0,52802022374000.0,63679600710700.0,58573113677108.0,69064521700000.0
2202.0,79945752242000.0,91747804740000.0,52579890466000.0,63605481283100.0,58323977053492.0,68927363312400.0
2203.0,79759101085000.0,91865668989000.0,52442035234000.0,63463000271620.0,58203998798570.0,68589638620700.0
2204.0,79507908750000.0,91861153218000.0,52257772659000.0,63333707084830.0,57963099037336.0,68449004022000.0
2205.0,79403224860000.0,91768895735000.0,52095640471000.0,63176477021830.0,57793301630132.0,68335944320100.0
2206.0,79152865567000.0,91798596620000.0,51974831942000.0,62957222839400.0,57588024261370.0,68119924959700.0
2207.0,79015323222000.0,91785847405000.0,51881232083000.0,62857296467600.0,57463153491964.0,67962742423800.0
2208.0,78739870096000.0,91843552993000.0,51777065973000.0,62739751995000.0,57234082432068.0,67851727912300.0
2209.0,78525651806000.0,91879668165000.0,51667257283000.0,62651725121070.0,57030742836960.0,67708727883200.0
2210.0,78332623836000.0,91927327085000.0,51486096784000.0,62627260608380.0,56872508887490.0,67547012907000.0
2211.0,78169164874000.0,91943590417000.0,51303293506000.0,62608058160410.0,56653407045420.0,67466658356000.0
2212.0,78036030661000.0,91966390252000.0,51116874677000.0,62514561392100.0,56425592016844.0,67374599071200.0
2213.0,77827469496000.0,92080568827000.0,50831618794000.0,62431685810780.0,56251731637456.0,67241083965600.0
2214.0,77684512267000.0,91946850759000.0,50593702495000.0,62306049692700.0,56063778042668.0,67091239607600.0
2215.0,77587232328000.0,91861886637000.0,50362070967000.0,62254938006070.0,55898726380920.0,66969883195000.0
2216.0,77392206081000.0,91835979342000.0,50331116330000.0,62123423859670.0,55747951926850.0,66848164542200.0
2217.0,77171760792000.0,91767655056000.0,50280129539000.0,62015467011500.0,55598443213860.0,66798963804000.0
2218.0,77046860931000.0,91708823093000.0,50190002059000.0,61914906620820.0,55445558523880.0,66686221811700.0
2219.0,76964247906000.0,91670854025000.0,50002229820000.0,61764991740460.0,55338296360300.0,66664023280600.0
2220.0,76778203331000.0,91725109326000.0,49899226045000.0,61714002223240.0,55248710767270.0,66584229319700.0
2221.0,76729624337000.0,91732655482000.0,49725537901000.0,61679670066300.0,55219314274590.0,66530460852300.0
2222.0,76529449477000.0,91875422441000.0,49528288453000.0,61531656233580.0,55082488430520.0,66461339163000.0
2223.0,76508664936000.0,91835138267000.0,49512774714000.0,61278828617900.0,54859883484230.0,66395072995300.0
2224.0,76401421187000.0,91838451263000.0,49306045513000.0,61210081820780.0,54702684928830.0,66289952945600.0
2225.0,76318742452000.0,91915370820000.0,49245459137000.0,61103381153650.0,54620830198176.0,66101366725600.0
2226.0,76033259810000.0,91845178252000.0,49086418820000.0,60943018672680.0,54525934108530.0,65993706353000.0
2227.0,75925434659000.0,91787430773000.0,49035815480000.0,60854208920630.0,54416334001550.0,65913492419500.0
2228.0,75789832706000.0,91839714811000.0,48932749373000.0,60752181145500.0,54282556574400.0,65815355118700.0
2229.0,75708282761000.0,91891438055000.0,48737181975000.0,60747293455600.0,54191606489650.0,65698950947600.0
2230.0,75566110854000.0,91892030957000.0,48614114137000.0,60609989658110.0,54039248865200.0,65594720022000.0
2231.0,75283122545000.0,91892182069000.0,48480845737000.0,60539620577910.0,53967087337184.0,65551973222400.0
2232.0,75224594319000.0,91867008898000.0,48316351330000.0,60408383149740.0,53837336552260.0,65438607824300.0
2233.0,75139740193000.0,91857786901000.0,48224350469000.0,60182683331540.0,53645461120980.0,65486997828600.0
2234.0,75003843505000.0,91880519390000.0,48158426594000.0,60093715009010.0,53569654206850.0,65350688438700.0
2235.0,74879274823000.0,91810385739000.0,48007382925000.0,60053137324280.0,53497537666424.0,65187040010800.0
2236.0,74805822504000.0,91981506112000.0,47933719449000.0,60032743964350.0,53440113095340.0,65075989686900.0
2237.0,74745186854000.0,92032356591000.0,47682144055000.0,59976854491180.0,53339994606944.0,64970723538500.0
2238.0,74650779940000.0,92090755495000.0,47627828884000.0,59996898726380.0,53188727183536.0,64858034712600.0
2239.0,74520715958000.0,92297534509000.0,47568642434000.0,59952024550200.0,53077037469090.0,64706843163600.0
2240.0,74513804289000.0,92535491097000.0,47526491695000.0,59855947017920.0,52868260797040.0,64503813136000.0
2241.0,74463948640000.0,92618144926000.0,47453841800000.0,59789005029980.0,52739777298200.0,64381420324200.0
2242.0,74351671451000.0,92664956515000.0,47337117360000.0,59761644830870.0,52624998022184.0,64275453408500.0
2243.0,74138446477000.0,92666005874000.0,47335098180000.0,59738895300030.0,52510917672696.0,64150964742600.0
2244.0,74041079696000.0,92747084062000.0,47162199873000.0,59643084860060.0,52376331945750.0,64055295761600.0
2245.0,73964031126000.0,92759386615000.0,47123761105000.0,59639013833220.0,52243494745620.0,63960289318800.0
2246.0,73818870522000.0,92760147603000.0,46950837280000.0,59557422071020.0,52178634734790.0,63898886736100.0
2247.0,73689779846000.0,92783188435000.0,46826649254000.0,59458489009470.0,52074016389520.0,63794409152200.0
2248.0,73488806644000.0,92800116499000.0,46731816733000.0,59395915264330.0,52011090981770.0,63679982324500.0
2249.0,73341723970000.0,92738040730000.0,46615765617000.0,59295577712870.0,51909288986224.0,63587592613300.0
2250.0,73171792780000.0,92743256724000.0,46652149362000.0,59289554371200.0,51834022876410.0,63507925310500.0
2251.0,73130234930000.0,92702201901000.0,46611834184000.0,59225848181140.0,51776371898000.0,63445763667000.0
2252.0,72903684370000.0,92873207551000.0,46596964959000.0,59144093114160.0,51633923527450.0,63386251429400.0
2253.0,72724953882000.0,92935410796000.0,46552694169000.0,59064250317460.0,51561148110700.0,63319120871000.0
2254.0,72569835612000.0,93002024151000.0,46445675659000.0,59024821468180.0,51412096682680.0,63207766717000.0
2255.0,72465030171000.0,93052047127000.0,46421705926000.0,59019641058920.0,51248256451310.0,63207233918000.0
2256.0,72281906818000.0,93073551421000.0,46449408335000.0,58915573974540.0,51127242565940.0,63162013997000.0
2257.0,72087043842000.0,93171713289000.0,46355337956000.0,58890601192440.0,51038108378960.0,63142806456800.0
2258.0,72041435160000.0,93227627084000.0,46294634992000.0,58844710479540.0,50898469846290.0,63084915492300.0
2259.0,71968871456000.0,93305264912000.0,46137103193000.0,58704414060850.0,50821493466510.0,63018651520400.0
2260.0,71894217227000.0,93396111293000.0,46055589361000.0,58715924628060.0,50690239587650.0,62955815848200.0
