time,CCSM4,CESM1-CAM5
2000.0,41162960000.0,41162960000.0
2001.0,41025507000.0,41025507000.0
2002.0,40973783000.0,40973783000.0
2003.0,40986000000.0,40986000000.0
2004.0,40918827000.0,40918827000.0
2005.0,40921270000.0,40921270000.0
2006.0,41237033000.0,41237033000.0
2007.0,41036670000.0,41036670000.0
2008.0,40868710000.0,40868710000.0
2009.0,40809610000.0,40809610000.0
2010.0,40768496000.0,40768496000.0
2011.0,40724450000.0,40724450000.0
2012.0,40695296000.0,40695296000.0
2013.0,40680255000.0,40680255000.0
2014.0,40668975000.0,40668975000.0
2015.0,40604280000.0,40604280000.0
2016.0,40564310000.0,40564310000.0
2017.0,40525770000.0,40525770000.0
2018.0,40702630000.0,40702630000.0
2019.0,40549120000.0,40549120000.0
2020.0,40467517000.0,40467517000.0
2021.0,40522084000.0,40393556000.0
2022.0,40515797000.0,40335780000.0
2023.0,40408793000.0,40268360000.0
2024.0,40370100000.0,40200870000.0
2025.0,40325652000.0,40113820000.0
2026.0,40281666000.0,40024000000.0
2027.0,40250794000.0,39962644000.0
2028.0,40202660000.0,39905310000.0
2029.0,40155754000.0,39794934000.0
2030.0,40104220000.0,39704990000.0
2031.0,40108850000.0,39581500000.0
2032.0,40042550000.0,39484170000.0
2033.0,40064780000.0,39371190000.0
2034.0,39959876000.0,39234167000.0
2035.0,39911068000.0,39084450000.0
2036.0,39879647000.0,38957634000.0
2037.0,39823580000.0,38789673000.0
2038.0,39899034000.0,38614340000.0
2039.0,39732597000.0,38420160000.0
2040.0,39697400000.0,38229033000.0
2041.0,39649420000.0,38011994000.0
2042.0,39540048000.0,37814550000.0
2043.0,39478428000.0,37584100000.0
2044.0,39411060000.0,37361263000.0
2045.0,39325840000.0,37107740000.0
2046.0,39235470000.0,36838150000.0
2047.0,39215243000.0,36466938000.0
2048.0,39099077000.0,36144624000.0
2049.0,38992503000.0,35840330000.0
2050.0,38884970000.0,35518340000.0
2051.0,38840947000.0,35124703000.0
2052.0,38686077000.0,34711910000.0
2053.0,38543790000.0,34315160000.0
2054.0,38382408000.0,33964161000.0
2055.0,38270415000.0,33582682000.0
2056.0,38127247000.0,33123561000.0
2057.0,37972648000.0,32674736000.0
2058.0,37847785000.0,32360587000.0
2059.0,37717144000.0,31922393000.0
2060.0,37549322000.0,31457868000.0
2061.0,37419370000.0,31001004000.0
2062.0,37227030000.0,30508982000.0
2063.0,37049467000.0,30085444000.0
2064.0,36920185000.0,29655495000.0
2065.0,36763660000.0,29233906000.0
2066.0,36543857000.0,28763940000.0
2067.0,36355570000.0,28245740000.0
2068.0,36185375000.0,27767489000.0
2069.0,36029660000.0,27326265000.0
2070.0,35856146000.0,26834438000.0
2071.0,35688903000.0,26344557000.0
2072.0,35468247000.0,25938647000.0
2073.0,35347534000.0,25583466000.0
2074.0,35207967000.0,25131512000.0
2075.0,35047360000.0,24692464000.0
2076.0,34830160000.0,24324538000.0
2077.0,34577994000.0,23987458000.0
2078.0,34335035000.0,23566762000.0
2079.0,34139531000.0,23156711000.0
2080.0,33983304000.0,22649979000.0
2081.0,33760045000.0,22237161000.0
2082.0,33576718000.0,21861038000.0
2083.0,33342080000.0,21491272000.0
2084.0,33088190000.0,21114941000.0
2085.0,32785000000.0,20688562000.0
2086.0,32524945000.0,20257128000.0
2087.0,32301210000.0,19864920000.0
2088.0,32074699000.0,19464026000.0
2089.0,31867623000.0,18852747000.0
2090.0,31639603000.0,18274191000.0
2091.0,31354510000.0,17661473000.0
2092.0,31052632000.0,17254263000.0
2093.0,30784508000.0,16754358000.0
2094.0,30545613000.0,16270696000.0
2095.0,30269219000.0,15781047000.0
2096.0,29989222000.0,15371559000.0
2097.0,29658750000.0,15039019000.0
2098.0,29469190000.0,14535480000.0
2099.0,29147961000.0,14183855000.0
2100.0,28808050000.0,13783972000.0
2101.0,28510950000.0,13420444000.0
2102.0,28234920000.0,13093973000.0
2103.0,27975600000.0,12692689000.0
2104.0,27793033000.0,12457899000.0
2105.0,27443650000.0,12219961000.0
2106.0,27188705000.0,11850500000.0
2107.0,26950773000.0,11519232000.0
2108.0,26659127000.0,11213960000.0
2109.0,26356963000.0,10925582000.0
2110.0,26035560000.0,10660591000.0
2111.0,25712632000.0,10418636000.0
2112.0,25451887000.0,10039301000.0
2113.0,25210012000.0,9846541000.0
2114.0,25000278000.0,9514789000.0
2115.0,24771350000.0,9251375000.0
2116.0,24558076000.0,9038190000.0
2117.0,24365797000.0,8801958000.0
2118.0,24224280000.0,8578030000.0
2119.0,23871689000.0,8441905700.0
2120.0,23621974000.0,8211090400.0
2121.0,23350366000.0,7965579300.0
2122.0,23077356000.0,7742759400.0
2123.0,22854870000.0,7496891000.0
2124.0,22539342000.0,7251663400.0
2125.0,22389620000.0,7073936000.0
2126.0,22201795000.0,6878492000.0
2127.0,21941043000.0,6703451000.0
2128.0,21770027000.0,6406897000.0
2129.0,21434520000.0,6132046300.0
2130.0,21091312000.0,5896084500.0
2131.0,20774963000.0,5691027500.0
2132.0,20512471000.0,5597591600.0
2133.0,20277338000.0,5408758000.0
2134.0,19916364000.0,5225001500.0
2135.0,19620225000.0,5010111500.0
2136.0,19308990000.0,4780493300.0
2137.0,18911623000.0,4433170000.0
2138.0,18524969000.0,4254168600.0
2139.0,18308223000.0,4033950000.0
2140.0,18057180000.0,3861891300.0
2141.0,17848375000.0,3692083500.0
2142.0,17680010000.0,3577889500.0
2143.0,17342409000.0,3422041900.0
2144.0,17166145000.0,3234447000.0
2145.0,16922615000.0,3097186000.0
2146.0,16744803000.0,3010883300.0
2147.0,16449410000.0,2866753800.0
2148.0,16218996000.0,2722020400.0
2149.0,16039466000.0,2596725800.0
2150.0,15914423000.0,2494851600.0
2151.0,15773766000.0,2391479000.0
2152.0,15554452000.0,2248811500.0
2153.0,15439150000.0,2106027900.0
2154.0,15388375000.0,1930335900.0
2155.0,15079912000.0,1771562500.0
2156.0,14884081000.0,1586757100.0
2157.0,14723168000.0,1518540000.0
2158.0,14521029000.0,1471442200.0
2159.0,14332444000.0,1334155800.0
2160.0,14132608000.0,1231279100.0
2161.0,13912715000.0,1206522600.0
2162.0,13666598000.0,1161678300.0
2163.0,13451788000.0,1087641900.0
2164.0,13240594000.0,1042536300.0
2165.0,13035959000.0,997202800.0
2166.0,12804596000.0,930074300.0
2167.0,12591645000.0,876632700.0
2168.0,12447538000.0,827261300.0
2169.0,12249483000.0,780611460.0
2170.0,12117338000.0,761489500.0
2171.0,11893077000.0,729828160.0
2172.0,11682362000.0,692769300.0
2173.0,11512327000.0,681394400.0
2174.0,11334780000.0,657771100.0
2175.0,11098060000.0,653714940.0
2176.0,10911032000.0,638369660.0
2177.0,10684486000.0,608352800.0
2178.0,10595510000.0,605107260.0
2179.0,10512637000.0,598385340.0
2180.0,10275323000.0,574356200.0
2181.0,10190778000.0,573947600.0
2182.0,10038520000.0,571523200.0
2183.0,9940712000.0,549227260.0
2184.0,9831945000.0,546123460.0
2185.0,9640833000.0,539150500.0
2186.0,9531904000.0,523198400.0
2187.0,9340093000.0,483424500.0
2188.0,9198770000.0,471706750.0
2189.0,9089321000.0,454798850.0
2190.0,8880284000.0,410286400.0
2191.0,8736300000.0,393175500.0
2192.0,8604498000.0,355160060.0
2193.0,8435176400.0,340273150.0
2194.0,8283321300.0,324999230.0
2195.0,8179740000.0,313113570.0
2196.0,7994114000.0,290153860.0
2197.0,7878401500.0,270313920.0
2198.0,7773885400.0,259677150.0
2199.0,7628072400.0,247278560.0
2200.0,7521404000.0,247147260.0
2201.0,7461985000.0,246887470.0
2202.0,7276735500.0,230914430.0
2203.0,7164539000.0,230750820.0
2204.0,7126893600.0,220328830.0
2205.0,6976813000.0,219685420.0
2206.0,6879827500.0,169838030.0
2207.0,7016279600.0,150902110.0
2208.0,6844015600.0,145618000.0
2209.0,6625373000.0,107497550.0
2210.0,6593738000.0,94494520.0
2211.0,6498460700.0,78118660.0
2212.0,6358335500.0,65325876.0
2213.0,6277878000.0,55881836.0
2214.0,6254135300.0,47113216.0
2215.0,6091784700.0,37720590.0
2216.0,6020477000.0,37669216.0
2217.0,6018670000.0,42927110.0
2218.0,5886595600.0,29618180.0
2219.0,5777092600.0,24560322.0
2220.0,5734459400.0,23901782.0
2221.0,5603078700.0,21984370.0
2222.0,5499430400.0,21700236.0
2223.0,5413507000.0,19554256.0
2224.0,5416675000.0,19299982.0
2225.0,5332592600.0,17916266.0
2226.0,5251350500.0,17483394.0
2227.0,5126116000.0,16474419.0
2228.0,5023917000.0,16250920.0
2229.0,4970375700.0,11147985.0
2230.0,4862713300.0,10363986.0
2231.0,4775773700.0,9793124.0
2232.0,4719076400.0,9395942.0
2233.0,4625420300.0,9251190.0
2234.0,4596106000.0,9239776.0
2235.0,4502521300.0,9146334.0
2236.0,4402534400.0,9042355.0
2237.0,4324806000.0,8927344.0
2238.0,4206987000.0,8919323.0
2239.0,4136199400.0,8872902.0
2240.0,4021034800.0,8710447.0
2241.0,3985137000.0,8670150.0
2242.0,4001430000.0,8629030.0
2243.0,3908848600.0,8469904.0
2244.0,3771682800.0,8407380.0
2245.0,3720704500.0,9960890.0
2246.0,3586143700.0,8206763.5
2247.0,3658142700.0,8129702.0
2248.0,3498290000.0,8107947.0
2249.0,3436911400.0,8015079.0
2250.0,3763369000.0,7994561.5
2251.0,3353020700.0,7830050.0
2252.0,3305603600.0,7707219.5
2253.0,3240418300.0,7700364.0
2254.0,3257126000.0,7613272.5
2255.0,3188359700.0,7536029.0
2256.0,3167970300.0,7455322.5
2257.0,3106832000.0,7424761.0
2258.0,3064083200.0,7262672.0
2259.0,3023818800.0,7254941.5
2260.0,2983363600.0,7248888.0
