time,CCSM4,CSIRO-MK3-6-0,MPI-ESM-LR
2075.0,32757019000.0,34156964000.0,34336260000.0
2076.0,32469019000.0,33772260000.0,34091653000.0
2077.0,32201097000.0,33479690000.0,33853210000.0
2078.0,31928132000.0,33083056000.0,33580696000.0
2079.0,31595039000.0,32726176000.0,33376230000.0
2080.0,31296770000.0,32344168000.0,33022304000.0
2081.0,30980782000.0,31990008000.0,32729844000.0
2082.0,30649141000.0,31589558000.0,32443152000.0
2083.0,30372037000.0,31150207000.0,32142316000.0
2084.0,30103536000.0,30698838000.0,31990348000.0
2085.0,29693320000.0,30268901000.0,31570252000.0
2086.0,29275450000.0,29784308000.0,31232640000.0
2087.0,28910094000.0,29387114000.0,30969510000.0
2088.0,28563184000.0,28904653000.0,30691099000.0
2089.0,28177525000.0,28377870000.0,30396148000.0
2090.0,27779449000.0,27920435000.0,30070420000.0
2091.0,27218745000.0,27415499000.0,29724236000.0
2092.0,26873514000.0,26914333000.0,29408166000.0
2093.0,26591562000.0,26344382000.0,29118505000.0
2094.0,26080823000.0,25722094000.0,28777253000.0
2095.0,25686528000.0,25145240000.0,28412283000.0
2096.0,25308725000.0,24627268000.0,28065235000.0
2097.0,24937073000.0,24186884000.0,27753624000.0
2098.0,24588343000.0,23628421000.0,27379760000.0
2099.0,24196401000.0,23113100000.0,27051598000.0
2100.0,23754009000.0,22612429000.0,26676451000.0
2101.0,23338980000.0,21975310000.0,26361000000.0
2102.0,22891336000.0,21467930000.0,26027962000.0
2103.0,22495420000.0,20828635000.0,25596778000.0
2104.0,22017114000.0,20321081000.0,25277426000.0
2105.0,21589496000.0,19744696000.0,24925473000.0
2106.0,21266653000.0,19238875000.0,24572470000.0
2107.0,20868674000.0,18739216000.0,24296767000.0
2108.0,20515914000.0,18175429000.0,23940130000.0
2109.0,20176960000.0,17665102000.0,23593116000.0
2110.0,19754316000.0,17251664000.0,23267918000.0
2111.0,19448234000.0,16666925000.0,22891215000.0
2112.0,19115737000.0,16162476000.0,22553766000.0
2113.0,18775493000.0,15565855000.0,22074782000.0
2114.0,18406474000.0,15001632000.0,21670783000.0
2115.0,18191974000.0,14561447000.0,21217884000.0
2116.0,17805744000.0,14106550000.0,20809906000.0
2117.0,17593127000.0,13615843000.0,20464638000.0
2118.0,17282734000.0,13236512000.0,20053217000.0
2119.0,17068797000.0,12798177000.0,19725780000.0
2120.0,16784537000.0,12423810000.0,19288152000.0
2121.0,16541437000.0,11978009000.0,18990620000.0
2122.0,16245410000.0,11636487000.0,18684926000.0
2123.0,15980421000.0,11244446000.0,18344368000.0
2124.0,15611700000.0,10890418000.0,18002400000.0
2125.0,15303934000.0,10532877000.0,17716926000.0
2126.0,14944190000.0,10173453000.0,17413984000.0
2127.0,14644455000.0,9874966000.0,17125659000.0
2128.0,14244935000.0,9459981000.0,16788886000.0
2129.0,13860237000.0,9067985000.0,16509516000.0
2130.0,13591109000.0,8634370000.0,16282769000.0
2131.0,13326970000.0,8174146600.0,15879390000.0
2132.0,12968326000.0,7686868500.0,15530296000.0
2133.0,12601192000.0,7206013400.0,15223538000.0
2134.0,12198726000.0,6846044700.0,14855160000.0
2135.0,11913665000.0,6510735400.0,14435378000.0
2136.0,11581393000.0,6147824600.0,14070614000.0
2137.0,11367870000.0,5782830600.0,13769685000.0
2138.0,11117484000.0,5437845000.0,13406585000.0
2139.0,10842686000.0,5059619000.0,13015023000.0
2140.0,10535474000.0,4770647600.0,12701858000.0
2141.0,10232612000.0,4389135400.0,12384697000.0
2142.0,9912960000.0,4168051200.0,12108605000.0
2143.0,9650385000.0,3854160600.0,11725032000.0
2144.0,9319039000.0,3652020200.0,11398988000.0
2145.0,8987248000.0,3414035000.0,11083760000.0
2146.0,8661675000.0,3173187600.0,10743494000.0
2147.0,8410509000.0,2929653000.0,10351526000.0
2148.0,8192340000.0,2743740700.0,10143029000.0
2149.0,7961188000.0,2462880800.0,9948391000.0
2150.0,7753335000.0,2165396000.0,9660639000.0
2151.0,7460509700.0,1949254800.0,9397948000.0
2152.0,7214941700.0,1736730800.0,9022771000.0
2153.0,7044167000.0,1382487300.0,8755447000.0
2154.0,6655971000.0,1181210500.0,8544109600.0
2155.0,6353186000.0,952383940.0,8240387600.0
2156.0,6011991000.0,696888800.0,7985928700.0
2157.0,5788958000.0,594295550.0,7741162000.0
2158.0,5554509300.0,539145800.0,7536964000.0
2159.0,5305111600.0,458963740.0,7304634400.0
2160.0,5082792000.0,392654180.0,6994543600.0
2161.0,4830986000.0,315112400.0,6752366600.0
2162.0,4673934300.0,272915840.0,6421819400.0
2163.0,4397641700.0,234152640.0,6325053000.0
2164.0,4146261800.0,200522610.0,6243632000.0
2165.0,4015393500.0,116083064.0,6142967000.0
2166.0,3851373300.0,99732790.0,6074721300.0
2167.0,3708142300.0,96955530.0,6022421000.0
2168.0,3540941600.0,50702410.0,5958045700.0
2169.0,3349986600.0,3399675.0,5875732500.0
2170.0,3130920400.0,3246419.2,5824006700.0
2171.0,2942793700.0,3106518.8,5719319600.0
2172.0,2700242700.0,2988223.2,5671599600.0
2173.0,2599913700.0,2925883.5,5573647000.0
2174.0,2406872800.0,2787718.0,5576432000.0
2175.0,2247323100.0,2698216.0,5489522000.0
2176.0,2114005900.0,2635474.8,5396920000.0
2177.0,1982424300.0,2541840.0,5328407000.0
2178.0,1863097900.0,2256626.0,5256987600.0
2179.0,1689195500.0,2112480.5,5211781600.0
2180.0,1507447800.0,2003604.4,5167377000.0
2181.0,1437821600.0,1906838.1,5124103000.0
2182.0,1363967700.0,1831697.0,5085142500.0
2183.0,1325135100.0,1776775.8,5054357000.0
2184.0,1243347600.0,1733810.4,5003975000.0
2185.0,1075212800.0,1677451.2,4953054000.0
2186.0,982958660.0,1634505.1,4912350700.0
2187.0,945535800.0,1627063.9,4841019400.0
2188.0,916214700.0,1596755.0,4797865500.0
2189.0,860047000.0,1581857.9,4763929600.0
2190.0,842213400.0,1566522.5,4713338000.0
2191.0,782886700.0,1535305.0,4683297000.0
2192.0,750296000.0,1525121.5,4646287000.0
2193.0,697867260.0,1510395.1,4613539000.0
2194.0,664533300.0,1492747.1,4589342000.0
2195.0,652295000.0,1483379.6,4563319000.0
2196.0,607023900.0,1472375.9,4509775400.0
2197.0,581789700.0,1310451.0,4483615000.0
2198.0,533571600.0,1302194.6,4518822000.0
2199.0,502828670.0,1267963.1,4509882400.0
2200.0,473256670.0,1258765.1,4436430300.0
2201.0,420089920.0,1248598.4,4369453000.0
2202.0,377788580.0,1234903.5,4335138000.0
2203.0,334129470.0,1184154.5,4302030000.0
2204.0,293827740.0,1168928.9,4266356000.0
2205.0,243733060.0,1155450.2,4246593300.0
2206.0,197756910.0,1085430.0,4214589400.0
2207.0,193413440.0,1078912.4,4200012800.0
2208.0,165160640.0,1051256.6,4161779700.0
2209.0,160718900.0,1045840.56,4123644400.0
2210.0,155688770.0,1016913.06,4095334100.0
2211.0,155008030.0,1012303.7,4082063400.0
2212.0,150851700.0,1006354.3,4041792800.0
2213.0,145738430.0,1001061.44,4026831400.0
2214.0,131931700.0,995273.8,4005233200.0
2215.0,113150120.0,990454.3,3969953500.0
2216.0,62880956.0,984456.7,3931455700.0
2217.0,31658302.0,977475.56,3891120400.0
2218.0,23620438.0,969241.44,3877136000.0
2219.0,19268612.0,961479.2,3893810400.0
2220.0,17937118.0,956298.94,3835690500.0
2221.0,16067738.0,946239.7,3801060400.0
2222.0,15133411.0,920957.4,3795631900.0
2223.0,13841623.0,897152.2,3787213300.0
2224.0,9461933.0,873813.7,3766733800.0
2225.0,9281697.0,835229.9,3747727400.0
2226.0,8927813.0,698670.6,3731565800.0
2227.0,8853444.0,691469.75,3711900000.0
2228.0,8584850.0,685597.5,3703208400.0
2229.0,8502965.0,635640.75,3690920000.0
2230.0,8395506.0,539588.25,3681420500.0
2231.0,8291029.5,526884.6,3673995500.0
2232.0,8202630.0,512358.9,3663196700.0
2233.0,8109283.5,511965.28,3647902500.0
2234.0,8026373.0,509068.8,3632162000.0
2235.0,7972059.0,509412.2,3618586600.0
2236.0,7854406.5,509102.66,3606258200.0
2237.0,6170347.5,509162.72,3597380000.0
2238.0,6123833.0,508727.97,3568702000.0
2239.0,6065320.5,508427.28,3609870300.0
2240.0,6037151.0,507613.28,3551808800.0
2241.0,6010548.0,505975.38,3549713000.0
2242.0,5972197.5,506517.88,3539060000.0
2243.0,5933127.0,505823.78,3533404200.0
2244.0,5876632.5,504979.72,3517816000.0
2245.0,5839798.5,504581.6,3513841000.0
2246.0,5790212.0,503571.16,3496104000.0
2247.0,4496288.0,502953.38,3471844900.0
2248.0,4441384.5,502249.6,3467500000.0
2249.0,4321984.0,500311.66,3502115000.0
2250.0,4254497.5,497779.2,3448923100.0
2251.0,4172235.2,493593.8,3451859500.0
2252.0,3932055.8,488526.53,3503684900.0
2253.0,3802855.0,388519.72,3441515000.0
2254.0,3628035.0,383900.28,3422419200.0
2255.0,3605353.5,279516.47,3418192000.0
2256.0,3553839.2,279286.16,3443436000.0
2257.0,3535923.8,279322.12,3404920300.0
2258.0,3440300.5,279364.97,3398792400.0
2259.0,3277791.5,279284.2,3351008800.0
2260.0,3235721.2,279246.12,3343519500.0
2261.0,3176641.0,279320.66,3335075800.0
2262.0,3134474.0,279387.88,3337242600.0
2263.0,3081458.2,279471.28,3322669000.0
2264.0,3031583.8,279500.97,3313671700.0
2265.0,2957346.5,279009.8,3298665500.0
2266.0,2928533.0,252203.23,3288911400.0
2267.0,2863868.0,252233.94,3276297200.0
2268.0,2803067.2,251903.14,3274254300.0
2269.0,2774773.2,252017.4,3259421400.0
2270.0,2710311.8,252063.73,3257574000.0
2271.0,2673113.2,251964.56,3248261400.0
2272.0,2615800.2,251540.78,3247174000.0
2273.0,2564453.0,252033.7,3232962800.0
2274.0,2554877.5,252092.08,3253590000.0
2275.0,2521060.0,252157.55,3221924600.0
2276.0,2516182.0,251083.75,3199745300.0
2277.0,2487842.5,250805.19,3199101700.0
2278.0,2478312.8,250268.84,3195506400.0
2279.0,2461733.2,250382.0,3170583000.0
2280.0,2443370.0,250572.28,3178830600.0
2281.0,2438124.2,250493.05,3155327000.0
2282.0,2412951.0,250323.25,3178781200.0
2283.0,2404867.5,250162.17,3163853300.0
2284.0,2402916.8,250087.52,3143119400.0
2285.0,2394279.0,250177.06,3153728800.0
2286.0,2387529.8,250209.17,3116956400.0
2287.0,2363412.0,250101.45,3119601000.0
2288.0,2353688.5,249871.64,3145977300.0
2289.0,2316961.5,248968.89,3133527000.0
2290.0,2305221.0,248819.8,3119996400.0
2291.0,2298858.0,248415.23,3138260200.0
2292.0,2291796.8,248654.06,3112751000.0
2293.0,2286275.0,248632.28,3105174800.0
2294.0,2270906.8,248670.27,3147171800.0
2295.0,2265342.2,248795.16,3106019800.0
2296.0,2262757.0,248636.72,3130793200.0
2297.0,2259264.0,248559.83,3101796900.0
2298.0,2257583.5,248803.81,3097480000.0
2299.0,2245444.8,248728.7,3100947500.0
2300.0,2244822.0,248735.53,3095991600.0
